Cell_Type,Control-Emx1,Control-Emx1_n,Mutant-Emx1,Mutant-Emx1_n,Control-Nestin,Control-Nestin_n,Mutant-Nestin,Mutant-Nestin_n
Astrocytes,-0.001827862326355421,145,-0.022304796556460223,212,-0.005770709763822905,464,0.012621774743810384,159
Excitatory,0.015277721317251235,2562,0.007179258713578256,3593,0.0018016740278587722,3657,0.02482776419802247,5556
GABA,-0.01417798928215359,438,-0.0010762237625796087,800,0.01230661845366155,577,0.018752133757263794,1175
Immune,-0.001412688461468878,50,0.010839332766838038,32,-0.0051463993711089355,483,-0.00253300826134441,671
Oligo,0.16490569316626427,137,0.17150258592473985,180,0.2083844330837865,1106,0.1887738962121744,1115
Progenitors,0.04454975241827433,39,0.05925280027841401,93,0.052394020218274835,253,0.07196210763385563,92
Unknown,0.062646283976786,910,0.07472840469293796,769,0.05964238078186098,1632,0.06541094609584107,522
Vascular,0.19509124672214698,102,0.24556327815795703,151,0.2615396490075274,246,0.2793240507356997,70
