names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Dlg2,10.054167,3.0017884,8.80628995555006e-24,5.06449735343684e-20,0.9857142857142858,1.4939358,3.3558865
Kcnip4,9.651639,2.8299615,4.837644321889397e-22,1.3910646247592961e-18,1.0,1.6268864,3.403461
Tenm2,9.575882,3.1359012,1.0099171811990767e-21,1.9360112363586303e-18,0.9571428571428572,1.1803156,3.036178
Nrg3,9.4108,3.3190284,4.923751686097115e-21,5.912270285128074e-18,0.9571428571428572,1.148633,3.113317
Ptprd,9.224235,2.4476876,2.8559281175458853e-20,2.7374071006677313e-17,0.9857142857142858,1.8611711,3.4219728
Nrxn3,8.805877,3.0920417,1.298339650165205e-18,1.0666787611571562e-15,0.9428571428571428,0.9638389,2.6965597
Lrrtm4,8.76291,3.1952753,1.902736473876104e-18,1.3678296826576843e-15,0.9571428571428572,0.94370484,2.7327905
Nrg1,8.586521,3.4230518,8.964239084389636e-18,5.728148774924977e-15,0.8714285714285714,0.5256906,2.1304255
Fgf14,8.354728,3.0586221,6.558368196239529e-17,3.771717549657353e-14,0.9142857142857143,0.9516189,2.6565225
Nlgn1,8.286886,2.641233,1.162518942432017e-16,6.077860398115027e-14,0.9857142857142858,1.4019083,3.0011501
Cntnap2,8.0358715,2.8572526,9.291638456629646e-16,4.3442511240062933e-13,0.9142857142857143,0.88091594,2.4194672
Csmd1,8.029087,2.7967048,9.820077310395029e-16,4.3442511240062933e-13,0.9285714285714286,1.1727515,2.803435
Dpp10,7.8391294,2.6435993,4.5367997579952646e-15,1.8636525291593403e-12,0.9142857142857143,1.0592186,2.5473824
Lsamp,7.71023,2.5168614,1.2559112956537342e-14,4.815163907536417e-12,0.9857142857142858,2.0928192,3.7300246
Opcml,7.6570873,2.7646759,1.9019742061595913e-14,6.836408537264881e-12,0.9142857142857143,0.9558937,2.47488
Lingo2,7.4569535,2.8575957,8.854580347407544e-14,2.8290384209967102e-11,0.8428571428571429,0.64748067,2.028275
Celf2,7.408334,2.008619,1.2789617760863274e-13,3.677654587136234e-11,1.0,2.1388938,3.4384835
Kctd16,7.351799,3.660012,1.9555705828995656e-13,5.3554697248835247e-11,0.7285714285714285,0.29253903,1.6668856
Rbfox1,7.316747,2.3715901,2.5405392292889167e-13,6.641200503472982e-11,0.9714285714285714,1.4429047,2.8753145
Adgrb3,7.271519,2.679345,3.5546680066703773e-13,8.888215524504931e-11,0.8714285714285714,0.9965586,2.4804707
Naaladl2,7.2274218,2.2629373,4.922487237434134e-13,1.1795510042701544e-10,0.9428571428571428,1.4107431,2.7646952
Pcdh9,7.2217684,2.2800066,5.13157789164159e-13,1.1804681781932313e-10,0.9571428571428572,1.8760934,3.326767
Nkain2,7.129051,2.5598865,1.0106309547661083e-12,2.2354379310999573e-10,0.8857142857142857,1.0008178,2.4110045
Dab1,7.121136,3.0589437,1.070408139396781e-12,2.2799693369151438e-10,0.7714285714285715,0.5114475,1.8816596
Il1rapl1,7.089477,2.5510087,1.346199394155324e-12,2.669652660616299e-10,0.8714285714285714,0.918125,2.2841725
Nalf1,6.9255257,2.6689332,4.343597465275412e-12,8.326676340932965e-10,0.8428571428571429,0.7650255,2.1171558
Fgf12,6.9176106,2.8924274,4.59324363825317e-12,8.521207794707736e-10,0.7571428571428571,0.46584734,1.6874794
Grm7,6.8667293,2.417803,6.569054683839492e-12,1.1805822964612787e-09,0.8857142857142857,1.0061188,2.3293147
Epha6,6.8294163,2.5491128,8.526083926214397e-12,1.4858638987775454e-09,0.8285714285714286,0.8075402,2.112799
Kcnd2,6.759313,2.5837286,1.3864758581544146e-11,2.345183135366482e-09,0.8428571428571429,0.9067118,2.2874134
Lrfn5,6.7423525,2.765172,1.5584239741708486e-11,2.5607132215590144e-09,0.7571428571428571,0.53335166,1.7561879
Cnksr2,6.7321763,2.642578,1.671440075193247e-11,2.6701255201212122e-09,0.8,0.61332804,1.8383818
Cntn5,6.6801643,3.2174928,2.38674789627255e-11,3.6121545135430088e-09,0.6857142857142857,0.30524755,1.463334
Lrp1b,6.5931005,2.3540535,4.307351282868777e-11,6.04184810433618e-09,0.8714285714285714,1.150177,2.487969
Egfem1,6.542219,3.4929607,6.061266651394047e-11,8.230120853329805e-09,0.6571428571428571,0.24671203,1.4231775
Galntl6,6.5399575,2.6858652,6.153628876598533e-11,8.230120853329805e-09,0.7714285714285715,0.5525012,1.7485335
Grm5,6.5218663,2.4538314,6.943785235415063e-11,9.075842929289097e-09,0.8,0.83537316,2.098433
Nav3,6.501514,2.5825546,7.951572094213929e-11,1.01621091364054e-08,0.8,0.65166956,1.8723034
Cadm2,6.468724,1.9260187,9.883419224750808e-11,1.2356422600335196e-08,0.9571428571428572,1.6394634,2.8201482
Nrxn1,6.4540243,2.1923616,1.0891817713352414e-10,1.3327413546699943e-08,0.9857142857142858,1.6061527,2.9552832
Mdga2,6.4201035,2.5304265,1.3618165582594087e-10,1.622244800866812e-08,0.8285714285714286,0.8273271,2.1325893
Ralyl,6.4178424,2.7571645,1.3821943182485445e-10,1.622244800866812e-08,0.7285714285714285,0.5648663,1.8136485
Meg3,6.3680916,2.079052,1.9139477623938694e-10,2.2014227163054286e-08,0.8571428571428571,1.1203374,2.2751098
Negr1,6.361307,2.5755942,2.0004379491626165e-10,2.2557879697321975e-08,0.8,0.6791941,1.9163293
Rims1,6.3149486,2.999711,2.7025118329085303e-10,2.9324802926522565e-08,0.6714285714285714,0.35017386,1.4710587
Xkr4,6.216578,2.3895698,5.081140985828063e-10,5.411415149906887e-08,0.7571428571428571,0.6441038,1.7471867
Ctnna2,6.1498666,2.6465235,7.754807442686306e-10,7.824192561910342e-08,0.7285714285714285,0.5884468,1.7945378
Ccser1,6.098985,2.491585,1.0674386605480086e-09,1.0584206442778616e-07,0.7285714285714285,0.5800073,1.6902283
Anks1b,6.078633,2.2107553,1.2121160204738688e-09,1.1815049548720711e-07,0.8,0.885906,2.0278077
Dcc,6.062803,2.7066636,1.3376948330632915e-09,1.2821804974911648e-07,0.7142857142857143,0.50714296,1.6699823
