names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Acadsb,11.024409,0.45009977,2.9142607461106617e-28,5.23787198983234e-27,0.7558022199798183,0.4840386043058649,0.50960433,0.3964294
Cul4a,11.024188,0.37520695,2.921415279738687e-28,5.247221160867548e-27,0.6750756811301716,0.3952115812917595,0.3463904,0.27699292
Il34,11.02252,0.5413375,2.9760968252528726e-28,5.341865176656291e-27,0.44904137235116043,0.21276911655530809,0.17513178,0.12356152
Bicral,11.022379,0.5210223,2.980743474513196e-28,5.343781724528298e-27,0.8779011099899092,0.6276911655530809,0.85284287,0.6617675
Pip5k1c,11.0223675,0.4017217,2.9811420934380045e-28,5.343781724528298e-27,0.58627648839556,0.32279138827023013,0.27219218,0.21253146
Ints7,11.021788,0.39885983,3.0004049824240535e-28,5.374725458515621e-27,0.5317860746720484,0.2744988864142539,0.2175857,0.1692021
Jakmip2,11.021252,0.60419065,3.01831119665026e-28,5.403199324050133e-27,0.9273461150353178,0.705419450631032,1.2696362,0.98722625
Cep83,11.019134,0.463417,3.090175963429735e-28,5.528164323392609e-27,0.786074672048436,0.49480326651818857,0.54915464,0.4257532
Ank,11.01833,0.52941734,3.1179079423284874e-28,5.5740642987602435e-27,0.8990918264379415,0.6616555308092057,0.9952668,0.7800526
Nup93,11.017718,0.5280503,3.1391660102462956e-28,5.6083371472950775e-27,0.8304742684157417,0.5394951744617669,0.67115,0.5088124
Dclk2,11.016998,0.4972207,3.1643720731557327e-28,5.64961312994648e-27,0.8113017154389506,0.5585746102449889,0.6989896,0.54044604
Gigyf1,11.015884,0.4129134,3.203735306897315e-28,5.716093472531929e-27,0.5459132189707366,0.28990348923533776,0.23187391,0.17899004
Fbf1,11.011933,0.46441063,3.347419542294366e-28,5.9684912476078044e-27,0.5398587285570131,0.28203414996288045,0.22119552,0.1650301
Brd1,11.008263,0.4014959,3.486611695974119e-28,6.212550150585185e-27,0.6619576185671039,0.3862286562731997,0.340583,0.26788375
Klhl24,11.008128,0.37265542,3.491815311175514e-28,6.2176989669507e-27,0.7558022199798183,0.4662212323682257,0.4624184,0.37437284
Hmg20a,11.005898,0.46563178,3.5793133586002875e-28,6.3692814533503124e-27,0.858728557013118,0.5782850779510023,0.7003458,0.5507861
Nphp4,11.005375,0.5298613,3.6001633369384502e-28,6.402143538288297e-27,0.562058526740666,0.30419450631031925,0.24936469,0.17911369
Mysm1,11.002685,0.45099753,3.7092037445911085e-28,6.591686813304437e-27,0.7991927346115035,0.5145879732739421,0.55075514,0.43006632
Prmt3,11.0013075,0.41959295,3.766328259163293e-28,6.688779928864355e-27,0.6226034308779012,0.3570898292501856,0.3098507,0.24024232
Flrt1,10.9998865,0.533872,3.826112050174803e-28,6.790464384953564e-27,0.437941473259334,0.2028210838901262,0.17306955,0.12266557
Gabra1,10.999486,0.4962342,3.8431699826609613e-28,6.816188296412463e-27,0.8829465186680121,0.6114699331848552,0.88268197,0.6955695
Prkci,10.999399,0.41118982,3.8468472793511187e-28,6.816188296412463e-27,0.5489404641775983,0.29183370452858204,0.23099135,0.17848638
Gys1,10.999368,0.5648819,3.848216466564089e-28,6.816188296412463e-27,0.45509586276488395,0.21833704528582035,0.18311974,0.12738104
Lyrm1,10.998028,0.4929553,3.905813475192498e-28,6.909559584498614e-27,0.5166498486377397,0.27212323682256867,0.23176017,0.17002016
Eif2ak1,10.998022,0.36509448,3.9060740635851857e-28,6.909559584498614e-27,0.5398587285570131,0.28043801039346694,0.21479788,0.17061874
Tmem67,10.996728,0.4451732,3.962502893023018e-28,7.0047666273374e-27,0.5166498486377397,0.2612472160356347,0.20051078,0.15106967
Fsd1l,10.996612,0.43582347,3.96761656466974e-28,7.009195075126622e-27,0.7346115035317861,0.4521900519673348,0.448207,0.34928966
Trrap,10.996217,0.4755118,3.9850343400885185e-28,7.035339863218035e-27,0.7850655903128153,0.5075352635486265,0.5477831,0.4217333
Usp53,10.99599,0.38202927,3.9950594550991537e-28,7.048407587558388e-27,0.644803229061554,0.3707126948775056,0.33727083,0.26834717
Gga2,10.994933,0.5278364,4.042145138246117e-28,7.12680051605467e-27,0.4934409687184662,0.24821826280623607,0.19683507,0.14053269
Acbd6,10.993095,0.49616963,4.125300193238649e-28,7.26864368474246e-27,0.856710393541877,0.593652561247216,0.75297976,0.585794
Zfyve16,10.99303,0.37055087,4.128327411558835e-28,7.269210848531185e-27,0.6579212916246215,0.37587230883444694,0.3243857,0.25958025
Cd200,10.989552,0.35626203,4.29053257909641e-28,7.544935235623072e-27,0.5600403632694249,0.30051967334818114,0.2538989,0.20359035
Mlip,10.989552,0.56530267,4.29053257909641e-28,7.544935235623072e-27,0.8647830474268415,0.5785820341499629,0.96035576,0.7370855
Hmgxb3,10.986443,0.39122438,4.440867769361202e-28,7.804193391938226e-27,0.5842583249243188,0.3219005196733482,0.26096871,0.20486772
Stat3,10.984766,0.2743532,4.524108877194161e-28,7.94528140720308e-27,0.49142280524722504,0.2407201187824796,0.20464742,0.17207308
Tsc1,10.982465,0.45760447,4.64084022726485e-28,8.144962567381221e-27,0.7800201816347124,0.497735708982925,0.5230105,0.405693
4930500G05Rik,10.979834,0.5208758,4.778030561006566e-28,8.380266395185799e-27,0.40766902119071646,0.17379361544172234,0.16235383,0.11587524
Deaf1,10.974667,0.3901895,5.059201375961267e-28,8.867628243449396e-27,0.5893037336024218,0.32397921306607275,0.26397067,0.20742376
Nars2,10.973718,0.45010146,5.112584635122967e-28,8.95535522462543e-27,0.6306760847628657,0.36347438752783967,0.32178527,0.24518399
Mir9-3hg,10.970812,0.353463,5.2796223016611855e-28,9.241918647924173e-27,0.7578203834510595,0.4697847067557535,0.49095255,0.40288424
Smpd4,10.970379,0.4304361,5.304981652889177e-28,9.280264128459127e-27,0.5983854692230071,0.32683741648106907,0.26431862,0.20253116
Pxk,10.970032,0.36865982,5.325379719570153e-28,9.309886341239427e-27,0.6801210898082745,0.40657015590200446,0.37233067,0.29965034
Marchf2,10.969299,0.4194209,5.368671669578927e-28,9.379467344706487e-27,0.5963673057517659,0.33281365998515217,0.28923795,0.22377807
Brap,10.968102,0.41940746,5.440234338361075e-28,9.49831687275907e-27,0.5469223007063572,0.2896436525612472,0.23206125,0.1784012
Foxj3,10.967434,0.45132586,5.480561439841982e-28,9.562512070685329e-27,0.8153380423814329,0.5419821826280624,0.6128126,0.48147273
Ago4,10.966114,0.3921382,5.561120643118009e-28,9.696775579531532e-27,0.5751765893037336,0.31046770601336304,0.2555562,0.20038977
Rab15,10.965063,0.4609256,5.626113355862904e-28,9.803739680417394e-27,0.5116044399596368,0.261804008908686,0.21263029,0.15882465
Tfcp2,10.962055,0.37734082,5.816355799736814e-28,1.0128676625983682e-26,0.6125126135216953,0.341833704528582,0.28802267,0.22870253
Baz2a,10.96159,0.40707147,5.846344307328855e-28,1.0174305151420099e-26,0.7315842583249244,0.4471789161098738,0.4318607,0.34169722
Efl1,10.9602995,0.43024382,5.930262924444699e-28,1.0313667623289908e-26,0.6841574167507568,0.4098366740905716,0.3819028,0.29650202
Nwd2,10.959014,0.5042517,6.015109578688664e-28,1.0454462767099897e-26,0.8032290615539859,0.5240163325909428,0.8390299,0.655699
Ercc6,10.958183,0.4303967,6.0705479700878705e-28,1.0543996377263159e-26,0.6922300706357215,0.40393466963622865,0.3642358,0.28221956
Fbxo16,10.958079,0.72069883,6.077546974856277e-28,1.0549333799379082e-26,0.4117053481331988,0.18333333333333332,0.1505733,0.09404211
Cnst,10.957941,0.45199957,6.086846473785124e-28,1.0558654922569806e-26,0.5327951564076691,0.28266518188567186,0.23243938,0.17503785
Serpinb6a,10.956866,0.41756234,6.159568349597272e-28,1.067790977765669e-26,0.5983854692230071,0.33233110616184114,0.29000708,0.22465162
Sec24a,10.9543085,0.41291186,6.336035610950273e-28,1.0971857082093918e-26,0.7709384460141272,0.47353377876763175,0.47814706,0.37877157
Ncoa3,10.95429,0.31831068,6.337298917532475e-28,1.0971857082093918e-26,0.715438950554995,0.4308834446919079,0.40679434,0.33833086
Hectd2,10.954008,0.45814428,6.357123369233534e-28,1.0999092397379593e-26,0.8002018163471241,0.5040460282108389,0.6067121,0.4745997
Tmtc3,10.951926,0.40800506,6.504970621642262e-28,1.1247655122492123e-26,0.5459132189707366,0.290014847809948,0.23479311,0.18186769
Trpm2,10.951589,0.695968,6.529218232523211e-28,1.1282321151633355e-26,0.4036326942482341,0.17717149220489978,0.14521648,0.09210214
Coro1c,10.950392,0.3547475,6.616111417105728e-28,1.142512299342101e-26,0.5671039354187689,0.3040089086859688,0.2471831,0.19826466
Dst,10.94793,0.45052895,6.798318354408636e-28,1.1732229555745668e-26,0.9646821392532795,0.8535634743875279,1.8061802,1.5523698
Kcna2,10.946697,0.34838474,6.891508307494363e-28,1.1885419012989315e-26,0.6579212916246215,0.38600593912397924,0.3611587,0.2939152
Megf8,10.946402,0.3787465,6.9139699397536e-28,1.1916508805720285e-26,0.5549949545913219,0.29502598366740906,0.23197925,0.18299513
Clec16a,10.946167,0.4984855,6.931899449679978e-28,1.1939752449544936e-26,0.8284561049445005,0.5662212323682256,0.6870223,0.53015894
Gnb5,10.945916,0.3929503,6.951105865217124e-28,1.1965164292016922e-26,0.627648839556004,0.3544543429844098,0.30640915,0.24141753
Mrps27,10.945236,0.4931492,7.00345974974152e-28,1.204756488319812e-26,0.4843592330978809,0.23916109873793615,0.1852701,0.1350657
Lman2l,10.942001,0.45259833,7.2579727079664655e-28,1.247739773915924e-26,0.5630676084762866,0.3044914625092799,0.25123346,0.18954764
Wwp2,10.941171,0.3812327,7.3247633207974045e-28,1.2584168186050272e-26,0.5822401614530777,0.3244246473645137,0.27886003,0.22068897
Sgpl1,10.93874,0.39979488,7.52382013302572e-28,1.2917894375361092e-26,0.5408678102926338,0.2865627319970304,0.23588084,0.18368435
Eef2k,10.934269,0.34775642,7.904016323307554e-28,1.356199991106475e-26,0.6236125126135217,0.347735708982925,0.29205272,0.2362766
Zfp282,10.93391,0.40690753,7.93536194100578e-28,1.3607094789714442e-26,0.5590312815338042,0.29769858945805494,0.24267513,0.1882662
Ikbkb,10.933641,0.34704658,7.958908043864475e-28,1.3638766526698878e-26,0.5923309788092835,0.32397921306607275,0.2641599,0.21324995
Lin52,10.9334545,0.3863552,7.97529046523078e-28,1.365812968774704e-26,0.7527749747729566,0.457720861172977,0.45615053,0.36616647
4833420G17Rik,10.931393,0.38482326,8.158621179012716e-28,1.39631943363103e-26,0.6518668012108981,0.3779138827023014,0.32785597,0.26016948
Caap1,10.9313345,0.4139597,8.16385313009681e-28,1.3963254844411284e-26,0.7144298688193743,0.43285077951002227,0.4121116,0.32410258
Fam91a1,10.931176,0.33993778,8.178122572592377e-28,1.3978762946918395e-26,0.5479313824419778,0.29224201930215293,0.23820895,0.192692
Cnot10,10.931022,0.42295432,8.192054568807773e-28,1.399367490552224e-26,0.7618567103935419,0.4766889383815887,0.47350168,0.37274873
Papolg,10.929876,0.4105952,8.296105623124095e-28,1.4162411568827473e-26,0.5660948536831484,0.30887156644394953,0.251678,0.19499005
Trmt11,10.927785,0.39366058,8.489562589934163e-28,1.448346328835117e-26,0.6084762865792129,0.3384187082405345,0.28023,0.22009665
Gprasp2,10.927528,0.3402503,8.51361033693061e-28,1.4515273461505426e-26,0.562058526740666,0.3020415738678545,0.25339484,0.205226
Atp13a3,10.927005,0.44763777,8.562854727213454e-28,1.4589975048841188e-26,0.822401614530777,0.5431328878990349,0.6244089,0.49214813
Rimkla,10.926784,0.73539317,8.583693594870665e-28,1.461621336464986e-26,0.3975782038345106,0.17197475872308834,0.14367767,0.08875079
Ip6k2,10.925627,0.41344965,8.693829622831125e-28,1.4794376311936184e-26,0.5943491422805247,0.3316258351893096,0.2771317,0.21492474
Btbd7,10.924421,0.44203344,8.81003704770506e-28,1.4982638953913606e-26,0.8486377396569122,0.5710467706013364,0.6835845,0.543536
Vkorc1l1,10.924278,0.40355176,8.823866728498003e-28,1.4996666603082943e-26,0.7376387487386479,0.4530438010393467,0.44833836,0.35604578
Akap6,10.9199,0.5826553,9.259751750559235e-28,1.5727530312106613e-26,0.963673057517659,0.8211210096510765,1.9512383,1.6156887
Rbm4,10.918372,0.38311455,9.41687651563271e-28,1.598430018793752e-26,0.5893037336024218,0.32338530066815147,0.25788522,0.20341371
Prkar2a,10.916967,0.31663004,9.563545852830318e-28,1.622300991575446e-26,0.6084762865792129,0.3360059391239792,0.28040677,0.23102228
Gm17171,10.91569,1.7611456,9.698982799380908e-28,1.6442376518571924e-26,0.2795156407669021,0.072271714922049,0.10914475,0.03345614
Mcmbp,10.914791,0.37465832,9.795372880873973e-28,1.6595313323397455e-26,0.6236125126135217,0.3530809205642168,0.30186534,0.24042207
Rgl2,10.914731,0.46389386,9.80186140979393e-28,1.6595842223135657e-26,0.43491422805247226,0.19662212323682257,0.15580103,0.11532204
Tmem165,10.913877,0.33852422,9.894459885447907e-28,1.6742074126069602e-26,0.5923309788092835,0.33006681514476616,0.2756206,0.22392301
Zmat1,10.913429,0.40470594,9.943278221774012e-28,1.6814089730589536e-26,0.6700302724520686,0.3935412026726058,0.36926448,0.29073533
Tmem38a,10.910026,0.39501756,1.0322689186198422e-27,1.7442964899939354e-26,0.6770938446014128,0.3988121752041574,0.36135805,0.28594473
2700049A03Rik,10.909978,0.3667273,1.0328156738296804e-27,1.7442964899939354e-26,0.6266397578203835,0.35226429101707496,0.30473307,0.24396282
Parn,10.908907,0.33620706,1.0450555435689828e-27,1.7638594507348347e-26,0.6024217961654894,0.3309948032665182,0.27514166,0.2238457
Epdr1,10.908147,0.3775609,1.0538298232100087e-27,1.7775522504490228e-26,0.5580221997981837,0.29673348181143283,0.24806733,0.19615571
Utp20,10.90776,0.42189193,1.0583260293647656e-27,1.7840163368275565e-26,0.5711402623612513,0.3122123236822569,0.25091866,0.19300671
Lrp8,10.907043,0.4413531,1.0666930492356165e-27,1.7969932434458315e-26,0.6629667003027245,0.39584261321455083,0.36892846,0.28411815
Slc17a5,10.903936,0.45509267,1.1037634584554032e-27,1.8582784541789902e-26,0.669021190716448,0.3979955456570156,0.37453595,0.28623644
Prune2,10.903573,0.33158687,1.1081776450270531e-27,1.864541848583401e-26,0.6286579212916246,0.3528582034149963,0.3077094,0.2517868
Alg6,10.903251,0.48846805,1.112118786896484e-27,1.870001990232073e-26,0.4783047426841574,0.23596881959910912,0.18457454,0.13495496
Fer,10.902643,0.5441505,1.119573703976537e-27,1.8813599390775205e-26,0.893037336024218,0.6468819599109131,0.9664534,0.74994785
Ints10,10.901229,0.47199264,1.137111669894421e-27,1.9096369106289433e-26,0.7578203834510595,0.47312546399406086,0.47869697,0.36648375
Tfdp1,10.901116,0.4430076,1.1385163815064242e-27,1.9108016971316438e-26,0.5408678102926338,0.28570898292501856,0.22220413,0.16808484
Zbtb4,10.900831,0.3952881,1.1420860485646976e-27,1.9155962624802386e-26,0.591321897073663,0.3308463251670379,0.27872327,0.21865667
Ikzf4,10.899871,0.46079084,1.1542094638790261e-27,1.9347229129400767e-26,0.48940464177598386,0.24235337787676317,0.18856607,0.14043923
Zfp398,10.897213,0.44692641,1.1884138883609606e-27,1.990815534928866e-26,0.727547931382442,0.4533036377134373,0.44300246,0.34280494
Nsmaf,10.894207,0.37488398,1.2283233009901476e-27,2.0563892272651256e-26,0.7053481331987891,0.410467706013363,0.37510982,0.300844
Cnbd2,10.891662,0.60108674,1.2631461090899126e-27,2.113370856241965e-26,0.39656912209889,0.16818856718634,0.13839215,0.093354434
Tiprl,10.890675,0.28650963,1.276908998015892e-27,2.1350681254939027e-26,0.5338042381432896,0.27301410541945065,0.20443809,0.17056793
Gabpb1,10.890119,0.40588328,1.2847229458972924e-27,2.1467976092201646e-26,0.5852674066599395,0.3170378619153675,0.26358512,0.20508619
Col8a1,10.889475,2.7871416,1.2938374355849821e-27,2.1606843936711292e-26,0.24217961654894046,0.039123979213066075,0.18581115,0.029153135
Tet1,10.888807,0.31486252,1.3033604275677159e-27,2.175235694953076e-26,0.5227043390514632,0.2675946547884187,0.21701486,0.17801397
Gabbr2,10.888227,0.6367741,1.311681449050536e-27,2.1874664257635653e-26,0.9445005045408678,0.7191536748329621,1.4392638,1.1214801
Hunk,10.888184,0.44788682,1.3123170369672004e-27,2.1874664257635653e-26,0.6094853683148335,0.34966592427616927,0.36974397,0.2836509
Stk38,10.887091,0.4337168,1.3281601593711306e-27,2.2125023857595956e-26,0.7790110998990918,0.5064216778025241,0.5321436,0.4188129
Rapgef1,10.886711,0.40654644,1.3336985598598489e-27,2.2203519394940608e-26,0.805247225025227,0.520452858203415,0.5664056,0.45413992
Vac14,10.886156,0.6039269,1.3418570961510953e-27,2.2325510943393147e-26,0.4056508577194753,0.17572383073496659,0.14317057,0.096471086
Rrn3,10.885102,0.453461,1.357456069344708e-27,2.2571067192631374e-26,0.520686175580222,0.27319970304380103,0.21944942,0.16484141
Usp45,10.884655,0.47084928,1.3641362142298957e-27,2.2667572362636512e-26,0.8133198789101918,0.5323311061618411,0.6042686,0.46926257
Fbxl12,10.884602,0.46526062,1.3649472304706319e-27,2.2667572362636512e-26,0.5045408678102926,0.25998515219005197,0.20538329,0.15284663
Arih2,10.884543,0.3960093,1.365818854639253e-27,2.2668037445433432e-26,0.7114026236125126,0.42498144023756496,0.39869085,0.31647578
Dclre1c,10.884168,0.4451698,1.3714525990322062e-27,2.2733455481798508e-26,0.5590312815338042,0.30619896065330365,0.2539359,0.19254853
Apoo,10.883589,0.40191245,1.3802046583892885e-27,2.286442612263883e-26,0.6044399596367306,0.3391239792130661,0.28260183,0.22087795
Ubxn2b,10.881362,0.4224757,1.4143378229886569e-27,2.3415438880902778e-26,0.5771947527749748,0.3155530809205642,0.25781003,0.19838779
Iws1,10.880748,0.37958196,1.423893827078638e-27,2.3559130008376232e-26,0.6962663975782039,0.4132145508537491,0.37462628,0.29959762
Dcaf13,10.88068,0.4537856,1.4249595500050798e-27,2.3562254220699382e-26,0.5943491422805247,0.33296213808463254,0.27717745,0.20961474
Slx4ip,10.878404,0.36168575,1.4609934965066869e-27,2.4143232011767943e-26,0.627648839556004,0.35352635486265777,0.31036985,0.24938025
Macroh2a2,10.878182,0.60843056,1.4645334439733239e-27,2.418685534085016e-26,0.39455095862764883,0.16778025241276912,0.13718201,0.092071295
Lztr1,10.87714,0.443936,1.4813832340193476e-27,2.445010288581073e-26,0.5761856710393541,0.31937639198218265,0.27110395,0.20614196
Katnbl1,10.876633,0.3994185,1.4896506918558898e-27,2.457146352987585e-26,0.669021190716448,0.38979213066072754,0.34838197,0.27458358
Kansl3,10.875188,0.3597536,1.5134298815213766e-27,2.4948380930355454e-26,0.615539858728557,0.34461766889383816,0.28477544,0.2285293
Usp48,10.874593,0.4543734,1.5233481195955613e-27,2.5096483122950786e-26,0.822401614530777,0.5445063103192279,0.6050774,0.47422823
Mkrn1,10.872875,0.34026784,1.5522960942881211e-27,2.555771817005013e-26,0.5660948536831484,0.3048997772828508,0.24882507,0.20143728
Pik3r1,10.872722,0.27728888,1.5549266493210238e-27,2.558535154149168e-26,0.8002018163471241,0.4957312546399406,0.57796645,0.49810347
E130102H24Rik,10.870011,0.48338175,1.6018068480121736e-27,2.634060587887828e-26,0.49041372351160445,0.249554565701559,0.20064174,0.14749713
Exosc10,10.868653,0.36944222,1.6258235083562637e-27,2.671919123518826e-26,0.5590312815338042,0.2996659242761693,0.23377395,0.18553448
Gm48893,10.868555,0.9022506,1.6275755843190088e-27,2.672587822026339e-26,0.3420787083753784,0.1234966592427617,0.121530205,0.06685563
Zc2hc1a,10.868519,0.43787885,1.628219674230412e-27,2.672587822026339e-26,0.7245206861755802,0.44394951744617667,0.43903488,0.3413987
Uba2,10.86447,0.34794074,1.7020928317704924e-27,2.792138851628396e-26,0.6084762865792129,0.3402746844840386,0.28304625,0.22877295
Uba5,10.863589,0.38814124,1.7185901615009683e-27,2.8174812470732776e-26,0.5771947527749748,0.3176688938381589,0.26026562,0.2046954
Fhip2a,10.862221,0.43677235,1.7445343335114776e-27,2.858270581795939e-26,0.47628657921291623,0.23478099480326653,0.18071523,0.1365691
Brox,10.861359,0.39416993,1.76109136098115e-27,2.883639541106856e-26,0.5398587285570131,0.2849665924276169,0.22410543,0.17491677
Cibar1,10.860791,0.41836512,1.7720731315974852e-27,2.899854144094058e-26,0.6559031281533805,0.3844469190794358,0.34263274,0.26680234
A730081D07Rik,10.859571,0.643254,1.795896689513735e-27,2.937050763678275e-26,0.4238143289606458,0.19424647364513734,0.17303064,0.11417477
Bclaf3,10.858866,0.3770496,1.8098341694860676e-27,2.9578693928461386e-26,0.5610494450050454,0.3025612472160356,0.24701104,0.1953627
Mthfd2l,10.858815,0.5051597,1.8108281173174165e-27,2.9578693928461386e-26,0.4409687184661958,0.20515961395694135,0.17132826,0.123696476
Ift140,10.858604,0.37279898,1.815008613159235e-27,2.9628968065363696e-26,0.5428859737638748,0.28444691907943576,0.21637745,0.17105912
Fam185a,10.857829,0.41698527,1.8304995419323307e-27,2.9863705338021693e-26,0.5267406659939455,0.2696362286562732,0.20813662,0.15982224
Cobll1,10.857161,0.3439426,1.8439338498591978e-27,3.006462533113874e-26,0.4682139253279516,0.22776540460282108,0.2817614,0.22827177
Gm28175,10.85615,0.47208002,1.8644530645374434e-27,3.038074823779327e-26,0.47426841574167505,0.23634001484780995,0.2534087,0.18890119
Agk,10.855975,0.4252305,1.868017919195961e-27,3.042038878108817e-26,0.698284561049445,0.4159613956941351,0.39259845,0.30607072
Atl3,10.855011,0.3144914,1.8878493994658095e-27,3.0724720389852395e-26,0.6881937436932392,0.39888641425389754,0.34880263,0.28939646
Myh10,10.854379,0.47731778,1.900949747648179e-27,3.0919200798611727e-26,0.8203834510595358,0.5433927245731255,0.64869946,0.5043182
Aifm1,10.852542,0.34365794,1.93955918412582e-27,3.152810361612873e-26,0.5590312815338042,0.2971046770601336,0.23374702,0.18856095
Itpk1,10.849874,0.37416625,1.9970070020408762e-27,3.2442308430978446e-26,0.5297679112008072,0.27542687453600595,0.22720933,0.17966528
Cir1,10.849808,0.33013773,1.9984536475776575e-27,3.244619305765055e-26,0.6084762865792129,0.33730512249443206,0.2892758,0.23652987
Zfp53,10.84697,0.5057413,2.0614715230738068e-27,3.344911825180748e-26,0.42885973763874874,0.19439495174461766,0.15303521,0.11016905
Fbxo33,10.846237,0.37520134,2.07804424920166e-27,3.369767590588329e-26,0.6316851664984864,0.35497401633259096,0.30171803,0.24022089
Cpsf3,10.846117,0.39600885,2.0807811493651817e-27,3.3721706564199296e-26,0.5196770938446014,0.2694506310319228,0.20982268,0.16332497
Narf,10.846049,0.3699075,2.082333645939324e-27,3.372652505508718e-26,0.5428859737638748,0.2878247958426132,0.22905049,0.18164508
Mb21d2,10.845097,0.41125032,2.1041434448000224e-27,3.40592375673353e-26,0.5287588294651867,0.27847067557535266,0.23788019,0.1839431
Psmd9,10.841801,0.38518503,2.1813439940216706e-27,3.5287605731103125e-26,0.49848637739656915,0.2489606533036377,0.18486936,0.14451586
Ftl1-ps1,10.839899,1.7616547,2.2271593513962226e-27,3.6007082895316786e-26,0.2694248234106963,0.06273199703043801,0.09622588,0.029353106
Lonrf2,10.838804,0.45272356,2.253978433592226e-27,3.6418761581853945e-26,0.7114026236125126,0.43637713437268005,0.42256778,0.3251492
Atg7,10.838694,0.39256325,2.2566976807430774e-27,3.6440785265364477e-26,0.591321897073663,0.3307349665924276,0.2779463,0.21840006
Egr1,10.838411,0.64325017,2.2636837115960127e-27,3.653164043878971e-26,0.3955600403632694,0.17115812917594656,0.17160499,0.11320727
Fra10ac1,10.836048,0.34967643,2.3228936211375013e-27,3.746467683071108e-26,0.5721493440968718,0.30742390497401634,0.2565635,0.20663016
Blmh,10.835521,0.3677303,2.3363211104920738e-27,3.7658637215910034e-26,0.6094853683148335,0.34279881217520414,0.29974842,0.23970824
Cadm3,10.8340845,0.37594628,2.373267835779232e-27,3.823123905718703e-26,0.7063572149344097,0.4239049740163326,0.4003352,0.32163826
Vezt,10.832992,0.51901656,2.4017785374902657e-27,3.8667339306389115e-26,0.8748738647830474,0.6264291017074981,0.8531072,0.6626624
Gm13832,10.8326845,0.9732836,2.4098433427161815e-27,3.877394647831365e-26,0.3340060544904137,0.1194135115070527,0.124615386,0.06540999
Myo5b,10.831553,0.36253867,2.4398050698165075e-27,3.9232532750430615e-26,0.5368314833501514,0.27984409799554566,0.2656204,0.21239479
Atp11a,10.829539,0.27141836,2.494058138034023e-27,4.0080946273309925e-26,0.627648839556004,0.35267260579064585,0.28869042,0.24473463
Ciz1,10.829477,0.53189015,2.495752186238161e-27,4.008419679869659e-26,0.4510595358224016,0.21276911655530809,0.16696942,0.118391775
Frmd6,10.829195,0.43907404,2.5034717828476117e-27,4.0184161771275584e-26,0.6700302724520686,0.38841870824053454,0.38879877,0.30048758
Wwp1,10.829097,0.37816927,2.5061600199726067e-27,4.02032953651725e-26,0.7497477295660948,0.4693021529324425,0.4904885,0.39684618
Rragb,10.827786,0.45502135,2.542259351492275e-27,4.075806012804143e-26,0.7114026236125126,0.4309576837416481,0.42897782,0.32986718
Odf2,10.827243,0.4921643,2.557391823699758e-27,4.097621842743739e-26,0.8375378405650857,0.5580920564216778,0.66007125,0.50964457
Apba1,10.826872,0.5434865,2.567773377489593e-27,4.111803972177912e-26,0.9132189707366297,0.7225315515961396,1.2797444,1.022793
Ibtk,10.826748,0.37054873,2.5712619423926964e-27,4.114937962602248e-26,0.557013118062563,0.3010393466963623,0.24638602,0.1956555
E2f3,10.826388,0.3739144,2.5813601620407224e-27,4.128639735359179e-26,0.6851664984863775,0.4099109131403118,0.39148572,0.31464514
Trap1,10.826046,0.39542955,2.5910437930847604e-27,4.1416625056625523e-26,0.4651866801210898,0.22435040831477357,0.1675823,0.1298912
Lonrf1,10.825326,0.394956,2.611491115169e-27,4.171864819535733e-26,0.5610494450050454,0.2994432071269488,0.24016282,0.18767923
Rfx1,10.825193,0.6230126,2.6152676084513673e-27,4.175415367741429e-26,0.4228052472250252,0.1920935412026726,0.14903402,0.09925947
Fxr2,10.822921,0.3690196,2.6809483857651022e-27,4.2777365276430105e-26,0.6266397578203835,0.3585003711952487,0.30379272,0.2428443
Arhgap1,10.820283,0.53928953,2.7592331442601666e-27,4.400035287019031e-26,0.4238143289606458,0.19305864884929472,0.15082484,0.10617771
Dock7,10.819583,0.53406876,2.7803877792211204e-27,4.4311399541916665e-26,0.8839556004036327,0.6476985894580549,0.9703365,0.75695896
Ssbp3,10.818963,0.46399376,2.799252010266236e-27,4.458559663061871e-26,0.7457114026236125,0.47858203414996286,0.5177073,0.39989015
Stx8,10.817899,0.4298844,2.831966100111041e-27,4.5079934306862365e-26,0.7840565085771948,0.5064216778025241,0.5559273,0.43951783
Cse1l,10.816926,0.35169116,2.8621773498509053e-27,4.5533869384543416e-26,0.5771947527749748,0.312731997030438,0.25514072,0.20519681
Umad1,10.815155,0.4882653,2.918003420952161e-27,4.6394527763896193e-26,0.858728557013118,0.5948032665181886,0.76914346,0.6018294
Elfn2,10.814717,0.39930585,2.9319514557203173e-27,4.658872596996151e-26,0.5731584258324924,0.31447661469933186,0.25981617,0.20290698
Tab3,10.814166,0.39467224,2.9496407946520172e-27,4.6842108837056566e-26,0.5630676084762866,0.30152190051967337,0.2401065,0.18766704
1110019D14Rik,10.813301,0.42202032,2.9775779606385674e-27,4.725783804037703e-26,0.4591321897073663,0.22175204157386785,0.19807991,0.15143418
Tmem181a,10.813101,0.43582594,2.9840973128611542e-27,4.733334993894877e-26,0.6528758829465187,0.38585746102449886,0.3409589,0.26264325
