names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Slc20a1,-3.3339815,-0.898479,0.0008561233153985083,0.009157656642021464,0.2177121771217712,0.33269681138533597,0.12451307,0.22087964
Etv5,-3.3340797,-0.7659249,0.0008558214774525645,0.009157656642021464,0.25461254612546125,0.3680057647270762,0.18790755,0.3012317
Gm42722,-3.343605,-2.721381,0.0008269740949561637,0.008874118982217299,0.02214022140221402,0.14037110430553054,0.010670039,0.06835571
Sipa1l2,-3.3451478,-1.0926651,0.0008223871789020994,0.008831951837369867,0.17343173431734318,0.2886326787966132,0.111822784,0.22500372
D7Ertd443e,-3.354447,-2.5066757,0.0007952384199175864,0.008574661453926784,0.05904059040590406,0.1740587281570888,0.039289955,0.20516947
Polk,-3.3575892,-1.0589426,0.0007862536767998876,0.008481186790691682,0.0959409594095941,0.22114934246081788,0.065493286,0.13191961
Septin7,-3.3635948,-0.5034929,0.0007693439176464444,0.008315475087353162,0.8339483394833949,0.7638623671410557,0.883118,1.1022137
Cep85l,-3.3694987,-0.59506154,0.0007530505836542132,0.008159060154350285,0.4612546125461255,0.5359034408214736,0.3478277,0.4875769
Camkv,-3.3695476,-0.59638107,0.000752916591679132,0.008159060154350285,0.5129151291512916,0.55658439920735,0.38572758,0.5374502
Pde4a,-3.3701248,-0.58310324,0.0007513412719374364,0.008147110563744519,0.4833948339483395,0.5377049180327869,0.35923085,0.49926326
Car4,-3.3756666,-2.2031808,0.0007363711513396588,0.008007403009508958,0.02952029520295203,0.1481534858584039,0.01817886,0.08109878
Gm57038,-3.377217,-3.4675608,0.0007322326517201094,0.007965624029036169,0.007380073800738007,0.12707620248603854,0.0062085213,0.06662379
Mindy4,-3.379952,-1.1006192,0.0007249850045231095,0.007893171422826561,0.08487084870848709,0.20756620428751577,0.05194228,0.1082552
Atp1a2,-3.3801594,-1.6592236,0.0007244379115790111,0.007893171422826561,0.2140221402214022,0.31601513240857504,0.15412375,0.42285454
Rhbdl3,-3.3801858,-1.2014805,0.0007243683090874721,0.007893171422826561,0.12177121771217712,0.24082147360835884,0.07207482,0.1586041
Gm2762,-3.380348,-1.7441224,0.0007239408871990972,0.007893171422826561,0.04428044280442804,0.16555575571969014,0.026797745,0.08707981
Gm12216,-3.3834074,-1.3046768,0.0007159232641503754,0.007816683505778379,0.11808118081180811,0.2377229328049,0.07271119,0.17084658
Ctbp2,-3.3889265,-2.1594682,0.0007016681922011503,0.007673514173563252,0.04059040590405904,0.16018735362997658,0.021100426,0.09099881
Abcb1b,-3.3974597,-1.9734025,0.0006801461965985653,0.00745578163216581,0.04059040590405904,0.1618447126643848,0.02509288,0.09511457
Camk2n1,-3.3981614,-0.7205363,0.0006784040685650077,0.007440292784629289,0.5461254612546126,0.5974779319041614,0.4472382,0.6571766
Cobll1,-3.3993912,-1.4948431,0.0006753606643807866,0.007412966115977015,0.12177121771217712,0.23671410556656458,0.08820642,0.23102337
Csad,-3.402375,-1.0017781,0.0006680288905140776,0.007341487234402154,0.16974169741697417,0.290902540082868,0.09543675,0.1827591
Glra3,-3.4049063,-1.8071083,0.0006618674819353534,0.007282710581327988,0.04059040590405904,0.16148441722212215,0.034181554,0.11483011
Kcnh5,-3.4090862,-1.1336432,0.0006518088984800583,0.007180854900434263,0.1918819188191882,0.30499009187533777,0.13430291,0.27412665
Gm42456,-3.4100444,-1.7383044,0.0006495231682360839,0.007161545970662114,0.04428044280442804,0.16642046478112052,0.025343342,0.08216679
Mobp,-3.4143033,-2.1272333,0.0006394532875392288,0.007059206999251881,0.11070110701107011,0.2225905242298685,0.075099654,0.29321322
Gpr155,-3.418683,-0.67509335,0.000629249582226427,0.0069579984668411915,0.30996309963099633,0.4253287695910647,0.21513793,0.3244439
Cap1,-3.4198678,-0.73952407,0.0006265160626948852,0.0069306243740681625,0.28413284132841327,0.40443163393983067,0.18835086,0.29716754
Car7,-3.4207165,-1.9373778,0.0006245641293527607,0.006911877329369307,0.04797047970479705,0.16912268059809044,0.021787595,0.08099374
Ar,-3.4233308,-0.82886827,0.0006185876668929338,0.006848558141496963,0.2177121771217712,0.3335254909025401,0.14687635,0.24766359
Mfhas1,-3.43813,-0.6540323,0.0005857468020347865,0.006536136449615745,0.3505535055350554,0.4565663844352369,0.242431,0.3588585
Klf10,-3.4383712,-2.498045,0.0005852247467475211,0.006533024073579515,0.02952029520295203,0.15136011529454152,0.015121048,0.08256654
Gramd1c,-3.4432678,-2.0394127,0.0005747298442078771,0.006426546364488413,0.02952029520295203,0.1526571788866871,0.021166803,0.08428564
Prr5l,-3.4452257,-2.8380723,0.0005705827568739713,0.006382830423481936,0.06273062730627306,0.17852639164114573,0.04439669,0.281124
Sparcl1,-3.448187,-0.87814695,0.0005643631057354366,0.006318515271296325,0.5202952029520295,0.5909205548549811,0.449895,0.71503574
Olfml2b,-3.44933,-2.8570042,0.0005619793336386899,0.006294449643547978,0.025830258302583026,0.14746892451810484,0.012803599,0.08925529
Paqr9,-3.4505296,-0.8512964,0.0005594876404600326,0.006269154670208956,0.14760147601476015,0.2774995496306972,0.09763063,0.16976161
Plxnd1,-3.4584215,-2.5412734,0.0005433505265076817,0.006103607294005605,0.02952029520295203,0.15182849936948298,0.015412382,0.08655462
Adamtsl1,-3.4628842,-0.63156456,0.0005344181971029171,0.006015842880668364,0.2878228782287823,0.41124121779859485,0.344966,0.4935968
Add2,-3.4647856,-0.51844776,0.0005306544303397943,0.005978735661802461,0.6014760147601476,0.6026301567285174,0.4878085,0.64218074
Sema5b,-3.466868,-1.7616092,0.0005265605591140191,0.005942327687271606,0.07011070110701106,0.191857323004864,0.048785236,0.15659383
Tesk2,-3.4758763,-1.3303728,0.0005091869037817369,0.0057656351051897465,0.08856088560885608,0.21390740407133849,0.0582714,0.14053333
Agfg2,-3.4779134,-0.76821876,0.000505332985669876,0.0057292393776158515,0.23985239852398524,0.3656638443523689,0.15289599,0.2479288
Cpped1,-3.4789057,-0.95299876,0.0005034658482917303,0.005710480094385307,0.18450184501845018,0.30848495766528555,0.10745665,0.19853324
Gm15738,-3.4836135,-1.0645401,0.0004946931705131093,0.00562522449923286,0.12177121771217712,0.24604575752116736,0.07064443,0.14245182
Bcas1,-3.5034866,-2.1201344,0.00045920984430363956,0.005252860160254915,0.07380073800738007,0.1932985047739146,0.062382076,0.24673036
Chn2,-3.5105937,-1.0604045,0.0004471071337927287,0.0051209585187598555,0.16974169741697417,0.2932444604575752,0.15409906,0.2982219
Secisbp2l,-3.5115745,-0.7805938,0.00044546048100290006,0.005104274253538561,0.39114391143911437,0.4897135651234012,0.26321414,0.41690078
Shisal1,-3.5136154,-1.3211298,0.0004420523026691868,0.005071710236003864,0.09225092250922509,0.21931183570527832,0.056925576,0.13659297
Arhgap42,-3.5175953,-1.0895767,0.00043547594209357156,0.005002667192840645,0.15129151291512916,0.2765988110250405,0.09318156,0.18882895
Ccn3,-3.51798,-1.1816998,0.0004348449890047859,0.004999687278753432,0.11070110701107011,0.24121779859484777,0.08006019,0.17317943
Uvrag,-3.5217714,-0.5042907,0.0004286737131305842,0.004937189314967337,0.5719557195571956,0.6049360475589983,0.46228048,0.6062792
Plekhg1,-3.5254343,-1.4387625,0.00042278897143269097,0.004881968054317321,0.16236162361623616,0.2775716087191497,0.12677173,0.31217736
Dach1,-3.5296216,-1.7672583,0.00041615425991959216,0.004813631065019131,0.0996309963099631,0.22032066294361377,0.067376815,0.2128979
Camkk2,-3.5347786,-0.6809919,0.0004081170164519917,0.00473288918086535,0.36531365313653136,0.4693929021797874,0.2531326,0.3796833
Btg3,-3.5375361,-2.1012034,0.0004038788483463263,0.004687786028106171,0.04797047970479705,0.1732300486398847,0.02384043,0.09850568
Bicc1,-3.5385623,-0.9945077,0.00040231237799725605,0.004675663320409287,0.23985239852398524,0.3510718789407314,0.1587007,0.29465812
Acvr1c,-3.5437832,-1.8802888,0.00039442934719360954,0.004592911466495355,0.06273062730627306,0.1875698072419384,0.03337484,0.11773189
Arhgef25,-3.545628,-0.7492931,0.0003916787620362072,0.004573841084707904,0.2915129151291513,0.40925959286615027,0.1961465,0.31062266
Cdh19,-3.5520713,-3.9247005,0.00038221140086441233,0.004474954397048697,0.02214022140221402,0.1460637722932805,0.012522895,0.17510596
Fhit,-3.5579033,-0.6077254,0.0003738268238186564,0.0043901777779752175,0.45387453874538747,0.5475409836065573,0.45830172,0.6344313
Fmnl1,-3.5586352,-1.2414519,0.0003727869110267677,0.004379879448749124,0.11070110701107011,0.23974058728157088,0.061898608,0.14060965
Pcdh11x,-3.572725,-0.8448138,0.00035328561154761724,0.004161676625289117,0.33579335793357934,0.4406773554314538,0.34514198,0.55406183
St8sia1,-3.5759618,-0.63866645,0.0003489426249960794,0.004117737520265548,0.25092250922509224,0.38313817330210775,0.18607661,0.27642402
Gm31816,-3.5818958,-3.2962823,0.0003411099026203393,0.00403061701117349,0.014760147601476014,0.14141596108809223,0.00748549,0.07121492
Mink1,-3.5842347,-0.75356966,0.00033806806279234106,0.003999951055583533,0.36900369003690037,0.4750495406233111,0.24313602,0.38120317
Arid5b,-3.5896215,-0.55834687,0.00033115829345420204,0.00392684172335146,0.5387453874538746,0.5805800756620428,0.47974,0.6453218
Actb,-3.5927677,-0.7981225,0.00032718411890870765,0.003881429260519636,0.6420664206642066,0.6831201585299946,0.5718284,0.8508009
St3gal6,-3.594507,-2.5991306,0.0003250065624131301,0.003857299616625798,0.05166051660516605,0.17701315078364258,0.030056305,0.16964327
Dusp16,-3.5950124,-1.8978595,0.0003243761556209235,0.0038515189136253706,0.06273062730627306,0.19012790488200323,0.04261833,0.15036151
Adamts9,-3.598883,-2.2068806,0.0003195871016182851,0.003798012127591031,0.04059040590405904,0.168113853359755,0.029885503,0.13107792
Fndc1,-3.5991695,-1.5759454,0.0003192350026331,0.003795506425111238,0.05166051660516605,0.18133669609079445,0.038104024,0.10956435
Kndc1,-3.6032174,-0.95868516,0.00031430251577944143,0.003740172098757126,0.24354243542435425,0.36515943073320123,0.15869735,0.2883739
Kcnv1,-3.607518,-1.6981313,0.00030914026067528475,0.003683635833412373,0.06273062730627306,0.19178526391641146,0.034293223,0.10724284
Rab3ip,-3.614512,-0.8347968,0.00030091401634143173,0.0035951799106688624,0.2066420664206642,0.3381012430192758,0.1316282,0.22388308
Myo1e,-3.614772,-2.216032,0.00030061185479105434,0.0035931674992151384,0.05166051660516605,0.17838227346424068,0.033485353,0.14687718
Slit1,-3.6196876,-0.6757981,0.00029495889542372416,0.0035318830303188364,0.44649446494464945,0.513024680237795,0.3616933,0.52834105
Nefl,-3.6211286,-1.464903,0.00029332058968677745,0.003513831584879051,0.13284132841328414,0.25840389119077645,0.08609905,0.22170591
Itgbl1,-3.6266062,-1.7674997,0.00028717076657878765,0.0034463057159321232,0.0959409594095941,0.21981624932444604,0.057455674,0.1834411
Arhgap15,-3.64242,-0.82538193,0.0002700868726471523,0.0032587491100264853,0.25830258302583026,0.3792469825256711,0.20094141,0.33243892
Ntf3,-3.6582,-2.6219213,0.0002539928373430539,0.0030867424420659697,0.03690036900369004,0.16472707620248603,0.017959287,0.10575619
Tamalin,-3.660569,-1.6979042,0.0002516557298265572,0.0030611088548843784,0.06642066420664207,0.19625292740046837,0.034296487,0.107236855
Il16,-3.6606972,-4.6610284,0.0002515297758351101,0.0030609624441528117,0.007380073800738007,0.13626373626373625,0.0033283564,0.08097662
Mertk,-3.665043,-2.617105,0.0002472969320971922,0.003013545834671907,0.07380073800738007,0.19704557737344622,0.053628467,0.29117775
Srbd1,-3.6671972,-0.7230058,0.00024522373534397726,0.0029923532101238277,0.2915129151291513,0.4142316699693749,0.19595338,0.30550438
Map7,-3.6697736,-0.47472468,0.0002427653022499348,0.002966395484973055,0.7232472324723247,0.6945415240497208,0.76535046,0.9546472
Kcng2,-3.6705205,-2.146763,0.00024205694324150575,0.0029590855618285986,0.025830258302583026,0.15730499009187535,0.021377405,0.09138008
Parm1,-3.672852,-0.66311747,0.00023985845561675094,0.0029348801012851083,0.2730627306273063,0.4005044136191677,0.2495225,0.37072495
Tpd52l1,-3.688964,-1.1547228,0.00022516920475681542,0.00276269248028111,0.1070110701107011,0.2418303008466943,0.07115926,0.15203676
Dph6,-3.6908424,-0.6528472,0.00022351250472423098,0.0027436185481681525,0.36162361623616235,0.47829219960367503,0.26855236,0.39498904
Hspa12a,-3.7003565,-0.644448,0.00021529681310714685,0.0026536813615546037,0.4575645756457565,0.5334174022698613,0.33252314,0.48034444
Pak1,-3.7089274,-0.6950193,0.0002081391228938881,0.0025689932164257114,0.5571955719557196,0.6113493064312736,0.46671656,0.67439616
4930419G24Rik,-3.7123263,-1.3103443,0.0002053630031493409,0.002539545780951943,0.11070110701107011,0.24208250765627815,0.06497318,0.15399408
Asph,-3.7302113,-0.5961783,0.00019131932234961428,0.002378875609224496,0.5276752767527675,0.5903080526031346,0.44436052,0.6129047
Naaladl2,-3.7314825,-0.34388876,0.00019035623083996672,0.002367996260495327,0.9040590405904059,0.8620428751576292,1.4701266,1.6585083
Ptch1,-3.7329953,-1.0009819,0.00018921617453001828,0.0023549044046417746,0.18081180811808117,0.31356512340118897,0.120742895,0.22860357
Abcb4,-3.7402043,-1.5220423,0.00018387075717031336,0.002294754874670841,0.05166051660516605,0.18674112772473428,0.040857796,0.11312574
Foxo1,-3.7468777,-0.99656725,0.00017904936431855148,0.00223874193543019,0.2177121771217712,0.3412358133669609,0.16634002,0.30828482
Cblb,-3.7607071,-0.5848758,0.00016943363354650817,0.002126427712935392,0.4944649446494465,0.57096018735363,0.42324764,0.58239406
Lhfp,-3.7651548,-1.0859586,0.00016644586703895036,0.0020918617620844697,0.12915129151291513,0.2649252386957305,0.11207717,0.22455065
Myo18a,-3.7652078,-0.62308854,0.00016641068850801102,0.0020918617620844697,0.5092250922509225,0.5736624031705999,0.3740554,0.5298319
F730043M19Rik,-3.7771173,-0.9436603,0.00015865411200300693,0.0020042482320267027,0.1918819188191882,0.31893352549090254,0.12972185,0.2361891
Plpp3,-3.779969,-1.869244,0.00015684783052162415,0.001982361809085626,0.14022140221402213,0.2649252386957305,0.094753705,0.30976573
Ak4,-3.7811763,-1.6976545,0.000156089112106782,0.0019755602648653943,0.05166051660516605,0.18836245721491623,0.033777706,0.10565411
Scube1,-3.7818177,-1.1245588,0.00015568744927688623,0.001972334635582241,0.07749077490774908,0.21444784723473248,0.0666839,0.14006764
Gm31698,-3.7846243,-26.321363,0.0001539410017521294,0.001951129583528168,0.0,0.13338137272563502,0.0,0.08052237
Orai2,-3.7885172,-1.163982,0.00015154902113173155,0.0019226261557174819,0.13284132841328414,0.26831201585299946,0.08179292,0.17477764
Actr3b,-3.7961414,-0.60447896,0.00014696572821504186,0.0018688921519820988,0.4907749077490775,0.5526211493424609,0.37510616,0.5259225
Tecpr2,-3.8036258,-0.62018394,0.00014259354434622347,0.001817594182439765,0.36531365313653136,0.48056206088992975,0.26174328,0.37835452
Rffl,-3.8059194,-1.2299424,0.00014127839643681656,0.0018042540457496486,0.17343173431734318,0.3058187713925419,0.122973174,0.26767978
Agmo,-3.8124154,-4.0702963,0.0001376153113213655,0.0017608206739071863,0.01107011070110701,0.14541524049720772,0.011554414,0.17833626
Shisa4,-3.8241324,-1.2655042,0.0001312333268954822,0.0016871959299911993,0.15867158671586715,0.29061430372905783,0.09396338,0.21256942
Lrmda,-3.82497,-2.1825385,0.00013078802367203293,0.0016822758238714812,0.07749077490774908,0.20958385876418664,0.058616333,0.24219526
Sort1,-3.8257961,-0.48296708,0.00013035013349939472,0.0016790546918162687,0.6678966789667896,0.6736083588542605,0.61452466,0.78219473
Atf7,-3.8265243,-0.56289184,0.00012996537592980246,0.001675705206926004,0.5571955719557196,0.6147000540443164,0.46543592,0.62890863
Tbc1d1,-3.834314,-0.7470023,0.00012591510838061423,0.0016273876681996656,0.2693726937269373,0.4034228067014952,0.20166853,0.31845653
Prss12,-3.853976,-2.1370156,0.00011621503229283316,0.001509278838911758,0.04059040590405904,0.17769771212394164,0.02564313,0.10818171
Nhsl1,-3.8546135,-2.1246393,0.00011591262372746536,0.001506079400172628,0.08487084870848709,0.21668167897676094,0.048194196,0.19500676
Col11a1,-3.8579369,-1.8461947,0.00011434814399216763,0.0014871900431120736,0.06642066420664207,0.2011529454152405,0.048586745,0.16467264
Myo1d,-3.8602269,-0.9014922,0.00011328184480367203,0.0014754644546169015,0.3173431734317343,0.43966852819311836,0.22866762,0.3919982
Plk2,-3.867666,-1.1167905,0.00010988205557945672,0.0014346602689115657,0.16974169741697417,0.3083408394883805,0.10388504,0.21301839
Spry2,-3.868047,-1.9456102,0.00010971054625206624,0.0014331173445760912,0.07011070110701106,0.20580075662042877,0.03345776,0.1231551
Ankrd27,-3.875652,-0.81390494,0.00010633953258918255,0.0013951871292340505,0.2066420664206642,0.35009908124662226,0.13353054,0.22405203
Mbnl1,-3.8764935,-0.5874594,0.00010597271081083174,0.0013910536099106248,0.6937269372693727,0.7056025941271843,0.6691183,0.88840604
Wipi1,-3.8804393,-1.6819198,0.00010426798235791733,0.001370685267102367,0.08856088560885608,0.22468023779499188,0.046835084,0.14310175
Lypd1,-3.8806882,-1.0071416,0.00010416129090596523,0.001369952954793581,0.11808118081180811,0.26153846153846155,0.1010552,0.19369873
Kif1c,-3.8809183,-1.1289424,0.00010406277376501438,0.001369327488279107,0.12546125461254612,0.26496126823995675,0.073130764,0.15351869
Stxbp6,-3.8826537,-0.74655735,0.00010332268455695096,0.0013602550387286977,0.34317343173431736,0.4653575932264457,0.43707857,0.65218234
0610040J01Rik,-3.8835478,-2.2112362,0.00010294331951318839,0.0013559249977055745,0.05166051660516605,0.1882903981264637,0.037816018,0.16421588
Ptprr,-3.8839135,-0.60202634,0.00010278843142377095,0.0013552135193114453,0.5313653136531366,0.5735903440821474,0.47204056,0.6500639
Rai14,-3.8856716,-2.7658386,0.00010204739155039906,0.0013474267375720996,0.04428044280442804,0.1786705098180508,0.021578776,0.13833623
Rreb1,-3.8979583,-1.261248,9.700713184307534e-05,0.0012865654652632946,0.2656826568265683,0.3745271122320303,0.16754138,0.36270034
Gfra2,-3.902191,-1.3907527,9.532593431738014e-05,0.0012667694634559863,0.07749077490774908,0.21851918573230047,0.05702391,0.1431223
Adamts2,-3.9126706,-2.0104723,9.128101012633614e-05,0.0012160241656393913,0.05166051660516605,0.1903801116915871,0.03420101,0.13119003
B230209E15Rik,-3.918035,-0.5487118,8.927376813819797e-05,0.0011910556851407047,0.5793357933579336,0.592938209331652,0.50709176,0.6760515
Pkig,-3.9226449,-0.7301739,8.758222198490057e-05,0.0011713958709478737,0.39114391143911437,0.5004143397586021,0.2858337,0.43752012
Emx2os,-3.9272885,-3.378032,8.59088651213064e-05,0.0011524569175284586,0.02214022140221402,0.16004323545307153,0.0103300195,0.10251431
Igf1r,-3.9287786,-0.50550395,8.537835628698849e-05,0.001146484974228576,0.7011070110701108,0.6855701675373806,0.6794319,0.86749893
Slc30a3,-3.9302688,-2.0934567,8.485094411355597e-05,0.0011405427055183835,0.04797047970479705,0.18663303909205547,0.02784138,0.11376443
Grem2,-3.9484894,-1.6666932,7.864587202940854e-05,0.0010635201718320118,0.06273062730627306,0.20410736804179427,0.039151337,0.119351126
Nos1,-3.9529521,-1.494038,7.719285534947578e-05,0.001046504552593549,0.08118081180811808,0.22316699693748873,0.053602464,0.14419146
Neurod6,-3.962338,-1.2069068,7.421938576552415e-05,0.0010092484289066974,0.1881918819188192,0.3232210412538281,0.1200327,0.25804836
Sdcbp,-3.9625304,-0.9058658,7.415958267758548e-05,0.0010089458159730238,0.26199261992619927,0.3997838227346424,0.16689387,0.29290307
Foxp2,-3.9636621,-2.2551155,7.380872125701837e-05,0.0010051902383051614,0.06642066420664207,0.20342280670149523,0.050671846,0.22164412
Ildr2,-3.9641676,-0.6312569,7.365251091175444e-05,0.0010035714848878508,0.4575645756457565,0.5441542064492885,0.37975183,0.53969216
Plxna4,-3.9683135,-0.36132714,7.238309963769964e-05,0.000988781844059476,0.8339483394833949,0.7441902359935146,1.1970141,1.3781953
Fhod3,-3.9723122,-1.043672,7.11783632986118e-05,0.0009738098889173621,0.2693726937269373,0.38072419383894796,0.2003487,0.3765809
Fyco1,-3.981351,-0.7806085,6.852472778564139e-05,0.0009389390288629189,0.28413284132841327,0.4218699333453432,0.18996517,0.3070345
Brinp2,-3.9840293,-0.6434124,6.775654066308857e-05,0.0009298356729403421,0.46494464944649444,0.5455233291298865,0.42864096,0.6075597
Bmpr1b,-3.9864888,-2.6672404,6.705829051182551e-05,0.000920723692413261,0.04059040590405904,0.17928301206989733,0.033666246,0.19679372
Ston2,-3.9911213,-1.7204835,6.576163138571217e-05,0.0009038440078435222,0.09225092250922509,0.2319942352729238,0.058238197,0.1803371
Ajap1,-3.9968855,-1.030043,6.418131901655663e-05,0.0008843856625512189,0.16974169741697417,0.31360115294541524,0.10312963,0.2003593
Arhgap44,-4.000854,-0.54740036,6.31142700342729e-05,0.0008714699053550425,0.5461254612546126,0.5829940551252026,0.43994635,0.5920182
Zbbx,-4.0014954,-4.1665783,6.294342227936657e-05,0.0008695577154995268,0.014760147601476014,0.15489101062871555,0.0049389307,0.08518101
Myo1b,-4.0124617,-1.5439981,6.008882083874969e-05,0.0008352750211780673,0.1033210332103321,0.2438839848675914,0.06541375,0.1799225
Nsun2,-4.0174565,-0.7849676,5.8829718789101456e-05,0.0008186196498514533,0.2656826568265683,0.41365519726175465,0.18702409,0.30332673
Pik3r1,-4.0247445,-0.921958,5.703717022896431e-05,0.0007944991000789377,0.4132841328413284,0.506107007746352,0.2956617,0.501866
Faah,-4.0251255,-0.713963,5.694489803271554e-05,0.0007936252127277316,0.3837638376383764,0.4902179787425689,0.26222783,0.39998412
Gm19410,-4.030916,-2.034195,5.5559830460359505e-05,0.0007763352285334685,0.05904059040590406,0.20097279769410917,0.034004893,0.13249832
Usp2,-4.037382,-0.9256686,5.40509768136628e-05,0.0007564321598870415,0.23985239852398524,0.3799315438659701,0.1550186,0.27650887
Nnat,-4.0501666,-1.3158953,5.118113437214981e-05,0.0007173902350441656,0.2140221402214022,0.34285714285714286,0.15179583,0.3422392
Ptpn14,-4.060556,-3.6097143,4.89559949434063e-05,0.0006897994672938266,0.014760147601476014,0.15798955143217439,0.007844137,0.09179036
Cfap44,-4.0631814,-2.5617719,4.840834358541721e-05,0.0006838760211041853,0.025830258302583026,0.16969915330571067,0.015597935,0.08875913
Vwa3a,-4.065845,-3.073354,4.7858760650554115e-05,0.0006771521879188387,0.02214022140221402,0.16562781480814268,0.0121655185,0.0980574
Mgat5,-4.07471,-0.63567156,4.607172030142834e-05,0.0006546521017976623,0.6162361623616236,0.6241397946315979,0.5147006,0.71580386
Tox3,-4.076366,-1.0041146,4.5744978665236234e-05,0.0006503532152036495,0.17712177121771217,0.3209151504233471,0.15574443,0.29118943
Car10,-4.0865817,-0.6749218,4.377753011644392e-05,0.0006253600394624391,0.6051660516605166,0.6379391100702576,0.90137094,1.2046686
Abcc4,-4.088362,-1.7172318,4.3442928350915505e-05,0.0006209103642495211,0.08487084870848709,0.22932804900018014,0.045489427,0.14238943
Lrriq1,-4.092244,-1.5688897,4.272185834181205e-05,0.0006115803588942406,0.055350553505535055,0.20154927040172943,0.039596844,0.11317805
Osbpl6,-4.10235,-0.41199946,4.0897438060771304e-05,0.000587026795241947,0.7416974169741697,0.6728877679697352,0.7593843,0.9213834
Kbtbd11,-4.105553,-1.2801647,4.033486003118039e-05,0.000579570956704715,0.13284132841328414,0.27933705638623674,0.08573179,0.1967175
Ank,-4.110495,-0.49890235,3.9481192640965324e-05,0.0005688255475939615,0.6715867158671587,0.668384074941452,0.61418325,0.78779614
Sec14l2,-4.1124415,-1.9243644,3.9149669511254875e-05,0.0005646546536593766,0.05166051660516605,0.1993514682039272,0.030341037,0.11058418
Dtx4,-4.1266255,-1.3927276,3.681248252426252e-05,0.0005320878996379419,0.0959409594095941,0.2452891370924158,0.05950889,0.14927988
Atp2a2,-4.1301756,-0.4242866,3.624863744786784e-05,0.0005250678642718107,0.8081180811808119,0.7638623671410557,0.8520232,1.0310627
Syt10,-4.1318393,-2.2770903,3.598722231492955e-05,0.0005215623859774309,0.05166051660516605,0.19646910466582598,0.02769913,0.12763144
Cdk5rap2,-4.1456046,-1.2667507,3.389182149512501e-05,0.0004927885517175373,0.15129151291512916,0.2965952080706179,0.08697604,0.1977455
Cerkl,-4.148151,-2.9709435,3.3517133712712504e-05,0.00048760443035223875,0.025830258302583026,0.17204107368041793,0.012222887,0.09205174
Slc9a2,-4.157518,-3.0916922,3.217241634747669e-05,0.0004694127931483424,0.02214022140221402,0.1688704737885066,0.0125295175,0.102092184
Nptxr,-4.160939,-1.1506486,3.169411889364507e-05,0.0004630891651290065,0.2730627306273063,0.407061790668348,0.1730835,0.35032493
Tub,-4.164942,-0.7192047,3.114318525144923e-05,0.0004560312739544637,0.3837638376383764,0.4943253467843632,0.26275507,0.40193856
Rnf220,-4.177176,-1.4994316,2.951509303511004e-05,0.0004336088298815783,0.2730627306273063,0.3987029364078544,0.19178337,0.46857518
Creb5,-4.1817703,-2.678779,2.8924778375721292e-05,0.00042516892503043275,0.055350553505535055,0.19963970455773736,0.037999816,0.22154215
Wipf1,-4.1858335,-2.019322,2.8412165852775366e-05,0.0004185498335877599,0.08118081180811808,0.22655377409475771,0.06542988,0.24225499
Crocc,-4.1869426,-1.1416824,2.8273740352905835e-05,0.000416967839342799,0.12915129151291513,0.2813547108629076,0.07629422,0.16120206
Spred2,-4.1909866,-0.4957426,2.7774416674435456e-05,0.0004102795910071911,0.6531365313653137,0.6504053323725455,0.5987282,0.7682379
Mas1,-4.1982636,-2.9836516,2.689695963976284e-05,0.0003977552589545556,0.02214022140221402,0.1707440100882724,0.012441898,0.0944266
Lama2,-4.201138,-2.499605,2.655766025072144e-05,0.000393465851112977,0.08118081180811808,0.2234192037470726,0.05630531,0.2833418
Vipr1,-4.204635,-2.6081681,2.61503772741452e-05,0.00038778180869551964,0.02952029520295203,0.17859845072959826,0.015165867,0.08908686
Lpcat2,-4.206785,-1.8280616,2.5902901096688782e-05,0.0003847490063394293,0.0996309963099631,0.24763105746712305,0.061356153,0.20267393
Chrd,-4.229197,-2.508715,2.345268126733872e-05,0.0003510716131773768,0.03690036900369004,0.18602053684020897,0.017413517,0.095283456
Susd1,-4.2432003,-1.2624323,2.2035466542305367e-05,0.00033040903236146495,0.12915129151291513,0.2798774995496307,0.078544796,0.17900488
Gpd2,-4.2528725,-0.85464233,2.110456151002289e-05,0.0003180479908997841,0.3062730627306273,0.4535038731760043,0.22222729,0.3715675
St3gal1,-4.255242,-2.4388552,2.088233065819292e-05,0.0003150523440683008,0.04059040590405904,0.1901639344262295,0.023289144,0.12023204
Slitrk5,-4.260942,-0.8488326,2.035672499037094e-05,0.00030746779116990847,0.3062730627306273,0.43714646009727975,0.19203314,0.32302493
Gm4876,-4.2771745,-1.6630013,1.892805090707166e-05,0.00028669488606145185,0.07749077490774908,0.23098540803458836,0.071659975,0.21127984
Zfp277,-4.2779665,-0.9092326,1.886083048954419e-05,0.00028583785406319933,0.2988929889298893,0.4333273284092956,0.18429428,0.32212704
Aifm3,-4.2808,-1.1378602,1.8622293313185066e-05,0.0002823820662106562,0.16236162361623616,0.3131687984147001,0.09683189,0.20191249
Ccdc88c,-4.28149,-1.2366145,1.856460470896256e-05,0.00028166624987567703,0.1992619926199262,0.3362997658079625,0.10728925,0.23655906
Trabd2b,-4.281573,-2.8720796,1.855768094083743e-05,0.00028166624987567703,0.01845018450184502,0.17027562601333093,0.01720838,0.11962706
