names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX-MGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Mog,-2.8649476,-1.0775025,0.004170784365883124,0.020145420800158104,0.1346704871060172,0.1746347692192136,0.10946181,0.218431
Mat2b,-2.8680394,-0.4676659,0.0041302401152680185,0.019967533626709548,0.22063037249283668,0.26799864798888345,0.13059862,0.17640771
Nmt1,-2.8685775,-0.3410707,0.004123222674348124,0.01993719511602197,0.45415472779369626,0.4821046306380741,0.32522365,0.3966531
Slitrk1,-2.874242,-0.29663485,0.004049983302972702,0.019614825405709534,0.32449856733524357,0.36992526382994706,0.20767483,0.24959229
Gm26953,-2.8765671,-0.89672524,0.004020267314572333,0.0194849535971426,0.04799426934097421,0.09419010778533068,0.02174452,0.040112678
5430402O13Rik,-2.8779926,-0.40617907,0.004002145321515726,0.01940631431084442,0.13681948424068768,0.18454951740714312,0.07445545,0.09751902
Afap1l2,-2.8785882,-1.9236435,0.003994594911573212,0.019374506367142996,0.03008595988538682,0.07533706388252526,0.017240318,0.06388841
Qtrt2,-2.8815987,-0.3979576,0.00395663164724183,0.01919730811870494,0.16404011461318052,0.213129530176137,0.086195156,0.11208941
Rad51ap2,-2.8833535,-0.49172452,0.0039346556687977,0.019098554215311394,0.11031518624641834,0.15747173921207797,0.055220984,0.076804996
Klhl23,-2.8887382,-0.44630873,0.0038679089850267184,0.018797380073732668,0.2034383954154728,0.25207496150523906,0.115274094,0.15398882
Mt3,-2.889266,-0.51362795,0.003861422506730484,0.01877264750422437,0.47564469914040114,0.5017839035565403,0.4434563,0.5859754
Mink1,-2.8927941,-0.38576534,0.0038183143593237888,0.018579881715869287,0.45487106017191975,0.47508168400495737,0.30605778,0.38378102
Rpa1,-2.8977613,-0.46373108,0.0037583639582336173,0.01830805648254846,0.15401146131805157,0.20253877642993953,0.089073904,0.12087067
Vmn2r85,-2.9025793,-0.4510112,0.0037010345500687464,0.018038599376083295,0.12464183381088825,0.17208097044353476,0.06306264,0.08524409
C730002L08Rik,-2.9058053,-0.95722437,0.003663092293283249,0.01787312328318883,0.05300859598853868,0.09914748187929545,0.02763007,0.05296586
Itga7,-2.9059598,-1.0566329,0.0036612849171339316,0.01786754916879563,0.04799426934097421,0.09437788710707178,0.024580617,0.050467853
A530046M15Rik,-2.9074109,-1.3518561,0.0036443430841360995,0.017791333334072856,0.027936962750716332,0.07421038795207871,0.012707171,0.03211943
Kctd6,-2.9128006,-0.53751767,0.003582033029273292,0.017506225444993334,0.14326647564469913,0.19100912607503662,0.07335254,0.10478462
Cd34,-2.917286,-1.3440546,0.0035309204207712086,0.017262705914505527,0.03868194842406877,0.08502647688436549,0.019187545,0.048009396
Smo,-2.9177423,-1.7939947,0.003525755650336095,0.01724059223376358,0.03151862464183381,0.0775153040147219,0.016368438,0.055650886
Npy5r,-2.919762,-1.2608618,0.0035029901452473615,0.017144871621638726,0.030802292263610316,0.0775153040147219,0.015717566,0.03726009
Fxyd5,-2.9215267,-0.99709105,0.003483203862364719,0.017057351518450885,0.044412607449856735,0.09114808277312503,0.024263836,0.047858577
Wwtr1,-2.9232,-1.6603314,0.003464538923798139,0.016978325895031187,0.04799426934097421,0.09343899049836632,0.024512125,0.07551334
Znrf2,-2.9269555,-0.37874147,0.003422977925726473,0.016786898496855326,0.33954154727793695,0.37999023547526944,0.2161877,0.2729131
Brk1,-2.9288936,-0.42210793,0.0034017087289771146,0.016685635915957477,0.3517191977077364,0.39674015097457466,0.23819001,0.30775097
Tef,-2.9328969,-0.29170933,0.003358154006404526,0.016493072226665986,0.46418338108882523,0.4944229541442896,0.3404289,0.40308064
Dhx40,-2.9332685,-0.40459573,0.0033541364330074755,0.016479364775079698,0.27507163323782235,0.32170353400683516,0.16667338,0.21517642
Prrx1,-2.9353049,-2.2079358,0.0033321999275481755,0.01637458157520473,0.02865329512893983,0.07451083486686447,0.015650768,0.0703443
Coq8b,-2.9367864,-0.39026433,0.003316323311044885,0.016299990015251647,0.1876790830945559,0.23814173583205017,0.10316111,0.13315451
Csad,-2.938268,-0.41442132,0.0033005156219245426,0.016230756727875634,0.24426934097421205,0.29214706876478763,0.14118734,0.18407029
Nrp2,-2.939091,-0.29469627,0.0032917632583841657,0.016190678885737237,0.4169054441260745,0.4433469786307132,0.34674454,0.4110374
Pdzrn3,-2.943208,-0.5137533,0.003248299934084918,0.01599968119743931,0.38037249283667623,0.39305967626844934,0.39916468,0.53088254
Pnpla7,-2.9446065,-0.87676764,0.0032336568294669527,0.015934047131446364,0.12464183381088825,0.17046606827656138,0.075450025,0.13444892
Plk5,-2.9470232,-1.7829307,0.0032084929876035773,0.015821444951642494,0.025787965616045846,0.07233259473466781,0.012388437,0.042002268
Iqcm,-2.9506004,-0.6972444,0.003171569526170523,0.01565995547548541,0.06375358166189111,0.11154091711420738,0.035972062,0.05769047
Dpf1,-2.9512231,-0.4089479,0.0031651809261308353,0.015633899170061683,0.17765042979942694,0.22713786757802232,0.09863331,0.12895012
Zfp189,-2.951566,-0.690917,0.0031616695919214318,0.0156194267208915,0.08739255014326648,0.13505088819619185,0.041125365,0.06557527
Matk,-2.9517663,-0.2782753,0.0031596200597330984,0.015612171939137246,0.413323782234957,0.4480039058098922,0.2905652,0.342822
Cpd,-2.955067,-0.26662627,0.003126011550675309,0.015448948016671979,0.5673352435530086,0.5665302136928682,0.4580744,0.5300234
Snw1,-2.9576974,-0.4248772,0.0030994621284889967,0.015326195692399585,0.22492836676217765,0.2747587035715627,0.14045575,0.1843533
Gm37529,-2.96567,-0.317711,0.003020242759002156,0.014970286466406186,0.23137535816618912,0.28050475081684006,0.1343787,0.16488476
Rab36,-2.9662132,-0.3210418,0.003014914579368997,0.014946633717277665,0.1826647564469914,0.2344612611259248,0.10001732,0.1234618
Dennd2a,-2.9665525,-0.3481293,0.0030115888227591195,0.014935657376806487,0.333810888252149,0.3775866601569835,0.22172499,0.2745748
Gm42744,-2.9682565,-2.0721672,0.002994944036818562,0.014855851258872947,0.01790830945558739,0.06485897772937244,0.006226004,0.025924182
Fam20a,-2.9703624,-1.6297699,0.002974486149500616,0.014768004958810338,0.04512893982808023,0.09156119728095542,0.024579335,0.074185625
Gm34567,-2.9711092,-1.9364436,0.002967263420563695,0.014734867512575583,0.022922636103151862,0.06966612836594434,0.010798351,0.04071559
Rasgrp3,-2.9718542,-1.5330323,0.0029600730584131802,0.014701878572932007,0.05945558739255014,0.10523153190370677,0.04403009,0.12245389
2900079G21Rik,-2.9731355,-1.3035394,0.002947744120024375,0.014646058525343003,0.04297994269340974,0.09002140684267848,0.020256858,0.049276397
Rfx4,-2.9753008,-2.0140011,0.002927013873615378,0.014556517265231392,0.03868194842406877,0.08472602996957974,0.021025788,0.082337685
Kcnk4,-2.9776309,-1.3393136,0.0029048564134632414,0.014457027566171012,0.025787965616045846,0.07308371202163218,0.012543214,0.031438686
H2aj,-2.978162,-0.48183042,0.0028998266992067722,0.014437343599719469,0.2184813753581662,0.2669470837871334,0.15222012,0.20669708
Dcdc2a,-2.97843,-0.82389724,0.002897290758275322,0.014427391155459211,0.06303724928366762,0.1111653584707252,0.035683867,0.062324267
Dnajb5,-2.9798167,-0.48721167,0.0028842099634864247,0.014370243226196965,0.12034383954154727,0.1696398392609006,0.061607104,0.08532622
Il17ra,-2.980531,-1.804228,0.0028774904996762534,0.014339423168824356,0.036532951289398284,0.08329890712434747,0.0155526195,0.053295165
Tnfrsf11a,-2.9828322,-0.9310625,0.002855944786541384,0.01424526386010154,0.07593123209169055,0.1238967964847711,0.042132806,0.078857556
Cflar,-2.9899514,-0.9444304,0.002790219035469318,0.013956289181507925,0.10386819484240688,0.1508243512224434,0.063388176,0.11861395
Gm6145,-2.991684,-1.9684194,0.002774432820749697,0.01388508286339064,0.0336676217765043,0.0804446614338829,0.023903219,0.09045258
Gm35339,-2.9921966,-1.8632939,0.0027697790990259892,0.013864374886517946,0.01790830945558739,0.06542231569459571,0.00845519,0.030425958
Pxn,-2.9924068,-0.5172224,0.0027678703650426133,0.013857402032549844,0.1296561604584527,0.17940436399143728,0.070973486,0.10008824
Gm41505,-2.9924493,-0.5799901,0.00276748568520886,0.013857402032549844,0.08739255014326648,0.13625267585533482,0.0470657,0.06956109
Siae,-3.0201943,-0.768851,0.0025261261184884136,0.01272534848214917,0.07808022922636103,0.12663837458219102,0.039315943,0.066092186
Dennd3,-3.022728,-0.60443604,0.002505073502656326,0.012631136238764398,0.08810888252148998,0.1372291283283885,0.044543356,0.06696129
Cdk18,-3.0250342,-1.2063128,0.0024860500746581257,0.012537568600987958,0.03796561604584527,0.08626582040785669,0.021108767,0.04805237
Gm29237,-3.0256248,-0.7266342,0.0024812000356635965,0.012517807915561554,0.06375358166189111,0.11259248131595749,0.032795243,0.05370036
Prdx1,-3.0285861,-0.70975417,0.002457010441427537,0.012412083203827395,0.1669054441260745,0.21380553573440492,0.10557141,0.16729932
Itpr2,-3.0359733,-1.0417519,0.0023976057943272556,0.012123384963036011,0.19126074498567336,0.22785142900063846,0.1365758,0.26334667
Hs6st2,-3.0482497,-0.29092097,0.002301785792682393,0.011658620970664637,0.42191977077363896,0.4460134449994367,0.3813964,0.44984406
Dusp7,-3.0484567,-0.75393915,0.002300200314886337,0.01165498443541314,0.10530085959885387,0.15371615277725617,0.05482767,0.09079347
Coro1a,-3.0530608,-0.72166485,0.0022652003683401953,0.011492812291786452,0.11819484240687679,0.1677996019078379,0.06689275,0.10803336
Slc7a11,-3.0617175,-1.7708997,0.0022007111979808727,0.011197331923829965,0.052292263610315186,0.0994479287940812,0.03838892,0.12535942
Nphp4,-3.0662603,-0.27521828,0.002167544750768517,0.01104112368780096,0.2636103151862464,0.3150561460172006,0.15333164,0.18277128
Coro2a,-3.0670426,-0.45107985,0.0021618797000166503,0.011014354861480356,0.13753581661891118,0.19007022946633118,0.07806227,0.10525325
Unc13b,-3.0686073,-0.2640732,0.0021505902996305183,0.010960994186470415,0.5458452722063037,0.5356968490629812,0.46983546,0.54243946
Sumo2,-3.0736544,-0.44097224,0.0021145425987923578,0.010785451714037709,0.37822349570200575,0.41799677019566606,0.2674268,0.34798574
Slc16a10,-3.0751867,-0.477164,0.0021037075531256133,0.010732223647709366,0.22779369627507162,0.2737071393698126,0.1407364,0.1909191
Ninj2,-3.0877025,-1.2966697,0.002017103244715503,0.010321760461913077,0.08022922636103152,0.12708904495436962,0.05704869,0.13472429
1700094M23Rik,-3.089218,-1.2594311,0.002006841861220291,0.010276413501062667,0.036532951289398284,0.08558981484958876,0.016961291,0.04013559
Fbxo32,-3.0933077,-1.1170087,0.0019793874065843577,0.010144218885165306,0.08166189111747851,0.12964284373004845,0.04559254,0.09638028
Ttc26,-3.098713,-0.31542063,0.0019436330711630667,0.009976716862599643,0.20916905444126074,0.26315394148796334,0.122720994,0.15055281
Arhgap33,-3.1042604,-0.5596084,0.0019075532347506978,0.009802248119669392,0.15401146131805157,0.20366545236038608,0.075295694,0.109088495
Frzb,-3.1045558,-2.3644562,0.001905650154191159,0.009796215734286674,0.017191977077363897,0.06636121230330116,0.0075718537,0.038393345
Tecpr2,-3.1083012,-0.29752937,0.0018816625045628788,0.009676606985187474,0.45630372492836674,0.4807150636571901,0.31953377,0.3802939
Slc16a1,-3.1135075,-0.9125169,0.0018487773476504779,0.009514776351535786,0.0830945558739255,0.1329102039283434,0.043176457,0.07978322
