names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CT SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Phka1,-3.3049512,-1.4024092,0.0009499296730002746,0.018879149640175577,0.13135593220338984,0.2533670337606066,0.08387006,0.20804389
Mast3,-3.3051093,-0.68374133,0.0009493939879045031,0.018879149640175577,0.3305084745762712,0.4506950713125113,0.25220734,0.37897465
Foxo1,-3.3065646,-0.9735367,0.0009444760645760808,0.01879857174456244,0.2288135593220339,0.3417584401516519,0.16882685,0.3083257
Sec14l2,-3.3199093,-1.716382,0.0009004669421742574,0.017975889105662925,0.07627118644067797,0.19960281639285068,0.035035226,0.11079899
Ddx17,-3.324705,-0.4250307,0.0008851218141148154,0.017690407708401374,0.6694915254237288,0.7165914424986459,0.6946276,0.8529611
Rbms1,-3.3309355,-0.833512,0.0008655468315331514,0.017343209070317507,0.2838983050847458,0.39790575916230364,0.21735667,0.35952732
Prag1,-3.332707,-1.5720932,0.0008600550090201044,0.017258908209387757,0.11440677966101695,0.23401335981224047,0.059893284,0.16849764
Doc2b,-3.3341703,-1.9910811,0.0008555426764688729,0.017181189623855467,0.06779661016949153,0.19126196064271528,0.029850457,0.11373477
Luzp2,-3.3342676,-0.8704609,0.0008552434672823451,0.017181189623855467,0.5296610169491526,0.559415056869471,0.619124,0.94287705
Zfp697,-3.3368213,-0.6133672,0.0008474238484696876,0.017081979601185675,0.3601694915254237,0.46026358548474455,0.25961098,0.37396047
Tmem196,-3.3380334,-1.1734911,0.0008437358828003122,0.01702040778591921,0.1016949152542373,0.22816392850695072,0.07815387,0.16835202
Man1a2,-3.3414223,-0.44364583,0.0008335032292244751,0.01686463235637172,0.597457627118644,0.6623578263224409,0.6209635,0.77500945
Tgfb2,-3.3424845,-1.3066455,0.0008303201136847241,0.01682556670792499,0.1016949152542373,0.2271890232894024,0.07030429,0.1656565
Vstm2l,-3.3431776,-1.8405844,0.0008282486698977469,0.016796257932190535,0.05508474576271186,0.1815490160678823,0.03209606,0.11048394
Arhgef6,-3.3438303,-1.855105,0.0008263027458374719,0.01676945225124839,0.06779661016949153,0.193139555876512,0.03753585,0.12960373
Rfx3,-3.3563278,-0.40870404,0.0007898487232826916,0.01611483310144717,0.8813559322033898,0.7949810435096588,1.3194971,1.5345829
Tshz1,-3.3574994,-1.5952464,0.000786509178649517,0.016083334574058233,0.08898305084745763,0.2146235782632244,0.055068064,0.15790343
Cyth3,-3.3770788,-0.6155962,0.0007326005442240889,0.015142289710231745,0.3093220338983051,0.44419570319552265,0.23739333,0.34396866
Sntb2,-3.3775816,-0.68938905,0.0007312628546307284,0.01512895201085292,0.3898305084745763,0.49452969850153455,0.324987,0.48196965
Wnk1,-3.3793206,-0.46630463,0.0007266523635139452,0.01505408558798744,0.7161016949152542,0.7626286333273155,0.8476721,1.0449626
Nrip3,-3.3885102,-0.8301535,0.0007027339302899389,0.014592318938864498,0.2033898305084746,0.3308178371547211,0.15461329,0.26026368
Fam184b,-3.3889644,-1.4244543,0.0007015714330702234,0.014579446563493349,0.11440677966101695,0.23838237949088284,0.055934656,0.14359297
Neo1,-3.391887,-0.47292745,0.0006941305353224972,0.014469579118786269,0.6313559322033898,0.6749954865499188,0.63928854,0.8075368
Tpm1,-3.3962812,-0.7366019,0.0006830813157503881,0.014262975614781816,0.326271186440678,0.4541252933742553,0.23415484,0.3643809
Sipa1l3,-3.399196,-0.5790199,0.0006758429666837612,0.014143224699994286,0.4364406779661017,0.5357645784437625,0.38130417,0.5267536
Shroom4,-3.4067926,-1.1441187,0.0006573107090486176,0.013841644790075514,0.13135593220338984,0.2595775410723957,0.084395945,0.17782941
Vps13c,-3.4197645,-0.4356288,0.0006267539001483415,0.013260533304713336,0.6313559322033898,0.6732623217187218,0.650297,0.80604833
Golm1,-3.4211628,-1.785704,0.0006235396273312349,0.01320292339353056,0.1059322033898305,0.23000541614009748,0.051097367,0.16615468
Tmem163,-3.4225087,-1.5111402,0.0006204609588353365,0.013158473531101415,0.11016949152542373,0.2373713666726846,0.083392255,0.22145414
B130024G19Rik,-3.423498,-1.4486847,0.0006182073462710994,0.013131408216841457,0.08898305084745763,0.21682614190287056,0.06292823,0.16321354
Rab3c,-3.4274056,-0.49390012,0.0006093780090536441,0.012974633203860077,0.6313559322033898,0.6463982668351688,0.68875146,0.8737562
Daam1,-3.43724,-0.61150694,0.0005876747088916018,0.01253239637136297,0.5423728813559322,0.6369380754648853,0.506804,0.69731313
Galnt2,-3.4623528,-0.8228847,0.0005354749139024272,0.011538260574625677,0.2288135593220339,0.363423000541614,0.14489067,0.24357429
Cracdl,-3.4642985,-0.5788759,0.0005316162636000149,0.011464308991117497,0.5550847457627118,0.5939700306914606,0.5327242,0.7182848
Pdlim5,-3.4667065,-1.7367684,0.0005268770552199192,0.011371234115469258,0.11864406779661017,0.24246253836432569,0.07231051,0.22308707
Pacsin2,-3.4697223,-1.3872789,0.0005209966159831066,0.011262412768677451,0.1016949152542373,0.23390503701029067,0.06344438,0.1581474
Fbn2,-3.4741287,-0.9658283,0.0005125150589733841,0.011114834249083801,0.19915254237288135,0.32774869109947646,0.15548305,0.28410256
Crispld1,-3.4783528,-3.6789987,0.0005045056065900525,0.01096769065459119,0.01694915254237288,0.14778840946019137,0.0075222375,0.09231464
Mbp,-3.4952202,-0.87448233,0.00047367077975477945,0.010381348982064375,0.4491525423728814,0.5702473370644521,0.5002817,0.7839855
Gm46123,-3.4957592,-1.2057737,0.0004727148142133031,0.01036885474115221,0.09745762711864407,0.22975266293554794,0.061939016,0.13748698
Slitrk4,-3.498986,-0.73126733,0.0004670309132843368,0.010252549542442915,0.2288135593220339,0.3703917674670518,0.1694036,0.26731455
Vldlr,-3.5197573,-0.7842787,0.0004319418017657548,0.00956035931914813,0.2838983050847458,0.4202563639646146,0.20386215,0.32890558
Tcerg1l,-3.524103,-2.913248,0.00042491918322181213,0.009420444268292156,0.038135593220338986,0.1687308178371547,0.01585681,0.1136889
Fyn,-3.5260365,-0.47344968,0.000421828779503094,0.00935965260548979,0.614406779661017,0.6781007402058133,0.630054,0.79689395
Dnah9,-3.5295835,-0.76101744,0.00041621429479034755,0.009242709174393916,0.2923728813559322,0.4157068062827225,0.24899386,0.39146444
Rassf8,-3.5296726,-1.9234234,0.0004160740341883165,0.009242709174393916,0.0635593220338983,0.19660588553890593,0.037242077,0.13447073
Itpr2,-3.534302,-1.7302318,0.0004088535577427026,0.009094284020319882,0.09745762711864407,0.2276584220978516,0.08532322,0.25890774
Gm16083,-3.5474927,-1.0664531,0.00038891633797308604,0.008693995009431632,0.15254237288135594,0.28741650117349704,0.10076275,0.20050783
Mindy3,-3.5577447,-0.5793438,0.00037405263974947035,0.00837566202505689,0.3855932203389831,0.5190467593428417,0.32242236,0.4501096
Serpine2,-3.561774,-1.5709068,0.00036835732723235394,0.008261904326154717,0.13135593220338984,0.26127459830294275,0.08657801,0.23797596
Cep85l,-3.5652804,-0.6843275,0.00036346722181210527,0.008167993062536233,0.423728813559322,0.5375699584762592,0.3306872,0.48845983
Znrf2,-3.5653088,-0.7959882,0.00036342789745959887,0.008167993062536233,0.2457627118644068,0.38014081964253477,0.16521278,0.27148417
Osbpl8,-3.5702178,-0.45868692,0.00035668434169675955,0.008040359279691215,0.6271186440677966,0.6609135222964434,0.6157222,0.7745035
Bdnf,-3.5800602,-0.9618561,0.0003435148558647094,0.007769565805626887,0.1440677966101695,0.28391406391045315,0.11987417,0.22159308
Alk,-3.5842073,-2.0730772,0.00033810347884772967,0.007679493217784021,0.11864406779661017,0.24181260155262682,0.07049894,0.26800555
Zfp827,-3.6098187,-0.623399,0.0003064111461046826,0.007013004681288603,0.3771186440677966,0.5095504603719083,0.30694345,0.44047683
Slc1a3,-3.6130657,-1.3202707,0.00030259801486252696,0.006937550050645136,0.1864406779661017,0.3163025816934465,0.17935874,0.39915347
Fkbp5,-3.6152546,-0.987613,0.00030005249126172307,0.006896666387409822,0.1652542372881356,0.3003430222061744,0.10912577,0.20590293
Rras2,-3.6215622,-0.6614927,0.0002928293095001829,0.006742350939391529,0.3898305084745763,0.5036288138653187,0.3110453,0.45558167
Atp1a2,-3.6243432,-1.4091014,0.00028969681332073735,0.006675946289818364,0.1864406779661017,0.3164831196966962,0.1803473,0.4219016
Kcnmb2,-3.6249106,-1.740432,0.0002890613974939574,0.006667021245203979,0.13135593220338984,0.2587109586567973,0.11147464,0.33219916
2510009E07Rik,-3.637003,-1.0165436,0.0002758288790003604,0.006378246109070296,0.1906779661016949,0.3251128362520311,0.11301827,0.21677496
Lix1,-3.6374853,-0.9357345,0.00027531296066334255,0.006371799528875119,0.24152542372881355,0.37317205271709697,0.15895283,0.2848428
Secisbp2l,-3.6427631,-0.7215737,0.0002697269764550339,0.006258690723097374,0.3601694915254237,0.49106336883914065,0.27302206,0.4171729
Scarb2,-3.6467197,-0.8799208,0.00026560949188633433,0.006173812324382183,0.2457627118644068,0.3814768008665824,0.16954063,0.29267716
Fam13c,-3.647437,-0.53653467,0.00026486911693557774,0.0061619334823021414,0.5720338983050848,0.6347716194258891,0.5604749,0.737184
Klf3,-3.650907,-1.3379848,0.0002613157705850967,0.006095099614254816,0.1483050847457627,0.28308358909550463,0.08570885,0.20394138
Elmo2,-3.651361,-1.0296186,0.00026085416726590515,0.00608961900472187,0.1440677966101695,0.2863332731539989,0.08932938,0.17458963
Dock1,-3.6571133,-1.5668781,0.0002550716352728411,0.005970187142666586,0.15677966101694915,0.28705542516699767,0.122982055,0.32764894
Agfg2,-3.657904,-0.87636894,0.0002542864556780926,0.005963610650202502,0.2288135593220339,0.3667448998014082,0.14297917,0.2485498
Rasa1,-3.6599267,-0.49077278,0.0002522875102767178,0.0059256690569365455,0.6186440677966102,0.6778118794006138,0.6303824,0.80389506
Rai2,-3.6633358,-2.2855606,0.00024895185899322596,0.0058575625666794934,0.046610169491525424,0.18364325690557862,0.022137398,0.10358058
Slc30a3,-3.678075,-2.567496,0.00023500080622527043,0.005558513788092444,0.05084745762711865,0.18692904856472287,0.020128394,0.11379834
Nt5dc3,-3.6799438,-0.68396336,0.00023328533750728854,0.005537435528993678,0.2584745762711864,0.40581332370463985,0.20365469,0.30959892
Tnfrsf19,-3.7003422,-1.056917,0.00021530901090006826,0.005137969025652606,0.19915254237288135,0.3358367936450623,0.118901424,0.23323584
B230216N24Rik,-3.7061145,-1.8669404,0.00021046310419628092,0.005038164003629574,0.0635593220338983,0.20267196244809532,0.0326759,0.114360936
Itprid2,-3.7118385,-1.077379,0.00020575931604752785,0.004940797875064409,0.15677966101694915,0.30088463621592343,0.104274295,0.20857517
Nhs,-3.7156975,-1.6913216,0.00020264385135968893,0.004870340148510592,0.1440677966101695,0.2712041884816754,0.08851258,0.2615071
Ankrd6,-3.719642,-0.99555904,0.0001995054921280665,0.004803505890216081,0.19491525423728814,0.33316483119696694,0.13034822,0.24497886
9530026P05Rik,-3.721454,-1.7726477,0.0001980790775833294,0.0047734392956628345,0.09322033898305085,0.23033038454594693,0.07301416,0.23016594
Cecr2,-3.72796,-1.6252815,0.00019303596956842483,0.004694005884437624,0.13983050847457626,0.2694710236504784,0.07581288,0.2175108
Qki,-3.7322812,-0.65452796,0.00018975342058324645,0.004626746289538868,0.8389830508474576,0.8296443401335981,1.2562885,1.6003394
Htr7,-3.7329056,-2.7690399,0.00018928356615388243,0.004619481764354969,0.038135593220338986,0.1776493951976891,0.017945956,0.11638963
Bcl6,-3.741771,-1.7380289,0.00018272795472534678,0.004468039547706749,0.09322033898305085,0.23105253655894567,0.049762197,0.15717135
Slc44a1,-3.7422576,-0.4554043,0.00018237450067716066,0.004467094651955612,0.673728813559322,0.7104170427875067,0.74524856,0.92339855
Mgat5,-3.742521,-0.58814937,0.00018218331488002986,0.004466483276301462,0.5508474576271186,0.6262141180718541,0.528918,0.7168435
Hycc1,-3.7430642,-0.88909286,0.00018178977247946426,0.004460905193171876,0.22033898305084745,0.3588012276584221,0.15702602,0.27375317
Gm10754,-3.7449856,-1.0482779,0.0001804040941471207,0.0044309488205970145,0.1864406779661017,0.3220436901967864,0.17471685,0.3327598
Ctxnd1,-3.7468705,-1.5997809,0.00017905438071880343,0.004405852756331729,0.11864406779661017,0.2523560209424084,0.083695814,0.23475455
Sgcd,-3.7503772,-0.5762556,0.00017656884665533904,0.004352665054705468,0.7076271186440678,0.7053980862971656,1.1065037,1.3906335
Tns3,-3.7523594,-1.3914056,0.00017517812243080715,0.004322347244918079,0.13983050847457626,0.27665643617981583,0.11202488,0.2707699
Gucy1a1,-3.7618167,-1.9949764,0.0001686836867125437,0.004169761418552023,0.059322033898305086,0.20133598122404767,0.03604005,0.13652126
Map4k4,-3.764111,-0.6391462,0.00016714259632275288,0.004135471052663324,0.5423728813559322,0.6363242462538364,0.4849786,0.6790714
Fhit,-3.7657,-0.7217862,0.0001660830424612315,0.004113042719754185,0.4533898305084746,0.5487994222783896,0.43082082,0.6355927
Bmp1,-3.7657082,-2.2205744,0.00016607765281221272,0.004113042719754185,0.06779661016949153,0.20639104531503882,0.0287101,0.12729421
Arhgap39,-3.7704186,-0.46736953,0.00016297393438632579,0.0040472362448803825,0.6398305084745762,0.6825780826864055,0.6869128,0.8609488
Dchs2,-3.7886765,-3.5793586,0.00015145194400355378,0.003789118934241611,0.029661016949152543,0.17003069146055244,0.010291268,0.116583765
Cpne6,-3.7974448,-0.82276255,0.00014619535926739026,0.0036678518240100613,0.2838983050847458,0.42856111211410003,0.2072439,0.34168866
Sema5a,-3.8141623,-0.9435776,0.00013664568064714449,0.0034475769380176266,0.3177966101694915,0.4368658602635855,0.36754316,0.617501
Ptn,-3.8224115,-0.9103308,0.00013215289045346063,0.0033404968640493764,0.5423728813559322,0.6019859180357465,0.49465305,0.78969723
Boc,-3.8228047,-1.9625129,0.00013194225234398145,0.0033383129194753123,0.03389830508474576,0.17963531323343565,0.029005082,0.108585134
Nyap2,-3.8305554,-0.62381035,0.00012785431443795378,0.0032409862537243566,0.5889830508474576,0.6039357284708431,0.609679,0.8303603
Thsd4,-3.831054,-0.9913489,0.00012759546438067973,0.0032374788743237625,0.25,0.38151290846723235,0.1943646,0.3552333
Metap1d,-3.8463812,-0.88382053,0.00011987523897859977,0.003047348790307451,0.2457627118644068,0.3918396822531143,0.16367133,0.2837767
Pdzrn3,-3.848189,-1.2750077,0.00011899418717231417,0.0030278161073106834,0.2923728813559322,0.39425889149666005,0.2524773,0.5277136
Hs3st1,-3.849543,-1.9347068,0.00011833838837017186,0.00301398340806305,0.0847457627118644,0.2269723776855028,0.043286502,0.15624967
Filip1,-3.8547115,-1.3445945,0.00011586616897583675,0.002953817799222707,0.1016949152542373,0.24545946921827044,0.06388349,0.15489244
Rbmx,-3.8673146,-0.8463177,0.00011004046756679032,0.0028253709753203542,0.22033898305084745,0.37385809712944573,0.1494351,0.2544742
Gm32647,-3.889476,-1.3671191,0.0001004608357602533,0.0026005613264720676,0.2796610169491525,0.3918396822531143,0.24797876,0.5457892
Dgkz,-3.9031372,-0.66090715,9.495385123235042e-05,0.002465130417983822,0.3855932203389831,0.5110669795992057,0.31604296,0.46226734
Abca1,-3.908107,-1.7024703,9.302210084207845e-05,0.0024196552271313148,0.11864406779661017,0.26113016790034305,0.0789422,0.23691776
Nr3c2,-3.914666,-0.44634858,9.052946337830815e-05,0.0023593857235452375,0.809322033898305,0.7747246795450442,1.3854437,1.6259304
Kctd4,-3.9317443,-1.5869768,8.433176588767518e-05,0.0022128853021502267,0.13559322033898305,0.27669254378046576,0.06904617,0.19454378
Col23a1,-3.9437108,-1.9947166,8.023041036905868e-05,0.002113520712369222,0.09322033898305085,0.23614370825058675,0.051985715,0.19281867
Zhx2,-3.943796,-1.2094104,8.020192119274658e-05,0.002113520712369222,0.1864406779661017,0.32684600108322803,0.11128465,0.24075042
Trpm3,-3.9465485,-0.82101744,7.928590767806862e-05,0.002096041830605092,0.6949152542372882,0.6870915327676476,1.019802,1.4186738
Pgbd5,-3.9509223,-0.6433165,7.785058760085272e-05,0.002060931319049175,0.4067796610169492,0.5346813504242643,0.34364048,0.49499887
Wscd2,-3.9578543,-0.68469983,7.562610034871715e-05,0.002009954479562601,0.3305084745762712,0.47152915688752484,0.26316565,0.3946625
Chd4,-3.9611175,-0.5937393,7.459983471208836e-05,0.001986617996743126,0.5677966101694916,0.6555695974002528,0.5206225,0.7084633
Gm56750,-3.964247,-2.5712707,7.36280224518139e-05,0.0019646325355315184,0.029661016949152543,0.17927423722693628,0.029109433,0.16173583
Smoc2,-3.9768012,-2.153529,6.984850168496073e-05,0.0018730830741266415,0.0635593220338983,0.21169886261057952,0.03760047,0.15740995
Slc4a4,-3.993377,-0.9906119,6.513891363521978e-05,0.001755549257149805,0.4110169491525424,0.50857555515436,0.4612405,0.77218
Pkib,-4.0038843,-2.279154,6.231090470496362e-05,0.0016877963804661014,0.059322033898305086,0.2080519949449359,0.028923083,0.13316727
Prkg2,-4.0218177,-2.3199687,5.775074569442737e-05,0.0015785987149636454,0.059322033898305086,0.20859360895468496,0.03183077,0.14970742
Ube2e3,-4.025827,-0.8039794,5.677546171448356e-05,0.001553520016566368,0.3601694915254237,0.4947463441054342,0.2647502,0.42473996
Gbe1,-4.0290375,-2.753458,5.6005715953068725e-05,0.0015340199670325755,0.046610169491525424,0.19678642354215561,0.020859027,0.13290049
Rab8b,-4.02907,-0.992919,5.5997991413957595e-05,0.0015340199670325755,0.2330508474576271,0.3858819281458747,0.164181,0.3038817
Ints6l,-4.071443,-0.83844775,4.6722745226663003e-05,0.0012956038846650515,0.3813559322033898,0.5113197328037552,0.2861684,0.46526384
Add3,-4.0783386,-0.69604754,4.53586707422065e-05,0.001261684764847918,0.4661016949152542,0.594836613107059,0.41542634,0.606694
Lamb1,-4.0791492,-1.5784905,4.520079022344304e-05,0.001258596096687994,0.09322033898305085,0.2447373172052717,0.052568838,0.14945455
Unc13c,-4.0824614,-2.1697001,4.4561245023215905e-05,0.001244657644255521,0.08050847457627118,0.22960823253294818,0.059311885,0.24289505
Gm2164,-4.0826397,-1.4475242,4.452704666373198e-05,0.001244657644255521,0.1694915254237288,0.30900884636215925,0.15349104,0.37326348
Sh3d19,-4.0978775,-0.7612462,4.169558063040255e-05,0.00117192494930849,0.4110169491525424,0.5437804657880484,0.36703795,0.5605481
Maml3,-4.11378,-0.9361491,3.8923202677712565e-05,0.0010974464385625777,0.3898305084745763,0.505181440693266,0.39707106,0.65892553
Lcorl,-4.120339,-0.62964946,3.7831513480404955e-05,0.0010689093240993492,0.6016949152542372,0.6657880483841848,0.6249529,0.85151947
Ccbe1,-4.130968,-1.2842911,3.612389242819015e-05,0.0010249725338389328,0.17372881355932204,0.3201299873623398,0.139849,0.31158465
Arhgap6,-4.1313043,-1.6357771,3.607105104991434e-05,0.0010245551180879473,0.1059322033898305,0.25654450261780104,0.08276698,0.2375558
Itpka,-4.13882,-0.85701346,3.4909669133767825e-05,0.0009926167297612078,0.2542372881355932,0.4089185773605344,0.18673882,0.31618154
F730043M19Rik,-4.14261,-1.126754,3.433752418675843e-05,0.0009784191674424168,0.16101694915254236,0.3200577721610399,0.11542377,0.23678583
Sncaip,-4.147872,-2.1559575,3.35579999807746e-05,0.0009592589994504399,0.07203389830508475,0.2266835168803033,0.043319758,0.18007192
Chst8,-4.1546173,-1.5331155,3.258323987352862e-05,0.0009343774337264825,0.11016949152542373,0.2638382379490883,0.06385305,0.1746458
Slc16a2,-4.1586833,-0.79051656,3.200874664107367e-05,0.0009198663339525663,0.3644067796610169,0.4899079256183427,0.2845459,0.45065653
Rnf144b,-4.1615896,-3.1140213,3.160397990635018e-05,0.0009092065739653419,0.0423728813559322,0.1963531323343564,0.016592557,0.13527867
