names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Mir99ahg,12.003234,0.8940899,3.4167926870564144e-33,9.51918442613917e-30,0.981859410430839,0.9722222222222222,2.3946397,2.9713337
Gm29260,10.413272,6.318763,2.156789020907018e-25,4.0058761414979686e-22,0.4671201814058957,0.020833333333333332,0.019127876,0.9327828
Meis2,10.019874,1.576013,1.2466223481558895e-23,1.736544930981154e-20,0.7551020408163265,0.5520833333333334,0.8447173,1.6008686
Naaladl2,8.07069,0.6976422,6.990173391665119e-16,6.491541023059674e-13,0.8979591836734694,0.8993055555555556,1.8990023,2.3234534
Tenm2,7.286592,0.50626045,3.1789344782997935e-13,1.6102748102805864e-10,0.9365079365079365,0.9513888888888888,2.2255812,2.5440085
Celf2,5.8151712,0.3877688,6.057190473495095e-09,1.3500266127325867e-06,0.9841269841269841,0.9756944444444444,2.7498825,3.0034802
Adam12,5.480414,0.6704872,4.243322167383355e-08,6.422780269024829e-06,0.7619047619047619,0.7465277777777778,1.295737,1.6531934
Zeb1,5.4746575,0.3833473,4.383582898845172e-08,6.4277168190435e-06,0.9863945578231292,0.9791666666666666,2.7436972,2.9942896
Xylt1,5.4129586,0.33455503,6.199179970990732e-08,8.856879691887271e-06,0.9863945578231292,0.9930555555555556,2.8576407,3.0775838
Ptprd,5.046003,0.28895146,4.5114874938493923e-07,5.1302057787201664e-05,0.9863945578231292,0.9895833333333334,2.8285015,3.018001
Cntnap2,4.7168217,0.4436014,2.3955730141470243e-06,0.00022246888058045366,0.8163265306122449,0.8298611111111112,1.6702676,1.926648
C130071C03Rik,4.53928,0.44323114,5.644665275211353e-06,0.0004429869706123614,0.7732426303854876,0.7951388888888888,1.3722047,1.6100068
Cntn6,4.5221915,0.5318171,6.1202701743592615e-06,0.00047364090849346947,0.7414965986394558,0.7395833333333334,1.2882894,1.5680683
Sgcz,4.4944897,0.39030892,6.973696227553361e-06,0.000518099138399031,0.9727891156462585,0.9652777777777778,2.8032029,3.0592694
Gm28175,4.2475142,1.8415645,2.1615559741629436e-05,0.0012073224693514891,0.30612244897959184,0.14930555555555555,0.1691671,0.5071749
Dpp10,4.2210717,0.2156387,2.4314362108814272e-05,0.001297509662161785,0.9614512471655329,0.9895833333333334,2.6695604,2.8093643
Nr2f1,4.1899524,1.5870163,2.7901302348000253e-05,0.0013880897918130126,0.3333333333333333,0.1909722222222222,0.22256118,0.5589768
Nrxn2,4.179519,0.3080826,2.9212592238923922e-05,0.001440465167745877,0.7868480725623582,0.8263888888888888,1.4472841,1.6145495
Fgf14,4.142464,0.25191796,3.43594377831343e-05,0.0016363315156207208,0.9954648526077098,0.9930555555555556,3.2228765,3.391088
Asic2,4.068893,0.3835952,4.7237051615275586e-05,0.002056287903127465,0.7891156462585034,0.8472222222222222,1.5990298,1.8165851
Arhgef3,3.9602451,0.5812124,7.487284730363165e-05,0.002877182794316107,0.63718820861678,0.6180555555555556,0.9505572,1.2162603
Gm28307,3.9343424,1.4642053,8.342477818349748e-05,0.0031012739028547583,0.3356009070294785,0.21180555555555555,0.23844168,0.55557686
Zbtb20,3.850878,0.22017154,0.00011769514338143581,0.004048131721736793,0.9931972789115646,0.9895833333333334,2.8875773,3.0322711
Kcnip4,3.7990725,0.20540352,0.0001452386508914819,0.004546459341389534,0.927437641723356,0.9513888888888888,2.4946184,2.6259804
Kcnip3,3.7929566,0.49560815,0.00014886424785418503,0.004622731009174555,0.7006802721088435,0.7048611111111112,1.2289828,1.483609
Ctnna2,3.790798,0.17231928,0.0001501640905708174,0.004622731009174555,0.9909297052154195,0.9965277777777778,3.218196,3.3331234
Lsamp,3.718306,0.11145177,0.0002005631080891165,0.005855149291247942,1.0,1.0,5.0049157,5.0816693
Dscam,3.584655,0.13011433,0.00033752397060702845,0.008548561655556194,0.9886621315192744,1.0,3.3397427,3.42687
Dock9,3.4664738,0.29090458,0.0005273333136216053,0.011659925490077716,0.7188208616780045,0.78125,1.2818472,1.4314796
Kcnd3,3.413589,0.47101766,0.0006411324019096133,0.013037918771680167,0.6213151927437641,0.6493055555555556,0.9778343,1.1936467
Cntn5,3.338399,0.5880365,0.0008426268318913111,0.015712901163205593,0.5351473922902494,0.5277777777777778,0.7251488,0.9558821
Nxph1,3.1973727,0.25279334,0.0013868559033226111,0.023136410459022722,0.9909297052154195,0.9895833333333334,3.2748828,3.444008
Cspg4,3.1943147,0.33545443,0.0014016319688136326,0.023243730149492742,0.6938775510204082,0.7361111111111112,1.1897911,1.3571005
Sema6d,3.1630156,0.17204173,0.001561439646273007,0.024646860365533128,0.9410430839002267,0.9652777777777778,2.3789053,2.4876857
Galntl6,3.1417897,0.33283722,0.0016791858549857672,0.025588472656860137,0.7074829931972789,0.7465277777777778,1.2537574,1.4238561
Macrod2,3.070737,0.15285847,0.0021353115064093094,0.029969661747387084,0.9455782312925171,0.9652777777777778,2.5889294,2.6873035
Mgat4c,2.9840348,0.4923788,0.002844745287121913,0.035943130929349885,0.5804988662131519,0.59375,0.8821361,1.0959593
Ralyl,2.9691045,0.2446164,0.0029866889995978745,0.037146944432498566,0.8866213151927438,0.9201388888888888,2.0406477,2.1897295
Adamts9,2.9212565,1.0154636,0.003486227365905784,0.04055377637333409,0.35374149659863946,0.2881944444444444,0.342824,0.6024863
Epha6,2.8807833,0.3118965,0.003966881816260752,0.043682738103171755,0.7142857142857143,0.7395833333333334,1.3031474,1.4650728
Gm11867,2.8320358,1.0923798,0.004625266911510019,0.04737497652745188,0.30385487528344673,0.2222222222222222,0.25529152,0.48251283
Mctp1,2.7883248,0.6182203,0.005298138175270692,0.05115362005330905,0.48072562358276644,0.4895833333333333,0.64766234,0.8748321
Pcdh15,2.7841876,0.10147939,0.005366198025140505,0.05133912636354137,0.9954648526077098,0.9965277777777778,3.738861,3.8075874
Marchf1,2.7485714,0.15829852,0.005985560876404949,0.05494488501372055,0.9841269841269841,0.9791666666666666,2.9484792,3.0527425
Nfib,2.6537745,0.13358581,0.007959702253678034,0.06399922216088601,0.8321995464852607,0.8958333333333334,1.7837679,1.8613935
Pantr1,2.5976517,0.9569786,0.009386363700640754,0.0710608947553944,0.31065759637188206,0.2361111111111111,0.28194577,0.48997477
Tnik,2.58524,0.15437701,0.00973112343066059,0.0724890638444396,0.8526077097505669,0.8888888888888888,1.8302637,1.9208608
Gpc5,2.577505,0.15683904,0.00995163991548417,0.07324770689151279,0.9931972789115646,0.9965277777777778,3.7440567,3.8503318
