names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Meg3,5.035904,0.47056648,4.75599502668361e-07,0.004595717994284373,0.9545454545454546,0.9493670886075949,4.050564,4.3718786
Tenm4,4.4546137,0.94284,8.404429700694075e-06,0.011712518701316796,0.9393939393939394,0.8481012658227848,1.4236943,1.9544382
Vti1a,4.321814,0.7770341,1.5475145908262133e-05,0.012461361242628083,0.9015151515151515,0.759493670886076,0.8891306,1.2400012
Srrm1,4.107471,0.90645313,4.000151843604996e-05,0.026052554361409564,0.7727272727272727,0.620253164556962,0.4968707,0.7913294
Dpp6,4.070194,0.5230471,4.69740486174031e-05,0.02670060186999801,0.946969696969697,0.8987341772151899,2.0820456,2.4059427
Hivep2,3.9921448,0.6874678,6.547835599186226e-05,0.029590159685710188,0.9393939393939394,0.8354430379746836,1.403201,1.7819116
Frmd4a,3.9839904,0.41708952,6.776758923831597e-05,0.029590159685710188,0.946969696969697,0.9240506329113924,2.4825292,2.7504392
Naaladl2,3.9455485,0.80887103,7.961752580238693e-05,0.029590159685710188,0.9621212121212122,0.8354430379746836,1.3013165,1.7377694
Shank1,3.9315696,0.7573597,8.439307319355429e-05,0.03020334319515982,0.803030303030303,0.6582278481012658,0.56336063,0.82369024
Rab11fip3,3.7999349,0.8718775,0.00014473417584621366,0.04370519816256133,0.7651515151515151,0.5569620253164557,0.44350713,0.7038205
Ppp1r12c,3.7242157,1.4133614,0.00019592339254809752,0.052412810413739686,0.5075757575757576,0.22784810126582278,0.13540849,0.32658744
Csmd1,3.7137315,0.73533654,0.00020422549233154233,0.052412810413739686,0.9848484848484849,0.9367088607594937,3.0168958,3.5068502
Nav2,3.7114017,0.5441711,0.0002061147465302813,0.052412810413739686,0.9318181818181818,0.8607594936708861,1.5389812,1.8463609
Cacna1b,3.6904333,0.72652954,0.0002238724000720553,0.055468692356314624,0.9393939393939394,0.810126582278481,1.2587258,1.6431178
Cnot1,3.6531563,0.7813527,0.00025903656405740856,0.05821093763922649,0.7575757575757576,0.6582278481012658,0.51844627,0.77368563
Agbl4,3.6240335,0.6687087,0.0002900440766542247,0.06369763437976757,0.9621212121212122,0.8860759493670886,1.7743673,2.172909
Jmy,3.538995,1.0221651,0.00040165338460199177,0.08437340555237058,0.6515151515151515,0.4050632911392405,0.26164535,0.474613
Zc3h12b,3.4923987,0.91821384,0.0004787031848377699,0.09251417750174741,0.7424242424242424,0.5316455696202531,0.4248478,0.6933303
Unc79,3.4691005,0.6445551,0.0005222041087520158,0.09873634637169795,0.9090909090909091,0.7974683544303798,1.173359,1.5019625
Zbtb16,3.449297,0.7171434,0.0005620481098989542,0.10057538677691841,0.8484848484848485,0.7468354430379747,0.9501959,1.283048
Cmip,3.3735778,0.68364465,0.0007419804822582916,0.11821713282313454,0.8484848484848485,0.6835443037974683,0.6950561,0.96024287
Rbm10,3.3677533,1.3115423,0.0007578336049605436,0.11821713282313454,0.5227272727272727,0.27848101265822783,0.14555581,0.32850915
Cers6,3.3665884,0.6627563,0.0007610417342045378,0.11821713282313454,0.9015151515151515,0.759493670886076,1.0909485,1.4182653
Macf1,3.3514447,0.50614387,0.0008039111608506344,0.1213780241765575,0.9545454545454546,0.8734177215189873,1.7008972,1.9962089
Gm57223,3.335136,0.83581233,0.000852577255457686,0.12268528771434598,0.7196969696969697,0.5822784810126582,0.44375896,0.6916174
Zfp438,3.3118377,1.792205,0.0009268530077150349,0.12794543733643404,0.4166666666666667,0.1518987341772152,0.07464804,0.23778248
A330076H08Rik,3.306013,0.6501595,0.000946336461249478,0.12879505950779868,0.9166666666666666,0.7974683544303798,1.177609,1.5097692
Ube2e2,3.271066,0.53606886,0.0010714295307580528,0.1410654717645344,0.946969696969697,0.8607594936708861,1.4201905,1.713801
Rnf157,3.2687361,0.72273076,0.0010802902732666405,0.1410654717645344,0.7651515151515151,0.5443037974683544,0.5073811,0.73751986
Bltp1,3.2640765,0.61006486,0.0010982154386219095,0.1413645262169078,0.9166666666666666,0.7721518987341772,1.0202637,1.3103833
C130071C03Rik,3.2605817,0.4907103,0.0011118393865761143,0.1413645262169078,0.9166666666666666,0.8607594936708861,1.5847638,1.8639736
Prkce,3.2035012,0.46455735,0.0013576751436037032,0.15224953286684573,0.9545454545454546,0.8860759493670886,1.5667071,1.8295313
Anks1b,3.2023363,0.37492305,0.0013631779811484543,0.15224953286684573,0.9696969696969697,0.9367088607594937,2.5340827,2.775638
Mphosph9,3.2011714,0.94345564,0.0013687013849880854,0.15224953286684573,0.6515151515151515,0.5063291139240507,0.3088333,0.52818775
Fam219a,3.1988416,0.6561412,0.0013798101691192936,0.15224953286684573,0.7575757575757576,0.6455696202531646,0.507925,0.7144031
Nlgn1,3.1953468,0.57404804,0.001396629332660784,0.15224953286684573,0.9772727272727273,0.9240506329113924,2.729688,3.105938
Heca,3.194182,1.3386912,0.0014022775975524445,0.15224953286684573,0.4621212121212121,0.21518987341772153,0.13190082,0.30498704
Fyn,3.1755433,0.6933492,0.0014955620652352662,0.15708278517791713,0.8560606060606061,0.7215189873417721,0.7442748,1.0248523
Gm11867,3.1592345,1.7532109,0.0015818412577931495,0.15722433689415904,0.3939393939393939,0.1518987341772152,0.100719064,0.30543807
Mgat4c,3.1592345,1.0202962,0.0015818412577931495,0.15722433689415904,0.7424242424242424,0.5443037974683544,0.7686784,1.2079477
Prickle2,3.1580696,0.6075684,0.001588176108772446,0.15722433689415904,0.9166666666666666,0.8354430379746836,1.2379043,1.5540456
Rundc3b,3.1569047,0.7867505,0.0015945343077333732,0.15722433689415904,0.7272727272727273,0.5569620253164557,0.44307968,0.67385435
Ubr5,3.1452556,0.58948064,0.0016594175726479022,0.16163128400983917,0.9242424242424242,0.7974683544303798,1.1446545,1.4403349
Zfp638,3.1429257,0.6189191,0.0016726822312929644,0.16163128400983917,0.9166666666666666,0.7341772151898734,0.95574605,1.2407179
Gm4258,3.1371012,0.6306504,0.0017062717885241497,0.16324459695553326,0.8636363636363636,0.7721518987341772,0.97806126,1.2722927
Zfhx2,3.1312766,0.9646211,0.0017404807405732,0.1644214608698817,0.5606060606060606,0.3670886075949367,0.22000761,0.3922109
Dhx57,3.1231225,0.71353006,0.001789433380906014,0.1644214608698817,0.7196969696969697,0.5822784810126582,0.40673235,0.6004972
Trio,3.1126382,0.445812,0.0018542319268763725,0.16745273934024663,0.8939393939393939,0.8227848101265823,1.207435,1.4336389
B830012L14Rik,3.103319,0.5944064,0.001913633155590414,0.17121701094879788,0.9242424242424242,0.810126582278481,1.1668216,1.4677451
Pgbd5,3.0800207,0.7784231,0.0020698620281768554,0.1766304510309865,0.7727272727272727,0.5569620253164557,0.49920118,0.74690807
Cox16,3.075361,0.5842777,0.0021024785428559655,0.1766304510309865,0.9090909090909091,0.7848101265822784,1.1016823,1.3893915
Fry,3.061382,0.65096855,0.0022031769829494617,0.1766304510309865,0.9242424242424242,0.7721518987341772,1.1073145,1.4306976
Ift80,3.0602171,1.0890027,0.002211764935811794,0.1766304510309865,0.49242424242424243,0.27848101265822783,0.16162959,0.3171261
Atg4b,3.0602171,1.3833668,0.002211764935811794,0.1766304510309865,0.44696969696969696,0.20253164556962025,0.10730548,0.25890127
Samd5,3.0439086,2.3671892,0.002335261444826405,0.18339519782411032,0.3560606060606061,0.12658227848101267,0.06836549,0.3111969
Mrtfa,3.0415788,0.6503681,0.0023534103829234896,0.18339519782411032,0.7954545454545454,0.6329113924050633,0.5562953,0.77383786
Hexb,3.012456,0.80303216,0.0025914303675166755,0.19717316253002865,0.7348484848484849,0.5189873417721519,0.5664949,0.8457181
