names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Slc39a3,-2.5378804,-1.1480417,0.011152609364828859,0.04995960661919673,0.10545454545454545,0.11253746,0.052354034
B230334C09Rik,-2.538355,-0.3070367,0.011137489382346301,0.04991471889853736,0.6090909090909091,0.5512074,0.46648598
Sirt4,-2.5390673,-0.86753374,0.011114843547749576,0.04983604610415614,0.1781818181818182,0.1502093,0.08510544
Usp19,-2.5412037,-0.6435157,0.011047151262383238,0.04957795348748608,0.2290909090909091,0.1857804,0.12282966
Calcoco1,-2.5412037,-0.651749,0.011047151262383238,0.04957795348748608,0.21454545454545454,0.17428188,0.11438656
Stx1b,-2.5413225,-0.46174112,0.011043401342058732,0.04957795348748608,0.3890909090909091,0.30000716,0.22637261
Ankrd42,-2.541916,-0.4146018,0.0110246686987549,0.049545205336736904,0.4781818181818182,0.38745683,0.30382314
Mrpl33,-2.5436964,-0.66133124,0.010968640049650811,0.04938410708646832,0.23272727272727273,0.18538693,0.12114479
Rchy1,-2.5461888,-0.44616577,0.010890625043818178,0.04905542472567525,0.3836363636363636,0.29721007,0.22636458
Cdan1,-2.546901,-0.71932805,0.010868425810451459,0.04897797045704368,0.19818181818181818,0.17043127,0.10693424
Mier1,-2.5470197,-0.27545345,0.010864729850962618,0.04897797045704368,0.6418181818181818,0.55309933,0.47639084
Dcun1d1,-2.5493937,-0.43310326,0.01079104488591518,0.048696517908408385,0.4763636363636364,0.3880068,0.30092335
Cnih1,-2.5495121,-0.7687663,0.01078737232694482,0.048696517908408385,0.1781818181818182,0.1588771,0.09627687
Ids,-2.5502243,-0.5944978,0.010765360297871044,0.0486254483597424,0.29454545454545455,0.24870257,0.17142938
Lmtk3,-2.5504618,-0.3944532,0.01075803183364067,0.0486254483597424,0.4581818181818182,0.35410014,0.28009298
Resf1,-2.5517673,-0.469014,0.010717804505961577,0.04854505807697914,0.3618181818181818,0.27890092,0.2089617
Spock2,-2.551886,-0.26684463,0.010714154116527414,0.04854505807697914,0.7054545454545454,0.6719853,0.5857447
Dnajb6,-2.5521235,-0.27416626,0.010706856653866465,0.04854505807697914,0.6127272727272727,0.5258027,0.4524011
Zbtb41,-2.555091,-0.73021626,0.010616010552350959,0.04819550616252838,0.27090909090909093,0.2188092,0.1375372
Cox14,-2.556515,-0.99378645,0.010572648421222712,0.04804321390293775,0.14,0.14596653,0.0759586
Ube2j2,-2.5581768,-0.476303,0.010522258430503426,0.04785867356773584,0.3618181818181818,0.27606806,0.2058257
Mau2,-2.5590076,-0.3965235,0.010497143638884142,0.04776663967336029,0.5,0.39637876,0.3144721
D8Ertd738e,-2.5600758,-1.1681526,0.01046493155755074,0.04764220934200309,0.10363636363636364,0.109362386,0.050147384
Mrps18c,-2.560432,-1.0857846,0.010454213756449273,0.04761556270271079,0.10545454545454545,0.114535324,0.05559875
Magee1,-2.5613816,-1.3490103,0.010425680683225262,0.047507710673840256,0.08545454545454545,0.10282067,0.0416327
