names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Fbxl16,-2.8109565,-0.8096555,0.004939447197033881,0.04973168423090554,0.48363636363636364,0.44422334,0.2769334
Glt8d1,-2.8134513,-0.5643248,0.004901282612674914,0.0494425146794981,0.5854545454545454,0.5519361,0.40423092
Homer1,-2.8134513,-0.4324637,0.004901282612674914,0.0494425146794981,0.8109090909090909,0.91766,0.7485969
Immp1l,-2.822183,-0.6109694,0.00476979797325507,0.04820902951539947,0.6,0.55556065,0.39637738
Morf4l2,-2.829667,-0.66807926,0.004659646760391588,0.04723248908815133,0.48363636363636364,0.41837305,0.28287277
Bola2,-2.8315382,-2.0659478,0.004632471288147086,0.0470025260253761,0.10909090909090909,0.20255409,0.052235164
Gm17106,-2.833409,-1.9081235,0.0046054394102234605,0.04681898647033966,0.12363636363636364,0.20411624,0.058582637
Nmt1,-2.8446355,-0.5468528,0.004446226580855237,0.04537664573892319,0.6872727272727273,0.6927597,0.521161
Hikeshi,-2.8446355,-0.9846522,0.004446226580855237,0.04537664573892319,0.29818181818181816,0.30913642,0.16810536
Slc6a11,-2.8546145,-0.9665648,0.004308909343702618,0.044147348080146885,0.26545454545454544,0.33871806,0.18755779
Pam16,-2.8546145,-2.2113822,0.004308909343702618,0.044147348080146885,0.09090909090909091,0.17815281,0.041245148
Ndrg2,-2.8571093,-1.2167414,0.004275186359953535,0.04388772193634653,0.32727272727272727,0.42492443,0.20523079
Tubb4b,-2.8583567,-1.6113899,0.004258414779689438,0.043758450596789115,0.16363636363636364,0.20429347,0.07155881
Clcn4,-2.8596041,-0.6400371,0.0042417028909817744,0.04362953926470546,0.509090909090909,0.43602473,0.3006357
Dnajb9,-2.8596041,-1.8069043,0.0042417028909817744,0.04362953926470546,0.15272727272727274,0.21198003,0.065305255
Mal2,-2.8608513,-0.9027317,0.004225050507293081,0.0435867033121831,0.4254545454545455,0.4152097,0.24317582
Prdx6,-2.8608513,-0.90518695,0.004225050507293081,0.0435867033121831,0.31272727272727274,0.31289017,0.17911881
Stmn4,-2.8683357,-0.79789114,0.004126375424754225,0.042737168222157756,0.4763636363636364,0.45746613,0.28791746
Fyttd1,-2.869583,-0.62013185,0.004110134393309182,0.0426111061706341,0.6509090909090909,0.6583829,0.47384173
Ttc19,-2.87582,-0.49546337,0.00402979604666529,0.0419860640842112,0.730909090909091,0.6989622,0.54093224
Sgcb,-2.889541,-1.0149968,0.0038580471425673155,0.04035725437544691,0.2909090909090909,0.26810074,0.14162938
Cyp46a1,-2.8907883,-0.900905,0.003842768151849214,0.040237625318013115,0.33454545454545453,0.30875736,0.1770793
Btg1,-2.9001436,-1.0382401,0.003729916695581692,0.039212808955256924,0.31272727272727274,0.3171036,0.16694735
Cspg5,-2.9007673,-0.82627934,0.0037225014652258488,0.03917418376118579,0.5054545454545455,0.6660732,0.42778292
Trappc2l,-2.9032621,-1.8660016,0.0036929743632766183,0.03894172664438013,0.10909090909090909,0.18248963,0.05346672
Tiparp,-2.907004,-1.4028066,0.003649082828474738,0.03855655529461048,0.23636363636363636,0.3016353,0.12500095
Tmed8,-2.907004,-0.92367136,0.003649082828474738,0.03855655529461048,0.31636363636363635,0.28235966,0.15870382
Uchl1,-2.909499,-0.6722262,0.0036200859081428594,0.03844413746872604,0.5345454545454545,0.49549198,0.33821607
Ndufb2,-2.9119937,-1.1363548,0.0035912986988078568,0.038177145863164536,0.31272727272727274,0.32547125,0.16126402
Cx3cl1,-2.9182305,-0.71906304,0.003520239392690858,0.037574339124226266,0.5563636363636364,0.5391824,0.36054888
Psmb3,-2.9244673,-1.4130298,0.003450461707261963,0.03686712707830614,0.18545454545454546,0.2443,0.09886501
Efnb3,-2.9269621,-0.91857266,0.0034229048969058097,0.03664748177454062,0.39636363636363636,0.37636498,0.2165269
Plk5,-2.9282095,-1.2977494,0.0034092017553787306,0.036538128536919845,0.2581818181818182,0.30018353,0.1331395
Gm20275,-2.929457,-1.1479272,0.0033955485742498755,0.03642908721410906,0.2690909090909091,0.28282836,0.13759527
Rhoa,-2.9344463,-0.72263354,0.003341432240500012,0.035885268707974996,0.5236363636363637,0.50638753,0.3361301
Denr,-2.9369411,-1.0974724,0.003314669670910142,0.03563440053809045,0.29454545454545455,0.29158768,0.14688134
Dnaja1,-2.9381886,-0.49988565,0.0033013617291518258,0.035527809523071704,0.7090909090909091,0.6772988,0.52172095
Drap1,-2.9406834,-1.2277863,0.003274891741833188,0.03527920928882233,0.22545454545454546,0.25901178,0.11887923
6530409C15Rik,-2.943178,-1.5640804,0.003248615234585839,0.035104489289317156,0.1781818181818182,0.23353966,0.085228704
Spata6l,-2.9444253,-1.2838439,0.0032355491445105527,0.03499941641753099,0.2,0.23272055,0.10220923
Eno1,-2.951286,-1.3418177,0.003164537723604012,0.03437331380068217,0.2109090909090909,0.24889576,0.10570648
Ifrd1,-2.9662545,-0.98696965,0.0030145096254468183,0.033086929023117016,0.3490909090909091,0.34863487,0.19099891
Ndufa12,-2.9718676,-1.1742207,0.0029599425844263876,0.03255625924530326,0.24727272727272728,0.27318692,0.13033089
Diras2,-2.973115,-0.8801433,0.0029479396360130882,0.03245833430987702,0.4690909090909091,0.45784754,0.2742051
Cend1,-2.9768572,-1.5616962,0.002912196796504899,0.03213236317829589,0.19272727272727272,0.23868933,0.08739009
Gpr37l1,-2.9768572,-1.766304,0.002912196796504899,0.03213236317829589,0.19272727272727272,0.32055402,0.10533713
Rsrp1,-2.9812229,-0.55583537,0.0028709969881738156,0.03177823410482878,0.7709090909090909,0.8626617,0.6583449
Gm48091,-2.984965,-2.0445771,0.0028361071317483527,0.031425267488398946,0.08727272727272728,0.17160471,0.04437865
Thy1,-2.98746,-0.6750267,0.0028130627722515182,0.031236034239921155,0.5454545454545454,0.5331808,0.36543834
Tspyl4,-2.9880836,-0.7478456,0.0028073284625493916,0.03120545258105592,0.4254545454545455,0.39125916,0.25087267
R3hdm4,-2.9893308,-0.5916772,0.0027958918554971102,0.031111353473868484,0.5672727272727273,0.53664106,0.38614848
Ssr3,-2.9893308,-1.0279349,0.0027958918554971102,0.031111353473868484,0.33090909090909093,0.32882303,0.1747369
Prkar1a,-2.9905782,-0.5538976,0.002784497813993397,0.03105056082036726,0.7163636363636363,0.7485185,0.5645977
Eno2,-2.9955678,-0.8114121,0.0027393444941260087,0.030612247810025014,0.4254545454545455,0.3961237,0.24448584
Psmd7,-2.9968152,-0.8450659,0.0027281611767859494,0.03051984581423683,0.4036363636363636,0.39034283,0.23571233
Gng13,-2.9968152,-2.5853276,0.0027281611767859494,0.03051984581423683,0.06181818181818182,0.1855321,0.033403702
Cdh9,-2.9993098,-0.35996366,0.002705919584242712,0.030400948462023004,0.9745454545454545,2.0411663,1.8278039
Slc48a1,-3.0005572,-1.1312448,0.002694861032589042,0.030309226500794692,0.28,0.29581234,0.14595395
Tpm1,-3.001181,-0.53810763,0.002689347257633678,0.0302797367039594,0.6545454545454545,0.6268574,0.4702098
Srsf9,-3.003052,-1.0520896,0.002672867730292826,0.030126585580082004,0.3381818181818182,0.342572,0.17985071
Tmem128,-3.0042994,-1.6571362,0.00266193270551758,0.0300356652580545,0.10545454545454545,0.15914543,0.05325341
Syngr1,-3.0061705,-1.0147012,0.002645606817308718,0.029883655861962878,0.3563636363636364,0.36208075,0.19552214
Abi2,-3.0067942,-0.3372723,0.002640185226264429,0.029883655861962878,0.9490909090909091,1.4839556,1.3081768
Fkbp3,-3.008665,-0.93866754,0.002623981330858853,0.029735615276431874,0.4218181818181818,0.39882997,0.22767888
Slc17a7,-3.01116,-0.3552392,0.0026025175545332626,0.02958844876603452,0.9236363636363636,1.2751536,1.1040329
Ddn,-3.013031,-0.619886,0.0025865251966618575,0.029438592754615554,0.5272727272727272,0.52665776,0.3723371
Scd2,-3.016773,-0.5999255,0.002554809743584814,0.0291727511723845,0.7563636363636363,0.98084146,0.7417795
Eid1,-3.0192678,-0.69509333,0.0025338641209744837,0.028996820995326578,0.610909090909091,0.6127896,0.42021227
Kifap3,-3.021139,-0.38650826,0.0025182581084459777,0.028913027032387975,0.8872727272727273,1.0842463,0.9151797
Zwint,-3.0217626,-0.5430822,0.002513075674514204,0.028885198010799373,0.6872727272727273,0.671337,0.504822
Bri3,-3.0242574,-1.227948,0.00249244335316369,0.02867953225382088,0.23636363636363636,0.22907756,0.104276404
Iffo1,-3.0292468,-0.97276103,0.0024516429113926852,0.028303365959418753,0.34545454545454546,0.3513482,0.19433494
Cabp7,-3.0317416,-2.8089097,0.002431472718577588,0.028101490989211837,0.06181818181818182,0.1546834,0.023592096
Stag1,-3.0354836,-0.2749438,0.002401502072912616,0.027909132303516094,0.9927272727272727,2.0260391,1.8627692
Sdhb,-3.0379784,-0.9427699,0.002381709917272405,0.027740694709409732,0.3490909090909091,0.33659717,0.18911861
Ap2m1,-3.04671,-0.96432227,0.002313607598221013,0.02700756428202032,0.36727272727272725,0.35163528,0.19554247
Scarb2,-3.0485811,-0.7418941,0.0022992482860846645,0.026869898218295225,0.509090909090909,0.49568066,0.32472935
Gstp1,-3.0504522,-2.8749213,0.0022849706474247712,0.026732880054955062,0.06181818181818182,0.183076,0.027019309
Igfbp5,-3.052947,-0.7237335,0.0022660601267490126,0.02657101409539632,0.5636363636363636,0.61969507,0.4185538
Cycs,-3.0554416,-1.3596148,0.0022472930876864176,0.026410107655627922,0.19272727272727272,0.24961281,0.104798764
Gfra4,-3.056689,-1.8653464,0.0022379630695599896,0.02635963026025045,0.12727272727272726,0.22338057,0.066438876
Ncbp2as2,-3.0641732,-1.7531309,0.002182724375421905,0.02582520557631951,0.1709090909090909,0.2562287,0.083088726
Dbn1,-3.0704103,-0.4873207,0.0021376498858990075,0.025349186812285963,0.7018181818181818,0.632248,0.4880011
Nat8l,-3.0704103,-1.3026751,0.0021376498858990075,0.025349186812285963,0.24363636363636362,0.28036755,0.12326626
Ccdc124,-3.0722811,-2.632023,0.002124294919459163,0.025276695570064654,0.05818181818181818,0.15522435,0.026728064
Rbx1,-3.0803893,-0.93698126,0.0020673029457616635,0.024654589003497013,0.33090909090909093,0.34313434,0.19377059
Ndufaf7,-3.0803893,-0.8616993,0.0020673029457616635,0.024654589003497013,0.3381818181818182,0.31984904,0.18848626
Atp5a1,-3.0878735,-0.56890845,0.00201594340795635,0.024152109181591466,0.6872727272727273,0.68656427,0.50999343
Lysmd4,-3.0928628,-1.0554563,0.0019823570562102068,0.023776930968587715,0.3090909090909091,0.32190356,0.1678132
Gm1673,-3.0928628,-1.7807804,0.0019823570562102068,0.023776930968587715,0.14181818181818182,0.2285419,0.07206538
Jund,-3.094734,-1.0881038,0.0019698951534523326,0.023681713147875285,0.2909090909090909,0.34687844,0.1781799
Enpp5,-3.096605,-0.9567242,0.0019575052019858,0.023559812609187717,0.3090909090909091,0.30352405,0.16780964
Tmbim6,-3.0990996,-0.8163577,0.0019410965476842747,0.02341615432120051,0.44727272727272727,0.4196522,0.25936562
Cbarp,-3.1009707,-1.1260234,0.0019288730375833021,0.0233224360006175,0.24727272727272728,0.26340616,0.1293373
Gm42477,-3.1040893,-1.5731729,0.0019086574877631064,0.023104685033950852,0.14909090909090908,0.2058589,0.07401086
Snhg20,-3.1115735,-1.1525689,0.0018609315060352071,0.022657923022900758,0.3381818181818182,0.33282998,0.16351233
Eef1g,-3.1140683,-0.87305576,0.001845268106649386,0.022493367106781983,0.44727272727272727,0.42733935,0.25549963
Bhlhe22,-3.1252947,-1.0059701,0.0017762707269425638,0.02170283638484899,0.3890909090909091,0.4333355,0.2390774
Ube2a,-3.1334026,-1.2476615,0.0017279229996459975,0.021161499098588585,0.23272727272727273,0.2557851,0.1157802
Gm20642,-3.138392,-1.3784932,0.001698775129782684,0.02082889272125818,0.23272727272727273,0.27459455,0.11470177
Aldoc,-3.140263,-1.5809476,0.0016879617760240987,0.02072057181330403,0.15636363636363637,0.25560093,0.09289784
Fez1,-3.140263,-0.57274073,0.0016879617760240987,0.02072057181330403,0.6145454545454545,0.5528051,0.40297383
Gpi1,-3.1408868,-0.690777,0.0016843714188088728,0.02072057181330403,0.5672727272727273,0.5496038,0.37420812
Hmgn2,-3.1477473,-2.185535,0.0016453385201897024,0.02026863487636044,0.13818181818181818,0.22286439,0.053427953
Kctd13,-3.152737,-1.3969097,0.0016174756430723596,0.0199488662645591,0.2581818181818182,0.30809548,0.12841305
Rplp0,-3.1539843,-1.4366659,0.0016105781121443642,0.019887221005027874,0.2290909090909091,0.27702263,0.111467555
Rmdn1,-3.1652105,-0.6588119,0.001549707643730793,0.019226289973347317,0.6472727272727272,0.67283314,0.4749449
Ddrgk1,-3.1652105,-1.3729272,0.001549707643730793,0.019226289973347317,0.2581818181818182,0.28079176,0.11793177
Hnrnpa1,-3.166458,-0.9780916,0.0015430766708529938,0.01918949622387375,0.3890909090909091,0.3858773,0.21434887
Canx,-3.1677053,-0.48639932,0.001536471837041756,0.019152853101981223,0.7709090909090909,0.84751856,0.6689092
Fam174a,-3.1702,-0.82912636,0.0015233402156916783,0.019011794277124627,0.36727272727272725,0.3546151,0.21476889
Pcbp2,-3.1726947,-0.533883,0.001510312040672628,0.01887169138172206,0.7454545454545455,0.7718015,0.5898582
Ppp1r10,-3.1826737,-0.8727139,0.0014592191821516532,0.018298783300970012,0.4909090909090909,0.4906806,0.2970824
Hdhd2,-3.1826737,-1.153829,0.0014592191821516532,0.018298783300970012,0.23636363636363636,0.24760446,0.11891044
Cenpv,-3.1851685,-0.7823483,0.0014466973117636464,0.0182071725378331,0.43636363636363634,0.44140977,0.27962095
Dnaja2,-3.1870396,-0.7018044,0.0014373709866085463,0.018111566306592164,0.5454545454545454,0.5172059,0.3481376
Ctnnb1,-3.1889107,-0.6735079,0.0014281001101652644,0.018016429221133112,0.5381818181818182,0.49737075,0.33934033
Eapp,-3.1932764,-1.0804931,0.0014066820310123516,0.017767632746357457,0.33454545454545453,0.33909327,0.17469616
Hsp90ab1,-3.1951475,-0.41585523,0.0013975938434740822,0.017716955369270117,0.9381818181818182,1.370083,1.1633108
Snap25,-3.1951475,-0.27751282,0.0013975938434740822,0.017716955369270117,0.9927272727272727,2.047553,1.8822004
B3galt2,-3.1957712,-0.9430684,0.0013945764998126078,0.017716955369270117,0.44363636363636366,0.45946908,0.26494116
Pcnp,-3.198266,-0.7737146,0.00138256709791048,0.017590352469283886,0.5236363636363637,0.51241857,0.33037794
Ociad1,-3.1988897,-0.5735255,0.0013795796867767298,0.01757369695892839,0.6181818181818182,0.60783577,0.44601402
Ina,-3.2026317,-1.0002775,0.0013617798851206157,0.017368084259559033,0.43272727272727274,0.42856288,0.23702548
Plpp3,-3.2045028,-0.8986596,0.0013529596464724048,0.01727663470513726,0.5381818181818182,0.9167512,0.5906683
Gm29237,-3.2088687,-1.8624257,0.0013325836445282208,0.01703722019762515,0.11272727272727273,0.17060958,0.04989441
Dbndd2,-3.2088687,-0.91791517,0.0013325836445282208,0.01703722019762515,0.4254545454545455,0.42876208,0.24947341
