names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
ENSMUSG00000095041,-3.8008294,-1.0605906,0.00014421258723772625,0.02856691116971315,0.7734375,1.474454,0.96128345
Tcf12,-3.8377905,-0.91893446,0.00012414636089724083,0.026848609879021317,0.765625,1.3861818,0.95029044
Nyap2,-3.9733143,-0.99138224,7.087941243704015e-05,0.021786864912543998,0.75,1.2511659,0.813008
Ctnna3,-4.4815288,-1.280375,7.411017554378614e-06,0.005505150873310914,0.59375,0.98320097,0.52399117
Nrgn,-4.934302,-1.3597336,8.0437904709638e-07,0.0017454711439887824,0.8125,1.532316,0.8812896
