names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENTmv-PA-COAp Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Trerf1,5.128129,0.6303295,2.9263622983010244e-07,1.4808164775018555e-05,0.88,0.6670269491281164,1.111514,0.84037143
Gm2824,5.12314,0.7858731,3.0048965825265287e-07,1.5176987062497713e-05,0.5714285714285714,0.34979824182158814,0.4072959,0.25587732
Ift74,5.122256,0.7050297,3.019022798005168e-07,1.521972656330185e-05,0.6342857142857142,0.399985588701542,0.42888105,0.28406256
Ptprn2,5.1187572,0.78672326,3.0755581592663117e-07,1.5475701823873743e-05,0.9485714285714286,0.7630422251044819,2.0480428,1.5921397
Klhdc10,5.1092772,0.62968135,3.233936093012184e-07,1.6223618801535522e-05,0.8971428571428571,0.6785920161406542,1.0599133,0.7970729
Tcerg1l,5.109141,1.4589489,3.2362708141507404e-07,1.6223618801535522e-05,0.38285714285714284,0.1662703559590719,0.2815499,0.11179873
Zwint,5.108572,0.58145833,3.2460298080872635e-07,1.6240310271555725e-05,0.8114285714285714,0.5992578181294135,0.80481744,0.6022366
Cracd,5.1082425,0.63402903,3.2516884726821663e-07,1.6240310271555725e-05,0.7885714285714286,0.5557717250324254,0.8164884,0.59528583
Rasgef1a,5.103526,0.61406714,3.333822375404656e-07,1.661963028332525e-05,0.8685714285714285,0.6247658164000577,0.9338016,0.69757766
Sh3gl2,5.1026516,0.6365537,3.349272144590329e-07,1.6665730097248545e-05,0.8914285714285715,0.7122063697939184,1.4032938,1.0898618
Ece2,5.093303,1.176927,3.518778927565691e-07,1.7476818813990783e-05,0.4228571428571429,0.2042080991497334,0.24735491,0.11700227
Rapgef6,5.088413,0.6202775,3.6107236118519595e-07,1.7886043006305265e-05,0.9314285714285714,0.7157011096699812,1.2448852,0.9587737
Zkscan16,5.0882154,0.8499165,3.614485058587182e-07,1.7886043006305265e-05,0.5371428571428571,0.33571119757890183,0.35495624,0.21221845
Babam2,5.080828,0.606005,3.757929527007368e-07,1.8561684998288232e-05,0.8571428571428571,0.6409064706730077,0.92341936,0.6917845
Gm1043,5.0803533,0.6927206,3.7673371923454163e-07,1.8574009240058963e-05,0.6742857142857143,0.45961233607148005,0.5438397,0.36953965
Adcy9,5.078068,0.6476833,3.812924485379824e-07,1.8764337165230013e-05,0.8857142857142857,0.6963179132439833,1.2824537,0.9794862
Arhgef28,5.067718,0.57808226,4.0261308968114563e-07,1.9777355977572913e-05,0.7942857142857143,0.5638060239227555,0.81681573,0.6131381
Ttc26,5.0664954,1.0406395,4.0520635395679393e-07,1.986842104164061e-05,0.4685714285714286,0.25990776768986884,0.28484774,0.14859493
Clk4,5.0601144,0.5927906,4.190049208558206e-07,2.050758146338051e-05,0.7257142857142858,0.52417495316328,0.5977088,0.43330628
Doc2b,5.0521913,1.0588486,4.367705335085773e-07,2.1338225882500856e-05,0.4114285714285714,0.18882403804582792,0.22129714,0.11234337
Elp4,5.0486126,0.5789849,4.4503022410201736e-07,2.1664041125276732e-05,0.8571428571428571,0.6441490128260556,0.9186432,0.69718605
Tesc,5.048603,1.0289198,4.4505212881104413e-07,2.1664041125276732e-05,0.4057142857142857,0.1901931113993371,0.22634637,0.117324755
Prtg,5.0440607,0.93444014,4.5575456821819684e-07,2.214489194940859e-05,0.4685714285714286,0.24841475716962097,0.30552727,0.17140962
Fndc1,5.0386343,1.350827,4.6886550884017426e-07,2.2740823506381734e-05,0.3942857142857143,0.17927655281740884,0.25589886,0.108258255
Dtnb,5.0260367,0.5879152,5.007200305058023e-07,2.419846622246566e-05,0.9142857142857143,0.7262573857904597,1.3348272,1.0516667
Ogfod1,5.0248895,0.5651811,5.037228449560164e-07,2.4299879432617887e-05,0.6685714285714286,0.42444876783398183,0.42144707,0.3032615
Fnbp1l,5.023573,0.65600824,5.071900972978286e-07,2.4423293753391854e-05,0.7657142857142857,0.5239587836864101,0.8237732,0.5942931
Mmaa,5.011563,0.7303297,5.398970477591332e-07,2.5951759701767277e-05,0.5885714285714285,0.36892924052457127,0.3694704,0.23855786
Cfap44,5.0071287,1.3294182,5.524798751522548e-07,2.6509168295251937e-05,0.38285714285714284,0.16753134457414612,0.2070766,0.08760259
Efr3b,4.999915,0.62807655,5.735549199937301e-07,2.7471338146580264e-05,0.6971428571428572,0.4567661046260268,0.57746357,0.40923595
Strn4,4.9971313,0.5913304,5.81893691149114e-07,2.7821144984300166e-05,0.6114285714285714,0.380638420521689,0.3669203,0.25790837
Cyp46a1,4.9962287,0.7135715,5.846231675450544e-07,2.787561436558817e-05,0.5314285714285715,0.31326560023058075,0.31678942,0.20480338
Rufy2,4.996069,0.63867944,5.851077968809724e-07,2.787561436558817e-05,0.7428571428571429,0.5057284911370514,0.57561344,0.40536752
Phf24,4.9953213,0.58449316,5.873792966231385e-07,2.793430389427209e-05,0.7942857142857143,0.5724528029975501,0.77160734,0.57422054
Pak3,4.9912915,0.61078537,5.997696770663406e-07,2.8422947482844044e-05,0.9142857142857143,0.7423259835711198,1.468169,1.159397
Sec11a,4.984092,0.60940903,6.225344376127268e-07,2.9435978005144943e-05,0.6114285714285714,0.39292405245712636,0.38701114,0.2698402
Zbtb16,4.983843,0.6246342,6.233372342734452e-07,2.9435978005144943e-05,0.8628571428571429,0.5780371811500216,0.9134191,0.677132
Lncpint,4.9824038,0.6114832,6.279917962277502e-07,2.960375362217482e-05,0.9142857142857143,0.7485948984003459,1.587251,1.2658995
Tro,4.979211,0.757237,6.384399948488917e-07,3.0043577340787598e-05,0.5828571428571429,0.3680645626170918,0.39549023,0.25231853
Pkp4,4.9761076,0.56670344,6.487562761599282e-07,3.0475666329400824e-05,0.9142857142857143,0.7522337512609886,1.4161063,1.1337212
Sptbn4,4.9711747,0.5927952,6.654842679797347e-07,3.120691497489611e-05,0.8285714285714286,0.6364029399048854,0.96547043,0.7314779
Mtus2,4.96801,0.6265198,6.764343898809343e-07,3.166514295487928e-05,0.8571428571428571,0.6208747658164001,1.0015534,0.7494017
Anks1b,4.965612,0.59207046,6.848478299394112e-07,3.196471163665363e-05,0.9771428571428571,0.9030479896238651,3.163096,2.7739303
Zdhhc13,4.9655085,0.8501252,6.852130220585222e-07,3.196471163665363e-05,0.5028571428571429,0.2906038334053898,0.2890816,0.17054236
Sec24d,4.957129,0.8489715,7.154250134741744e-07,3.3316239362306876e-05,0.5257142857142857,0.3165081423836288,0.35340664,0.21135177
Zfp941,4.9457636,1.0935775,7.584602464715267e-07,3.5259215956210944e-05,0.4228571428571429,0.20781092376423116,0.23102532,0.11492055
Sec23a,4.945279,0.6195155,7.603485121978864e-07,3.528594908939069e-05,0.6628571428571428,0.4529471105346592,0.4828477,0.33932307
Rimbp2,4.9404263,0.6361556,7.79519544670715e-07,3.6113258905693296e-05,0.8228571428571428,0.635502233751261,1.0677044,0.8011478
Gm41804,4.9390483,1.1597583,7.850468006570774e-07,3.629331329001907e-05,0.42857142857142855,0.22510448191382043,0.27123794,0.13055666
Gmds,4.938785,0.5542917,7.861074929211425e-07,3.629331329001907e-05,0.8628571428571429,0.6654056780515925,1.0380605,0.807344
Farp1,4.931605,0.59120244,8.155681482459031e-07,3.753982268975601e-05,0.8,0.6003386655137628,0.9705705,0.73632437
Rgs9,4.9312425,1.2591275,8.170815433168337e-07,3.753982268975601e-05,0.37714285714285717,0.16554979103617237,0.21425891,0.09515533
Mtf2,4.931191,0.58226377,8.172979632864631e-07,3.753982268975601e-05,0.8285714285714286,0.6195056924628909,0.84571856,0.63556755
Lrrc8c,4.9270153,0.6826442,8.349522703534703e-07,3.8285268778835746e-05,0.6114285714285714,0.39292405245712636,0.4218913,0.28291303
Lrrc3b,4.9251437,0.7703852,8.429835633568405e-07,3.858768031924753e-05,0.5314285714285715,0.3169765095835135,0.35364607,0.2221202
Aak1,4.918344,0.59527206,8.727934196282854e-07,3.988428432893202e-05,0.9428571428571428,0.77417495316328,1.5567958,1.246448
Mpped2,4.9165244,0.6241835,8.809421951439948e-07,4.0120197938168035e-05,0.8114285714285714,0.5972042080991498,0.91729695,0.6804743
Birc2,4.915584,0.7436221,8.851821123889967e-07,4.0245081827229005e-05,0.5485714285714286,0.3377648076091656,0.3369955,0.21457289
Gm31816,4.912612,1.4974138,8.987097949151214e-07,4.079110167123194e-05,0.3485714285714286,0.13932122784262863,0.18633105,0.070034474
Myo16,4.908761,0.5667804,9.165364958697122e-07,4.1530076971364534e-05,0.7428571428571429,0.48396743046548496,0.69939727,0.52092624
Pigu,4.9070163,0.60848236,9.24723431002243e-07,4.183050267850214e-05,0.6342857142857142,0.41882836143536534,0.4286138,0.3008332
Tmem178b,4.9040914,0.6722697,9.386074527052887e-07,4.23871970658674e-05,0.9314285714285714,0.7845871162991785,1.9405899,1.5564157
Cdh4,4.9026666,0.83829314,9.454433753378127e-07,4.2624267609609105e-05,0.5257142857142857,0.31874189364461736,0.4538752,0.27858981
Slc41a2,4.8967466,0.72685134,9.743642690215157e-07,4.385455261073388e-05,0.5428571428571428,0.33715232742470097,0.330941,0.21270755
Chst8,4.8911176,0.883369,1.0026494520343982e-06,4.505215848856903e-05,0.4742857142857143,0.26120478455108803,0.29878867,0.17292102
L1cam,4.890596,0.7306862,1.0053120710284658e-06,4.509638622459912e-05,0.5542857142857143,0.34071912379305375,0.34376594,0.2209198
Scml4,4.8847084,1.1645468,1.0358197561863813e-06,4.631027761851592e-05,0.38285714285714284,0.1648292261132728,0.1978723,0.09313565
Diaph2,4.883914,0.55505735,1.0400054454486627e-06,4.6420176609976026e-05,0.92,0.7718691454100014,1.5656391,1.2744353
Hectd4,4.883185,0.5650726,1.0438587000984813e-06,4.651489763125405e-05,0.88,0.7018302349041649,1.1144361,0.86885756
Bcr,4.881351,0.5734138,1.0536148646137123e-06,4.687190631154048e-05,0.6742857142857143,0.4533794494883989,0.48004755,0.34647125
Dock7,4.880721,0.5655434,1.0569871943250645e-06,4.694420811820576e-05,0.8742857142857143,0.6547052889465341,0.9911804,0.7631003
Tln2,4.8798227,0.57483065,1.0618119846172926e-06,4.708067331133111e-05,0.8171428571428572,0.5972402363452947,0.8121738,0.61035544
Gm9801,4.8757834,0.62727785,1.0837741772910762e-06,4.7912379285645864e-05,0.7828571428571428,0.5534659172791468,0.68809533,0.49522823
Mark1,4.8757176,0.5410426,1.0841357129018492e-06,4.7912379285645864e-05,0.7485714285714286,0.5237786424556853,0.60152346,0.44911844
Ppp3cc,4.8720217,0.53151435,1.104620588592581e-06,4.873752908946248e-05,0.7028571428571428,0.48133736849690156,0.5284397,0.39319655
Sgce,4.8661485,0.56250125,1.1379405402462922e-06,4.999243944563392e-05,0.6971428571428572,0.4650165729932267,0.5227852,0.38185275
Gm50304,4.8660264,0.98533124,1.1386443223196114e-06,4.999243944563392e-05,0.4742857142857143,0.27183311716385644,0.29286832,0.15860218
Socs2,4.8642015,0.76514727,1.1491968084588466e-06,5.03734392223315e-05,0.5371428571428571,0.3147787865686698,0.3692095,0.23330887
Taf2,4.861338,0.59391075,1.165949863035027e-06,5.1024548566369993e-05,0.6342857142857142,0.40690301196137774,0.3955904,0.27877265
Atxn7l1,4.853551,0.5723203,1.2127017175085177e-06,5.2872304971348364e-05,0.8114285714285714,0.6186410145554114,0.8450803,0.63828796
6030443J06Rik,4.85333,0.7883915,1.2140545837215163e-06,5.2872304971348364e-05,0.56,0.34270067733102755,0.39197844,0.24518692
Helz,4.8531322,0.51181644,1.2152647563844122e-06,5.2872304971348364e-05,0.8057142857142857,0.6224600086467791,0.81141263,0.6299074
Prkar1b,4.8530054,0.5389579,1.2160433372643576e-06,5.2872304971348364e-05,0.6914285714285714,0.48461593889609456,0.5372071,0.3984473
Rhobtb2,4.851073,0.67723036,1.227954483730487e-06,5.330393695935087e-05,0.5485714285714286,0.337116299178556,0.32664266,0.2163866
Ctnnal1,4.842999,0.70162517,1.2789397354751124e-06,5.54275978906714e-05,0.5542857142857143,0.34907767689868857,0.36467406,0.23946832
Grin2b,4.8414564,0.5759693,1.2889084422750212e-06,5.576967768748763e-05,0.96,0.8852500360282461,2.849091,2.4778717
Iqgap1,4.8320003,0.68624413,1.3516811196782239e-06,5.83917551217908e-05,0.6342857142857142,0.4282317336792045,0.47413966,0.31990954
Far1,4.8288918,0.5519747,1.372948574239797e-06,5.9215294044660265e-05,0.8742857142857143,0.6708099149733391,1.000965,0.7764787
A330015K06Rik,4.824486,0.8570632,1.4036484346050542e-06,6.0442361278586225e-05,0.4742857142857143,0.26884277273382334,0.30713,0.1810549
Ago2,4.8218336,0.60682863,1.4224444548998688e-06,6.115373200505515e-05,0.6914285714285714,0.4780948263438536,0.52823275,0.37636355
Orc4,4.8214765,0.5553496,1.4249956816552924e-06,6.116554946657782e-05,0.8114285714285714,0.5916558581928232,0.7403037,0.55744684
Ulk4,4.818989,0.6534806,1.4428758572356621e-06,6.183424925665429e-05,0.6857142857142857,0.45820723447182593,0.5139442,0.35567224
Ttll11,4.818481,0.59051716,1.4465526762423026e-06,6.18931057494119e-05,0.8,0.5730292549358698,0.75559485,0.5594388
Shank2,4.818091,0.6484428,1.4493845004963632e-06,6.191567810546468e-05,0.8685714285714285,0.6383484651967142,1.042725,0.7756034
Tmem200a,4.8104963,0.61462617,1.5055583772194795e-06,6.40100531580497e-05,0.6685714285714286,0.42895229860210404,0.57201296,0.4081828
Lmtk3,4.8097773,0.6370354,1.5109873522320526e-06,6.413938413029266e-05,0.6057142857142858,0.41115434500648507,0.4142412,0.285193
Cracdl,4.8039274,0.5393524,1.5558329120423419e-06,6.59388491270942e-05,0.8628571428571429,0.591944084161983,0.9237639,0.71541154
Pde11a,4.7936244,1.2871201,1.6379466394272274e-06,6.920067012800252e-05,0.4,0.19480472690589423,0.4260413,0.1969329
Cr1l,4.790065,0.65886116,1.6672735820613106e-06,7.032910698585152e-05,0.6,0.3715593024931546,0.3838517,0.25957197
Rars2,4.783129,0.58270323,1.7258728261544609e-06,7.26868383052827e-05,0.72,0.5011889321227843,0.55826885,0.40493783
Stk3,4.7824802,0.5655814,1.7314554800712418e-06,7.280783841864518e-05,0.7828571428571428,0.5818201469952443,0.7806975,0.58741415
Neurod1,4.7770867,1.4529029,1.7785326063707846e-06,7.467057989559841e-05,0.34285714285714286,0.13456549935149156,0.2002934,0.07789222
Kitl,4.77608,0.9586125,1.7874510586968976e-06,7.492794063523501e-05,0.48,0.2792549358697219,0.4037908,0.22791967
Bbs9,4.7750974,0.5535286,1.7962026069777922e-06,7.517751409578392e-05,0.72,0.49365902867848394,0.6043551,0.44825172
Ablim2,4.766511,0.51438683,1.8744349608200736e-06,7.832980932696016e-05,0.7942857142857143,0.5828289378873036,0.76172227,0.58749634
Slc16a7,4.7622976,0.5669189,1.914010128210463e-06,7.985939774070673e-05,0.8514285714285714,0.6292693471681798,0.92292017,0.70498306
Wnk2,4.7598763,0.5869261,1.9371190302302196e-06,8.069827649966822e-05,0.7942857142857143,0.5791900850266609,0.77314705,0.57473403
Cfap300,4.7589874,0.95473784,1.945666819666954e-06,8.092889697283445e-05,0.48,0.2824254215304799,0.29288784,0.16175239
Rabgap1l,4.757177,0.51945394,1.9631912078484078e-06,8.153160394882028e-05,0.9428571428571428,0.8301268194264303,1.8987136,1.6015466
Adgrb1,4.7562504,0.66715854,1.9722167776499933e-06,8.171462523952187e-05,0.7028571428571428,0.5039631070759475,0.60157573,0.41840428
Lztfl1,4.7558084,0.61228454,1.9765374297695076e-06,8.171462523952187e-05,0.64,0.4372748234615939,0.4484498,0.3149403
Uhrf1bp1l,4.7557898,0.5356253,1.976721488860782e-06,8.171462523952187e-05,0.7314285714285714,0.5133664793197867,0.5862106,0.43821183
Bace2,4.7518306,2.9449143,2.015834650627982e-06,8.320349779166495e-05,0.24571428571428572,0.03977518374405534,0.1588664,0.022114012
Ano3,4.741927,0.6654668,2.1169461907233357e-06,8.724285911769329e-05,0.8685714285714285,0.6664144689436519,1.4050068,1.0780957
Abca5,4.7415605,0.5332351,2.1207830773092145e-06,8.726713826538835e-05,0.76,0.5340466926070039,0.63082457,0.47468168
Adam33,4.740338,4.3845344,2.1336209959380113e-06,8.766115620925744e-05,0.22285714285714286,0.01650093673439977,0.1566728,0.0080876965
Cdc73,4.7343473,0.50508213,2.197613227555272e-06,9.015246935024453e-05,0.8,0.6131286928952299,0.77949506,0.60525316
Gm49890,4.733811,2.8354628,2.203428374552019e-06,9.025323235398286e-05,0.25142857142857145,0.04741317192679061,0.13227518,0.019619651
Cers4,4.7258077,0.5495467,2.2920244638021577e-06,9.373926536128459e-05,0.6971428571428572,0.4732310131142816,0.50042033,0.36721092
Adam23,4.7238846,0.59945357,2.3138188615416995e-06,9.448679758301743e-05,0.8857142857142857,0.6687563049430754,1.1284789,0.8671181
Lifr,4.7198076,0.61213183,2.3606785905800322e-06,9.625407242622984e-05,0.56,0.35804871018878803,0.3784943,0.26313362
Amz1,4.718674,1.4363056,2.3738651807193073e-06,9.664508697867847e-05,0.32,0.11507421818705865,0.16906975,0.06584874
ENSMUSG00000121395,4.7181525,0.64908975,2.3799624324025124e-06,9.674673306907036e-05,0.7085714285714285,0.5216529759331315,0.65324974,0.46234974
D630045J12Rik,4.7175694,0.5294565,2.3867915565354972e-06,9.687777813309488e-05,0.7657142857142857,0.527453523562473,0.62590075,0.4716923
Med27,4.714132,0.5758026,2.4274343076758157e-06,9.837882329901836e-05,0.6971428571428572,0.48638132295719844,0.52495086,0.38061234
Hfm1,4.7133183,0.93699026,2.437149683804511e-06,9.862381325877592e-05,0.44,0.23331892203487534,0.24092276,0.13303682
Rnf165,4.711884,0.55504304,2.45436893687288e-06,9.917126817108914e-05,0.7485714285714286,0.525652111255224,0.6267664,0.46575075
Gabbr2,4.7063212,0.5873579,2.5222686447687097e-06,0.00010176179952692977,0.9028571428571428,0.7260412163135899,1.4238267,1.1309197
Specc1,4.7045155,0.52194923,2.544693810466235e-06,0.00010251262771698311,0.8628571428571429,0.6820507277705721,1.083719,0.8594971
Tdrd5,4.7021456,1.0752296,2.5744174156438095e-06,0.00010355478436878617,0.4114285714285714,0.2127467934860931,0.22426932,0.11271878
Spink10,4.6965733,0.65514624,2.6456218566639406e-06,0.00010610128252023893,0.6457142857142857,0.42135033866551375,0.47574303,0.3270381
A830031A19Rik,4.6944623,1.0482585,2.6730920971267927e-06,0.00010704319619939928,0.41714285714285715,0.2158452226545612,0.23023634,0.11795242
Lrrcc1,4.693442,0.5980286,2.6864662784098952e-06,0.00010741867395963377,0.6228571428571429,0.4081640005764519,0.4091047,0.28813785
Ccnc,4.6879916,0.59015584,2.7589924344124005e-06,0.00011015472022683685,0.6685714285714286,0.45705433059518663,0.47397387,0.33846465
Sdc2,4.6771293,0.67226523,2.9091881404733565e-06,0.0001159790583598206,0.5257142857142857,0.3130494307537109,0.34227228,0.2280262
Dlgap3,4.6690226,0.56921476,3.026362152937346e-06,0.00012047163118433554,0.7371428571428571,0.5125378296584522,0.6010576,0.44172925
Gmcl1,4.666262,0.5441073,3.0672817282245993e-06,0.00012191991129792157,0.6971428571428572,0.4872820291108229,0.5252849,0.38788328
Zbtb44,4.6645975,0.6069485,3.092214944254001e-06,0.00012272941735909157,0.5885714285714285,0.37782821732238075,0.37327108,0.260123
Mal2,4.662726,0.6684613,3.1204793670359864e-06,0.0001236685554458067,0.5771428571428572,0.3816111831676034,0.41902676,0.28327858
Sgms1,4.661273,0.54285914,3.1425940730829764e-06,0.00012436156516014665,0.8342857142857143,0.633880962674737,0.9073291,0.70027316
Dok5,4.6585975,0.756597,3.18371051351403e-06,0.00012566456303891675,0.5428571428571428,0.3490056204063986,0.3970225,0.25346458
Eya3,4.658522,0.48725408,3.1848741134909685e-06,0.00012566456303891675,0.7257142857142858,0.5092952875054042,0.54250395,0.41465828
Spin1,4.658104,0.6400744,3.191354087231632e-06,0.0001257356075130703,0.6057142857142858,0.4079118028534371,0.41616493,0.2860758
Tspan33,4.657723,1.047606,3.1972625816747244e-06,0.00012578396130248878,0.4057142857142857,0.2069462458567517,0.22711779,0.1163159
Necab1,4.654361,0.6153946,3.2498748692115234e-06,0.00012766686803466907,0.6457142857142857,0.4071912379305375,0.61947805,0.4447062
N4bp2,4.6500955,0.8474489,3.317810756827408e-06,0.00013014536501598897,0.4228571428571429,0.22121343133016286,0.2441962,0.14299364
Cnrip1,4.6398163,0.5125525,3.487188398652549e-06,0.0001365900178889125,0.7828571428571428,0.5453235336503819,0.6428832,0.4899621
Atp9b,4.6381187,0.531973,3.5159456484002913e-06,0.00013751595279842187,0.8971428571428571,0.7256449056059951,1.2095128,0.9656716
Ankrd10,4.637456,0.4962521,3.5272393403921126e-06,0.00013775715272723265,0.7542857142857143,0.5264447326704136,0.5757073,0.43943852
Galc,4.6349306,0.69128466,3.570570819690733e-06,0.00013924707971711174,0.5485714285714286,0.3578685689580631,0.35536817,0.23448664
Ldlr,4.633736,1.4346458,3.5912438885515734e-06,0.00013982894704277598,0.32571428571428573,0.12292837584666379,0.19300151,0.0758067
Dnajb4,4.633468,0.54400635,3.5958988614275472e-06,0.00013982894704277598,0.6228571428571429,0.42088197146562906,0.40826753,0.29700276
Chchd3,4.6294665,0.5073438,3.66608847251241e-06,0.00014235230817400066,0.8571428571428571,0.6804654849401931,1.0093169,0.8005378
Cbl,4.618642,0.5227122,3.862598641750061e-06,0.0001497662705682888,0.7428571428571429,0.5444228274967574,0.6364622,0.4820215
Crmp1,4.6175838,0.6418348,3.882338464455372e-06,0.00015031474717567127,0.68,0.47521256665225536,0.5391923,0.37706596
Fdft1,4.6116495,0.8026875,3.994861632857208e-06,0.0001544488231293139,0.44,0.23922755440265167,0.2572378,0.155441
Gm12940,4.609096,0.5844678,4.044232763222106e-06,0.00015613295164910632,0.6171428571428571,0.4088845654993515,0.39153904,0.27733904
Gm3510,4.6073937,1.0497295,4.07747114767408e-06,0.0001571903152625574,0.4,0.1980832973050872,0.21067528,0.10731319
Rybp,4.5966444,0.51376104,4.293494316597817e-06,0.00016504462415877446,0.6571428571428571,0.4562977374261421,0.49005306,0.3666764
Vps4b,4.593992,0.5847467,4.3484542591481445e-06,0.00016691852277615806,0.5942857142857143,0.38189940913676323,0.37141892,0.26229098
Hsf2,4.591138,0.6576984,4.408357352439339e-06,0.00016897655072759636,0.5428571428571428,0.346807897391555,0.33130836,0.22233112
Ufd1,4.5871177,0.57263494,4.494077515133057e-06,0.00017201689862054876,0.5428571428571428,0.33956621991641445,0.3093427,0.21813904
Rbm28,4.579871,0.4893032,4.652622778745901e-06,0.00017759148625423317,0.7028571428571428,0.496757457846952,0.5227989,0.39824888
Tctn3,4.5798573,1.0952482,4.65293659557053e-06,0.00017759148625423317,0.3942857142857143,0.19865974924340682,0.2075844,0.10253951
Zmym3,4.5773177,0.88354295,4.709755130678475e-06,0.00017925087869876858,0.4857142857142857,0.29089205937454965,0.2922234,0.16887127
Hmgcr,4.5767584,0.64032084,4.72236531508884e-06,0.00017947659974036368,0.5371428571428571,0.3358553105634818,0.34662294,0.23569818
Glis1,4.571995,1.4783279,4.831028132195264e-06,0.00018334707049729766,0.30857142857142855,0.10956189652687708,0.14676084,0.055183608
Pdgfc,4.5683646,0.75133634,4.91544302356842e-06,0.00018628766437698655,0.5542857142857143,0.36251621271076523,0.47466248,0.30812442
Iqce,4.567824,0.6248836,4.9281380406812044e-06,0.00018650573120155487,0.56,0.3690373252630062,0.3462226,0.23766524
Zfp961,4.5670667,0.5011795,4.945963828267975e-06,0.00018691708588686426,0.5942857142857143,0.36204784551088054,0.32177228,0.23758082
Skic3,4.5650826,0.5793713,4.992980848022278e-06,0.00018842892610443625,0.6685714285714286,0.4923259835711198,0.53804666,0.38997856
Pibf1,4.5620966,0.47805676,5.064536669350241e-06,0.00019077988107124967,0.7942857142857143,0.5851347456405822,0.7117001,0.556659
Ankrd27,4.561725,0.7132956,5.073507274000008e-06,0.00019077988107124967,0.5542857142857143,0.34850122496036895,0.34335724,0.22303925
Trpc1,4.561598,0.5220244,5.076576664158672e-06,0.00019077988107124967,0.7657142857142857,0.5433780083585531,0.6468012,0.49061412
Cplane1,4.55951,0.5440363,5.127306850732433e-06,0.00019215316574734882,0.9142857142857143,0.7026588845654993,1.139185,0.89889914
Myh10,4.5595055,0.5076302,5.127421653920696e-06,0.00019215316574734882,0.7542857142857143,0.5519527309410578,0.66383535,0.5084676
Ptdss1,4.559181,0.6042712,5.135349021029281e-06,0.00019218221197083116,0.5371428571428571,0.33956621991641445,0.30999622,0.21435232
Ctnnd2,4.5585275,0.54898375,5.15135429426464e-06,0.00019250837075574976,0.9714285714285714,0.8846735840899265,2.8102536,2.4572117
Ext2,4.5582404,0.5417328,5.1583932617841395e-06,0.00019250837075574976,0.6628571428571428,0.4560455397031273,0.45945638,0.3369262
Ttc28,4.5559974,0.42919332,5.213754153134586e-06,0.00019430454104677717,0.68,0.46490848825479175,0.5990939,0.4758262
Kdm7a,4.553402,0.5199321,5.278529732873421e-06,0.00019601738039773606,0.8114285714285714,0.5785055483499063,0.7440534,0.5711206
Cacng3,4.5532794,0.6003547,5.281599680236729e-06,0.00019601738039773606,0.7085714285714285,0.4936950569246289,0.64985675,0.47231364
Tcte2,4.551681,0.65744406,5.321902824005819e-06,0.0001970086808529051,0.5485714285714286,0.3446822308690013,0.33139253,0.22242518
Rps6kc1,4.5516386,0.55315816,5.3229736620472315e-06,0.0001970086808529051,0.6742857142857143,0.48818273526444733,0.5295211,0.38919035
Fbxo42,4.538152,0.5932374,5.674928191085134e-06,0.00020974597041878619,0.6742857142857143,0.4700244992073786,0.508787,0.36440238
Gdap1,4.5351806,0.5922317,5.7554272737024e-06,0.00021242902588514216,0.6742857142857143,0.47733823317480906,0.5110576,0.36635673
Ddx50,4.5337133,0.5129089,5.795569177651785e-06,0.0002136172068635164,0.7885714285714286,0.5783614353653265,0.6943546,0.5320987
Grid2,4.52997,0.6461125,5.899200088288774e-06,0.00021713904982509501,0.9371428571428572,0.8120766681077966,2.1582043,1.7735835
Map2k6,4.5236974,0.51300716,6.0768610515973866e-06,0.00022337244385283415,0.6971428571428572,0.4740236345294711,0.53268313,0.4007772
Kcnt1,4.5186753,0.7493362,6.222775514787359e-06,0.0002281675646936215,0.48,0.272625738579046,0.26835522,0.16814694
Ppat,4.5186234,0.9337929,6.224295679956254e-06,0.0002281675646936215,0.3942857142857143,0.19768698659749243,0.19551039,0.10709127
Pgap1,4.517744,0.46022582,6.250192920412822e-06,0.00022880474628268735,0.6742857142857143,0.44293125810635536,0.48229602,0.3719139
Apba1,4.5171657,0.5181751,6.267283111124393e-06,0.00022911822747743188,0.8742857142857143,0.7283830523130134,1.2756088,1.0303745
Akap8l,4.51315,0.48807335,6.387180775517313e-06,0.000233184167714878,0.84,0.6508862948551665,0.8944212,0.7084839
Rph3al,4.5106435,1.8073953,6.463120485073942e-06,0.0002356364279972006,0.2857142857142857,0.090322813085459,0.1529842,0.0461477
Dnajc6,4.5096326,0.54039335,6.493996679233119e-06,0.00023644131540785082,0.8857142857142857,0.7058293702262574,1.2062092,0.9591543
Dym,4.5091343,0.506982,6.509271251934089e-06,0.00023667675039170362,0.8285714285714286,0.6255584378152471,0.8456714,0.6604115
Thoc1,4.508678,0.5671588,6.5232790409321285e-06,0.00023686555112141392,0.72,0.5078901859057501,0.5584589,0.4086883
Dip2c,4.500783,0.5229344,6.770362233125458e-06,0.00024550557787325383,0.9485714285714286,0.8385574290243551,2.0995064,1.7891793
Cpd,4.487461,0.48991078,7.2076916108868065e-06,0.0002603739353640118,0.7657142857142857,0.5669044530912235,0.67992735,0.5267191
Ppfia1,4.4874,0.49677435,7.20975934243213e-06,0.0002603739353640118,0.64,0.41760340106643606,0.39177996,0.2925911
