names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENTmv-PA-COAp Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ctxnd1,-3.4692538,-2.1644511,0.000521906027391783,0.00956590378991624,0.11428571428571428,0.2520896382764087,0.057302795,0.23458892
Pcdh11x,-3.4759123,-1.2734187,0.0005091186373264851,0.009376297316629647,0.3485714285714286,0.4411658740452515,0.26744783,0.55458415
Pitpnc1,-3.4790535,-1.0531592,0.0005031881076003297,0.00931175237687387,0.4228571428571429,0.5082504683671999,0.34349185,0.61545247
Xkr6,-3.4872544,-0.7577303,0.00048800700009375876,0.009108477140855588,0.6171428571428571,0.5853148868713071,0.45159262,0.67556566
Cmss1,-3.5459206,-0.43735126,0.00039124423362854366,0.007601397366304387,0.9028571428571428,0.8413676322236634,1.1594718,1.3770386
Cdh12,-3.546386,-0.6219566,0.0003905536491225314,0.007598969262796828,0.6914285714285714,0.685473411154345,0.97868294,1.2686754
Zfhx4,-3.60011,-1.8008767,0.00031808256019119543,0.006421396237668987,0.18857142857142858,0.31456261709179995,0.08960749,0.28264722
Mast4,-3.6081839,-0.47490126,0.00030834789417798106,0.006279251138292295,0.8285714285714286,0.7624657731661623,1.0471423,1.2726991
Dkk3,-3.612007,-1.4509127,0.00030383648925834,0.006208430772906157,0.24571428571428572,0.364461738002594,0.12163135,0.30275694
Cpne8,-3.6240778,-1.1671987,0.000289994370291408,0.0059801601916578155,0.34285714285714286,0.4337080270932411,0.2439174,0.4826528
Sox2ot,-3.718867,-1.2588078,0.00020011829621879675,0.004411139146348703,0.35428571428571426,0.4674664937310852,0.41573566,0.80358905
Sparcl1,-3.738043,-1.1129271,0.0001854581109058585,0.004146659345508853,0.5428571428571428,0.5913316039775184,0.39293084,0.7134429
Gabra5,-3.7692337,-0.91355926,0.0001637495453273114,0.0037542237909085814,0.5371428571428571,0.5482418215881251,0.36483544,0.6039579
Gm4258,-3.7746365,-0.54304796,0.0001602410733307309,0.0036863678428054273,0.8,0.7234832108372964,0.8578519,1.0915207
Erbin,-3.7773592,-1.3460987,0.00015850001888523444,0.003655704298237124,0.3314285714285714,0.44765095835134744,0.24314277,0.53048223
Dlc1,-3.791546,-0.91682,0.00014971231570240444,0.003487718647823152,0.4742857142857143,0.5488182735264447,0.43868595,0.71276927
Prkcb,-3.7947907,-0.37532365,0.0001477680224039552,0.0034556368685763937,0.8571428571428571,0.7978094826343853,1.3098316,1.5061771
Mir99ahg,-3.8396509,-0.27092284,0.00012320938760178028,0.0029766245099184857,0.9371428571428572,0.8747658164000577,1.952193,2.1153781
Tspan5,-3.943765,-0.42199954,8.0212281146706e-05,0.0020945617049679204,0.8,0.7380025940337225,0.94984037,1.1391022
Hsp90ab1,-3.9652076,-0.6996293,7.333211920817409e-05,0.0019432288393724237,0.8228571428571428,0.8092664649084883,0.8603615,1.1679159
Tmtc2,-3.96833,-1.1546494,7.237810262904162e-05,0.0019249682659072574,0.4342857142857143,0.5195633376567229,0.32903782,0.62456614
Gpc6,-4.0009546,-1.3174402,6.308747328739281e-05,0.001697970504637098,0.5142857142857142,0.5523130134025076,0.4883812,0.94363266
Sema5a,-4.00995,-1.476001,6.0731582069582615e-05,0.001645017752227505,0.32571428571428573,0.43655425853869434,0.26785448,0.61758035
Col25a1,-4.029728,-1.3537477,5.584141780245096e-05,0.0015342115504620216,0.33714285714285713,0.45208243262717973,0.24323766,0.5328513
Klf12,-4.1758947,-0.6372928,2.9681677377693764e-05,0.000894110617868421,0.72,0.7169620982850555,0.8138665,1.0833445
Osbpl3,-4.2428465,-1.5617591,2.2070231933746145e-05,0.0006919803174559615,0.19428571428571428,0.3530768122207811,0.111915,0.2997975
Zfp536,-4.273731,-1.3572525,1.9222857154985668e-05,0.00061637013335855,0.35428571428571426,0.4782749675745785,0.32820904,0.69078
Frmd5,-4.319499,-0.6895969,1.5638374971178895e-05,0.0005162200681518144,0.7828571428571428,0.7398760628332612,1.0360538,1.3692107
Chrm3,-4.36151,-0.9451703,1.2916811635830547e-05,0.0004371218245022252,0.7028571428571428,0.6604337800835856,0.85704887,1.2840486
Dleu2,-4.363165,-0.86507136,1.28194278190912e-05,0.00043505270013369707,0.6057142857142858,0.656506701253783,0.52221054,0.81050676
Man1a,-4.488848,-1.1248658,7.160922180259137e-06,0.00025931803097515227,0.48,0.5587980977086036,0.4623902,0.82506245
Iqgap2,-4.555123,-1.1603417,5.235495212067195e-06,0.0001948445378784564,0.49714285714285716,0.5523490416486525,0.42586026,0.7823654
Adcy2,-4.5786486,-0.6226646,4.6798956356001485e-06,0.0001783670861398241,0.7542857142857143,0.6993442859201614,0.8744092,1.1479392
Dock10,-4.6068954,-1.311269,4.087253383388936e-06,0.00015734168826885488,0.52,0.5929528750540424,0.55667347,1.046771
Egfem1,-4.7006173,-0.7422141,2.593760848186369e-06,0.00010417691179486956,0.7485714285714286,0.7735624729788154,1.4580249,1.8742216
Schip1,-4.794137,-0.39298916,1.6337649257102217e-06,6.913269850997427e-05,0.9314285714285714,0.8328649661334486,1.7468853,1.976823
Ptprj,-4.816849,-0.6184651,1.4584272346082923e-06,6.22030790379759e-05,0.7657142857142857,0.7129989912091079,0.74838686,0.99681145
Epha7,-4.8711424,-0.76167345,1.1095487879426197e-06,4.8874714642652774e-05,0.7714285714285715,0.7088557429024355,0.93181264,1.2835675
E130308A19Rik,-4.8902526,-1.8412716,1.0070668713463309e-06,4.509981138845985e-05,0.22857142857142856,0.3975716962098285,0.1054869,0.335503
Kcnh7,-4.916929,-0.6850621,8.791250493075646e-07,4.010541608640792e-05,0.8,0.7970528894653408,1.47744,1.8620646
Galntl6,-4.992848,-0.9267918,5.94954554091399e-07,2.8244573972501576e-05,0.8685714285714285,0.8133016284767257,1.4561802,1.9814976
Grm3,-5.0315104,-1.3940647,4.86631141790263e-07,2.3559961765593455e-05,0.5028571428571429,0.5781092376423116,0.45436108,0.9209344
Thsd7a,-5.214844,-1.2907075,1.839717296590047e-07,9.636102097343968e-06,0.4685714285714286,0.5797665369649806,0.43881774,0.8534358
Ppp3ca,-5.2228336,-0.2545508,1.762058084580884e-07,9.283627594644774e-06,0.9771428571428571,0.940193111399337,2.421539,2.58351
Tspan7,-5.366466,-0.79143006,8.029438980314753e-08,4.570996300869861e-06,0.7028571428571428,0.7487750396310707,0.7543514,1.0815557
Luzp2,-5.507079,-1.565054,3.6483589103132094e-08,2.2128985083547617e-06,0.4228571428571429,0.5600230580775328,0.4253687,0.94338715
Tle4,-5.5363464,-1.2745891,3.08846159141598e-08,1.8946795196654655e-06,0.44571428571428573,0.5842700677331027,0.34897107,0.69829357
Fat3,-5.63146,-0.78838164,1.7869002660111837e-08,1.145919096604308e-06,0.7257142857142858,0.738687130710477,0.9661375,1.3379881
Synpr,-5.7211056,-1.5757258,1.0583321187266844e-08,7.004281780833992e-07,0.3942857142857143,0.5474492001729356,0.3885548,0.8818882
Cntnap5b,-5.7508335,-1.3194246,8.880455648047337e-09,5.935767245349053e-07,0.4857142857142857,0.5970961233607148,0.46302328,0.90406823
Flrt2,-5.781187,-1.1847687,7.417540865376101e-09,5.097425142011659e-07,0.5142857142857142,0.6045539703127252,0.42654172,0.7926637
Nrxn3,-5.822201,-0.60742354,5.807778950915472e-09,4.063932823205696e-07,0.9714285714285714,0.929024355094394,2.708859,3.1067293
Maml2,-5.868354,-1.7348487,4.40143152794105e-09,3.160396689400415e-07,0.38857142857142857,0.5429456694048134,0.3301567,0.83379483
Frmpd4,-5.9354887,-0.582981,2.9297122066828138e-09,2.1806472851403656e-07,0.9257142857142857,0.8330090791180286,1.7902434,2.1372466
Prkd1,-5.9359827,-1.7551494,2.9209077634969784e-09,2.1801331001434392e-07,0.33714285714285713,0.5082504683671999,0.22754128,0.62191963
Lrp1b,-6.012,-0.36699948,1.8324798207388932e-09,1.427209645891422e-07,0.9885714285714285,0.9386438968151031,2.8410127,3.0822086
Nfia,-6.1958704,-1.0354108,5.796380606356074e-10,4.821942628259681e-08,0.7257142857142858,0.7398040063409713,0.8521928,1.323458
Gabrg3,-6.348738,-1.3601843,2.1708822670381828e-10,1.931510149513774e-08,0.5428571428571428,0.6545972042080992,0.6416746,1.1968255
Zfpm2,-6.5397325,-1.396408,6.16290755305663e-11,5.9999031141533205e-09,0.5542857142857143,0.6745568525724168,0.67832994,1.2683558
Mgll,-6.707097,-2.0917513,1.9853404123158875e-11,2.0439117578133292e-09,0.24571428571428572,0.47658164000576453,0.11884692,0.43044034
Plcl1,-6.8122506,-1.4601626,9.608363069784997e-12,1.0285924927694137e-09,0.56,0.6869865974924341,0.620997,1.2144244
Cadm2,-7.1578665,-0.61555797,8.194244021651051e-13,1.0240899388919245e-10,0.9542857142857143,0.9632151606859778,3.0594382,3.4696867
Slc24a2,-7.5603895,-0.9465235,4.018641013272352e-14,5.774378824953374e-12,0.8628571428571429,0.8152471537685545,1.3113621,1.8285934
Zeb2,-7.8601108,-0.82140666,3.837942217113965e-15,6.288140693527575e-13,0.88,0.8603545179420666,1.5963072,2.0735774
Pde4d,-8.076742,-1.1013404,6.652017044304098e-16,1.2412479026420215e-13,0.7942857142857143,0.8254071191814383,1.2856286,1.8893007
Tcf4,-8.501996,-0.34333783,1.863580616612868e-17,4.279864202426304e-15,0.9771428571428571,0.9336719988470962,2.5616014,2.7831028
Zbtb20,-9.902619,-1.7354667,4.055113999693582e-23,1.5133460162745353e-20,0.7942857142857143,0.8690012970168612,1.3214566,2.3178098
Lsamp,-12.554314,-1.5545213,3.7642897593403794e-36,4.8164983730226664e-33,0.9657142857142857,0.9729788153912667,3.033969,4.0792313
