names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Kcnip4,15.512272,3.4910696,2.865554686536834e-54,1.5385163112016262e-50,0.98,0.8213528,2.7291553
Nrg3,13.475267,3.1071687,2.1869300921046154e-41,3.9138758881698937e-38,0.965,0.7615525,2.3829699
Rbfox1,13.183025,2.9944184,1.0989423454081358e-39,1.4750553631240703e-36,0.9425,0.68037933,2.1709838
Dlg2,12.945687,1.7855232,2.4852921644393826e-38,2.668706726175009e-35,0.9975,2.1180782,3.2664635
Fgf14,12.781149,3.0760427,2.089590489880836e-37,1.8698352233617012e-34,0.895,0.50751483,1.8833545
Celf2,12.1004095,2.250396,1.0508514595213987e-33,6.062902313129805e-31,0.9825,1.2182242,2.5120325
Lsamp,12.094502,2.46968,1.1292423753268402e-33,6.062902313129805e-31,0.99375,1.6285763,3.1651368
Csmd1,11.967668,2.7876132,5.2483383973162567e-33,2.5616662595628166e-30,0.94,0.8382203,2.3086574
Cntnap2,11.673341,2.6258988,1.7443619472104729e-31,7.204214841979253e-29,0.90375,0.6533574,1.9007798
Dpp10,11.654228,2.8306007,2.1834887328765344e-31,8.37367929058151e-29,0.88,0.53814316,1.8034928
Adgrb3,11.528262,2.6821218,9.504274703230871e-31,3.401896725443103e-28,0.92125,0.7116841,2.0357697
Nrxn3,11.347914,2.598182,7.595375787140652e-30,2.5487232875723853e-27,0.905,0.71380323,1.9889668
Lrrtm4,11.259824,2.6141644,2.0717269223014657e-29,6.543001085786218e-27,0.94,0.8279883,2.1849685
Epha6,10.849956,2.577821,1.9952259050374142e-27,5.951315491192154e-25,0.85625,0.5282927,1.6400805
Nrg1,10.801307,2.811315,3.393406433439961e-27,9.58905217954692e-25,0.79625,0.4124325,1.5224059
Lingo2,10.391959,2.3647094,2.6975378027260866e-25,5.793232185134543e-23,0.885,0.68670404,1.8057173
Galntl6,10.211089,2.9280329,1.7686829494971555e-24,3.652330290711626e-22,0.7375,0.30652964,1.3164028
Kcnd2,10.174429,2.3865705,2.5790930220059244e-24,5.128574235240669e-22,0.84375,0.617955,1.699569
Dab1,10.035605,2.4015331,1.0630567986275306e-23,2.0384114113682898e-21,0.79625,0.5068207,1.5012354
Nalf1,9.857689,2.3368628,6.349426436609237e-23,1.1755196737294826e-20,0.82375,0.55988634,1.5668253
Nrxn1,9.716433,1.9389971,2.566150415024274e-22,4.592553859421775e-20,0.955,1.2945057,2.4121592
Dlgap1,9.631123,2.3237674,5.9080302480421555e-22,1.0232327226367204e-19,0.83875,0.6115257,1.6528012
Ccser1,9.49143,2.4079347,2.2788501582302093e-21,3.70762015137515e-19,0.76625,0.49033928,1.4721806
Grm5,9.395697,2.1144361,5.684066022841591e-21,8.719357279039e-19,0.8525,0.6782517,1.6490744
Kctd16,9.376931,3.1561275,6.792056247957034e-21,1.0129597220911477e-18,0.6175,0.18530416,1.0348988
Meg3,9.264691,1.984997,1.9564253926998866e-20,2.764223140369919e-18,0.8775,0.76623917,1.7154145
Egfem1,9.234981,5.0174,2.5833289638067147e-20,3.5563828735072436e-18,0.525,0.038532857,0.8208233
Nav3,9.093899,2.3008232,9.555022950979137e-20,1.2825229555951746e-17,0.77625,0.54608333,1.5216197
Lrrc4c,9.051851,1.7560643,1.4056421023097643e-19,1.796879154119315e-17,0.92125,1.2821048,2.282015
Lrrc7,9.045249,2.4926703,1.493241024098872e-19,1.8644676879969403e-17,0.68375,0.33317304,1.1710334
Tenm2,8.989651,1.9017609,2.4801822423190653e-19,3.026386013411605e-17,0.95125,1.2391391,2.3189273
Zeb2,8.959418,1.2824676,3.263953313839179e-19,3.8096011613049026e-17,0.9875,2.418208,3.2532601
Frmpd4,8.930229,2.642707,4.2512788659474603e-19,4.8564077087812584e-17,0.63625,0.26454163,1.0616733
Opcml,8.922063,1.7799549,4.576821576305945e-19,5.119365633997212e-17,0.95125,1.4188156,2.4644108
Ctnnd2,8.919283,2.1510518,4.693168852888736e-19,5.142372157379516e-17,0.7475,0.52126235,1.395916
Rims1,8.787409,2.5919144,1.5304840223819527e-18,1.6434337432337407e-16,0.62875,0.26739472,1.0466952
Hs6st3,8.734938,2.6564636,2.437902733630218e-18,2.566490152325616e-16,0.62,0.24077047,0.9992949
Phactr1,8.710266,1.6244239,3.0316316513024995e-18,3.1301596799698305e-16,0.9425,1.296638,2.2183318
Naaladl2,8.693586,1.7493613,3.5117534960068204e-18,3.4915934296408555e-16,0.955,1.4469076,2.4787757
Nlgn1,8.674127,1.5335922,4.1673698482957986e-18,4.0681106755454806e-16,0.9875,1.7772115,2.7229033
Slc24a2,8.656578,1.4226679,4.861381769804281e-18,4.586062501741604e-16,0.9625,2.725681,3.6698623
Tmem178b,8.6564045,1.6503012,4.868794237274566e-18,4.586062501741604e-16,0.90875,1.3280829,2.27284
Negr1,8.643721,1.827484,5.441141655241804e-18,5.036808542585043e-16,0.88125,0.97344536,1.9236155
Csmd3,8.635554,1.5733199,5.844274030061402e-18,5.318289367355876e-16,0.965,1.7241027,2.6886206
Ptprd,8.575786,1.2835128,9.841248552648962e-18,8.52220378696327e-16,1.0,3.4106374,4.280652
B3galt1,8.528353,1.6310203,1.4844591207740595e-17,1.2650890507041151e-15,0.91,1.2571905,2.1737745
Sgcz,8.481789,2.7048697,2.2175753860808784e-17,1.860337851229412e-15,0.6,0.22905348,0.9851848
Tafa1,8.463024,2.2624435,2.6053135795162282e-17,2.1519890166804045e-15,0.67375,0.35529324,1.1141034
Dmd,8.426711,2.1355944,3.555156236652244e-17,2.8920657325130147e-15,0.72,0.4695133,1.290076
Pde4b,8.38866,1.6196911,4.917113249565012e-17,3.940295677151425e-15,0.98875,3.3206062,4.4186144
Dscaml1,8.339316,1.6514635,7.472103017890669e-17,5.899664868096324e-15,0.85,1.0302405,1.8961508
Cntn5,8.248099,2.772821,1.6093302190811442e-16,1.2343562780352375e-14,0.565,0.19185753,0.8942368
Lrfn5,8.084257,2.1090727,6.254448309437418e-16,4.5378558072120945e-14,0.68125,0.41646686,1.1720667
D7Ertd443e,8.020839,1.6344289,1.0502517492598352e-15,7.518402189034741e-14,0.83875,1.0422876,1.9019859
Adgrl3,7.977055,2.0321007,1.4986604287371324e-15,1.0449750444012551e-13,0.7275,0.5643773,1.4113926
St18,7.968715,1.4417366,1.6033251176099594e-15,1.103622122621522e-13,0.9875,2.558452,3.507627
Syt1,7.9070354,1.5965351,2.6359127844130376e-15,1.7690269674391997e-13,0.92,1.117257,1.9767251
Frmd5,7.889139,1.3819019,3.042779339772083e-15,2.016874354967446e-13,0.975,2.346451,3.2435172
Sntg1,7.8860116,3.1480944,3.1199717311969913e-15,2.0428205152191033e-13,0.505,0.12738132,0.7904051
Dlgap2,7.844486,2.6863387,4.3472922732016946e-15,2.8121219535927587e-13,0.54375,0.18824616,0.8472639
Grm7,7.830413,1.7702596,4.862704739952869e-15,3.1080787796198756e-13,0.91,1.2030928,2.1915805
Ank2,7.8093896,1.1541063,5.746564600429882e-15,3.587593644152097e-13,0.9825,2.4241025,3.1740732
Kcnh7,7.754312,2.5267975,8.882381717519123e-15,5.358371622624739e-13,0.55625,0.21119243,0.8566034
Dock10,7.6674385,1.409965,1.754650704820322e-14,1.0352439158439899e-12,0.97125,2.498855,3.4235513
Nkain2,7.6160097,1.3069767,2.6163838834895586e-14,1.5104693624145635e-12,0.99625,3.837558,4.7305655
St6galnac3,7.590469,1.3616805,3.1875020348255956e-14,1.820606215423258e-12,0.91875,1.7071935,2.5336103
Cntnap5a,7.5784802,3.4433665,3.496260986390111e-14,1.97593949851879e-12,0.46,0.0883636,0.6956364
Plcl1,7.5597157,1.3307259,4.039515473104945e-14,2.2591831849062967e-12,0.97125,2.4228902,3.2903852
Prickle2,7.551897,1.3481648,4.28963614868115e-14,2.3743357198215563e-12,0.9325,1.718321,2.537483
Auts2,7.5289626,1.2155259,5.114508098802331e-14,2.77371656388583e-12,0.95625,1.9355152,2.6922882
Dnm3,7.5254874,1.2899603,5.252396531314432e-14,2.8200116976627184e-12,0.95875,1.8677024,2.6660917
Cadm2,7.4933443,1.0809264,6.714041431963521e-14,3.56907806417942e-12,0.9925,2.4603612,3.163525
Prr5l,7.45234,1.4750148,9.169889171470707e-14,4.826777937414335e-12,0.89625,1.6669279,2.560473
Il1rapl1,7.435487,1.3984923,1.0418358466804644e-13,5.430695787211081e-12,0.97875,1.9998913,2.8815033
Gm26871,7.384058,2.4946516,1.535367616973865e-13,7.926335322627579e-12,0.52625,0.20098303,0.8129633
Frmd4b,7.3401,1.3454946,2.1343450567694517e-13,1.0913617723614462e-11,0.88,1.2629243,2.0073788
Plxdc2,7.33037,1.4260389,2.295180459106235e-13,1.1625305551831488e-11,0.905,1.4883753,2.323994
Cadps,7.2834587,1.9482074,3.253690776344114e-13,1.6326229699244437e-11,0.64,0.42278177,1.1087539
Phlpp1,7.273555,1.2463195,3.5014831898176427e-13,1.7247213987276078e-11,0.955,2.206496,3.0045776
Grm3,7.270949,1.5523797,3.569714201730609e-13,1.737788937819723e-11,0.86875,1.409826,2.3103905
Macrod2,7.216566,1.5314935,5.33167779685208e-13,2.5332546983450282e-11,0.8325,1.0196065,1.8120339
Kif13b,7.2139597,1.5529164,5.434779164945614e-13,2.559590292683597e-11,0.79375,0.9015743,1.6665709
Kcnq3,7.2087474,1.4741664,5.646888549701724e-13,2.6363604020303093e-11,0.88625,1.2165899,2.0281649
Ntm,7.1943264,2.166509,6.276984229297754e-13,2.8560278243304778e-11,0.5625,0.30422854,0.95409524
Tafa2,7.091121,3.3007843,1.3302998969150295e-12,5.951983455447328e-11,0.44125,0.092760876,0.67184806
Exoc6b,7.071835,1.375713,1.5289805332719424e-12,6.784377258790957e-11,0.93875,1.5835671,2.402293
Fgf12,7.057935,1.8363814,1.6899462188542657e-12,7.437148564777502e-11,0.66125,0.48210287,1.1669661
Pcdh15,7.031873,1.7625307,2.0377870203083473e-12,8.752702809628413e-11,0.6975,0.5741276,1.2896429
Mgat4c,7.021101,2.0910313,2.2012651796165407e-12,9.302430222452248e-11,0.53875,0.2607481,0.8194334
Kalrn,7.0200586,1.9017637,2.2177520366434863e-12,9.302430222452248e-11,0.6025,0.34913337,0.94052863
Srgap1,7.0092864,1.8942052,2.3953682533071775e-12,9.969559807756772e-11,0.6125,0.4188714,1.0763121
Cnksr2,6.969672,1.6474787,3.176805760728898e-12,1.2921416764661708e-10,0.725,0.6193493,1.3048428
Oxr1,6.9335327,1.4276364,4.104587279843572e-12,1.6445917242895628e-10,0.845,0.9996634,1.7262979
Grin2a,6.930405,1.6677432,4.196364663932603e-12,1.6689097689373443e-10,0.6725,0.4917628,1.1046371
Tmcc1,6.912857,1.351628,4.749889175935675e-12,1.872909438115053e-10,0.89375,1.2935596,2.047941
Pde1c,6.9119883,1.9191089,4.779076048086465e-12,1.872909438115053e-10,0.60375,0.38707608,1.0251747
Slc8a1,6.8925285,1.3624204,5.480927474566993e-12,2.1323985225326218e-10,0.92125,1.5229636,2.3243148
Anks1b,6.889054,1.3021154,5.616475647531279e-12,2.1694142267334845e-10,0.93625,1.6880195,2.474147
Asic2,6.8583007,2.54758,6.968455988062723e-12,2.6534496595679974e-10,0.47875,0.16589455,0.72027504
