names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Sec11c,-2.3186996,-0.92445195,0.02041132940747239,0.04861449553766485,0.31965442764578833,0.33777887,0.19203806
Trim32,-2.3333678,-1.1766913,0.01962885402896213,0.04690616043465796,0.19654427645788336,0.21298723,0.09984868
Uqcc2,-2.3393488,-1.1705277,0.019317384521081213,0.04626065686736928,0.26997840172786175,0.32836205,0.15929143
Rab11b,-2.3507416,-1.1158866,0.018736040544764188,0.045018355591929224,0.2980561555075594,0.30472672,0.15218738
Spcs1,-2.3538747,-0.955346,0.018578878424716307,0.044672709106230474,0.31101511879049676,0.34209344,0.19091542
Mrpl43,-2.361992,-1.0253007,0.018177040246911094,0.043832086993868466,0.12742980561555076,0.14470154,0.07370944
Klhl23,-2.3621342,-0.7452908,0.018170058918374556,0.043825746900127374,0.2958963282937365,0.2588723,0.16234069
Diras2,-2.3625615,-0.801342,0.018149129018440045,0.04381724507688594,0.4535637149028078,0.46774054,0.2943203
Eif3c,-2.3668337,-0.99991584,0.01794098845638827,0.04336671957653141,0.408207343412527,0.4676111,0.26090604
Rpl7,-2.3726726,-1.1731658,0.017659912807850755,0.0428415615454245,0.3347732181425486,0.43255308,0.21510169
Rps13,-2.3733845,-0.68508375,0.01762590072041207,0.04277966263064583,0.5572354211663066,0.63089365,0.43624735
Rpl12,-2.3738117,-0.93980896,0.017605521039609013,0.04275080705784007,0.3714902807775378,0.44200367,0.25444895
Acp1,-2.3758056,-0.908774,0.01751068872460893,0.042571857908452894,0.3952483801295896,0.34682697,0.19951993
Gm11149,-2.383211,-0.7039928,0.01716236403230192,0.04180575854022263,0.22894168466522677,0.17577322,0.1115111
Rpl22l1,-2.4071355,-0.8369212,0.016078204831133425,0.03948963967061307,0.39740820734341253,0.46947035,0.2892493
Srp14,-2.4075627,-0.9483872,0.016059404814010265,0.03947234719967863,0.3045356371490281,0.35316166,0.19843623
Saraf,-2.41155,-0.9262193,0.01588486779102741,0.03910061565769886,0.46220302375809935,0.49084917,0.28778967
Ap2m1,-2.4153953,-0.92256445,0.015718146257500648,0.03878503621980679,0.4017278617710583,0.4525037,0.26382402
Gabarap,-2.4287815,-1.2587726,0.015149655366413913,0.03761267986681166,0.2980561555075594,0.35464707,0.16372491
Gm13269,-2.4294937,-0.5865656,0.01511993021683362,0.03754813743119965,0.28725701943844495,0.19709507,0.13547327
Cisd1,-2.4406016,-1.1182317,0.014662823880187976,0.036548177344923986,0.367170626349892,0.42667058,0.21924655
Gm26936,-2.443877,-1.0151739,0.0145303824566086,0.036227024347127657,0.1468682505399568,0.10979608,0.05583023
Rps26,-2.449146,-0.8725182,0.01431953715613099,0.035786346815452716,0.5205183585313174,0.5680723,0.34907937
Islr2,-2.4554121,-0.8783013,0.014072318838055804,0.03523327963680307,0.31101511879049676,0.3006414,0.17462279
Snhg8,-2.4601116,-0.8049525,0.013889384742196711,0.034844570093154184,0.20518358531317496,0.18826386,0.11205096
Gm28379,-2.4650958,-0.7925059,0.013697661074303405,0.03438071959577151,0.22894168466522677,0.17071603,0.1020819
Ndufs7,-2.4663775,-1.0556715,0.01364874008668923,0.03427501562916722,0.28509719222462204,0.35517657,0.18660006
Gpc1,-2.4769158,-0.7382029,0.013252317639293649,0.03342956879451078,0.26997840172786175,0.26997,0.170414
Atp5g2,-2.4770582,-1.0410529,0.013247031024931284,0.03342460596869407,0.367170626349892,0.39703327,0.21258041
Clu,-2.479764,-1.1689622,0.01314693898953384,0.03320533624896056,0.2937365010799136,0.36947188,0.18130936
Ubqln2,-2.4848907,-1.0546185,0.012959123425991974,0.03278029964826405,0.2267818574514039,0.2866689,0.14826897
