names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_RHP-COA Ndnf Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Rnf150,-2.9949865,-0.35675865,0.002744568677629497,0.038270140305088005,0.7251184834123223,0.6728715728715728,0.7919558,0.93473035
Gsg1l,-2.9975748,-1.1429434,0.0027213697829983276,0.03796635829136296,0.14218009478672985,0.2581890331890332,0.087058835,0.18304634
Trabd2b,-3.0129502,-2.0750272,0.002587213524382077,0.03624526976024317,0.052132701421800945,0.17020202020202022,0.029705735,0.11959799
Hace1,-3.0160356,-0.45222095,0.0025610321531324785,0.03595346601602387,0.6445497630331753,0.6212842712842713,0.5348878,0.6768309
Arhgap17,-3.020235,-0.75078243,0.0025257856773048966,0.035551524960284214,0.3696682464454976,0.4592712842712843,0.23306395,0.36578515
Susd6,-3.0292296,-0.6128595,0.0024517817488266965,0.03471672016438985,0.5450236966824644,0.5705988455988455,0.41893175,0.5854216
Kcnv1,-3.0355632,-1.6772537,0.0024008685605294657,0.034132983185940075,0.07109004739336493,0.19195526695526696,0.03474946,0.10713859
Syt10,-3.0372689,-1.9888827,0.0023873248898988748,0.03397638760147392,0.08056872037914692,0.19642857142857142,0.03370257,0.12756194
Olfm1,-3.0387857,-0.36326092,0.0023753373191658413,0.033841500150401486,0.7867298578199052,0.7478354978354979,0.8950508,1.0514916
Gm10855,-3.040577,-1.811883,0.002361253470800189,0.033725911794278834,0.061611374407582936,0.18026695526695527,0.025122382,0.085555464
Tmtc1,-3.0413182,-0.5995957,0.002355446912622489,0.03366535028838632,0.43601895734597157,0.5124098124098124,0.38626754,0.539079
Pard3,-3.0470948,-0.61312854,0.002310648641496353,0.03310728208950498,0.6018957345971564,0.6107503607503607,0.5161666,0.7096971
Cdon,-3.0471804,-0.87143004,0.002309989893403434,0.03310728208950498,0.3222748815165877,0.408008658008658,0.18779206,0.3205878
Ccnjl,-3.0573664,-1.501687,0.0022329116287471027,0.03215712669511132,0.0947867298578199,0.21226551226551227,0.052782767,0.14278524
Cdh9,-3.0586433,-0.71019,0.002223416541386317,0.03205290798171075,0.4834123222748815,0.5364357864357865,0.55910504,0.8000071
Wipf1,-3.0620458,-1.6216539,0.002198297897203279,0.03177421436140511,0.10900473933649289,0.22662337662337662,0.08530741,0.24219124
Grhl1,-3.0690093,-1.7073581,0.002147699097052601,0.031126577528480793,0.09004739336492891,0.20811688311688312,0.03706525,0.11628177
Plekha6,-3.0711563,-0.5920831,0.002132315818157857,0.030920305468916148,0.38388625592417064,0.47095959595959597,0.26480958,0.37639746
Dock1,-3.0761485,-1.5609003,0.0020969341695682695,0.030489513601893618,0.18009478672985782,0.28676046176046177,0.12338439,0.3274614
Pkig,-3.0868871,-0.5995398,0.0020226434998683314,0.0294891106030722,0.4075829383886256,0.5012265512265512,0.3091573,0.4375664
Arhgef3,-3.0876884,-0.72166276,0.0020171978714774493,0.029425682305428375,0.36492890995260663,0.4585858585858586,0.25157467,0.386431
Actb,-3.0904524,-0.6023794,0.001998517894181965,0.029216635373595975,0.6682464454976303,0.6838023088023089,0.631912,0.8492376
Emb,-3.0921109,-1.2442876,0.0019873862490974374,0.029069716120439924,0.23696682464454977,0.3262987012987013,0.09686265,0.21587755
Gm30382,-3.106685,-1.1083196,0.00189197992207692,0.027825670775154264,0.23696682464454977,0.3372294372294372,0.16871391,0.33377028
Gm10754,-3.1086004,-1.0276116,0.0018797581842318332,0.02767622049879965,0.20853080568720378,0.32175324675324674,0.17693567,0.3326004
Cdkl4,-3.1112144,-1.8633455,0.0018631967438718117,0.02746247751389774,0.08056872037914692,0.2007936507936508,0.032048028,0.11198463
Stim2,-3.1208346,-0.58627564,0.0018033930362750781,0.026757134668531943,0.5687203791469194,0.5769841269841269,0.45338258,0.6212333
Sema3a,-3.1216574,-1.4460688,0.00179836120060493,0.026697218486328438,0.10426540284360189,0.22496392496392498,0.07089827,0.18247592
Crym,-3.1298978,-1.0023787,0.0017486713211869538,0.026031467257780303,0.21800947867298578,0.3257936507936508,0.12771988,0.24131267
Ncan,-3.1300864,-0.8887501,0.0017475492885525438,0.026029184802331958,0.2132701421800948,0.33506493506493507,0.13046211,0.22954385
Abcc4,-3.1377826,-1.5843581,0.0017023109988796034,0.02546831655896155,0.10900473933649289,0.22954545454545455,0.04980168,0.14247455
Gm4876,-3.1435633,-1.5889088,0.0016690430199415044,0.02505429382448504,0.10900473933649289,0.23095238095238096,0.075301535,0.21129018
Chst1,-3.1522408,-0.7841943,0.0016202256315441612,0.02444439231869265,0.4218009478672986,0.49783549783549785,0.27618098,0.43682593
Synj2,-3.158146,-1.1876724,0.001587760836096481,0.024035568262485884,0.23696682464454977,0.3426767676767677,0.1224772,0.25989124
Lhx2,-3.1588614,-1.6180421,0.001583867374466176,0.023990144505020378,0.11848341232227488,0.23787878787878788,0.0514577,0.15021856
Dpf3,-3.1622467,-1.3261358,0.0015655680645166887,0.02373973696025024,0.17535545023696683,0.2873737373737374,0.11271375,0.26171017
Stard13,-3.1685846,-1.1147537,0.0015318313866548147,0.023307083442477276,0.23696682464454977,0.3472222222222222,0.1696246,0.3367076
Itgav,-3.1801162,-1.3569309,0.0014721604143723356,0.022513915955711245,0.1895734597156398,0.29953102453102454,0.104938045,0.24951124
Gabra4,-3.1918533,-0.49084145,0.0014136310378499585,0.021730129283197015,0.5924170616113744,0.6133477633477633,0.5450051,0.7022456
Ppfibp1,-3.1920848,-1.4290903,0.0014124989898298594,0.02172515618587769,0.17061611374407584,0.2818903318903319,0.09164982,0.22988442
Slc9a9,-3.1945786,-0.47529778,0.0014003509654654904,0.021575361492005576,0.6729857819905213,0.6871572871572872,0.75263065,0.94024986
Lyzl4,-3.196824,-2.249042,0.0013894960584887592,0.02144500809396494,0.052132701421800945,0.17741702741702742,0.020838141,0.09539824
Arhgef2,-3.2085485,-0.80116135,0.0013340681680215742,0.020720469176150117,0.33175355450236965,0.4344155844155844,0.20548095,0.3346794
Tbl1xr1,-3.2096584,-0.4823856,0.0013289282681062996,0.020664526946768673,0.6208530805687204,0.6527056277056277,0.5574059,0.71412206
Mdga1,-3.2187686,-1.3575615,0.0012874228916403443,0.020159121852200496,0.11848341232227488,0.24361471861471862,0.065551326,0.16007993
Vrk2,-3.2259507,-1.2794855,0.0012555498087441451,0.019705971589342976,0.13744075829383887,0.2593434343434343,0.09461961,0.21584408
Cacng3,-3.2460783,-0.7068782,0.0011700664578105275,0.01847220077636244,0.44075829383886256,0.4954545454545455,0.31636053,0.47462144
Cdc40,-3.247094,-0.74908644,0.0011658991205943509,0.018417230670411643,0.44549763033175355,0.5008658008658009,0.28099746,0.43522644
Akap13,-3.2628806,-0.82993907,0.0011028596899364481,0.01750374475404156,0.4549763033175355,0.5064935064935064,0.33830857,0.5397731
Itgb8,-3.2631378,-1.448941,0.0011018595823374321,0.017498207433455558,0.17061611374407584,0.28888888888888886,0.09750414,0.24655013
St3gal5,-3.2655547,-0.6393014,0.001092499480975847,0.0173598232133773,0.5023696682464455,0.5516594516594516,0.36564955,0.5233016
Gm30092,-3.2676587,-1.455913,0.0010844108135807092,0.01725169837827925,0.10900473933649289,0.23564213564213565,0.06995319,0.18129955
Gm41414,-3.270744,-1.9431473,0.0010726497552602634,0.017094957843323412,0.07582938388625593,0.20173160173160173,0.035250742,0.12924784
Acvr2a,-3.2799613,-0.5059461,0.0010382127296081048,0.016615113784734827,0.6635071090047393,0.6452020202020202,0.63334394,0.81323177
Glcci1,-3.307451,-0.6544796,0.0009414916523716266,0.01520305330482308,0.4549763033175355,0.5344516594516594,0.33855835,0.49116763
Kctd1,-3.3168142,-0.69808525,0.0009105013709529492,0.01474693902200467,0.45023696682464454,0.5104256854256854,0.3202055,0.4776578
Dnajc1,-3.3216307,-0.25880605,0.0008949302636420538,0.014521000111148541,0.8341232227488151,0.7519119769119769,0.98850274,1.1048322
Tmem150c,-3.3377433,-0.8467553,0.000844617788678117,0.013821485981596228,0.3175355450236967,0.4177128427128427,0.18591066,0.3129471
Tmod1,-3.3383732,-1.4172841,0.0008427051302549996,0.013798590402164437,0.1895734597156398,0.30663780663780665,0.09139768,0.22762184
Synpo,-3.3422685,-1.0032617,0.0008309668224263274,0.013647519806734811,0.1990521327014218,0.3161976911976912,0.103574455,0.19782613
Nck2,-3.3480277,-0.7214174,0.0008138888508232331,0.013416683080748634,0.3933649289099526,0.4816738816738817,0.25185618,0.38678154
Nfib,-3.358518,-0.36218584,0.0007836165863137988,0.012965380341288038,0.8293838862559242,0.8183261183261183,1.5091573,1.7098751
Sptb,-3.3592248,-0.8394225,0.0007816142500660321,0.012940218668684094,0.27488151658767773,0.39494949494949494,0.16636932,0.28057116
Ptbp3,-3.360219,-1.0767301,0.0007788068767960792,0.012909648846089233,0.2890995260663507,0.3933982683982684,0.16520125,0.32127535
Plekhg1,-3.3682368,-1.6634171,0.0007565061620760109,0.012562897200381997,0.15639810426540285,0.27795815295815296,0.10945871,0.31219104
Sort1,-3.3695567,-0.45788231,0.0007528924131357056,0.012534212602823055,0.6966824644549763,0.6751803751803752,0.6236468,0.7834849
Gpc6,-3.3739402,-0.85762066,0.0007410043267732747,0.012382329763929037,0.4881516587677725,0.5525613275613276,0.6234852,0.9431956
4930509J09Rik,-3.3763914,-1.9547088,0.0007344334541167703,0.012287812523111842,0.11374407582938388,0.23477633477633478,0.037752036,0.13901275
Pik3r1,-3.379014,-0.89466375,0.000727463038591698,0.012178773736423006,0.44075829383886256,0.5070346320346321,0.3009289,0.50245947
Rgs6,-3.3872716,-0.7639886,0.0007059146899638922,0.011854954824581114,0.4265402843601896,0.5127344877344877,0.5189104,0.76783556
Sh3bp4,-3.405955,-2.1948411,0.0006593302344890624,0.011156299370731175,0.08530805687203792,0.2143939393939394,0.031100301,0.13507868
Cacnb2,-3.4065464,-0.39216062,0.0006579035415972742,0.011139173385456055,0.8056872037914692,0.7815295815295815,1.5099038,1.7277108
Abi2,-3.4282682,-0.25984594,0.0006074451112760375,0.010369790432012152,0.8199052132701422,0.7551948051948052,0.9884295,1.1052411
Nek10,-3.4308136,-1.778194,0.0006017740041514043,0.010305715418450117,0.08530805687203792,0.21807359307359309,0.044387687,0.14468703
Kcna4,-3.437374,-1.1991985,0.0005873834401880455,0.010091427773563161,0.20853080568720378,0.3275974025974026,0.09745868,0.2111072
Khdrbs2,-3.439714,-0.46842963,0.0005823293081120199,0.010010997126660252,0.7393364928909952,0.7133477633477634,1.0571215,1.2805206
Npr3,-3.448186,-1.6747669,0.0005643656567595872,0.009739566600597372,0.11848341232227488,0.24686147186147187,0.05392856,0.16288723
Edil3,-3.4636254,-0.45440903,0.0005329481130481541,0.009286845523737937,0.8056872037914692,0.7584776334776335,1.2295631,1.4622304
Nckap5,-3.4675035,-0.7443215,0.0005253168699479405,0.009183646256018972,0.5165876777251185,0.5743867243867243,0.47764674,0.7059062
Khdrbs3,-3.4696846,-0.50683385,0.0005210696904765561,0.00912126552645281,0.7298578199052133,0.6743867243867244,0.92055243,1.1463132
B230208B08Rik,-3.4713216,-1.9043474,0.0005179032655364952,0.00907174755212883,0.023696682464454975,0.16277056277056276,0.021970974,0.07987936
Ildr2,-3.4756496,-0.6191068,0.0005096174892846232,0.008949948978482239,0.46445497630331756,0.5452741702741702,0.3828152,0.54021
Arsb,-3.4777067,-0.55029726,0.0005057231656034383,0.008887365245104242,0.5829383886255924,0.6338744588744589,0.5460218,0.7244975
Tyro3,-3.4966514,-1.6090269,0.0004711368994193076,0.008345055034539747,0.10426540284360189,0.24069264069264068,0.050311092,0.14617486
Prox1,-3.5074759,-1.394117,0.0004523792879756758,0.00804462704692681,0.1895734597156398,0.3098845598845599,0.15160483,0.3578488
Igf1r,-3.5087614,-0.50106394,0.00045019844332743847,0.008016456045200975,0.6824644549763034,0.6874458874458874,0.6820594,0.86880153
Bcl11a,-3.51081,-0.4356866,0.000446743892364823,0.007960217763821482,0.6824644549763034,0.680050505050505,0.89032316,1.0791382
Numb,-3.5134537,-0.54070807,0.0004423213494195627,0.007891882243627921,0.6113744075829384,0.6557359307359307,0.58801836,0.77212214
Galnt3,-3.513561,-1.9645733,0.0004421430183832366,0.007891882243627921,0.061611374407582936,0.19765512265512267,0.03276468,0.12221564
Usp2,-3.5217028,-1.1195138,0.00042878454302392247,0.007691215401236847,0.27488151658767773,0.38037518037518037,0.1369046,0.27670833
Dlg1,-3.525251,-0.31291524,0.00042308177379574,0.007608704903124233,0.8246445497630331,0.7745310245310245,1.0779712,1.2262092
Camkv,-3.5261166,-0.6932615,0.0004217013059399542,0.007589493697660128,0.5118483412322274,0.557936507936508,0.36527076,0.5381959
Gm1604a,-3.5345328,-1.4614964,0.00040849685858755863,0.00738151351059025,0.11848341232227488,0.25501443001443,0.06203711,0.16233738
Mfsd4a,-3.5431204,-0.867516,0.000395422318789628,0.007183906494846047,0.26066350710900477,0.37752525252525254,0.15078327,0.26000085
Camk2n1,-3.5626009,-0.7067113,0.000367198813081967,0.006744109437807556,0.5402843601895735,0.5981601731601731,0.4499327,0.656152
Rorb,-3.5627851,-2.3636818,0.00036694107540956094,0.006743985428354926,0.11374407582938388,0.24314574314574314,0.07063056,0.3196668
Ust,-3.5629694,-0.6384628,0.00036668350688450835,0.006743864360018302,0.5260663507109005,0.5919552669552669,0.527106,0.73254424
Itpr1,-3.5775733,-0.5010042,0.0003467989385463721,0.006417691101061307,0.6492890995260664,0.6706709956709956,0.74787974,0.9456301
Ccdc88c,-3.5791416,-1.1103251,0.00034472449971751674,0.006392510219054296,0.2132701421800948,0.3368686868686869,0.11658875,0.23662722
Fam81a,-3.5794673,-0.7606194,0.000344295199904964,0.0063889585783469495,0.3033175355450237,0.4229076479076479,0.20301634,0.32306594
Ephx4,-3.5798445,-1.0797365,0.00034379874073322473,0.00638415491603438,0.1943127962085308,0.3225829725829726,0.101010226,0.20265962
Kctd4,-3.5823727,-1.2586432,0.00034048746476878666,0.006335802062560455,0.13744075829383887,0.27655122655122655,0.08584038,0.19430278
Rap2b,-3.5883934,-1.5180652,0.00033272187937821577,0.0062120696762576946,0.16113744075829384,0.2905844155844156,0.06799519,0.18358421
Agap1,-3.6125321,-0.46942487,0.0003032216151322423,0.0057216044934012295,0.7251184834123223,0.707936507936508,0.7384135,0.9213919
Dscam,-3.6131706,-0.36528844,0.00030247561038435446,0.00571153875687112,0.8056872037914692,0.7564213564213564,1.3414139,1.5343474
9130024F11Rik,-3.6145804,-1.7934905,0.0003008344751040385,0.005684544547148744,0.0995260663507109,0.237012987012987,0.05263608,0.17172492
Bmp1,-3.6165943,-2.4103296,0.0002985044570210217,0.005648461098700601,0.06635071090047394,0.20627705627705628,0.025202962,0.127232
Nf2,-3.6180856,-0.923167,0.0002967901541658686,0.005619979874867434,0.2796208530805687,0.3967893217893218,0.15793796,0.2809893
Efcab6,-3.6395974,-1.730337,0.0002730646222875519,0.005214816205306694,0.11374407582938388,0.25003607503607506,0.04948658,0.1555749
Prkacb,-3.6399188,-0.5748533,0.00027272402482464425,0.005214816205306694,0.5829383886255924,0.6264069264069264,0.49097064,0.66485643
Syt17,-3.6527958,-1.0247089,0.0002594004589227745,0.004992901383420451,0.36492890995260663,0.43932178932178934,0.21504782,0.39752203
Tshz2,-3.6585424,-1.3873181,0.000253653866258921,0.0048892965468990005,0.2938388625592417,0.39805194805194805,0.26396993,0.5823486
Adgrb2,-3.6641388,-0.7807822,0.00024817219187231324,0.004804313253320646,0.3791469194312796,0.4775974025974026,0.24105301,0.38412216
Rgs7,-3.6735578,-0.29780847,0.0002391966533880362,0.004654029019939561,0.8483412322274881,0.8076839826839827,1.6357173,1.805133
Cecr2,-3.6741104,-1.4611331,0.00023867945999763639,0.004647331224736586,0.12796208530805686,0.26944444444444443,0.08449206,0.21731694
Frmd6,-3.6809711,-0.94869673,0.00023234735568670377,0.0045371900053064905,0.27488151658767773,0.39935064935064934,0.16933493,0.30464318
Prex2,-3.6827238,-1.1288999,0.00023075519182129547,0.004515944649845747,0.26540284360189575,0.39087301587301587,0.19976941,0.39445287
St6galnac5,-3.7036483,-0.50533175,0.00021252076482055723,0.00418960597999147,0.7061611374407583,0.7211399711399712,1.1025741,1.349579
Sptbn2,-3.710509,-0.63284403,0.00020684293061209929,0.004086668783490521,0.4218009478672986,0.5188672438672439,0.31631112,0.45547318
Ror1,-3.71284,-1.1636368,0.0002049463256413021,0.004058148688269556,0.1990521327014218,0.33524531024531024,0.16088273,0.33003956
Tnpo1,-3.7133973,-0.4451414,0.00020449551740203903,0.004055092414486253,0.6635071090047393,0.6686507936507936,0.5953653,0.74564517
Sh3bp5,-3.7193408,-0.760043,0.0001997433761747222,0.0039638881224629136,0.32701421800947866,0.45396825396825397,0.22680043,0.35847202
Rnf182,-3.7285626,-1.0485612,0.00019257508153655377,0.0038386442439816023,0.22274881516587677,0.3516955266955267,0.14546926,0.28057054
Nsun7,-3.7312279,-0.97998166,0.00019054867933883442,0.003803895255449094,0.25118483412322273,0.3808080808080808,0.15232706,0.2810704
Kcng1,-3.734656,-2.018042,0.00018797183060361084,0.0037608362534021023,0.06635071090047394,0.21352813852813854,0.0319432,0.123517275
Fbn2,-3.7376215,-1.3996228,0.00018576931221264052,0.003719539060472169,0.1990521327014218,0.3276334776334776,0.11744897,0.284276
Ahcyl2,-3.73811,-0.45622164,0.00018540880534412282,0.0037150891868729156,0.8104265402843602,0.7466810966810967,1.0087892,1.2209204
Sh3d19,-3.7385643,-0.83740485,0.00018507418733883623,0.003711151801339201,0.4549763033175355,0.5433261183261183,0.35107815,0.5604951
Chd7,-3.7667565,-1.44504,0.00016538206974689264,0.0033412151985706805,0.1943127962085308,0.3258297258297258,0.13848642,0.33962008
Tspan9,-3.7787638,-1.5541732,0.0001576088392797252,0.003205866397763979,0.13270142180094788,0.27774170274170273,0.07516516,0.20639752
Ndst4,-3.7948163,-1.3274434,0.00014775288905556681,0.003016808608604164,0.26066350710900477,0.37665945165945164,0.20412648,0.44999307
Iqsec2,-3.7954419,-0.57202315,0.00014738076119091492,0.003011498899771775,0.5781990521327014,0.5977633477633477,0.45501518,0.61873615
Mal2,-3.7954633,-1.1072521,0.00014736803272765114,0.003011498899771775,0.2559241706161137,0.3838023088023088,0.14253701,0.28520682
Gpc4,-3.797216,-1.3649925,0.00014633034254446728,0.002999158126750447,0.1895734597156398,0.32196969696969696,0.11051678,0.26312482
Ube2e3,-3.8017838,-0.85134953,0.00014365799327352107,0.0029511393572320423,0.3933649289099526,0.49437229437229435,0.25715184,0.4246536
Gm38413,-3.801831,-1.7965854,0.00014363065854770834,0.0029511393572320423,0.061611374407582936,0.20945165945165944,0.033166558,0.11078226
Clmn,-3.8160837,-1.3320439,0.0001355865548863546,0.00280462719768772,0.2559241706161137,0.3782106782106782,0.14468955,0.33069855
Wwc1,-3.821213,-0.959944,0.00013279687062667863,0.0027511579905465343,0.35545023696682465,0.4554834054834055,0.2133196,0.38017297
Ccn3,-3.8266296,-2.061753,0.00012990979637041153,0.0026955028791296972,0.0947867298578199,0.24166666666666667,0.04435452,0.17340289
Nek7,-3.8346515,-1.9485242,0.00012574247516314576,0.0026150931173635652,0.15165876777251186,0.28885281385281386,0.076010264,0.266067
Adgrl2,-3.8554432,-0.8883911,0.00011552011638942265,0.0024231268753971795,0.3127962085308057,0.437987012987013,0.277287,0.4646849
B230209E15Rik,-3.8560305,-0.62609744,0.00011524318752875322,0.0024192066007012493,0.5687203791469194,0.5945165945165946,0.48701274,0.67721665
Smarca2,-3.8591242,-0.5798336,0.00011379406711532477,0.002398154183050021,0.6445497630331753,0.6794733044733045,0.62103385,0.8271085
Foxp1,-3.8610525,-0.2718838,0.0001128995884373107,0.002383041587832316,0.8672985781990521,0.79505772005772,1.293727,1.433925
Grik4,-3.8934274,-0.7819379,9.883781354297655e-05,0.0021077555951585555,0.5213270142180095,0.5692279942279942,0.51582533,0.7704131
Kdm7a,-3.9042218,-0.66211206,9.452906648289856e-05,0.0020255151645897007,0.5355450236966824,0.5803030303030303,0.39841056,0.57352704
Rcor1,-3.9071443,-0.7401553,9.339338583157993e-05,0.002005979438285014,0.3886255924170616,0.4923881673881674,0.26249212,0.406388
Lrrn1,-3.916126,-1.2121526,8.998320058189477e-05,0.0019389323172698577,0.26540284360189575,0.3946969696969697,0.15194806,0.32222196
Gng12,-3.920827,-1.1484367,8.824561599786482e-05,0.0019060769307577394,0.23696682464454977,0.3770923520923521,0.15230086,0.3109172
R3hdm2,-3.9220867,-0.44009864,8.77853514713002e-05,0.0018976608157955238,0.7345971563981043,0.6921356421356422,0.68545455,0.8484007
Plppr4,-3.9270535,-0.29312783,8.599290775319016e-05,0.001863410831716306,0.8483412322274881,0.7702741702741702,1.101621,1.2417498
A830036E02Rik,-3.9274004,-2.2125573,8.586893939993008e-05,0.0018622263128943673,0.07109004739336493,0.2235209235209235,0.03432525,0.15002078
Jcad,-3.9565399,-1.8374202,7.60432018005634e-05,0.001669347085278708,0.08056872037914692,0.23683261183261184,0.04200188,0.14262672
Dkk3,-3.9953895,-1.2410002,6.458796286303276e-05,0.0014342798034129673,0.22748815165876776,0.3647546897546898,0.13945869,0.3028565
Foxn2,-3.9962294,-1.497929,6.435935663135104e-05,0.0014303853702931368,0.16587677725118483,0.3116161616161616,0.080091946,0.21148756
Matn2,-4.0032144,-1.178359,6.248764077243687e-05,0.0013910877444535037,0.16587677725118483,0.3181457431457431,0.110164866,0.23394667
Kitl,-4.00432,-1.8800819,6.219614735263424e-05,0.0013868966633736781,0.13744075829383887,0.2816017316017316,0.06797457,0.23024744
Gfra1,-4.011365,-1.9441601,6.0368744148509396e-05,0.0013495076166975437,0.13270142180094788,0.2785714285714286,0.068845585,0.24236551
Atp1a1,-4.0271473,-0.89621663,5.6457685178932016e-05,0.0012694711303413416,0.38388625592417064,0.5050505050505051,0.28128582,0.47285703
Gcnt2,-4.032294,-1.5781779,5.5235084287253015e-05,0.0012471989199987297,0.09004739336492891,0.2488095238095238,0.0532953,0.15139209
Dennd4a,-4.033618,-0.51769286,5.4924607609704695e-05,0.0012429083545097506,0.7014218009478673,0.704040404040404,0.6840304,0.8778323
Cdh20,-4.0434995,-1.0821403,5.2659253401183295e-05,0.00119719417033669,0.3744075829383886,0.4804112554112554,0.3811644,0.6842793
5730522E02Rik,-4.0542727,-0.39524892,5.029054924183243e-05,0.0011490706276598957,0.8151658767772512,0.7485930735930736,1.3815328,1.5934148
Cep112,-4.062363,-0.8392948,4.8578448312942726e-05,0.0011137396810313746,0.36018957345971564,0.49083694083694085,0.33245102,0.5339271
Chst8,-4.065444,-1.775092,4.7941082319792815e-05,0.0011019477176499853,0.10900473933649289,0.2637085137085137,0.054246686,0.17461899
Nr4a2,-4.0768514,-2.4748895,4.5649659415697064e-05,0.001050176668236113,0.08056872037914692,0.23553391053391054,0.034869153,0.18004003
Slc1a3,-4.0776653,-1.9261609,4.549014423848096e-05,0.001047403749518409,0.17061611374407584,0.3163059163059163,0.12148773,0.39939573
Mast4,-4.0944333,-0.49682036,4.2320179231528946e-05,0.0009828376974513249,0.7962085308056872,0.7626262626262627,1.0376348,1.2730643
Slc35f3,-4.1113772,-0.73787016,3.933059742243838e-05,0.0009221755259519366,0.5450236966824644,0.5912337662337662,0.5065237,0.74187756
Prex1,-4.11472,-1.8325696,3.876501831899463e-05,0.0009105035334190434,0.12796208530805686,0.2806277056277056,0.0644487,0.21277478
Skap2,-4.116314,-1.3930142,3.849800749865484e-05,0.0009058156405331484,0.1895734597156398,0.3417748917748918,0.11621323,0.2803925
Asap2,-4.116554,-0.94365424,3.8457963817776045e-05,0.0009056665098892571,0.32701421800947866,0.4509018759018759,0.2225993,0.39173162
Ppp2r5a,-4.119339,-1.2369277,3.799605445380922e-05,0.00089793666066302,0.2559241706161137,0.39725829725829725,0.1384715,0.30014038
Inka2,-4.130695,-2.0004787,3.616682365688121e-05,0.0008584828194879842,0.11374407582938388,0.2679292929292929,0.043413043,0.16342372
Dgkh,-4.140688,-0.6397792,3.462655959252124e-05,0.0008270361388898183,0.6872037914691943,0.6736291486291486,0.7561041,1.0154433
Rtn1,-4.1449175,-0.2635518,3.39935995766533e-05,0.0008133642213932983,0.9478672985781991,0.9049422799422799,1.7016771,1.8534214
Tln2,-4.1598473,-0.68016595,3.184605555426454e-05,0.0007647037647391315,0.5450236966824644,0.599025974025974,0.42396942,0.61304826
Gabra5,-4.160593,-0.73690903,3.174225481976538e-05,0.0007628930116342538,0.43601895734597157,0.549025974025974,0.40389097,0.6039713
Nptx1,-4.166275,-1.4671227,3.0961714967670616e-05,0.0007461356781895152,0.1990521327014218,0.3445165945165945,0.1079568,0.27396938
Rgl1,-4.167929,-0.71643984,3.073794868746709e-05,0.0007414081519140402,0.5118483412322274,0.5804112554112554,0.4078474,0.6029164
