names,scores,logfoldchanges,pvals,pvals_adj
Dlgap1,7.721625,0.22324297,4.358554145912192e-14,4.722066548390848e-12
Frmd4a,7.714764,0.43115324,4.206802725642231e-14,4.60513435872648e-12
Tnrc6c,7.7013083,0.44016498,5.199387499597251e-14,5.519228609420961e-12
Ank3,7.6748548,0.28478083,5.920930888058736e-14,6.1003002649616914e-12
Celf4,7.567039,0.48922205,1.2613390457813293e-13,1.2505105690675462e-11
Nbea,7.4828796,0.2662874,2.3500242865777883e-13,2.224901371859998e-11
A830036E02Rik,7.2135973,1.6146172,2.4393754745616705e-12,1.9719536047821998e-10
Eml5,7.189722,0.48482445,1.8085499726658195e-12,1.5084167986305633e-10
Grin2a,7.170845,0.2708723,2.0339441810535764e-12,1.683048771550554e-10
Sfpq,7.085355,0.5654758,3.726096302811688e-12,2.8693028914544463e-10
Anks1b,7.0341825,0.29753187,5.591679149250055e-12,4.203998381258054e-10
Unc80,7.02457,0.4558415,5.6005307201077895e-12,4.203998381258054e-10
Caln1,6.9824085,0.62770534,7.103711021673306e-12,5.220482456417116e-10
A330076H08Rik,6.870782,0.89037466,1.8149692830049663e-11,1.2385397529285189e-09
Nlgn1,6.822716,0.25337362,1.9583521625511535e-11,1.3192514664262866e-09
Ube2e2,6.7954674,0.3953643,2.4082799108546817e-11,1.6120136040236846e-09
St6galnac3,6.7710023,0.5499156,2.9303906404745695e-11,1.9247172025467033e-09
Greb1l,6.754918,0.99791557,3.7380439689183195e-11,2.3664520523712423e-09
Sorbs1,6.753791,0.45117733,3.173051806338837e-11,2.071155368497816e-09
Tenm2,6.7378173,0.4391418,3.3174057253877585e-11,2.1388108446687087e-09
Slit1,6.674167,0.6164853,5.416241248700846e-11,3.3092604234068133e-09
Banf2,6.588594,2.6162097,1.535783904178537e-10,8.63077703155735e-09
Ralyl,6.585503,0.5332907,8.932078125581072e-11,5.21484494565175e-09
Cacna1e,6.5512486,0.28067127,1.2016798097267437e-10,6.938710505724368e-09
Adamts17,6.5453997,0.6336071,1.253215759303549e-10,7.196745581705463e-09
Plxna4,6.5318847,0.32672948,1.2774250143969908e-10,7.295901889292378e-09
Sptbn4,6.473414,0.6234431,1.9264483334898338e-10,1.0655287124549823e-08
Dgkg,6.457735,0.5351412,2.1794870965242432e-10,1.1745758921729883e-08
Nalf1,6.4312625,0.23823158,2.360695282512345e-10,1.2654291240993667e-08
C130071C03Rik,6.405744,0.5386818,3.082783234966823e-10,1.603810347339918e-08
Miat,6.4036202,0.6357985,2.972473548596628e-10,1.5541156478707443e-08
Agbl4,6.346453,1.069446,5.029756926041678e-10,2.4699867072790653e-08
Slit3,6.3352203,0.279761,4.1204951849527505e-10,2.0425605612579462e-08
Dach1,6.3334074,1.6069659,5.858665894259137e-10,2.798578176489512e-08
Shank2,6.3155603,0.6271118,5.111732260435488e-10,2.4869995955884085e-08
Vps13a,6.315454,0.6073521,5.135397395020312e-10,2.4869995955884085e-08
A230006K03Rik,6.2970634,1.0365835,6.39197028276255e-10,3.02582052709692e-08
Ubr5,6.2780848,0.61297005,6.672813003000134e-10,3.1305621360950184e-08
Nav2,6.190658,0.44528326,1.0820611381070898e-09,4.944078478420612e-08
Tanc2,6.190486,0.35750553,1.0351751388893649e-09,4.750504600256915e-08
Pde2a,6.1738987,1.0659418,1.4308709626298228e-09,6.418725357453563e-08
Btaf1,6.1521444,0.64133245,1.3876114933837409e-09,6.285521199986953e-08
Gria1,6.14023,0.24221644,1.42568929166291e-09,6.418725357453563e-08
Pdzrn4,6.0741305,0.87383866,2.3658251013862323e-09,1.0065771656059885e-07
Scn1a,6.0590086,0.66308594,2.4788601792033418e-09,1.050417000937416e-07
Slc35f3,6.051915,0.53968316,2.5196749174666107e-09,1.0634242452874142e-07
Slc44a5,6.0314403,0.5020653,2.7085732718347865e-09,1.1271756768181047e-07
Dync2h1,6.0259953,0.6403894,2.9547816457279307e-09,1.217717659409993e-07
Cacna1a,5.998592,0.47092187,3.242328723490512e-09,1.3258222784109646e-07
9330159F19Rik,5.990913,0.6218673,3.5112487814019923e-09,1.4137821242817448e-07
Ttc14,5.9766865,0.4473679,3.821890240508484e-09,1.531087512272067e-07
Lrrc7,5.955013,0.21215692,4.147632632447983e-09,1.632489563085987e-07
Dpp6,5.952484,0.299677,4.189276683992261e-09,1.6427279355251742e-07
Grin1,5.9506526,0.45776108,4.4489299361545995e-09,1.7316223962610623e-07
Cadps,5.9418163,0.4323695,4.837911908483324e-09,1.8623302654304488e-07
Asic2,5.8793397,0.58109593,6.800888131427616e-09,2.598928486297194e-07
Hecw1,5.859921,0.45268115,7.495475573011091e-09,2.8334515394522863e-07
2810049E08Rik,5.8094306,2.8502924,1.440831390164873e-08,5.167814702813191e-07
Cacna2d3,5.7998514,0.5018085,1.0223182870899517e-08,3.836979599652965e-07
Gucy1a2,5.776995,0.6351912,1.2294379294936236e-08,4.5175395807861854e-07
Pcsk5,5.7611847,0.67410827,1.3848208161197577e-08,5.001059091615991e-07
Gabra2,5.761095,0.32638755,1.2893809392552256e-08,4.7048973231365154e-07
Macf1,5.758926,0.44170028,1.3041171300384866e-08,4.7422030863579434e-07
Gm20754,5.750234,0.25918132,1.3206141859769043e-08,4.785632579459065e-07
Ksr2,5.7272444,0.58305776,1.5969372234925576e-08,5.650576862519626e-07
4933406I18Rik,5.666085,0.8377715,2.4816834642502492e-08,8.495117760848817e-07
Srrm3,5.6643157,0.69229364,2.3711156788466065e-08,8.143155120587905e-07
Pak3,5.5859,0.4878882,3.4942572228122986e-08,1.172628625120628e-06
A830018L16Rik,5.5722413,0.4432205,3.806244394847411e-08,1.2618240487524112e-06
Cacnb2,5.5501595,0.28304356,4.136026562798531e-08,1.354065518643295e-06
Dock9,5.5227313,0.6116254,5.063284626434795e-08,1.6173269951125613e-06
Ptprn2,5.517703,0.50846964,4.990540596842005e-08,1.603840707407114e-06
Smg1,5.500518,0.4817029,5.5010923596577223e-08,1.7465552751553778e-06
Kalrn,5.494087,0.1875503,5.672933806497872e-08,1.7956885955568116e-06
Msra,5.4882054,0.41008887,5.820026335268982e-08,1.8257509479803504e-06
Flnb,5.479169,0.7067009,6.455526775738662e-08,1.989475979068551e-06
Schip1,5.4762325,0.4069879,6.324162000865391e-08,1.9604902202682712e-06
Ak5,5.4734273,0.39223114,6.452299920789729e-08,1.989475979068551e-06
Snhg11,5.386725,0.622578,1.0217559699706906e-07,3.050464059210792e-06
Acyp2,5.380966,0.7394414,1.0918298490344068e-07,3.2230449110962304e-06
Chd8,5.2566833,0.65460163,2.103254225541884e-07,5.878483685164803e-06
Plekhg5,5.230777,0.46603775,2.3192561624377536e-07,6.363724023775027e-06
Prkn,5.208277,0.45741346,2.579476587181074e-07,7.004578670461474e-06
Tafa5,5.201904,0.6849311,2.812124294602904e-07,7.577593387687672e-06
Cstpp1,5.1744637,0.5023527,3.105699565101301e-07,8.22110748857672e-06
Frem1,5.169997,1.7488027,3.692534993731799e-07,9.652947823166038e-06
D430041D05Rik,5.1650195,0.5117207,3.241431223727354e-07,8.537393666704452e-06
Me3,5.1551323,0.45701605,3.3795330524309036e-07,8.878878211999091e-06
Pde1a,5.132894,0.7658067,3.964109797887823e-07,1.0235584733661704e-05
Myt1l,5.1244164,0.30155975,3.897667485317489e-07,1.00888146805915e-05
Maml2,5.098469,0.34830657,4.398517694080321e-07,1.1192257251111403e-05
Chd2,5.082991,0.5915372,5.000678110239562e-07,1.2632722658775855e-05
Smoc2,5.082966,0.6889045,5.065570645743965e-07,1.2735426295723283e-05
Srcap,5.0821457,0.6192251,5.116480242027131e-07,1.2802164491300742e-05
Gria4,5.08093,0.6665876,5.089513458170464e-07,1.2765082799979332e-05
Slc8a1,5.0770497,0.61445683,5.149062885430447e-07,1.282263077322004e-05
Cdr1os,5.0741696,0.3548799,5.038669916791717e-07,1.2698173178792363e-05
Trio,5.0723944,0.4509479,5.195521879118691e-07,1.2907739817413318e-05
Mctp1,5.048876,0.30038285,5.838496327184354e-07,1.4402994812765348e-05
Iqsec2,5.0440617,0.5267479,6.125742865662214e-07,1.497103064540563e-05
Cntn4,5.0413914,0.93011075,6.377105525982861e-07,1.5549188392703916e-05
Hlcs,5.02409,0.8944824,7.012544646929723e-07,1.6863805879767613e-05
Pde4dip,5.014136,0.3364258,6.869469323215341e-07,1.6595690371878164e-05
Ylpm1,5.0095453,0.40266156,7.04977494678697e-07,1.6914631259311477e-05
Nrp1,5.0009975,0.47383773,7.352228346220563e-07,1.755805761071247e-05
Csmd1,4.9906754,0.13744248,7.455174444407394e-07,1.772081150076213e-05
Mycbp2,4.9822445,0.22293195,8.458860519458176e-07,1.975425893310799e-05
B830012L14Rik,4.9510183,0.82437646,9.953545012567071e-07,2.28729870527839e-05
Taok1,4.9270706,0.438941,1.0770257218176803e-06,2.45519811509371e-05
Gabrg3,4.9258757,0.73006904,1.1025398316348999e-06,2.5079201494915938e-05
Dst,4.891722,0.40409055,1.2842957427899655e-06,2.841402939153631e-05
Vps13c,4.889825,0.3895359,1.2758146205445564e-06,2.8285940606123932e-05
Ccbe1,4.885093,0.61943823,1.3354521601076897e-06,2.9483753677671662e-05
Epb41l4b,4.8849854,0.9213702,1.380658953226959e-06,3.0164958294100022e-05
Dpp10,4.88142,0.7024835,1.3963682115578475e-06,3.0444882853239457e-05
Cul9,4.880518,0.7406371,1.401221189194715e-06,3.0487439911485008e-05
Gabbr2,4.8773804,0.36961597,1.348637326926671e-06,2.9680330984632077e-05
Galnt18,4.8724437,0.44638538,1.4091631959609578e-06,3.059689261643328e-05
Cdk12,4.862677,0.48919424,1.4670612104333778e-06,3.165779519598433e-05
Dock3,4.826943,0.32676893,1.7503143892117961e-06,3.693585123740314e-05
Crocc,4.821389,0.93828654,1.9038607624912222e-06,4.001534550604051e-05
Rps6ka2,4.815315,0.700765,1.898072561939363e-06,3.9973636379600734e-05
Iqgap2,4.7889605,0.35806018,2.1193562581097546e-06,4.410359389401071e-05
Cyfip1,4.7880096,0.4891614,2.134614583075294e-06,4.4333329354818704e-05
Prkag2,4.781836,0.45177317,2.223479975260732e-06,4.590678007861499e-05
Lyst,4.7801595,0.35649386,2.1735430330964463e-06,4.5052788431579e-05
Nin,4.7710323,0.6141941,2.344822520169615e-06,4.8121796283975114e-05
Bin1,4.7408905,0.603039,2.701404146054773e-06,5.4699530194392316e-05
Osbp2,4.732281,0.47165048,2.76629894946243e-06,5.5691639195212025e-05
Shisa9,4.730346,0.3224298,2.7571337578907883e-06,5.561366345810805e-05
Kcnab1,4.7293663,0.3585309,2.755453117005059e-06,5.561366345810805e-05
Vwa5b2,4.7261944,1.4620966,3.125888000224005e-06,6.174803946307156e-05
Stox2,4.721988,0.38775662,2.85687708197642e-06,5.7186516675219425e-05
Yeats2,4.720568,0.6678776,3.010617760319198e-06,5.9808283635528266e-05
Fbxo11,4.719636,0.45030913,2.897054980031853e-06,5.788051480067442e-05
Nrd1,4.7195034,0.58824134,2.970835315939627e-06,5.9129750634866557e-05
Necab1,4.712901,0.9274278,3.1492021890916334e-06,6.197559139543816e-05
Sema5b,4.7070093,1.020941,3.2854239386670886e-06,6.4535551722341e-05
Dock10,4.704067,0.2841011,3.0779233093855266e-06,6.1029992562891505e-05
Adarb1,4.6863747,0.5603834,3.472407922022096e-06,6.76087618582866e-05
Spag6l,4.6815863,0.9276178,3.69771447105279e-06,7.130143371797022e-05
Il1rapl2,4.6739693,0.85378224,3.714048819764502e-06,7.148523634964314e-05
Tcf20,4.6695623,0.4453391,3.7429169687396744e-06,7.190916713799861e-05
Cep112,4.6585793,0.58694917,3.990507987533453e-06,7.597146456700916e-05
Mtmr12,4.6536937,0.494892,4.0113401785486545e-06,7.622997095184053e-05
Prkce,4.642109,0.18169309,4.142139090181165e-06,7.857353736229939e-05
Pde9a,4.6414523,1.3886565,4.548214933870494e-06,8.541710529971246e-05
Rian,4.6317487,0.46690142,4.505906584828793e-06,8.486124068094226e-05
Huwe1,4.6305356,0.38929084,4.440813407905688e-06,8.37854723584935e-05
Kat6b,4.624428,0.3924181,4.551677511451039e-06,8.541710529971246e-05
St6galnac5,4.622596,0.33522385,4.585382406566729e-06,8.589622764814573e-05
Fcho2,4.6073356,0.5517625,5.01784037414686e-06,9.300261815151561e-05
Macrod2,4.604241,0.23978667,4.9990345654241075e-06,9.289829331377261e-05
Vwa3a,4.600229,0.8154553,5.359849220070953e-06,9.881869377846603e-05
Atp2b4,4.594235,0.778472,5.514507078289832e-06,0.00010083825778078722
Sergef,4.591827,0.7677398,5.517365898178005e-06,0.00010083825778078722
Ablim3,4.5823455,0.5861223,5.654828766392328e-06,0.00010299236656155455
Ttc17,4.572601,0.5301545,5.863122895994115e-06,0.0001060508752392464
Ntn5,4.572373,1.530204,6.359221987013197e-06,0.00011384849039441514
Lin28b,4.5634866,2.2437544,6.968576632863912e-06,0.00012266795952222252
Hnrnpr,4.5581546,0.47900254,6.272504610914337e-06,0.00011267991616427141
Stau2,4.5574837,0.41866812,6.206595616103324e-06,0.00011168683789320176
Gpatch8,4.5481153,0.35584122,6.472622476447089e-06,0.0001154852115534507
Rtl4,4.5476594,0.5532404,6.557752922160373e-06,0.00011680580586268366
Srrm4,4.542085,0.58933336,6.838496932350659e-06,0.00012098613512133514
Pclo,4.5363655,0.3119759,6.911741976641664e-06,0.00012187163830960947
Adcy8,4.518188,0.759423,7.670415354303416e-06,0.00013390098830294784
Ablim2,4.511385,0.5519018,7.776714910611247e-06,0.00013553150413866266
Xkr4,4.504874,0.27844262,7.849763309210453e-06,0.00013657808380214013
Sipa1l3,4.4947577,0.46201748,8.265380418170607e-06,0.0001423948898599261
Col23a1,4.4874463,1.1446728,9.110746294906985e-06,0.00015568265498077643
Dock11,4.474028,0.64997756,9.341950231169479e-06,0.00015937427756389618
Kcnd3,4.463239,0.42359003,9.60147452727386e-06,0.00016296384806726162
Gm19951,4.463027,1.3173816,1.0318678223497124e-05,0.00017267355008078228
Aak1,4.4580336,0.33698255,9.61169128488775e-06,0.00016296384806726162
Fgd4,4.455635,0.4456446,1.0028728830830218e-05,0.0001686270580531116
Parm1,4.434884,0.7487732,1.1239439867299218e-05,0.00018513365762609323
Trim9,4.4347577,0.3373821,1.0892896862253868e-05,0.00018027315452822976
Sgip1,4.431801,0.24863465,1.0999338892756803e-05,0.00018146319061849487
Srcin1,4.415573,0.54747826,1.1990996754764512e-05,0.0001965887439872391
Lrrfip1,4.399342,0.5088604,1.2867221237346772e-05,0.00020964593485779415
Shkbp1,4.398698,1.1120673,1.3538261209683996e-05,0.00021821102308676246
Pkd1,4.3956685,0.5037969,1.2999906617853822e-05,0.00021147990502635574
Nos1ap,4.393544,0.44779307,1.3195185726215767e-05,0.0002136644172523906
Phkg2,4.388051,1.0139316,1.4168154768020118e-05,0.00022628136543635782
Enox1,4.3817554,0.30722573,1.3961463467282323e-05,0.0002236600908196188
Gm10649,4.3792753,0.56664467,1.4245825414578269e-05,0.0002271765998206419
Wdr11,4.378167,0.8574254,1.4465925600205234e-05,0.00023001666790837332
Chst11,4.374969,0.6657623,1.4573293232650063e-05,0.00023099658911300075
Olfm2,4.363166,1.294809,1.6058466725164316e-05,0.0002511286113314759
Trip12,4.3591666,0.35410917,1.5117049989781785e-05,0.00023853615366759278
Ralgapa2,4.348311,0.34870896,1.5807727597373657e-05,0.00024868773850419127
Dym,4.3464713,0.52167255,1.6421060745457554e-05,0.0002556576701837236
Arhgef28,4.32866,0.55861515,1.7731540389185938e-05,0.00027322691781518334
Phf21a,4.3154182,0.3545719,1.8325354688419868e-05,0.00028114036849723266
A230077H06Rik,4.315048,0.8205997,1.9208331305573846e-05,0.00029212786351704134
Syne1,4.3143606,0.24763544,1.8448780222994177e-05,0.0002822099437604743
Phc2,4.3069196,0.5231901,1.9394910587162934e-05,0.00029453918404695847
Ano3,4.301486,0.3140642,1.945693444683254e-05,0.00029505472453356877
Sfswap,4.300793,0.4858103,2.0055601179917626e-05,0.00030302163497207
Scn8a,4.289271,0.29546297,2.07867486521535e-05,0.0003120684879792587
Nr2f1,4.287268,0.7487671,2.1543745060183444e-05,0.0003225117048966778
Nfia,4.2821894,0.26118913,2.113547543391211e-05,0.0003168512287232273
Mark2,4.277214,0.44662142,2.1912902445682096e-05,0.00032622513819055023
Amph,4.275767,0.3720497,2.181847492331565e-05,0.00032569652410386956
Hace1,4.2668433,0.40900666,2.3038575268421073e-05,0.0003400454880559509
Gm47283,4.2664633,0.7609584,2.358395376573277e-05,0.0003461505169330805
Herc2,4.2573023,0.3592036,2.3867866476713896e-05,0.0003489051421667429
Gpr158,4.248777,0.37304452,2.471688537954402e-05,0.0003592665953715465
Car10,4.2446966,0.55795693,2.553153733566461e-05,0.0003685589640940926
Kif26b,4.2417426,0.45936957,2.5753803262203354e-05,0.0003712575013477298
Med12l,4.234987,0.36680084,2.6437068569392573e-05,0.0003800645056029364
Ano4,4.2284384,0.85661846,2.7762909655447003e-05,0.0003980360403398261
Fubp1,4.2217536,0.3934058,2.7926645420301036e-05,0.0003998380336811221
Onecut2,4.2171855,0.90274113,2.9486692037366477e-05,0.0004193175191078272
Gck,4.21395,1.5626572,3.0796088136606304e-05,0.00043558020219057285
A830082K12Rik,4.211838,0.70294654,2.98361224507355e-05,0.0004231414451211597
Mdn1,4.206366,0.5884693,3.0294311532840542e-05,0.0004290605389469289
Sorcs2,4.197588,0.6184654,3.1565557773756626e-05,0.0004428260672424653
Rb1cc1,4.1952043,0.38849366,3.149016677760923e-05,0.0004428260672424653
Spon1,4.189923,0.44697917,3.2074051387006404e-05,0.0004468730151265764
Cdh12,4.188915,0.41924933,3.191973289145201e-05,0.00044606977786737923
Sdk2,4.183324,0.7852419,3.366553755524826e-05,0.0004655146502211894
Myo9a,4.1683016,0.33794814,3.504568567886363e-05,0.00048332691705928855
Akap6,4.1538105,0.26612842,3.6905363902578494e-05,0.0005049980068387986
Kcnn3,4.1457987,0.795189,3.940594141631302e-05,0.0005350349332610252
Apc,4.1457047,0.3281288,3.837323451484242e-05,0.0005223631107726411
Arhgap15,4.1394644,0.6015298,4.026877914950508e-05,0.0005453409794873052
Epb41l4a,4.1390147,1.2326368,4.169202111959606e-05,0.0005610005761150257
Ppp6r2,4.138573,0.44817948,3.984428239584081e-05,0.0005402884692876014
Pou2f2,4.1384244,0.76142466,4.084656749855726e-05,0.0005517436733192008
Epha10,4.1368456,0.8120513,4.162907233696677e-05,0.000560871693832287
Mapk10,4.1331143,0.27356902,4.065653022555862e-05,0.0005498834956761847
Ptprr,4.131188,0.61312884,4.160711070959349e-05,0.000560871693832287
Birc6,4.1249795,0.30660525,4.177899477154455e-05,0.0005614519898390815
Upp2,4.1176057,0.39262694,4.3352574758274057e-05,0.0005796338525886795
4930447C04Rik,4.112312,1.796252,4.7673188869475976e-05,0.0006246852142510262
Rbms3,4.111417,0.9024551,4.607032220626385e-05,0.0006088199570342438
Zmym2,4.1105933,0.38608626,4.501896196946321e-05,0.0005996251854715954
Ntng2,4.106445,0.6159537,4.636731470987096e-05,0.0006113853328557514
Wdfy3,4.0824456,0.41683388,5.062755089093135e-05,0.0006568455954478982
Fmnl2,4.0718145,0.40755787,5.244893041454171e-05,0.0006788002582837671
Cacna1b,4.0699105,0.46892822,5.3540596400471204e-05,0.0006907426925755782
Kndc1,4.054407,0.83835286,5.80073640612424e-05,0.0007399706844889634
Nwd2,4.049961,0.6857475,5.8756048348867896e-05,0.0007466352020535099
Uggt2,4.0453706,0.54528576,5.9465980453263046e-05,0.0007538335206071669
Chuk,4.045259,0.6698332,5.988402209961931e-05,0.0007573058823644998
Prpf39,4.044246,0.50712645,5.9600188302437315e-05,0.0007546245528557996
Slco3a1,4.043432,0.51517093,6.011146490786401e-05,0.0007592684912460852
Baz2a,4.034388,0.61861795,6.270595902804101e-05,0.0007873081522409594
Tmem108,4.033521,0.28096563,6.166089992587684e-05,0.000776971699425707
Galnt14,4.030621,0.6094796,6.359245647635972e-05,0.0007974858294869502
Limch1,4.0168166,0.33200696,6.613768610479472e-05,0.0008254643031773013
Rarb,4.012852,1.0990607,7.020446636828884e-05,0.0008659374848173092
Man2a1,4.012519,0.93855697,6.978486743614788e-05,0.0008627872610429154
Dmxl1,4.0116925,0.34945473,6.755603431982658e-05,0.0008401732126237367
P3h2,4.0102596,1.2735118,7.072651672933171e-05,0.0008703336818601253
Sptb,4.0076966,0.50394726,6.90506088629838e-05,0.0008547147803782059
Prkdc,4.007464,0.68444055,7.041053704182988e-05,0.0008674611181390272
Cdc27,4.004791,0.53114957,7.008142841195955e-05,0.0008654356418111432
Frmd5,3.9930727,0.29626977,7.24720600688367e-05,0.0008876142951848472
Myo1b,3.991812,1.2366949,7.699980543544792e-05,0.0009301045463461175
Rptor,3.991726,0.4820206,7.419816216457308e-05,0.0009045806104263324
Nrg1,3.991659,0.6374755,7.406493846784894e-05,0.0009040051548880655
Mical2,3.9871697,0.34559965,7.482365220001842e-05,0.000911149201587478
Ntrk3,3.9810889,0.23264624,7.592163635814488e-05,0.0009218198536304901
Atp2b3,3.9707637,0.48206803,8.031858927705517e-05,0.0009668591692011142
Vps13d,3.9704733,0.49854687,8.085087531286332e-05,0.0009721531449232043
Kcnk9,3.9671423,0.708504,8.28515621405243e-05,0.0009916709186045215
Tmem132b,3.9657176,0.3106388,8.110411379368573e-05,0.0009740835792661067
Ephb1,3.9633126,0.73808616,8.426208171286487e-05,0.0010039798375515838
Ripor2,3.9623396,0.51712424,8.340581733619588e-05,0.0009960360618023664
Tenm1,3.960509,0.31001002,8.278209628073967e-05,0.0009916709186045215
Zfp385b,3.9429824,0.63692087,9.075534924325075e-05,0.0010644508540148684
Zfp638,3.9390233,0.36488542,9.167870915254131e-05,0.0010728859181336932
Ehmt1,3.9333308,0.40706688,9.375301922354627e-05,0.0010959404660959373
Atrnl1,3.9274676,0.24108736,9.512196840387703e-05,0.0011094747679870629
Erc2,3.9255931,0.13953763,9.55765362554951e-05,0.001113540819854765
Tgfbr1,3.9250216,0.60104084,9.72670588918827e-05,0.0011307295596181364
Gm10862,3.9244428,0.83634794,9.919815004675662e-05,0.0011519042639131108
Ttc7b,3.92435,0.42803603,9.723293486000169e-05,0.0011307295596181364
Tsga10,3.9160442,0.47677186,0.00010052344639974074,0.0011634371125714487
Ext2,3.9146445,0.657188,0.0001019543787097113,0.0011761125860157585
Myo9b,3.9050972,0.69309527,0.00010643445104545114,0.0012144621563915808
Cplane1,3.8938398,0.39575404,0.00010989125259746971,0.0012511887037343545
4930444P10Rik,3.8917441,1.5123523,0.0001156252275861309,0.0013093809447226829
Zfp950,3.8879595,0.44268015,0.0001127117324446418,0.0012805271310926925
Adamts20,3.88001,0.7359694,0.00011795300625837826,0.0013328689707196744
Rab27a,3.8776765,0.7776094,0.00011874734053954277,0.001338965452500059
Rgl2,3.8675451,1.1192802,0.0001257486515673189,0.001407340340064914
Ccnjl,3.866798,0.6471193,0.000124369574513547,0.0013933900411117967
Plxnc1,3.8507605,0.7864947,0.00013222913552940731,0.0014704719420936948
Fgf10,3.8276,1.6271881,0.00015056627351514882,0.001641391046027696
Elapor1,3.8239222,0.53762937,0.0001458034529827881,0.0015994243083466806
4732471J01Rik,3.822743,0.4681883,0.00014601012620271976,0.0016000212891182294
Gse1,3.8197336,0.45151117,0.0001483735964813203,0.0016191673161185826
Ranbp2,3.8130722,0.41653925,0.00015158109788778742,0.0016507417178266922
Zc3h7a,3.8082147,0.48953778,0.00015464947844716703,0.0016806735977262445
Dmxl2,3.7944806,0.32895926,0.00016348355323382937,0.0017642197111615988
Dmd,3.7903392,0.29038975,0.00016351222748800049,0.0017642197111615988
Thoc2l,3.78786,0.5063193,0.0001679361726674681,0.0018026978943436384
Cdk14,3.786694,0.25177264,0.0001673789215079559,0.0018003941516142358
Tbcd,3.7783577,0.5525983,0.00017449997724307295,0.0018655343447074807
Ints11,3.7753105,1.2607518,0.0001822168321987188,0.0019226071180485302
Rock1,3.7749512,0.37036708,0.000175904785505248,0.001878022858290588
Grip1,3.7742338,0.43205473,0.00017602555099593007,0.001878022858290588
Ryr3,3.7712762,0.316128,0.00017730873091675273,0.0018871677884295065
Ptprd,3.770116,0.14360078,0.00017641157352447895,0.0018802324809013686
Herc1,3.7648246,0.28712675,0.00018364083650882225,0.0019318133642354485
Med13,3.7587519,0.38580307,0.00018751278271878012,0.0019686032303612992
Gm1043,3.7502992,0.63320076,0.00019562398070318424,0.0020334445234517933
Adcy2,3.747031,0.29052502,0.00019596226570068229,0.0020349480733680534
Cep192,3.7460392,0.9467505,0.0002014378487534455,0.0020719101753458855
Ecpas,3.7446387,0.3161412,0.00019653486446976332,0.002038879457761839
Syngap1,3.743931,0.5488269,0.00019951205538233223,0.0020595994007985554
Phf20l1,3.7422836,0.26942435,0.00020043300164280275,0.0020670759708186597
Scaf4,3.7324073,0.51102036,0.00020865460032095683,0.0021392694583150587
Unc13b,3.726018,0.72276556,0.00021580487298977077,0.002197571133962695
Kcnj6,3.7245865,0.28490296,0.0002131440864753738,0.002181021858948948
Elavl3,3.7197232,0.35763094,0.00021730024901270748,0.0022106566475068178
Clvs2,3.7169166,0.37028152,0.00022022107516164225,0.0022360418153369067
Ano6,3.7151995,0.49679956,0.0002239471899820043,0.0022673034870143386
Tcaf1,3.7138298,0.38303602,0.00022170764886620325,0.0022489630134507046
Mon2,3.711196,0.467658,0.00022597394551470673,0.0022835234261397975
Atrx,3.7091253,0.30197376,0.00022675035956673227,0.0022868709488356904
Ppp4r4,3.7056787,0.5334868,0.00023178147923806709,0.0023331336832498537
