names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT ENT-po Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Gys1,6.4821296,0.8605154,9.043682973569272e-11,2.288171012239231e-09,0.439873417721519,0.2242983885569437,0.22198638,0.12829877
Baalc,6.4819613,0.46503282,9.053785218275486e-11,2.288572049059852e-09,0.6518987341772152,0.40220894441426763,0.3973999,0.3026927
Tia1,6.475962,0.56383514,9.420964813101602e-11,2.3791477869176697e-09,0.930379746835443,0.7244613434727503,1.213026,0.9551299
Arfgef2,6.4749484,0.46349698,9.484442083452815e-11,2.3929291904448555e-09,0.7658227848101266,0.5000181061017563,0.53404313,0.41335118
Tmem151a,6.470724,0.45739362,9.753423904195345e-11,2.4584849934871384e-09,0.5664556962025317,0.33507151910193733,0.3204916,0.24306896
Clec16a,6.4641848,0.52324796,1.0184628141002642e-10,2.56476999202194e-09,0.819620253164557,0.5727322107550245,0.70007473,0.5338438
Nab1,6.4590244,0.5823635,1.0538024356048404e-10,2.6512800978185452e-09,0.5506329113924051,0.3142857142857143,0.28991333,0.20262402
Entpd6,6.458877,0.608929,1.0548288556949534e-10,2.651379920722488e-09,0.5284810126582279,0.3051240267970306,0.2802027,0.19231074
Galnt17,6.458126,0.7602754,1.060073905687887e-10,2.662073443535843e-09,0.9462025316455697,0.7161687488683687,1.7366254,1.3249253
Acer3,6.457449,0.47943732,1.064826114183478e-10,2.6715105217656446e-09,0.7816455696202531,0.5447763896433098,0.63710976,0.49413562
Cdc27,6.4549723,0.4982635,1.0823879234432862e-10,2.713037640197864e-09,0.8006329113924051,0.53623030961434,0.60828584,0.46546835
Fbxo34,6.4490466,0.5167676,1.1255588413821646e-10,2.81861752730091e-09,0.8417721518987342,0.5691109904037661,0.7281334,0.558877
Klc1,6.4473524,0.4687143,1.1382107999938026e-10,2.847646573168853e-09,0.8987341772151899,0.645844649646931,0.8525356,0.6792171
Alkbh1,6.447005,0.58801454,1.1408211728707791e-10,2.8515223176779383e-09,0.5822784810126582,0.3554952018830346,0.33001712,0.23119959
Agfg2,6.445061,0.6805808,1.155537070281752e-10,2.885620918073483e-09,0.5886075949367089,0.363027340213652,0.36987147,0.24625935
Cntnap1,6.4434195,0.8292484,1.1681129984388538e-10,2.9143172022332407e-09,0.4462025316455696,0.23056309976462067,0.23232101,0.13731721
Rab11fip4,6.4411354,0.4927991,1.1858291627480493e-10,2.9557726904489872e-09,0.689873417721519,0.43135976824189753,0.4208585,0.31616628
Scn8a,6.439059,0.64696753,1.2021675476507664e-10,2.993720297069147e-09,0.9588607594936709,0.7564367191743617,1.6190164,1.2768185
Ppargc1b,6.4345927,0.57091856,1.2380494027425394e-10,3.0773716421546748e-09,0.6424050632911392,0.3997827267789245,0.3868948,0.27612665
Dzank1,6.4341154,0.52060974,1.2419441464529426e-10,3.084199557781014e-09,0.759493670886076,0.5031685678073511,0.5740096,0.43210363
Fam120b,6.433782,0.49445456,1.2446718412119743e-10,3.0881193327207525e-09,0.7658227848101266,0.5114249502082202,0.55107987,0.4199037
Abca3,6.432,0.502999,1.2593575006783788e-10,3.1216730667184536e-09,0.6329113924050633,0.39011406844106467,0.36519918,0.27082542
Eps15l1,6.430432,0.4886324,1.2724196984443623e-10,3.15114445135484e-09,0.7468354430379747,0.5045808437443419,0.5297318,0.4040008
Atp1a3,6.4295163,0.45797446,1.2801077534118682e-10,3.1672647637363626e-09,0.9208860759493671,0.7042911461162412,1.0604559,0.8646839
A830031A19Rik,6.4270325,0.96503675,1.3011920478698542e-10,3.2164701312109462e-09,0.4240506329113924,0.21473836682962158,0.21787946,0.117520444
Ppp2r5e,6.4145217,0.5378764,1.4126560756927022e-10,3.4887930839947525e-09,0.8892405063291139,0.6832156436719174,1.0001355,0.78105855
Gpd2,6.414062,0.4227288,1.4169236922241963e-10,3.49611933976714e-09,0.7025316455696202,0.45044359949302915,0.4695989,0.36957726
Junos,6.4092417,1.0197617,1.4624508128136593e-10,3.6051425082846814e-09,0.39556962025316456,0.18232844468585913,0.19691928,0.10196307
Cep126,6.4053545,0.5981051,1.5002025070540132e-10,3.69481589042542e-09,0.5981012658227848,0.3681332609089263,0.36555767,0.25583798
Gcn1,6.404046,0.5566067,1.513124316585223e-10,3.7232280573850677e-09,0.6170886075949367,0.38095238095238093,0.35445726,0.2540477
Cspg5,6.4006186,0.27327722,1.5474881813580673e-10,3.804300771554554e-09,0.6677215189873418,0.4073510773130545,0.43199724,0.3695551
Cfap69,6.3994536,0.6433524,1.5593382628962436e-10,3.82992862193986e-09,0.5917721518987342,0.3508962520369365,0.34510243,0.23416974
Cldn1,6.3974648,3.5164373,1.5797815552506745e-10,3.876596382610559e-09,0.22784810126582278,0.019192467861669383,0.09992037,0.009140976
Acvr1c,6.396647,0.803001,1.588258130771544e-10,3.8938408735247616e-09,0.4050632911392405,0.18442875248958898,0.19500925,0.1163715
Gas2,6.3941283,0.58196926,1.6146595341930333e-10,3.9549591325220425e-09,0.5886075949367089,0.35082382762991127,0.34402353,0.24240506
Cox10,6.3838277,0.59725773,1.7271521863176435e-10,4.2266465615988236e-09,0.5506329113924051,0.32869817128372264,0.2986552,0.2070633
Lonrf2,6.381067,0.5162821,1.7585849958520306e-10,4.299652305600006e-09,0.6708860759493671,0.44356328082563823,0.44074717,0.32732254
Traf3,6.37933,0.5082141,1.7786409176755824e-10,4.344734677994809e-09,0.7784810126582279,0.5092160057939525,0.6123392,0.46620315
Serac1,6.3782253,0.5872136,1.7915199510863052e-10,4.37221989879101e-09,0.5727848101265823,0.3445229042187217,0.30550727,0.21336572
Gm14443,6.3716154,1.0817554,1.8704726042860098e-10,4.5607621485630745e-09,0.3987341772151899,0.19134528336049247,0.18800889,0.09323918
Rabgef1,6.3631887,0.5491431,1.976076747790085e-10,4.813887779974578e-09,0.560126582278481,0.3296759007785624,0.29848346,0.21325853
Skap1,6.3628135,1.5337094,1.9809140963463004e-10,4.821300884857345e-09,0.31962025316455694,0.11167843563280826,0.18456829,0.06766778
Sirpa,6.3603435,0.33719862,2.0130308270502822e-10,4.8950351423385595e-09,0.7784810126582279,0.5201520912547528,0.5694603,0.47460988
Dhx30,6.35867,0.48753884,2.0350802522662515e-10,4.944177791898208e-09,0.8006329113924051,0.5325366648560564,0.58455366,0.44881165
Pcnx4,6.3572774,0.5770164,2.0536114114178063e-10,4.984691836024973e-09,0.5506329113924051,0.3227955821111715,0.28866744,0.20239405
Cab39,6.3568177,0.47295275,2.0597623213285699e-10,4.995109528348255e-09,0.7373417721518988,0.49208763353250046,0.51386315,0.39472714
Lpin1,6.356449,0.6910027,2.0647054304424043e-10,5.002582048330695e-09,0.44936708860759494,0.2282817309433279,0.20306887,0.13056095
Exoc6,6.3560143,0.5108808,2.0705579319288218e-10,5.012242489272742e-09,0.8164556962025317,0.5607097591888467,0.6813872,0.5219941
Tmem145,6.3539267,1.4320565,2.0988667031839972e-10,5.076196968006662e-09,0.31962025316455694,0.11341662140141227,0.14831984,0.057564214
Ahctf1,6.34771,0.4832074,2.1854327868646827e-10,5.280807462504858e-09,0.7120253164556962,0.46141589715734205,0.45639044,0.34624952
Kif1a,6.347086,0.45207545,2.1943188345402948e-10,5.2975154612846104e-09,0.8860759493670886,0.642368278109723,0.84634167,0.67956626
Tnfaip8l3,6.3460298,1.0398028,2.2094256077897541e-10,5.3291980324336355e-09,0.379746835443038,0.17153720803910918,0.18599397,0.094788544
Usf3,6.342669,0.5124952,2.2581856434812741e-10,5.43865771836719e-09,0.6677215189873418,0.4232120224515662,0.41141275,0.30511227
Rbms1,6.342623,0.42081273,2.2588544896530645e-10,5.43865771836719e-09,0.6550632911392406,0.3939887742169111,0.4541165,0.35722974
Rnps1,6.33929,0.55800194,2.308259032206619e-10,5.5526338581371395e-09,0.6107594936708861,0.37338403041825097,0.3474298,0.24855769
Gpcpd1,6.33801,0.49279535,2.3275201075389818e-10,5.5889602582281006e-09,0.8449367088607594,0.6070613796849539,0.79999405,0.62642974
Tmem63c,6.3350663,0.562996,2.37239129688162e-10,5.6887437332584185e-09,0.6107594936708861,0.3726235741444867,0.3362314,0.23943414
Madd,6.3350067,0.485118,2.373309164489277e-10,5.6887437332584185e-09,0.75,0.49143581386927393,0.51999676,0.39693907
Rabl6,6.334456,0.5249785,2.381802351938159e-10,5.704013297377749e-09,0.8291139240506329,0.5566177801919246,0.64723,0.49016932
Ube2o,6.333393,0.52144986,2.398277678496865e-10,5.7383545165815454e-09,0.6455696202531646,0.41546261089987324,0.39904082,0.29389548
Lrrfip2,6.329204,0.538345,2.464290646178451e-10,5.891057799182828e-09,0.7246835443037974,0.48401231214919427,0.5331822,0.39540428
Etfa,6.318251,0.48926634,2.645397463059704e-10,6.318384873992377e-09,0.6329113924050633,0.39811696541734565,0.38237807,0.28653598
Usp4,6.3179283,0.48340765,2.6509269098280617e-10,6.325968567236236e-09,0.7088607594936709,0.4574687669744704,0.4542378,0.34448987
Atp6v0e2,6.313957,0.5678652,2.71989396135233e-10,6.4847871110503205e-09,0.5443037974683544,0.3198986058301648,0.34613767,0.24609274
Cpeb1,6.3136063,0.5314619,2.726070014852321e-10,6.493750115166831e-09,0.7753164556962026,0.5285533224696722,0.6438026,0.4856514
Zmym6,6.3078456,0.49908808,2.829461381104743e-10,6.73406796370987e-09,0.7088607594936709,0.45203693644758286,0.45649743,0.34312567
Inpp5b,6.2980857,0.58789134,3.0134400093829237e-10,7.1655869957627575e-09,0.5981012658227848,0.37950389281187763,0.35563523,0.2500949
Slc2a3,6.2965593,0.54424024,3.0432440027463756e-10,7.230058917223263e-09,0.6708860759493671,0.43784175267065,0.44961974,0.32880798
Dapk1,6.2962685,0.5866922,3.048963351574255e-10,7.2372478142049685e-09,0.930379746835443,0.644541010320478,1.0485979,0.80392367
Dclk1,6.2942123,0.61930704,3.0896430464621085e-10,7.3273352743545326e-09,0.9683544303797469,0.826797030599312,2.2477617,1.8735759
Iqgap1,6.293974,0.46325055,3.094397736716332e-10,7.3321399634539536e-09,0.6867088607594937,0.42657975737823645,0.41836149,0.31976047
Serpini1,6.29383,0.44384918,3.097267987119301e-10,7.332474961576707e-09,0.8069620253164557,0.5252580119500272,0.71451783,0.56924546
Tmem131l,6.2935143,0.52566415,3.103577656422699e-10,7.3409446855702395e-09,0.629746835443038,0.3964512040557668,0.39690125,0.29150096
Wdr17,6.2881465,0.52597517,3.212782286572573e-10,7.592564647335534e-09,0.8987341772151899,0.6217997465145754,0.96719176,0.75724804
Ppard,6.287722,0.72817755,3.2215770768609307e-10,7.60665870432805e-09,0.4430379746835443,0.2282817309433279,0.22102088,0.13916743
Cog3,6.28621,0.54191047,3.2530953820615684e-10,7.674334759964385e-09,0.6329113924050633,0.40210030780372985,0.37679958,0.2733166
Rnf169,6.283561,0.5036536,3.309034449696942e-10,7.799452251171652e-09,0.810126582278481,0.5882672460619228,0.74705327,0.5785491
Adar,6.282972,0.48018545,3.3216089742143023e-10,7.8222290216598e-09,0.7943037974683544,0.5302915082382763,0.5876344,0.4531832
Ppp2r2c,6.282488,0.5043681,3.3319729396510327e-10,7.839764701262981e-09,0.7943037974683544,0.5316675719717545,0.6065167,0.4624549
Ttc9,6.2819057,1.1937815,3.3444815767138674e-10,7.862311458119127e-09,0.34810126582278483,0.14072062284990042,0.1648881,0.07544605
Angel2,6.279625,0.4893414,3.39390393372684e-10,7.9715208653182e-09,0.6170886075949367,0.37740358500814775,0.33678836,0.2509581
Ranbp10,6.277678,0.55174476,3.436666796073161e-10,8.064911511832825e-09,0.6044303797468354,0.38069889552779285,0.35912547,0.2583254
Ppib,6.2737556,0.35018963,3.5244121200078016e-10,8.253676436447047e-09,0.629746835443038,0.38924497555676263,0.36348143,0.2955454
Rubcn,6.2736716,0.48274156,3.5263195195538554e-10,8.253676436447047e-09,0.6582278481012658,0.4184682237914177,0.40009502,0.30162913
Fbxo28,6.2730083,0.54901654,3.541375551153467e-10,8.281702442079519e-09,0.6044303797468354,0.37410827448850265,0.34783965,0.25023994
Mpp7,6.2721944,1.1055375,3.5599428504522464e-10,8.31788386014364e-09,0.3512658227848101,0.14405214557305812,0.18754175,0.09154363
Arhgef7,6.2706685,0.5144288,3.5950130435684306e-10,8.392528278078517e-09,0.7721518987341772,0.5284446858591345,0.59067833,0.4470588
Pip5k1c,6.269637,0.6287149,3.618906440971025e-10,8.440973617091271e-09,0.5506329113924051,0.32963968857504977,0.31337437,0.21351857
Esco1,6.267564,0.49178067,3.6674070436526415e-10,8.546680595225192e-09,0.7215189873417721,0.4821654897700525,0.49792153,0.37768286
Mgat4a,6.2668023,0.39499855,3.6853740191206903e-10,8.581109176236824e-09,0.6772151898734177,0.42951294586275574,0.4338461,0.34577492
Inpp4a,6.266248,0.49604538,3.698509998294281e-10,8.604239277417085e-09,0.7816455696202531,0.5486510954191562,0.63638586,0.48906797
A830018L16Rik,6.262687,0.7139688,3.7839928203878835e-10,8.795491962268376e-09,0.9462025316455697,0.6865833785985878,1.5527155,1.1849343
Pard3b,6.2609086,0.62826943,3.82741145334858e-10,8.888724784051542e-09,0.5411392405063291,0.32522179974651455,0.49095923,0.34365475
Plekha6,6.2602525,0.5315676,3.843548281658659e-10,8.918492429030065e-09,0.7246835443037974,0.46739091073691835,0.5042579,0.37408173
Sv2a,6.2593822,0.43506896,3.865051478703647e-10,8.960649976942795e-09,0.870253164556962,0.6226688393988774,0.80671674,0.65106136
Cxxc4,6.255846,0.624757,3.953666748141302e-10,9.158191855392826e-09,0.5474683544303798,0.3153720803910918,0.3205156,0.21916747
Fbxw8,6.253492,0.5466073,4.0137519963131824e-10,9.289364008693815e-09,0.6044303797468354,0.38453738910012675,0.35564944,0.2565083
Popdc3,6.2493696,2.3966804,4.121122450096865e-10,9.529652343726572e-09,0.2626582278481013,0.06242983885569437,0.14936031,0.030132797
Lpgat1,6.248061,0.46910506,4.1557894166604976e-10,9.601553020263763e-09,0.8924050632911392,0.654463154082926,0.9235613,0.7404107
Sh3d19,6.2399817,0.38796845,4.376223398328173e-10,1.0102158308683678e-08,0.8006329113924051,0.5397066811515481,0.6813774,0.55751187
Snx30,6.2379327,0.42898965,4.433911027581502e-10,1.0226478387082644e-08,0.680379746835443,0.450371175086004,0.47399008,0.37185043
Grin2a,6.2377996,0.8052836,4.437690286318706e-10,1.0226478387082644e-08,0.9715189873417721,0.8339670468948035,2.7440174,2.232785
Cpne8,6.2353997,0.5268588,4.506257061167178e-10,1.0375589308788524e-08,0.6962025316455697,0.4301285533224697,0.63458276,0.47940138
Tiam2,6.234761,0.5102966,4.524674927018291e-10,1.040017239426702e-08,0.629746835443038,0.3826543545174724,0.4072813,0.3022904
Ybx3,6.2343087,0.5661992,4.5377738220373646e-10,1.04213660340294e-08,0.5537974683544303,0.323881948216549,0.28583992,0.20169477
Slc6a15,6.223275,0.49883085,4.8688222794814e-10,1.1172096895786953e-08,0.6962025316455697,0.4434546442151005,0.47594827,0.35862476
Ndufv2,6.2175846,0.38082427,5.048653722819248e-10,1.1564989388930368e-08,0.7025316455696202,0.4581930110447221,0.44940892,0.3616882
Slc7a8,6.212754,0.39800996,5.206396024158896e-10,1.1916172160915633e-08,0.7025316455696202,0.45616512764801737,0.46177515,0.3683811
Sec22a,6.21201,0.49554685,5.23110509844476e-10,1.196253565916687e-08,0.6265822784810127,0.39167119319210575,0.36497054,0.271875
Osbpl10,6.2095966,0.5302703,5.312083928312849e-10,1.2137389043687607e-08,0.6645569620253164,0.4206409560021727,0.45992514,0.33957067
Phkg2,6.208856,0.7004549,5.337163203007088e-10,1.2184330948581179e-08,0.48417721518987344,0.2717363751584284,0.24950916,0.16075337
Rusc2,6.2035375,0.5297284,5.520782247047551e-10,1.2592819947212878e-08,0.5474683544303798,0.3191381495564005,0.27954963,0.2016463
Frmd4a,6.2006435,0.5611233,5.623282143847516e-10,1.2815741408412447e-08,0.9525316455696202,0.8552960347637154,2.5320296,2.1801848
N4bp2l1,6.2001524,0.50960726,5.640859390041137e-10,1.2844906085627573e-08,0.6613924050632911,0.41437624479449575,0.39952806,0.29637122
Usp37,6.197619,0.42360014,5.732362398374939e-10,1.3042216565989384e-08,0.7468354430379747,0.4860764077494116,0.4856253,0.38261893
Rims2,6.1969666,0.67109704,5.756168837375397e-10,1.3085300901884679e-08,0.9588607594936709,0.8077494115516929,2.1291795,1.7320833
Lars,6.1967525,0.45557037,5.763997312219449e-10,1.3092020944998868e-08,0.6993670886075949,0.4507695093246424,0.44252115,0.34068152
Tcf20,6.1949635,0.5554063,5.829856295162167e-10,1.3230425561740493e-08,0.939873417721519,0.7308709034944776,1.2785525,1.0164553
Sgms1,6.192564,0.49823415,5.919338668640043e-10,1.3413234697577315e-08,0.8829113924050633,0.6323012855332247,0.88801855,0.6994368
Kif21b,6.192536,0.492549,5.920393134099998e-10,1.3413234697577315e-08,0.5284810126582279,0.3030961434003259,0.27179557,0.20047781
Phf6,6.1916795,0.49791986,5.952642521925962e-10,1.3474937200012685e-08,0.6455696202531646,0.42151004888647475,0.4056566,0.30325982
Stimate,6.190768,0.50427204,5.987195252521009e-10,1.3531561059184312e-08,0.629746835443038,0.39916711931921056,0.3693357,0.2738238
Fam193b,6.1907535,0.49764863,5.987728358530014e-10,1.3531561059184312e-08,0.7088607594936709,0.4709759188846641,0.4676461,0.35226724
Gdpd1,6.190445,0.46501136,5.999468415578229e-10,1.3546698850973697e-08,0.6993670886075949,0.46069165308709037,0.46738467,0.35882562
Dnajc15,6.189564,0.67799735,6.03307778682406e-10,1.3611150304950671e-08,0.49683544303797467,0.28893717182690565,0.2779874,0.18257464
Shf,6.187519,1.0858335,6.111853053777884e-10,1.3777306338507696e-08,0.3575949367088608,0.15404671374253123,0.16297199,0.080095045
Tfg,6.186954,0.5915112,6.13378371969433e-10,1.3815152434885721e-08,0.5474683544303798,0.3224696722795582,0.2943429,0.20467785
Trrap,6.18667,0.49635863,6.144846172522423e-10,1.3828477106840663e-08,0.7689873417721519,0.5145029875067898,0.55757135,0.42470175
Syngr3,6.185786,0.5855383,6.179387326596737e-10,1.3894572172858102e-08,0.47151898734177217,0.25688937171826903,0.24159253,0.16730177
Armc9,6.1802883,0.49816012,6.398463628824701e-10,1.4363134311321614e-08,0.8291139240506329,0.5627014303820388,0.6748699,0.5202004
Rad54l2,6.178429,0.4684339,6.474261817556686e-10,1.4517748043369882e-08,0.6835443037974683,0.4286076407749412,0.40222442,0.30591547
Auh,6.178334,0.48131785,6.478146596204126e-10,1.4517748043369882e-08,0.6613924050632911,0.42878870179250406,0.41383734,0.31276092
Nphp4,6.178071,0.686493,6.488949584383934e-10,1.4529839611033026e-08,0.5284810126582279,0.3108817671555314,0.27641925,0.18052126
Dipk1a,6.1735806,0.49936604,6.676053281690448e-10,1.4936349015738747e-08,0.7183544303797469,0.47521274669563646,0.50938535,0.38520452
Shtn1,6.1709704,0.5021796,6.787215235676819e-10,1.5172418750635287e-08,0.9082278481012658,0.6547528517110266,0.98618,0.78245616
St3gal5,6.1698756,0.4222943,6.834367086909893e-10,1.5265124158376458e-08,0.8037974683544303,0.5483976099945682,0.6499359,0.52064794
Spred2,6.1649923,0.5384481,7.048659416910993e-10,1.5730687585747374e-08,0.8829113924050633,0.6496469310157523,0.9830715,0.76623225
Vipr1,6.1640167,1.0609075,7.092234813516403e-10,1.5814800783334917e-08,0.37658227848101267,0.17544812601846824,0.17491308,0.08766344
Dennd3,6.162473,1.3049827,7.161740719720265e-10,1.595654835314125e-08,0.3322784810126582,0.13286257468766974,0.15337732,0.064934745
Gigyf2,6.162133,0.5270335,7.177152769347359e-10,1.5977638352308495e-08,0.9240506329113924,0.6996559840666304,1.0613717,0.8380482
Wnk2,6.1611505,0.5314809,7.221822877278577e-10,1.6063773237787696e-08,0.8354430379746836,0.5776208582292233,0.7517089,0.57396626
Sfxn3,6.1580563,0.95231616,7.364313686099529e-10,1.6367171939246845e-08,0.38924050632911394,0.1897881586094514,0.18403196,0.09932197
Chka,6.1570883,0.5633345,7.40946335271279e-10,1.6453907461767988e-08,0.9050632911392406,0.6523266340756835,0.96702874,0.74344116
Samd8,6.1533623,0.44330704,7.58572339390711e-10,1.6831411031732788e-08,0.7215189873417721,0.4708310700706138,0.473158,0.36809838
Eif2ak1,6.1532116,0.5822298,7.592945589117181e-10,1.6833535311846424e-08,0.5031645569620253,0.28719898605830163,0.2467034,0.17133369
Gm26782,6.153057,0.91291636,7.600342685284186e-10,1.6836043524615504e-08,0.37341772151898733,0.16936447582835415,0.17886987,0.0989634
Ptpn5,6.1525836,0.501703,7.623082218076389e-10,1.687250570014107e-08,0.6835443037974683,0.4409922143762448,0.4598447,0.34525007
Strada,6.151429,0.5097113,7.678777597330493e-10,1.698179045598933e-08,0.7088607594936709,0.4715191019373529,0.48924443,0.36689773
Eipr1,6.149005,0.51617706,7.797050172809008e-10,1.7229172544685695e-08,0.6392405063291139,0.41205866376969036,0.38540757,0.2842636
Fam169a,6.1435776,0.4627328,8.06831556064324e-10,1.7813939121978955e-08,0.6234177215189873,0.3948940793047257,0.35901287,0.27262092
Pcgf3,6.1421356,0.543656,8.141918149516167e-10,1.796168642672409e-08,0.5379746835443038,0.31674814412457,0.2759564,0.19722103
Polb,6.139694,0.53099656,8.268055207900616e-10,1.8224991258104144e-08,0.9018987341772152,0.6364294767336592,0.86989266,0.6727793
Slit3,6.137151,0.9389057,8.401474368837191e-10,1.8503902974643877e-08,0.9651898734177216,0.7240267970305994,2.196421,1.6427293
Rala,6.1360946,0.41157773,8.457481115399586e-10,1.8611999801047245e-08,0.680379746835443,0.4536664856056491,0.44487193,0.35151973
Fxyd7,6.1326356,0.99081886,8.643507058281377e-10,1.900581298330774e-08,0.3512658227848101,0.1441245699800833,0.19276704,0.10163462
Actr3b,6.132183,0.5036671,8.668138415270265e-10,1.904438914295274e-08,0.7943037974683544,0.5507514032228861,0.6810516,0.52375376
Lrrfip1,6.131755,0.5403694,8.691496165502774e-10,1.9080106369857803e-08,0.8892405063291139,0.6234655078761543,0.87912935,0.6773672
Spns2,6.131541,0.6040598,8.703198048967104e-10,1.9090198495979273e-08,0.5284810126582279,0.30946949121854067,0.2873025,0.19800381
Lin52,6.129387,0.4432437,8.821843222843635e-10,1.933465965724376e-08,0.6962025316455697,0.46558030056128913,0.47322878,0.36817056
Fsd1l,6.1281905,0.44246316,8.888415505819007e-10,1.9464688234829395e-08,0.7183544303797469,0.4592793771500996,0.45277786,0.35165548
Zfp81,6.112382,0.608335,9.815478058679948e-10,2.1477353048593666e-08,0.5126582278481012,0.3009234111895709,0.26349086,0.18044232
Cs,6.111056,0.51003194,9.89740027764717e-10,2.163898661191045e-08,0.5949367088607594,0.36625022632627197,0.34686324,0.25553432
Hs3st2,6.110698,0.8077123,9.919620260714642e-10,2.166993466710589e-08,0.43354430379746833,0.22219808075321384,0.29560825,0.17939241
Ric3,6.1082,0.47875586,1.007608503097822e-09,2.199385903999876e-08,0.5886075949367089,0.35951475647293135,0.3155977,0.23608704
Eml4,6.1067443,0.49932835,1.0168390291976822e-09,2.2177325255309837e-08,0.9018987341772152,0.6321202245156617,0.86633533,0.6805554
Ctdspl,6.1054707,0.46515444,1.0249805228301593e-09,2.2336761272057083e-08,0.8006329113924051,0.5317037841752671,0.60338014,0.4700068
Rgs12,6.104955,0.73356766,1.0282955424534004e-09,2.239084378097477e-08,0.3512658227848101,0.1429657794676806,0.16953294,0.10536155
Fam20b,6.102468,0.6413404,1.0444316833116545e-09,2.272378893164709e-08,0.5221518987341772,0.3124026797030599,0.29076672,0.19585215
Rapgef1,6.1016293,0.40424645,1.0499265255875537e-09,2.282485901499803e-08,0.7753164556962026,0.5277566539923955,0.56892973,0.45685512
Tomm40,6.1005907,0.5858665,1.0567709369621e-09,2.2955080902321443e-08,0.5632911392405063,0.34419699438710843,0.3216883,0.22539087
Slc25a46,6.1000543,0.45834675,1.060325793495592e-09,2.300168239704312e-08,0.6708860759493671,0.43498098859315587,0.41435894,0.3174808
Ammecr1l,6.1000085,0.5363858,1.0606283769980062e-09,2.300168239704312e-08,0.5537974683544303,0.3342748506246605,0.29407793,0.21166228
Ppp6r1,6.0996614,0.690219,1.0629354303067773e-09,2.3033125009954115e-08,0.41139240506329117,0.20369364475828355,0.17659508,0.11306558
Mob1b,6.0975456,0.47439352,1.0770935119855354e-09,2.332111415556111e-08,0.6360759493670886,0.41028426579757377,0.38576987,0.29179543
Ap1b1,6.094188,0.47585243,1.0999415862608221e-09,2.3796642852518752e-08,0.6550632911392406,0.41274669563642946,0.3880696,0.29335713
Tdrd5,6.0935674,0.9406789,1.1042188805915937e-09,2.3869960837889076e-08,0.41139240506329117,0.21173275393807714,0.20559575,0.112362884
Aifm3,6.0932937,0.69570833,1.106108933820413e-09,2.3891597308484324e-08,0.509493670886076,0.31033858410284265,0.30658183,0.20008679
Gm27032,6.0917397,0.848033,1.1169034458500214e-09,2.4084131532668012e-08,0.45569620253164556,0.24758283541553502,0.23111194,0.13491611
Dcun1d2,6.091624,0.47682133,1.1177116494691853e-09,2.4084131532668012e-08,0.6455696202531646,0.40315046170559476,0.3647726,0.27482504
Ppfia1,6.088743,0.48511466,1.138003334011968e-09,2.450172242379934e-08,0.6550632911392406,0.4162954915806627,0.38857034,0.2921214
Chd8,6.087947,0.47511056,1.1436769160552473e-09,2.4595791478512613e-08,0.870253164556962,0.6204598949846098,0.7880442,0.6219936
Rusc1,6.0878735,0.7269519,1.1442031763357189e-09,2.4595791478512613e-08,0.45569620253164556,0.24939344559116422,0.23573509,0.14894953
Atg13,6.0859437,0.5664839,1.158070555929885e-09,2.48739854818833e-08,0.5822784810126582,0.3552417164584465,0.32815608,0.23291521
Slc43a2,6.084583,0.48419625,1.1679517905831787e-09,2.506618579310704e-08,0.6075949367088608,0.38616693825819304,0.36242682,0.27176204
Prlr,6.081604,1.9989109,1.1898609262694749e-09,2.551601204218738e-08,0.27531645569620256,0.07959442332065907,0.18949772,0.05088321
Miga2,6.079436,0.6288083,1.2060603738628367e-09,2.5842776910442125e-08,0.5727848101265823,0.35846460257106644,0.3381427,0.2312689
Entr1,6.078892,0.565738,1.2101569484135155e-09,2.5909894186351524e-08,0.5411392405063291,0.32036936447582837,0.27628994,0.19474357
Dync2i1,6.077103,0.69632614,1.2237319744118914e-09,2.6179680057681148e-08,0.5158227848101266,0.30613796849538294,0.28295958,0.18385155
Atcay,6.076345,0.43424734,1.2295260449238266e-09,2.628270869300177e-08,0.6645569620253164,0.4336049248596777,0.40967932,0.31825602
Sybu,6.070567,0.5765783,1.2745939155920626e-09,2.720281057343822e-08,0.939873417721519,0.6996559840666304,1.2266395,0.96159506
Ogdh,6.0695777,0.45246238,1.282470250523553e-09,2.7349187009180847e-08,0.8227848101265823,0.5817852616331703,0.69242877,0.5479754
2610037D02Rik,6.062284,0.4908542,1.3420196683707982e-09,2.857374682180931e-08,0.740506329113924,0.4883939887742169,0.51677996,0.39304435
Syt17,6.062028,0.5413528,1.3441588762384202e-09,2.859663420785934e-08,0.6772151898734177,0.43603114249502084,0.53299457,0.39457756
Sympk,6.058432,0.4653644,1.3745489891659253e-09,2.9220040616209186e-08,0.6582278481012658,0.41499185225420965,0.37835482,0.2874965
Slc25a37,6.0569444,0.98799473,1.387315013023916e-09,2.9468106245021836e-08,0.3575949367088608,0.15817490494296577,0.16553953,0.08688094
Vamp4,6.0547447,0.41688713,1.4064051246586856e-09,2.983879762461966e-08,0.6613924050632911,0.42390005431830524,0.39907742,0.3128855
Zfp157,6.054678,0.50189066,1.4069875917526277e-09,2.983879762461966e-08,0.5886075949367089,0.360854608002897,0.317161,0.23393606
