names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L2 IT ENT-po Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ptprk,-2.8198526,-0.3858592,0.0048045702531084155,0.02470317694240779,0.7721518987341772,0.6781097229766432,0.97352487,1.1481558
Tmcc3,-2.8216243,-0.94660157,0.004778110908762685,0.024581244518179852,0.4810126582278481,0.4868006518196632,0.32055217,0.5471465
Apoe,-2.828083,-1.4621542,0.004682765138941927,0.02414620980298783,0.2974683544303797,0.34752851711026617,0.18407056,0.44264963
Aff1,-2.8393903,-2.0711825,0.004519984015825461,0.023396642362787545,0.10759493670886076,0.18964330979540106,0.032976475,0.13180658
Slc1a3,-2.842502,-1.4865261,0.0044760937229963455,0.023182852416521165,0.2563291139240506,0.315879051240268,0.16170481,0.3999922
Tgfbr1,-2.8471541,-1.3982254,0.0044112008315070755,0.022886458069626397,0.23417721518987342,0.3030237189933007,0.15022662,0.35575095
Wnk1,-2.851164,-0.32129124,0.004355949318484954,0.022608529686631393,0.8639240506329114,0.7610718812239725,0.9062656,1.0448639
Ston2,-2.8585489,-1.6400747,0.004255834556239866,0.022148803898153244,0.1550632911392405,0.23215643671917435,0.061658002,0.18084158
Pcdh11x,-2.8703718,-1.0256937,0.004099893784500924,0.021424376894115093,0.43037974683544306,0.44070251674814415,0.31107667,0.5555514
Cd81,-2.8752904,-1.0982027,0.004036560186404888,0.021163389699258406,0.36075949367088606,0.40409197899692195,0.21682253,0.41762945
Sesn3,-2.8918214,-0.76589644,0.003830155948964069,0.020203433519565082,0.4588607594936709,0.46427666123483613,0.24921857,0.39289153
Txndc16,-2.913892,-0.7328131,0.0035695341057313847,0.018958960549713837,0.5348101265822784,0.5065000905305088,0.28347206,0.43479702
Fras1,-2.9146814,-0.8246989,0.0035605190126386764,0.01892604270417433,0.35443037974683544,0.40304182509505704,0.28387964,0.45832783
Rasgrf2,-2.9166915,-0.799097,0.0035376540399277606,0.01882587386486031,0.5221518987341772,0.49244975556762627,0.36748365,0.57252175
Agap1,-2.9275532,-0.28477496,0.003416406212252199,0.01827672973579209,0.8386075949367089,0.7065725149375339,0.8071949,0.9213002
Stxbp6,-2.9286442,-0.9225333,0.0034044381079216756,0.01821893088226557,0.46835443037974683,0.4652543907296759,0.39703262,0.6543271
Foxp2,-2.931686,-2.0251093,0.0033712748998415295,0.01807385406199958,0.12025316455696203,0.2032953105196451,0.05909414,0.22136253
Eya1,-2.9336014,-2.2906187,0.0033505413419651626,0.0179734569492122,0.08227848101265822,0.17153720803910918,0.03502306,0.16075063
Emx2os,-2.9597907,-2.0034268,0.0030784808967345553,0.016673812073222636,0.06645569620253164,0.16023900054318305,0.026624676,0.10272426
Rnf182,-2.97448,-0.99370736,0.0029348571625982074,0.016028376414433707,0.30063291139240506,0.35129458627557486,0.1509601,0.2810213
AI593442,-2.993863,-1.217264,0.0027546953321534286,0.015152234099275871,0.25316455696202533,0.3175810248053594,0.1042658,0.22754407
Sntg2,-2.9966311,-1.3693141,0.002729808241875955,0.015030726938362072,0.15822784810126583,0.24059388013760638,0.0659274,0.16217132
Sulf1,-3.0007885,-2.3995125,0.002692816059174441,0.014857488195075408,0.06962025316455696,0.16157885207314865,0.026658934,0.13326341
Nek7,-3.0091662,-1.4835671,0.002619657903798538,0.01450447308367334,0.21835443037974683,0.2886112619952924,0.1036347,0.26647353
Zhx2,-3.0127447,-1.1627268,0.0025889669195074605,0.014349327790256904,0.26582278481012656,0.32634437805540467,0.114911295,0.24108395
Ikzf2,-3.0250235,-1.1280982,0.0024861374937906384,0.013819303777028226,0.2911392405063291,0.3450298750678979,0.14063847,0.28522375
Ablim3,-3.0316718,-1.247869,0.002432035161231407,0.01356346716112244,0.23417721518987342,0.30077856237552053,0.09652048,0.21563868
Man1c1,-3.0381374,-1.1075679,0.002380453091315115,0.01330894185677011,0.2626582278481013,0.32848089806264713,0.119937174,0.24261707
Cacna1h,-3.0454242,-1.386593,0.002323523478334023,0.01303676672851017,0.1550632911392405,0.2396523628462792,0.05480461,0.13740405
Ptpra,-3.0535915,-0.26694497,0.0022611979052435316,0.012732269009617287,0.879746835443038,0.7126561651276481,0.74785686,0.8495463
Bach2,-3.0540018,-0.49864262,0.00225810636379756,0.01271752630376031,0.6962025316455697,0.6164403403947131,0.5811068,0.74828744
Ctxnd1,-3.0643759,-1.430422,0.0021812465971287826,0.01232858562575734,0.17088607594936708,0.2521455730581206,0.093784496,0.2350767
Mdga1,-3.0674877,-1.463993,0.0021586632592568303,0.012211217216048637,0.16139240506329114,0.24359949302915082,0.06119263,0.16048923
9530026P05Rik,-3.0776196,-1.8435845,0.0020866107258651683,0.011873619272341608,0.14873417721518986,0.2300923411189571,0.06979106,0.23065816
Itpr2,-3.0834749,-1.9046941,0.0020459834683349445,0.011662192574068723,0.14240506329113925,0.22752127466956365,0.07615906,0.25951546
Sh3gl3,-3.1018338,-1.0610242,0.0019232594856666996,0.011063580042788316,0.3069620253164557,0.3609994568169473,0.1448943,0.28164497
A230077H06Rik,-3.1136637,-1.6684256,0.0018478001591231085,0.01067291278496086,0.12658227848101267,0.214702154626109,0.040866397,0.124508634
St6galnac3,-3.1338363,-0.39498702,0.001725371344620173,0.010037682117288073,0.8386075949367089,0.7020097772949484,0.9158729,1.0889087
Arhgap31,-3.1374638,-2.232911,0.0017041633673865544,0.009939411695610313,0.11392405063291139,0.20456273764258556,0.047796596,0.20712759
Bcl2,-3.1446733,-1.4752237,0.0016627241574091942,0.009708256868662548,0.22468354430379747,0.29498460981350716,0.09379658,0.24169123
Nova1,-3.1568751,-0.7974008,0.0015946966532304056,0.009357829017755186,0.5158227848101266,0.5010320478001087,0.29340023,0.4653749
Xpr1,-3.1692593,-0.51268274,0.0015282800740585032,0.009022657472469147,0.7436708860759493,0.6337497736737281,0.5346023,0.6973144
Sorcs2,-3.1697187,-0.7723397,0.0015258650725509743,0.009012968674311866,0.439873417721519,0.4596052869817128,0.25864765,0.4082446
Lypd1,-3.1793175,-1.4066149,0.0014762230712499513,0.008754384004521339,0.17721518987341772,0.26156074597139234,0.07769017,0.1940687
Nxph1,-3.1941714,-1.5084113,0.0014023277657873898,0.008367876319499704,0.3987341772151899,0.42256020278833967,0.32373485,0.7360027
Gm28175,-3.1965783,-1.5586187,0.0013906813024778262,0.008305758301306776,0.15822784810126583,0.24577222523990586,0.06961576,0.19258127
Tns3,-3.1969676,-1.6303964,0.0013888052220871168,0.00830008814890588,0.1962025316455696,0.2764077494115517,0.095961474,0.2714136
Galnt16,-3.1978903,-0.764851,0.0013843694071410473,0.008279102152210092,0.4810126582278481,0.481948216548977,0.26304835,0.41295117
Fmnl2,-3.2114708,-0.2761585,0.0013205738468740293,0.007941767964526671,0.8386075949367089,0.7172189027702336,0.8692107,0.9847798
Ccbe1,-3.2118707,-1.1323982,0.0013187368780810265,0.00793249606313794,0.2468354430379747,0.31971754481260184,0.15441185,0.31191558
Npr3,-3.2234902,-1.220143,0.0012663864933089046,0.00766046940009236,0.1550632911392405,0.24693101575230852,0.07327984,0.16308005
Tspan18,-3.2292824,-2.5643673,0.0012410131681826995,0.007532420110474166,0.06962025316455696,0.16780735107731307,0.021537213,0.1211317
Col11a1,-3.238446,-2.1537106,0.001201827976813713,0.007327687255952909,0.10759493670886076,0.201303639326453,0.039529983,0.16502236
Gm13269,-3.2455888,-2.4394667,0.0011720801153933126,0.007170717828009633,0.05063291139240506,0.15285171102661596,0.0149822505,0.07870177
Stx7,-3.2555418,-1.0526003,0.001131762537062938,0.006944612781658175,0.31329113924050633,0.37204417888828534,0.13618495,0.26437953
Cdh6,-3.2633302,-1.5577176,0.001101111748243011,0.006775102513233274,0.2120253164556962,0.2848814050334963,0.09234427,0.25060117
Rnf13,-3.2788613,-0.75153637,0.0010422686623790148,0.006442548644611025,0.5854430379746836,0.5601303639326453,0.34857813,0.5318867
Ctif,-3.2822115,-0.57904035,0.0010299626357749214,0.0063752003193011594,0.569620253164557,0.5498460981350716,0.36294854,0.5029886
Dtna,-3.2919261,-0.2652756,0.0009950376623204203,0.006179029809694868,0.8987341772151899,0.7520912547528517,1.0392144,1.1618364
Vstm2b,-3.2991953,-1.385559,0.0009696245755557348,0.006033768491241916,0.12974683544303797,0.2267246061922868,0.054898936,0.13753913
Cst3,-3.3031876,-1.1229931,0.000955924042895977,0.005962321038211444,0.6170886075949367,0.5865290602933189,0.4530614,0.8101532
Rbm24,-3.3221464,-1.4077592,0.0008932783014976266,0.0056048816235565995,0.16455696202531644,0.2547890639145392,0.059474498,0.1506482
Gng7,-3.3456237,-1.3587478,0.0008209772573869022,0.005200296771802467,0.21518987341772153,0.29538294405214555,0.08214967,0.19850564
Mcc,-3.3460448,-1.4490896,0.0008197317768177969,0.005194856802616557,0.2468354430379747,0.3162411732753938,0.11264865,0.28183797
Igf1r,-3.3974094,-0.3933935,0.0006802712178491857,0.004378176676313203,0.8069620253164557,0.686040195545899,0.7199003,0.86907834
Car12,-3.4046013,-1.6685865,0.000662607156769529,0.004281927441653979,0.13291139240506328,0.23049067535759551,0.05307804,0.15981634
Golm1,-3.4094357,-2.0263171,0.0006509741773215219,0.004216893959650264,0.1360759493670886,0.23001991671193192,0.043532364,0.16657457
Eps8,-3.4266121,-1.7346783,0.0006111611520055632,0.003984930879492717,0.17088607594936708,0.26134347275031683,0.07834668,0.23998363
Bmpr1b,-3.42844,-2.350488,0.0006070606198368751,0.003963002637273283,0.07278481012658228,0.1795401050153902,0.041862823,0.19723552
Rorb,-3.430566,-1.9854623,0.0006023233103119807,0.003935901592432617,0.14873417721518986,0.24323737099402498,0.09109102,0.32037956
Ar,-3.4319975,-1.1097174,0.0005991532398257908,0.003921068886858729,0.2626582278481013,0.3341300018106102,0.12286731,0.24852248
Nptx1,-3.4480233,-1.2791774,0.0005647054763528297,0.003717206308084403,0.27531645569620256,0.34419699438710843,0.122319065,0.27443627
Tmsb4x,-3.483611,-0.7284322,0.0004946976395308718,0.003309067855164184,0.819620253164557,0.7204780010863661,0.78100306,1.0855736
Pbx3,-3.486888,-1.3676926,0.000488676164679067,0.0032753126826955675,0.2626582278481013,0.338584102842658,0.15303749,0.355397
Kctd4,-3.496967,-1.5728472,0.00047057975710665547,0.0031698365689285116,0.18670886075949367,0.27651638602208944,0.06983759,0.19489826
Pcdh10,-3.500907,-0.8936843,0.0004636777042529565,0.003125694910506006,0.5031645569620253,0.5014665942422596,0.3070153,0.5114244
Chst9,-3.5100074,-1.0465887,0.0004480941958553163,0.003035877721289044,0.24367088607594936,0.33514394350896254,0.19479866,0.36759022
Hexb,-3.516126,-0.6967781,0.00043789337048072115,0.0029748945444311465,0.7215189873417721,0.6788339670468948,0.626759,0.8807276
Samd4,-3.5228057,-1.4028468,0.0004270044389936311,0.0029069189956318388,0.2848101265822785,0.34999094694912186,0.13207603,0.3172538
Arhgap12,-3.5344496,-0.75241524,0.0004086254131687646,0.002792412220713302,0.5506329113924051,0.5348542458808618,0.37478238,0.56868875
Adra1a,-3.5838635,-2.2559688,0.00033854891877192376,0.0023652650669270907,0.0949367088607595,0.20133985152996559,0.036880746,0.16504975
Fndc3b,-3.5847478,-0.6787218,0.0003374042230041739,0.002358494139469863,0.5411392405063291,0.5370631902951295,0.34102523,0.501087
Sox6,-3.5860527,-1.8398551,0.0003357210508418043,0.0023485614777712265,0.2310126582278481,0.3106282817309433,0.15755688,0.47677696
Slc2a13,-3.617371,-0.46234,0.0002976104183737874,0.002108858634415524,0.7943037974683544,0.6618504435994931,0.7703035,0.9550521
Pard3,-3.632113,-0.6574491,0.00028111007224437443,0.002001438166721341,0.6582278481012658,0.6101394169835235,0.50457007,0.71056527
Slc9a9,-3.6498296,-0.4872627,0.0002624142378262721,0.0018848090271028955,0.759493670886076,0.6862212565634619,0.74890655,0.94100606
Thrb,-3.6532853,-0.3901932,0.00025890624315339433,0.0018640972008391492,0.8322784810126582,0.6920876335325005,0.9458794,1.1198022
Slc6a1,-3.6587162,-1.4818033,0.00025348190197632843,0.0018284721358668308,0.22784810126582278,0.3145029875067898,0.123787746,0.3133834
Sema3e,-3.7171044,-1.0484563,0.00020151921781535564,0.0014814832784401113,0.41455696202531644,0.4390005431830527,0.29038033,0.52879745
Cacng8,-3.7314286,-0.73883116,0.0001903969438970039,0.0014070313208230183,0.5411392405063291,0.521274669563643,0.31325766,0.47866437
Rmst,-3.7387855,-1.940347,0.00018491141918444085,0.0013706399540650831,0.14873417721518986,0.2515299655984067,0.09785822,0.33258528
Kif26b,-3.7531238,-0.9847614,0.00017464454198918013,0.0013020807001246587,0.33860759493670883,0.40811153358681873,0.20157883,0.36601198
Runx2,-3.7601473,-0.7494473,0.00016981328664080858,0.001270290370834779,0.5158227848101266,0.5161687488683686,0.37385476,0.5665103
Gm30382,-3.763161,-1.3009949,0.00016777912099291874,0.0012564729601671478,0.2563291139240506,0.3373891001267427,0.14952773,0.3346175
Gabbr1,-3.8012538,-0.59920025,0.0001439657279094722,0.0010999030733373665,0.6835443037974683,0.6216911099040376,0.45323408,0.6251997
Kcnip1,-3.8081372,-1.8609169,0.0001400176634285658,0.001072484212179465,0.12025316455696203,0.23313416621401412,0.070741296,0.23607269
Cdk19,-3.810593,-1.1719916,0.00013863392898308136,0.0010626871105575803,0.44936708860759494,0.47629911280101395,0.24980685,0.49433935
Gm12296,-3.8124523,-1.9656578,0.00013759482392800405,0.0010554304650144074,0.11075949367088607,0.2220170197356509,0.034067243,0.12694617
Stox2,-3.857551,-0.26663926,0.00011452873852831818,0.0008964134005988668,0.8892405063291139,0.7462973021908383,0.95218515,1.069672
Npas3,-3.8792603,-1.0781593,0.00010477458709162893,0.0008258413479472189,0.6139240506329114,0.5845011768966142,0.6232254,1.0389223
Jarid2,-3.8900201,-0.32091767,0.00010023588476948137,0.000793091349751462,0.8512658227848101,0.7293137787434365,0.8050557,0.9341062
Hipk2,-3.9129784,-0.87449175,9.11647182006139e-05,0.0007283960684063323,0.5822784810126582,0.5682418975194641,0.3762442,0.60839736
Rtn4rl1,-3.9163392,-0.9995712,8.990371108060667e-05,0.0007200335966425935,0.3639240506329114,0.4227412638059026,0.19003849,0.34957692
Ksr1,-3.9489977,-0.7925302,7.847907840473676e-05,0.0006365025163704428,0.509493670886076,0.5063552417164584,0.29465467,0.46595064
Cntnap5c,-3.9885044,-0.885512,6.649115302047052e-05,0.0005483785394904981,0.46835443037974683,0.5087814593518015,0.47977433,0.75962615
Smoc2,-4.000464,-2.5733104,6.321835966753357e-05,0.0005237981265083648,0.0949367088607595,0.21176896614158972,0.028327012,0.15786316
Pdlim5,-4.009747,-2.2748883,6.078382465899739e-05,0.0005048721386668501,0.12974683544303797,0.24269418794133624,0.050521847,0.22377326
Plcb4,-4.018816,-1.5511676,5.849133710337034e-05,0.0004882454886509975,0.24050632911392406,0.33242802824551876,0.119819015,0.3170243
A330015K06Rik,-4.081579,-1.8046992,4.4730772274178336e-05,0.00038265388443399295,0.16139240506329114,0.27137425312330254,0.05598253,0.18328513
Abca1,-4.1064177,-2.114411,4.0184278662418234e-05,0.00034640730435007316,0.14556962025316456,0.2612348361397791,0.06009351,0.23759113
Mkx,-4.113855,-1.8693234,3.8910572882832954e-05,0.0003361823451323863,0.17721518987341772,0.2808980626471121,0.069183014,0.23247288
Atp1a2,-4.1194577,-2.0979676,3.797649389581163e-05,0.0003289582175952477,0.21518987341772153,0.31653087090349447,0.116102934,0.42333657
Cald1,-4.123278,-2.0590656,3.7351791322746915e-05,0.00032448840376405095,0.12658227848101267,0.24649646931015753,0.051258232,0.19817084
Fchsd2,-4.1636763,-0.7462133,3.1316427639133424e-05,0.0002761642306083082,0.7088607594936709,0.6442151004888648,0.53561914,0.7831883
Efna5,-4.1773515,-1.2410438,2.9492326867222963e-05,0.0002620564890616009,0.3449367088607595,0.414702154626109,0.25632942,0.5250958
Atp1b1,-4.2160616,-0.3009673,2.4860581420403294e-05,0.00022438825084522557,0.9715189873417721,0.8588810429114612,1.3401247,1.4981872
Gfra1,-4.217114,-1.8769763,2.4744874008678194e-05,0.00022341893972217174,0.16455696202531644,0.27876154263986963,0.07221259,0.24298677
Arhgap5,-4.2386165,-0.6261515,2.2490161251807107e-05,0.0002054779438408898,0.7689873417721519,0.6913633894622487,0.6311288,0.857737
Dpf3,-4.2629395,-1.7833999,2.0175541014923923e-05,0.00018629442854673742,0.17405063291139242,0.2878145935180156,0.08364417,0.26260933
Mmp17,-4.2844625,-1.1882795,1.8318151517231548e-05,0.00017108402199096686,0.2626582278481013,0.36360673546985334,0.120721646,0.2564976
St18,-4.2868304,-1.4204867,1.812404212494359e-05,0.00016944781207280245,0.3069620253164557,0.4033315227231577,0.28970107,0.6415734
Actb,-4.291051,-0.86200374,1.7782944661127385e-05,0.00016678105516387186,0.740506329113924,0.6830345826543546,0.5529085,0.85096776
Kcnh1,-4.295559,-0.7715696,1.7425356238287492e-05,0.00016382761445863714,0.4810126582278481,0.5175086003983342,0.34327972,0.5301447
Sulf2,-4.303972,-1.642801,1.6776287838009487e-05,0.00015844599444896833,0.21518987341772153,0.32102118413905484,0.08970426,0.25701892
Adamts3,-4.3395004,-1.0802855,1.4280707825568578e-05,0.00013748254878916813,0.3924050632911392,0.4434908564186131,0.21221858,0.40539518
Adgrl2,-4.376516,-1.1841108,1.205912918420893e-05,0.00011821554220346368,0.38924050632911394,0.4375882672460619,0.23205149,0.46591514
Sorl1,-4.399106,-0.5816716,1.086977923007996e-05,0.00010757678376141752,0.7025316455696202,0.6303458265435452,0.5491436,0.73962766
Grm1,-4.4138513,-0.42493582,1.0154779300737043e-05,0.00010132154467538223,0.8291139240506329,0.6869092884302009,1.0077931,1.2045819
Itgav,-4.455431,-1.8686725,8.372473715900422e-06,8.524758194249501e-05,0.18037974683544303,0.30005431830526885,0.07502863,0.25040323
Ctnna3,-4.4813256,-1.2648972,7.418077207108654e-06,7.657461949865907e-05,0.39556962025316456,0.4657251493753395,0.24803352,0.5166965
Bcl6,-4.490826,-2.2247272,7.094742881046745e-06,7.351937570911147e-05,0.0949367088607595,0.23143219264892267,0.035877887,0.15764143
Gab2,-4.502337,-0.79946524,6.72103472873258e-06,7.017713876760391e-05,0.6075949367088608,0.5990584827086728,0.4799652,0.7285864
Plp1,-4.514223,-0.9685407,6.354935886124758e-06,6.667595754009068e-05,0.75,0.7184139054861488,0.79379004,1.2152828
Htr1f,-4.5253406,-1.4752065,6.02983155865056e-06,6.358774489047902e-05,0.25316455696202533,0.3572333876516386,0.16057475,0.3949269
Galnt14,-4.5285087,-1.1955941,5.94014725116906e-06,6.278983345354549e-05,0.31329113924050633,0.40278833967046895,0.18773797,0.38730475
Pantr1,-4.5352025,-1.3302077,5.754828271385148e-06,6.111946073206282e-05,0.2689873417721519,0.36979902227050515,0.1385399,0.3174544
Rgs20,-4.5525436,-1.9139925,5.300113251064849e-06,5.658086732463746e-05,0.17405063291139242,0.2996197718631179,0.093124226,0.3132027
Gm2164,-4.5631495,-1.6756424,5.039195966215402e-06,5.39669970554834e-05,0.18670886075949367,0.3092160057939526,0.13280891,0.3741368
Vav3,-4.58234,-1.3495115,4.598025255549794e-06,4.965793352758158e-05,0.310126582278481,0.39898605830164763,0.1666514,0.37987843
Fam171b,-4.611616,-0.5166018,3.995504320406084e-06,4.3873805103927867e-05,0.7310126582278481,0.675067897881586,0.5914551,0.76729625
Specc1,-4.612146,-0.53894955,3.985332254764034e-06,4.377999905376517e-05,0.7626582278481012,0.6822741263805903,0.6644174,0.8631504
Pcp4,-4.6122265,-1.5659534,3.983785047154321e-06,4.377999905376517e-05,0.2974683544303797,0.3921781640412819,0.14168234,0.3720139
Ptprj,-4.6487474,-0.41387665,3.3395647688735157e-06,3.745162994141543e-05,0.8449367088607594,0.7118232844468586,0.82593983,0.9971926
Zdhhc14,-4.697881,-0.49732444,2.6287445947436662e-06,3.0224376234814852e-05,0.7658227848101266,0.6857504979177983,0.7274685,0.9203497
Frmpd3,-4.7196813,-1.6691927,2.3621425438540037e-06,2.7440886361157405e-05,0.17721518987341772,0.30458084374434186,0.070303515,0.20834522
Slc24a3,-4.721892,-0.3915216,2.336611388783696e-06,2.7167783650635183e-05,0.8575949367088608,0.7288430200977729,1.018304,1.1999284
Mgll,-4.723842,-1.1799268,2.314299410569854e-06,2.6966706488296605e-05,0.43037974683544306,0.4756472931377874,0.2133172,0.43095028
Nectin3,-4.73603,-1.3588685,2.179453264093597e-06,2.564006532670532e-05,0.3291139240506329,0.416005793952562,0.19135134,0.43235743
Dnm3,-4.772558,-0.58512527,1.819005513038137e-06,2.1742294544188054e-05,0.8291139240506329,0.7268151367010682,0.87153125,1.1269047
Pik3r1,-4.79492,-1.1356595,1.6273983933418052e-06,1.9715146451350003e-05,0.4525316455696203,0.5071519101937353,0.26084045,0.5036846
Rapgef5,-4.797495,-0.47349277,1.6066223535143157e-06,1.9478712920117674e-05,0.8291139240506329,0.7155531414086547,0.9141666,1.1234115
Ptprz1,-4.8105354,-1.1394755,1.5052666422600852e-06,1.834309055670226e-05,0.5221518987341772,0.5677349266702879,0.4676197,0.83872527
Etv1,-4.816843,-1.1797004,1.4584727146602264e-06,1.7813255383145584e-05,0.3987341772151899,0.4665942422596415,0.25719476,0.50946844
Sdk1,-4.845639,-1.3323407,1.262047973976193e-06,1.5721478470440566e-05,0.40189873417721517,0.46514575411913817,0.27741566,0.590603
Ptk2b,-4.8808904,-0.7548654,1.0560804971237621e-06,1.3379011295481137e-05,0.6455696202531646,0.6033677349266703,0.5120297,0.7553563
Ror1,-4.904771,-1.6005228,9.353640412125645e-07,1.2025469754728042e-05,0.2088607594936709,0.3356509143581387,0.12172518,0.3311307
Zswim6,-4.925989,-0.44754487,8.393470470384637e-07,1.0948182113555106e-05,0.8227848101265823,0.7122940430925222,0.8150178,0.9996076
Itgb8,-4.9320374,-2.1614602,8.137637224522691e-07,1.0650672782412309e-05,0.1518987341772152,0.2895527792866196,0.060889836,0.24753578
Lurap1l,-4.9393907,-1.3521464,7.836707800139557e-07,1.0286875358561304e-05,0.28164556962025317,0.38489951113525256,0.12798777,0.29904643
Prdm5,-4.9421763,-2.1597362,7.725534095672518e-07,1.0165773807576914e-05,0.1360759493670886,0.276118051783451,0.057400383,0.23427168
Adam12,-4.9702497,-2.1229491,6.686682682909592e-07,8.925542160446137e-06,0.16455696202531644,0.2991490132174543,0.07003015,0.2745773
Klhl5,-4.9707828,-1.6633086,6.668315984062278e-07,8.905449825633866e-06,0.22468354430379747,0.34799927575592976,0.088702105,0.2575786
Reps2,-5.0009327,-0.45057243,5.705360052883269e-07,7.707542715986598e-06,0.7816455696202531,0.6857867101213109,0.726596,0.89998007
