names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Progenitors (for_DEGs),mean_expr_Rest (for_DEGs)
Kat6b,8.35446,0.6431218,6.573260781115064e-17,1.026880913886987e-14,0.7777777777777778,0.7049620675886602,1.1765901,0.8905383
Sbf2,8.328842,0.5331489,8.163670938887854e-17,1.2463513529995263e-14,0.8616352201257862,0.7825692402628045,1.5011765,1.2266057
Pde1c,8.310042,1.694829,9.566759677586252e-17,1.4281046252041256e-14,0.4758909853249476,0.33224436458673634,0.8375154,0.3399224
Dpp6,8.293033,0.7069598,1.1039700198515845e-16,1.6388770405200042e-14,0.9035639412997903,0.8193037859813423,2.2514586,1.8258629
Zfp385b,8.287076,0.8195511,1.1606619645283537e-16,1.713570713564663e-14,0.7819706498951782,0.6631819666775564,1.5538542,1.1356823
Atp11c,8.234142,1.1847271,1.8084848654165698e-16,2.6125800179431844e-14,0.5387840670859538,0.42763802678863116,0.6933543,0.36470652
Smyd3,8.1797905,0.5998248,2.843388942033007e-16,3.979263587105567e-14,0.7987421383647799,0.7250353914842644,1.3359176,1.0472603
Uhrf2,8.17187,0.824595,3.03645460542578e-16,4.227437059471021e-14,0.6415094339622641,0.5828160731786998,0.8167118,0.53834283
Tia1,8.130923,0.5567297,4.260334170384032e-16,5.840570365215252e-14,0.8050314465408805,0.7238012269047879,1.2062492,0.9522208
Cacna1d,8.082496,0.60489655,6.345453854969731e-16,8.611229549648316e-14,0.8050314465408805,0.723728628988348,1.4173911,1.1169856
A230057D06Rik,8.07433,0.63694656,6.784795309788496e-16,9.070022386767009e-14,0.8930817610062893,0.7854731569203964,1.9234846,1.559952
Pard3,8.050542,0.758294,8.24282292029711e-16,1.0751682129533172e-13,0.6813417190775681,0.6078623543504301,1.0006251,0.7015379
Phip,8.021596,0.58524555,1.043797483119677e-15,1.3419539890634315e-13,0.8050314465408805,0.7442738393408109,1.3343265,1.0524274
Clasp1,7.9266853,0.63190395,2.250730414390965e-15,2.812889592310941e-13,0.7274633123689728,0.6664488729173472,1.0033245,0.74891067
Epb41,7.886623,1.3271017,3.104736878340006e-15,3.8444368627187083e-13,0.4758909853249476,0.3559475843043305,0.6252216,0.29730046
Rbfox2,7.87481,0.58588815,3.412608885224875e-15,4.1870685272142643e-13,0.9056603773584906,0.7772332934044793,1.6684598,1.3526051
Chd6,7.8724384,0.5130489,3.477950600915494e-15,4.247842393027242e-13,0.7651991614255765,0.720171331082798,1.1190262,0.89397544
Pik3r1,7.8543553,1.0157615,4.018341657452951e-15,4.885648883971078e-13,0.589098532494759,0.5037569421757595,0.829554,0.49416375
Igfbpl1,7.8396225,5.5478253,4.519025891574835e-15,5.469649806604315e-13,0.22012578616352202,0.013430614541362663,0.3346113,0.008459111
Ppp6r3,7.8389664,0.6599396,4.5427093749002794e-15,5.473659233343969e-13,0.6750524109014675,0.630585502196087,0.8692355,0.62947667
Scaper,7.834805,0.5342512,4.6957100724905995e-15,5.607721317680996e-13,0.7777777777777778,0.715125775890232,1.1560221,0.91766554
Pbx3,7.824593,2.0015292,5.0930106083998566e-15,6.025895860272208e-13,0.4570230607966457,0.3349667864532288,0.96860856,0.3422676
Ezh2,7.824576,1.9774468,5.09370387730142e-15,6.025895860272208e-13,0.3857442348008386,0.23681440342662166,0.50262994,0.15344018
Stox2,7.8240967,0.5787169,5.113153167629563e-15,6.025895860272208e-13,0.8071278825995807,0.745326509129188,1.3418883,1.062072
Myef2,7.7367315,0.6772698,1.0200511687680663e-14,1.1865270521557552e-12,0.6708595387840671,0.6298958219899089,0.9025248,0.6505782
Bach2,7.723706,0.8379537,1.12995553054703e-14,1.3030860560428625e-12,0.6750524109014675,0.6148680532868707,1.0837547,0.7391348
AW554918,7.71588,0.77549297,1.2015038001659728e-14,1.3796755175410122e-12,0.6205450733752621,0.5875712367055066,0.8487351,0.5771077
Ttc3,7.703057,0.3693843,1.3284934823362794e-14,1.5190051008670563e-12,0.9559748427672956,0.8939344440814548,2.1149845,1.8935361
Tshz1,7.690513,2.1333635,1.465459891071424e-14,1.6614728807210619e-12,0.36477987421383645,0.2103161639260953,0.53673905,0.15007672
Enah,7.6888094,0.54733074,1.485105608383663e-14,1.6766717519860935e-12,0.8218029350104822,0.7407528403934807,1.3336353,1.068992
Fndc3a,7.6775503,0.7416604,1.621597566958234e-14,1.8231099005927927e-12,0.6289308176100629,0.5743221169552434,0.7958862,0.5466586
Spag9,7.57261,0.45093617,3.657994417974266e-14,3.9316124004387416e-12,0.8343815513626834,0.7814802715162075,1.3128219,1.0944096
Nrxn1,7.5584936,0.45917103,4.077633169894268e-14,4.3651794133489634e-12,1.0,0.9661330719808342,3.9267287,3.6158123
Ptprs,7.5337296,0.5604592,4.931129097345803e-14,5.196056425320852e-12,0.80083857442348,0.7316055029220662,1.2630553,1.0005444
Astn1,7.5285864,0.5454291,5.129259464069516e-14,5.38371882029484e-12,0.8679245283018868,0.7534574757704454,1.482797,1.203945
Myt1l,7.526337,0.6224869,5.218340761793707e-14,5.455907247836456e-12,0.9287211740041929,0.8001016370830157,2.1017497,1.7341439
Agap1,7.520755,0.53360516,5.446088041240821e-14,5.6719529328736765e-12,0.7421383647798742,0.7058332425859378,1.151932,0.9143509
Sema6d,7.490402,0.72412825,6.866291080596871e-14,7.041879440291524e-12,0.7589098532494759,0.703582707176304,1.53531,1.1647706
Gphn,7.478595,0.4282961,7.51214092927818e-14,7.645879801882754e-12,0.9412997903563941,0.8786525826708773,2.2081966,1.9485992
Pcdh15,7.4696646,0.7803378,8.039944060121233e-14,8.087736177955057e-12,0.7945492662473794,0.7409343351845802,2.0621765,1.6086081
Cask,7.4580116,0.5063104,8.783792619308131e-14,8.773996568059832e-12,0.7819706498951782,0.7339649352063595,1.2357162,1.0000418
Elmo1,7.4286265,0.6867018,1.0973118222936225e-13,1.0839988479790307e-11,0.6645702306079665,0.5700388398852952,1.0761831,0.78900635
Robo1,7.381478,0.7032055,1.5654229161689352e-13,1.524018614400699e-11,0.8679245283018868,0.790663907945842,2.1731544,1.7547811
Kmt2e,7.3657036,0.4658873,1.7621526079619996e-13,1.7032028984150696e-11,0.8301886792452831,0.7713528621728556,1.3077624,1.0829384
Pcm1,7.3386188,0.5032606,2.1580975487971536e-13,2.0636327806469582e-11,0.7610062893081762,0.7239464227376674,1.1023369,0.8833187
Stag1,7.3372545,0.48657507,2.1802014686542429e-13,2.070035811404223e-11,0.909853249475891,0.8207920432683582,1.7135528,1.4460832
Hnrnpa2b1,7.3080344,0.56250817,2.710779659636913e-13,2.5379320367402042e-11,0.710691823899371,0.6718211187338924,0.95839435,0.73643637
2610307P16Rik,7.278715,3.660748,3.3701466652801563e-13,3.1118845668755256e-11,0.23270440251572327,0.04501070819267487,0.3994244,0.03808556
Pkia,7.2415524,0.6580869,4.4357711049194143e-13,4.0540533873872335e-11,0.6645702306079665,0.6308032959454064,0.9476694,0.69368494
Tnrc6a,7.2043557,0.50371397,5.831887321305367e-13,5.240896733226596e-11,0.7337526205450734,0.7039093978002832,1.05191,0.83899266
Plxna2,7.1837497,0.7996901,6.78249912297563e-13,6.014711268460568e-11,0.6939203354297694,0.6555954844095975,1.1594759,0.8140789
Xpo1,7.109071,0.75909525,1.1682676290416296e-12,1.0029185684456418e-10,0.6058700209643606,0.553232422229482,0.7448041,0.5029051
Gad1,7.0981855,1.3820862,1.2640541096785986e-12,1.0816921632822912e-10,0.4088050314465409,0.26269556063740973,0.5409339,0.24319804
Fyn,7.0867295,0.52774763,1.3731848847230012e-12,1.171348503254192e-10,0.7148846960167715,0.6752695197647828,1.0066165,0.7904476
Gpr137c,7.078718,0.8044468,1.4549397555498893e-12,1.237159216190681e-10,0.6079664570230608,0.5511996805691677,0.8433902,0.5643078
Zmym4,7.066891,0.46162367,1.584433262088312e-12,1.3430196136376323e-10,0.8155136268343816,0.7578496497150532,1.2890325,1.0679111
Tnik,7.058406,0.5250638,1.6842346672959064e-12,1.418664122578088e-10,0.9245283018867925,0.8150568078696141,1.9814426,1.6762602
Scn3a,7.039666,0.58267844,1.9270078995361515e-12,1.618084445641762e-10,0.6855345911949685,0.6357399542633126,0.9690048,0.73809195
Inpp4b,6.966312,0.9670977,3.2535781361391628e-12,2.6817068870570335e-10,0.6352201257861635,0.5897854731569204,1.3409727,0.89361054
Hnrnpr,6.9443755,0.6118524,3.801379772447365e-12,3.1094889752266366e-10,0.6855345911949685,0.6457221677737849,0.90187895,0.67198694
Rev3l,6.9441557,0.48206475,3.807301350389145e-12,3.1094889752266366e-10,0.7777777777777778,0.7409706341428001,1.2488178,1.0224546
5330434G04Rik,6.859131,0.5803039,6.928065455511346e-12,5.450462426100386e-10,0.7211740041928721,0.6432538386148318,1.1007222,0.850956
Phf14,6.832474,0.42859477,8.346234875007307e-12,6.444348594581791e-10,0.8469601677148847,0.7916802787759991,1.4520768,1.2328573
Pds5b,6.822651,0.515997,8.937578214376324e-12,6.861506474865482e-10,0.7044025157232704,0.6725107989400704,0.97322166,0.766112
Sorbs2,6.810067,0.6000139,9.755313453912352e-12,7.446740696210935e-10,0.9119496855345912,0.7787215506914952,1.9192971,1.5763289
Evl,6.807744,0.7519016,9.91410349843375e-12,7.546514476003253e-10,0.5681341719077568,0.5276416566844532,0.6812195,0.457259
Dock3,6.754482,0.4790054,1.4334651760309873e-11,1.0523827672118204e-09,0.8909853249475891,0.8034411412392465,1.8136724,1.5438814
Usp3,6.7181387,0.88659734,1.8406060022050665e-11,1.3330750210040468e-09,0.549266247379455,0.4866601328541871,0.6790337,0.42247128
Erbin,6.666737,0.64160806,2.6155263034893582e-11,1.8494524151252382e-09,0.5723270440251572,0.4435006715307271,0.7297397,0.52400494
Camta1,6.6434884,0.45585713,3.063448322270306e-11,2.1325092336632936e-09,0.8385744234800838,0.7706994809248975,1.4395399,1.2079828
Maco1,6.636419,0.6940464,3.213957913388023e-11,2.2314999775900824e-09,0.5911949685534591,0.5568986170096918,0.7060642,0.4911479
Tnks,6.635129,0.5470078,3.2421929427654204e-11,2.245302174538836e-09,0.660377358490566,0.6335983157283386,0.8455395,0.64698726
Map3k1,6.614477,1.7482489,3.728677199447227e-11,2.5623927455024804e-09,0.3018867924528302,0.14417946204943918,0.3285353,0.1095454
Macf1,6.6104927,0.36854362,3.830429551801864e-11,2.6256031136968386e-09,0.9475890985324947,0.8758575628879451,2.0353453,1.8172059
Rarb,6.562228,2.5654514,5.300966647322139e-11,3.569848967758042e-09,0.32075471698113206,0.194961704599078,0.6138974,0.13382545
Rps6ka5,6.548848,0.7893338,5.798249708746072e-11,3.8852610891273555e-09,0.5723270440251572,0.5306907691749246,0.79224396,0.53013396
Hdgfl3,6.507188,0.62807155,7.657063852714807e-11,5.055167216767737e-09,0.6163522012578616,0.5869904533739881,0.7649692,0.5558404
Prrc2c,6.494239,0.3478374,8.345413595903786e-11,5.4826714748639306e-09,0.790356394129979,0.7706268830084576,1.198743,1.0366625
Zfp207,6.4798746,0.46985844,9.179883370027821e-11,5.9988603036479614e-09,0.7127882599580713,0.6884097426403862,0.9758513,0.7856483
Cpsf6,6.475779,0.45084062,9.432393998718024e-11,6.1219426750133644e-09,0.7274633123689728,0.7102254165305456,1.0494064,0.85775083
Nsd2,6.46702,0.61073226,9.995437334708701e-11,6.440705064355463e-09,0.6415094339622641,0.6272096990816364,0.87022024,0.6463624
Dennd5b,6.4610524,0.48575056,1.0397738771343588e-10,6.683905281961775e-09,0.710691823899371,0.6660495843769284,0.9544842,0.76113075
Syncrip,6.458678,0.7182554,1.056217772611592e-10,6.773406097869565e-09,0.5765199161425576,0.5432502087190098,0.69106483,0.4733138
Cplane1,6.4568195,0.4743205,1.0692613569067116e-10,6.840726823829367e-09,0.7631027253668763,0.7012595738502305,1.1022301,0.8950428
Huwe1,6.446069,0.38704035,1.1478874978104077e-10,7.3089424327406765e-09,0.8134171907756813,0.7701549965515989,1.2705038,1.0850691
Kansl1,6.4289327,0.40540928,1.2850283176944577e-10,8.143563890672187e-09,0.9056603773584906,0.8353479255145377,1.7365922,1.5111527
Cnot2,6.42633,0.43754616,1.3072144735746013e-10,8.264671271752832e-09,0.7085953878406709,0.696032523866565,0.9965335,0.8161682
Ppp1r9a,6.4258533,0.41465008,1.3113174271630615e-10,8.271150062880626e-09,0.8511530398322851,0.8012269047878325,1.5037516,1.2877412
Zfp280d,6.4196544,0.4062189,1.3658405280539536e-10,8.594879388480032e-09,0.7714884696016772,0.7372681404043704,1.1508172,0.96718085
Cdh18,6.396645,0.79140383,1.588278657781316e-10,9.924894775484642e-09,0.6457023060796646,0.5817997023485426,1.1969177,0.84784824
Rere,6.3856597,0.4288082,1.7065987793015132e-10,1.060875790178515e-08,0.9412997903563941,0.8504845910922356,1.9045253,1.6575478
Ptbp2,6.3568087,0.4411001,2.0598861772234454e-10,1.2665707455833863e-08,0.7651991614255765,0.7221677737848924,1.1083148,0.914164
Arid1b,6.356292,0.4638668,2.0668218137055625e-10,1.2679338386819285e-08,0.8658280922431866,0.7826418381792443,1.4687619,1.2309347
Pum2,6.3356485,0.48097506,2.36344945077725e-10,1.4335414614533794e-08,0.7044025157232704,0.6797342916258303,0.9376014,0.74826396
Ubn2,6.3302975,0.40353122,2.4468936285159075e-10,1.4808115269869916e-08,0.8553459119496856,0.7837671058840612,1.3972899,1.1943655
Lmnb1,6.315208,2.067497,2.6979847901315227e-10,1.616343680990537e-08,0.3018867924528302,0.1676648880177139,0.32909846,0.08890383
A330076H08Rik,6.2969704,0.56776154,3.0351880848406567e-10,1.8003422481163013e-08,0.70020964360587,0.6554502885767178,1.0678186,0.82765543
Dpysl3,6.258567,1.3636601,3.8853189533443865e-10,2.2548276517573146e-08,0.4192872117400419,0.3405205270608734,0.531181,0.24089037
Xkr6,6.233862,0.6381788,4.550738612104008e-10,2.6183800108615568e-08,0.6142557651991615,0.5834331554684381,0.90860313,0.6685901
Nxph1,6.196862,1.2389832,5.759986438851082e-10,3.279043127371369e-08,0.5220125786163522,0.42030563722821157,1.2533932,0.7227594
Mllt3,6.1757593,0.5386512,6.584616337256574e-10,3.724813494359666e-08,0.8071278825995807,0.73022614250971,1.4045415,1.1365337
Dyrk1a,6.1606417,0.4463692,7.245078482935572e-10,4.0727041597589706e-08,0.6918238993710691,0.6781008385059348,0.92903376,0.7534734
Sox2ot,6.158033,1.1447544,7.365399469285579e-10,4.131696946549134e-08,0.5429769392033543,0.46455406729826854,1.299782,0.7915746
Galnt13,6.148646,0.634812,7.814712798812609e-10,4.360850422910547e-08,0.6666666666666666,0.6964681113652038,1.3485278,1.0426048
Cacna2d2,6.148486,1.8757828,7.822589891488216e-10,4.360850422910547e-08,0.2851153039832285,0.14621220370975352,0.33547014,0.10310676
Nedd4l,6.135175,0.47032976,8.50654904049705e-10,4.693449131789646e-08,0.80083857442348,0.747468147664162,1.4078808,1.1719882
Ptpn12,6.1326833,0.62326145,8.640898097682269e-10,4.757805981244315e-08,0.6163522012578616,0.5940687502268684,0.79519725,0.5814908
Ogt,6.1279116,0.3914035,8.904009413762203e-10,4.892653025517185e-08,0.8364779874213837,0.7713165632146357,1.3146431,1.1237278
Bbx,6.126379,0.75962424,8.990159232905773e-10,4.9198692176818356e-08,0.5576519916142557,0.5199099785836147,0.7079741,0.47517413
Kif2a,6.1147118,0.5791252,9.67317730088959e-10,5.279256982707776e-08,0.6289308176100629,0.5993683981269737,0.77990466,0.5826062
Fam172a,6.1144977,0.42748207,9.686169305824093e-10,5.279256982707776e-08,0.8385744234800838,0.7915713819013395,1.432308,1.2151284
Pum1,6.0923443,0.44639882,1.112689606366218e-09,6.027816476423444e-08,0.7169811320754716,0.6964681113652038,0.97875965,0.79708916
Mast2,6.079019,0.54527277,1.2092010141615259e-09,6.511268787679399e-08,0.6708595387840671,0.6436531271552507,0.94306797,0.72966564
Nedd4,6.0422077,0.3740292,1.5201979172667382e-09,8.088657037021238e-08,0.7547169811320755,0.7539293622273041,1.1519566,0.9821112
Synpr,6.0238447,0.7579012,1.7032192087542565e-09,9.026725865725222e-08,0.6436058700209644,0.5435768993429888,1.2094113,0.8715379
Ppp1r12b,5.956863,0.50262755,2.571254572251969e-09,1.3363560997371454e-07,0.7085953878406709,0.691712947838397,1.0595621,0.8461029
Vezt,5.9530673,0.50213945,2.631631375176466e-09,1.3624650298842322e-07,0.649895178197065,0.6334894188536789,0.84955037,0.66532904
Cspp1,5.940789,0.44772738,2.8365327698098184e-09,1.4545350290990425e-07,0.7127882599580713,0.6813677447457258,0.9933601,0.8094415
Zbtb20,5.9331145,0.77546597,2.9724117963656528e-09,1.5155351986403243e-07,0.9329140461215933,0.8664198337507714,2.7955668,2.3006089
Rora,5.9306946,0.51022303,3.0165620433888545e-09,1.5351329944291388e-07,0.8385744234800838,0.8000653381247959,1.9253857,1.6317527
Spock3,5.922803,0.7307226,3.16499962969963e-09,1.6015732589459333e-07,0.6331236897274634,0.5699662419688555,1.1478642,0.83137643
C130073E24Rik,5.918105,1.1438289,3.2567160504378427e-09,1.641800380398965e-07,0.4381551362683438,0.34142800101637083,0.7376435,0.40128323
Rbms3,5.911213,0.85147965,3.395981467078586e-09,1.7056078882318057e-07,0.570230607966457,0.5096736723656031,0.9935016,0.66399825
Strn3,5.91089,0.33454776,3.4026378643583056e-09,1.7057626756587253e-07,0.8259958071278826,0.7827870340121239,1.3623741,1.1951709
Chd7,5.907374,1.2399819,3.4760394494721282e-09,1.7393143390561656e-07,0.4192872117400419,0.3224436458673636,0.65751016,0.33198595
Abat,5.867152,1.0719609,4.433441459989706e-09,2.1778166733075577e-07,0.4276729559748428,0.33990344477113504,0.4779119,0.25576234
