names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Progenitors (for_DEGs),mean_expr_Rest (for_DEGs)
Zfand2a,-2.777567,-0.81657654,0.005476754824897648,0.04763978507221936,0.050314465408805034,0.1278449308504846,0.03737429,0.06491659
Gm43111,-2.7787058,-0.3481826,0.005457593662170121,0.04748884122490646,0.0649895178197065,0.1440342662165596,0.05105398,0.064548224
Itga7,-2.7828355,-2.0205557,0.005388611060117851,0.04699512469502326,0.018867924528301886,0.09332462158336055,0.012508091,0.049807824
Pnma2,-2.7856154,-0.40512863,0.0053426220584157314,0.046669783715744706,0.09643605870020965,0.17906276089876222,0.07710409,0.10087748
Zfp729b,-2.7883267,-1.3504906,0.005298108013716243,0.04637138838063695,0.03563941299790356,0.11132890486043051,0.023188176,0.05809952
Azin2,-2.7892714,-0.25740188,0.005282677252022204,0.04628155779649058,0.14465408805031446,0.23369269301971032,0.1076089,0.12734029
Urb1,-2.78928,-0.31161404,0.005282537582001517,0.04628155779649058,0.07127882599580712,0.15220153181603688,0.05975376,0.073641434
Wdr91,-2.7893913,-0.9222353,0.005280722175245327,0.04628155779649058,0.05241090146750524,0.12889760063886166,0.03922173,0.07306832
Pgam1,-2.7907126,-0.39388248,0.005259213055665248,0.046121101437899874,0.1970649895178197,0.2900649751352136,0.1904393,0.2434455
Mettl2,-2.792037,-0.3246873,0.005237736909837171,0.045992807440302215,0.09014675052410902,0.1712947838397038,0.06815037,0.08464125
Fkbp8,-2.793367,-0.28700542,0.005216247967043129,0.045864065076717565,0.14675052410901468,0.23558023884714507,0.12784696,0.15391944
Clip1,-2.7946684,-0.25082296,0.005195297301600749,0.04573972427719926,0.5303983228511531,0.6516751969218484,0.6240133,0.70848995
Tnfrsf25,-2.7950852,-1.8953637,0.005188605499736954,0.045695781638129124,0.016771488469601678,0.09194526117100439,0.011296065,0.04139272
Lpar1,-2.7962582,-1.0113376,0.005169809420738652,0.04559001612577866,0.07966457023060797,0.1553595411811681,0.076975204,0.1495342
Myrf,-2.7969944,-3.140984,0.005158041879489634,0.045501177052490634,0.010482180293501049,0.08508475806744346,0.00766286,0.065652564
Mtmr9,-2.8017492,-0.2855912,0.005082635613701026,0.044939262566681994,0.14046121593291405,0.2266506951250499,0.10894884,0.13129401
Gm12122,-2.8038042,-0.89677215,0.0050503565695720135,0.04469798452714097,0.033542976939203356,0.11034883298849323,0.02507838,0.046199884
L3mbtl1,-2.804295,-0.59865683,0.005042672941141152,0.04464468597313435,0.07127882599580712,0.15053177973792153,0.045950286,0.06878533
4921511C10Rik,-2.8063128,-0.8966157,0.005011200536338436,0.04439530445480177,0.027253668763102725,0.10388761842535119,0.026716866,0.04917971
Mettl24,-2.8066154,-0.58519167,0.005006497242326348,0.04438290362959715,0.039832285115303984,0.11746342879959346,0.042513147,0.06312032
Gm13844,-2.806641,-0.84742975,0.005006098089934605,0.04438290362959715,0.04821802935010482,0.12563069439907074,0.03197729,0.056820974
Hps1,-2.809401,-0.90684575,0.004963378647671121,0.04407335897651124,0.0440251572327044,0.12131111837090275,0.031202827,0.057727076
C030029H02Rik,-2.810948,-3.2307866,0.004939578992079413,0.04393462016457259,0.018867924528301886,0.09321572470870086,0.010989248,0.09869873
Gm10516,-2.8114302,-0.40582454,0.004932179203332119,0.04388332953428279,0.07547169811320754,0.15670260263530436,0.058470063,0.07675105
Zfp955b,-2.8116558,-0.34383738,0.004928723570543782,0.04386710908927175,0.10272536687631027,0.18479799629750626,0.07748179,0.097348265
Rpl36,-2.812055,-0.36098337,0.004922605042889578,0.043827169483910855,0.21593291404612158,0.31195324694181276,0.2250299,0.28073743
Ddx47,-2.8146467,-0.49090657,0.004883088514054764,0.0435908931470603,0.07337526205450734,0.15466986097499003,0.059213836,0.08225071
Ripk1,-2.8150234,-0.4275743,0.004877367773373828,0.043554294473431295,0.07966457023060797,0.16047769429017386,0.06729691,0.089500114
Slc12a2,-2.8163705,-0.30853412,0.0048569613586757765,0.043386486604926236,0.39832285115303984,0.5237213691967041,0.44683793,0.52927095
Cerk,-2.825298,-0.2658658,0.0047236664822118595,0.04236479251569849,0.20964360587002095,0.30494754800537227,0.18323228,0.21655063
Eogt,-2.827333,-0.5586597,0.004693750355991342,0.042138680944031864,0.09224318658280922,0.17365421612399723,0.06477468,0.09400424
Bnip1,-2.8287,-0.38183567,0.004673748858275979,0.042001214656145675,0.09853249475890985,0.18145849214127555,0.07296883,0.09406687
Fgf5,-2.8310945,-2.7560842,0.004638900791740028,0.041743892925001524,0.012578616352201259,0.0879886747250354,0.0060830363,0.040392917
Dhps,-2.8331866,-0.35564095,0.004608648210835527,0.04152728954565748,0.09014675052410902,0.17292823695959925,0.07571544,0.09589542
Zfp706,-2.83533,-0.28632736,0.004577838138700582,0.04126350579902202,0.20125786163522014,0.30008348760390574,0.19096304,0.22841506
Rps26,-2.8363745,-0.31627557,0.004562890560661093,0.04115638447967895,0.24528301886792453,0.34491270100548116,0.24976103,0.30251718
Slc27a1,-2.8378615,-0.3508678,0.004541688974655143,0.04102022949545671,0.1740041928721174,0.26363933355112706,0.14114316,0.17674465
Ripor1,-2.838067,-0.31552392,0.004538766033840625,0.0410076137623731,0.10482180293501048,0.18984355149007223,0.082012184,0.10107829
Taf4b,-2.8393912,-0.30471814,0.004519970144925443,0.04086527516626738,0.09433962264150944,0.1792805546480816,0.07809014,0.09560227
Dtwd2,-2.8405015,-0.27504382,0.004504266754650586,0.04073700696649655,0.12578616352201258,0.21351047224944644,0.09773433,0.117101535
P3h1,-2.8430073,-0.73513985,0.0044690046448168175,0.040445319907789795,0.0440251572327044,0.12276307669969871,0.035805453,0.058910336
Tmem116,-2.8438094,-0.38693666,0.00445777211481395,0.040369909774146125,0.0880503144654088,0.17093179425750482,0.069097616,0.08942726
Csrnp2,-2.844403,-0.28706348,0.004449474127884284,0.04030929528531717,0.11320754716981132,0.1997168681258848,0.08399238,0.101573184
Tgfbr2,-2.8490121,-1.67524,0.004385519807817924,0.039810445012185,0.039832285115303984,0.11612036734545718,0.037102733,0.113972835
Atp6v1b2,-2.8496,-0.2988376,0.004377422367644464,0.03975036803602797,0.4276729559748428,0.5590765545028857,0.43550473,0.51363045
Stard3,-2.8504705,-0.9500584,0.004365458324909974,0.03970882369340928,0.04612159329140461,0.12446912773603398,0.039395347,0.07476325
Actl6a,-2.851632,-0.34511438,0.004349539361986886,0.039610999482707555,0.08385744234800839,0.1667211151039965,0.070172034,0.08832056
Prdx5,-2.8523772,-0.8335025,0.004339358600576478,0.039551752237954534,0.14046121593291405,0.22058876910232678,0.11019683,0.18863468
Sbds,-2.852674,-0.29242727,0.004335307921589196,0.03952824019446952,0.1069182389937107,0.19376383897782135,0.09203079,0.111594304
Fam174a,-2.8563557,-0.30318183,0.004285348119932915,0.03915384044639639,0.18658280922431866,0.2799738647500817,0.15379365,0.18658708
Sec14l5,-2.8574288,-1.9278748,0.004270884775596391,0.03906013407769742,0.041928721174004195,0.11779011942357254,0.0333039,0.121202275
Ckmt1,-2.8583477,-0.29872894,0.004258533817365487,0.03896043706932606,0.14046121593291405,0.22842934407782498,0.11794195,0.14321448
Seh1l,-2.858479,-0.38371935,0.004256772041501441,0.038957583363468565,0.10272536687631027,0.1869396348324803,0.083087355,0.1070906
Dynll2,-2.8592696,-0.3085026,0.00424617705436699,0.03887385943810597,0.22012578616352202,0.32066499691458855,0.21449833,0.2594989
Rpl13,-2.8634365,-0.3784285,0.0041907276630838266,0.038418578064504404,0.35639412997903563,0.46429997459072925,0.38840094,0.4805544
Npnt,-2.8637905,-0.89580804,0.0041860486600227825,0.03840188716108302,0.06289308176100629,0.14185632872336565,0.057210837,0.10395756
Egr3,-2.8680942,-0.64784104,0.00412952401122358,0.03794812249711956,0.06708595387840671,0.1481723474536281,0.0565539,0.08724445
Grk6,-2.8688078,-0.3886848,0.004120220426149873,0.037875580858928184,0.07756813417190776,0.159352426585357,0.06430034,0.08337324
Zfp142,-2.8699894,-0.2745808,0.004104855510352755,0.03774725104831572,0.1278825995807128,0.2155069149515409,0.09720255,0.11643525
Spef2,-2.8705802,-2.7672477,0.0040971925680414615,0.03768968308910444,0.016771488469601678,0.09339721949980036,0.008502943,0.056508396
Ric8a,-2.8717046,-1.1242284,0.004082642926176179,0.03756870391313491,0.0440251572327044,0.12250898399215943,0.031317033,0.067047864
2900093K20Rik,-2.8737426,-0.36116982,0.004056395750734959,0.03737837922573675,0.09433962264150944,0.1784456786090239,0.07402271,0.09411609
Fibcd1,-2.875475,-0.8337064,0.004034202533058977,0.03721215999426526,0.050314465408805034,0.12991397146901884,0.047071606,0.082408786
Neat1,-2.8757803,-1.6118389,0.004030301831363923,0.03720172112976593,0.05870020964360587,0.13481433082870523,0.04861512,0.14172441
Dnaaf10,-2.8760998,-0.3544763,0.004026222521734789,0.03718961813647775,0.09014675052410902,0.17318232966713856,0.07115161,0.09009964
Reln,-2.8792393,-0.47142914,0.00398635660516171,0.03685939503809193,0.20964360587002095,0.292460706377727,0.28916958,0.3817961
Gm13483,-2.8795362,-0.4659144,0.00398260607007207,0.036837392462250096,0.1111111111111111,0.1955424879305964,0.09001565,0.12230307
Shank1,-2.882333,-0.27914035,0.003947421513510052,0.03653710508715642,0.469601677148847,0.5869904533739881,0.51150143,0.59351975
Dad1,-2.8830695,-0.71247464,0.0039382056998596105,0.0364895128121475,0.14046121593291405,0.2238193763838978,0.11102149,0.17597136
Nek6,-2.8832808,-0.82635343,0.003935566012757265,0.03647763324000955,0.06079664570230608,0.14047696831100948,0.046919033,0.08174537
Gm49179,-2.8835576,-0.3816065,0.0039321083159674156,0.03647763324000955,0.09014675052410902,0.17387200987331664,0.07027837,0.09061931
Trhde,-2.8859863,-0.2956868,0.003901891337201945,0.03623160986898556,0.4276729559748428,0.522305709826128,0.6033657,0.7014448
Fam53b,-2.8880498,-1.266407,0.0038763852158523026,0.03607053426693137,0.039832285115303984,0.11826200588043123,0.029746482,0.07011698
Stard5,-2.888341,-0.78643167,0.0038727990585639585,0.03605755741635951,0.06079664570230608,0.14044066935278957,0.049416523,0.083766505
Ccs,-2.8887832,-0.39706966,0.003867355275271896,0.03601935398494137,0.09014675052410902,0.17376311299865693,0.071819045,0.09353795
Dcdc2a,-2.890102,-1.3194313,0.003851170502639306,0.03588105111162211,0.031446540880503145,0.11009474028095394,0.025144788,0.061611284
Zfp335os,-2.890841,-0.3999681,0.0038421241629577447,0.035809183579144845,0.07966457023060797,0.16298232240734692,0.06388095,0.08345847
St3gal6,-2.8913205,-1.0593584,0.0038362665944765414,0.03578006103269505,0.09853249475890985,0.17713891611310756,0.08504584,0.16973487
Tstd2,-2.8915944,-0.42586905,0.003832923056537875,0.035773060968799134,0.07756813417190776,0.16087698283059276,0.06266044,0.08330216
Nek10,-2.8918798,-0.2778212,0.0038294430201930435,0.03575299998352574,0.129979035639413,0.21786634723583434,0.12014113,0.14389719
Otulinl,-2.8944886,-0.4732856,0.0037977682712311456,0.03554372464227826,0.12578616352201258,0.21311118370902754,0.10035424,0.13675661
Ehd1,-2.895867,-0.76884145,0.003781126186864443,0.03541263877345681,0.05660377358490566,0.13768194852807725,0.048977386,0.08206839
Dusp7,-2.8966234,-0.7475359,0.0037720236191635783,0.035339705246487225,0.07127882599580712,0.15267341827289557,0.0543238,0.08959251
Atf4,-2.8978333,-0.39089406,0.003757500928179146,0.03524050608732065,0.09433962264150944,0.179135358815202,0.08190089,0.10607834
Echdc2,-2.8979475,-1.2092019,0.0037561334896669208,0.035239981448097125,0.027253668763102725,0.10610185487676503,0.02351313,0.05354911
Dnajc25,-2.8996913,-0.4803186,0.003735302012130016,0.03508128803423052,0.08176100628930817,0.16450687865258268,0.059879966,0.082581766
Rab3b,-2.9047687,-0.47062397,0.003675245290232736,0.034674803703846076,0.0859538784067086,0.1703147119677665,0.082221895,0.11221259
Chchd7,-2.9104626,-0.28347245,0.0036089419990286984,0.034207573614123014,0.13626834381551362,0.22577952012777233,0.10231417,0.12321012
Gm48159,-2.9142728,-1.3112141,0.0035651831866718785,0.033867572664016105,0.029350104821802937,0.10809829757885948,0.022561923,0.05507873
Creb5,-2.9155314,-0.72473544,0.0035508344341063204,0.03378573698457395,0.11949685534591195,0.1996079712512251,0.13956654,0.22115603
Dlc1,-2.9155684,-0.36230066,0.003550412253332544,0.03378573698457395,0.4570230607966457,0.5488765472430941,0.59230286,0.71238655
Zdhhc24,-2.9173293,-1.4101516,0.003530427345053014,0.03362728917460989,0.031446540880503145,0.11060292569603253,0.019034954,0.049811322
Ccsap,-2.9182456,-0.2728806,0.0035200705368563503,0.03356433474993972,0.16561844863731656,0.26073541689353513,0.12676357,0.15125133
Coil,-2.9196982,-0.50500184,0.0035037047206075665,0.033455773220584684,0.09433962264150944,0.17801009111038513,0.06775684,0.09484448
Gm34544,-2.9199324,-3.4321792,0.003501074669589159,0.03344254403549972,0.010482180293501049,0.08820646847435479,0.005364691,0.056439865
Pigl,-2.9202719,-0.27987254,0.003497261083510484,0.033429884494459876,0.10482180293501048,0.19231188064902538,0.0851689,0.1024966
Larp6,-2.9211938,-0.67942196,0.0034869289685482293,0.033342982699249436,0.07966457023060797,0.16203854949362953,0.05755089,0.09063708
Megf10,-2.9217017,-1.5377085,0.0034812469892099153,0.03331235990030998,0.05870020964360587,0.13612109332462158,0.05080186,0.14089617
Fndc9,-2.9223297,-0.3953389,0.0034742359616425113,0.033266563846497066,0.09433962264150944,0.18033322443645866,0.06846802,0.08911569
Evi5,-2.9229918,-0.26995724,0.003466856437416181,0.0332101363541436,0.48427672955974843,0.6126901157936767,0.5620222,0.64679605
2900005J15Rik,-2.923046,-1.1325208,0.0034662527122876446,0.0332101363541436,0.031446540880503145,0.11103851319467131,0.023779592,0.051414844
Naxd,-2.9248927,-0.37503436,0.0034457513027634926,0.03305661665197452,0.1111111111111111,0.19786562125666993,0.088907205,0.11384804
Zfp120,-2.925549,-0.84136117,0.003438489953964006,0.03302080952931124,0.05241090146750524,0.13310827979236997,0.041377485,0.072965026
Dsp,-2.929048,-2.00968,0.0034000182842986956,0.03276846890211835,0.023060796645702306,0.10141928926639805,0.018820446,0.07372091
Pitpna,-2.935875,-0.26869935,0.00332608381446848,0.0321944784203055,0.44234800838574423,0.583796145050637,0.4742358,0.54870313
Ppia,-2.9358807,-0.4642358,0.0033260226138203774,0.0321944784203055,0.42348008385744235,0.5343206649969146,0.49271613,0.6304514
Emc1,-2.941115,-0.28988653,0.0032703313535250313,0.03175778947206997,0.10272536687631027,0.19173109731750698,0.09459876,0.11448689
Apbb1ip,-2.9411464,-1.2626671,0.0032699999057309846,0.03175778947206997,0.07337526205450734,0.15249192348179608,0.084066,0.19097388
Nr6a1,-2.94186,-0.26794985,0.003262475247882986,0.03170441588087372,0.5052410901467506,0.6276089876220552,0.6210439,0.7112676
Zmat2,-2.9438405,-0.4273326,0.0032416694010369406,0.03152502960762309,0.22641509433962265,0.3259283458564739,0.20719968,0.2697203
Napb,-2.9446826,-0.27720097,0.003232862090611907,0.03146215297889965,0.44234800838574423,0.5781335075683328,0.47706082,0.554365
Mapk11,-2.9484642,-0.25203747,0.0031935721036127004,0.031113590436574787,0.06708595387840671,0.15180224327561798,0.06066929,0.071843356
Rnf144b,-2.9487438,-0.67286694,0.003190683482198383,0.03109672294764982,0.11320754716981132,0.1958328795963556,0.0865959,0.13471316
Map4,-2.950051,-0.30075678,0.0031772151415874832,0.03098442182650566,0.589098532494759,0.7132745290210171,0.75626636,0.87225586
Trpm2,-2.9508843,-0.25146016,0.003168655409651996,0.030915675692574123,0.09853249475890985,0.18614105775164252,0.07958999,0.09405228
Sri,-2.9515152,-0.7108389,0.0031621909625555015,0.030875025858963057,0.0859538784067086,0.16977022759446803,0.062604554,0.100518145
Crcp,-2.952063,-0.36202472,0.0031565845522862524,0.030831489247521483,0.0859538784067086,0.17198446404588189,0.069979936,0.089074455
Il1r1,-2.9542036,-2.7225502,0.0031347712279697847,0.030651856948889417,0.012578616352201259,0.0916185705470253,0.00886702,0.05712296
Man2b1,-2.9543407,-0.38361987,0.003133379865082581,0.03064940552412412,0.11530398322851153,0.20450833061091148,0.09581166,0.123262234
Plbd2,-2.9572318,-0.69070625,0.003104147314754342,0.030451463547475688,0.06289308176100629,0.14610330683509384,0.04857592,0.07727632
Slc16a1,-2.9586415,-0.92103803,0.0030899821467096993,0.030346425541699425,0.050314465408805034,0.1318015172964536,0.04226253,0.078569196
Czib,-2.960474,-0.26389715,0.0030716612406507045,0.03021346450978448,0.1111111111111111,0.1998983629169843,0.091147795,0.10848252
Slc39a12,-2.961159,-1.5670006,0.003064837780374829,0.030176691520216802,0.03773584905660377,0.11771752150713274,0.034808856,0.09980039
Ptger3,-2.9616413,-1.4143475,0.0030600412243040197,0.030140508686601543,0.0440251572327044,0.12410613815383499,0.02905979,0.0756566
Gnb2,-2.9620066,-0.3749763,0.0030564128870500433,0.030126857767804355,0.14465408805031446,0.23645141384442267,0.13377225,0.17026316
Tuba4a,-2.9648776,-0.5656351,0.003028032737306106,0.029912955754196717,0.18658280922431866,0.27739663871646886,0.1655275,0.23620193
Rtraf,-2.9673922,-0.56266433,0.0030033765947954302,0.029724025451990134,0.1111111111111111,0.19837380667174853,0.08931671,0.12926422
Ywhaz,-2.969464,-0.37764916,0.002983196168175162,0.02953518092810118,0.6058700209643606,0.7245998039856256,0.75687367,0.9043042
Hs6st1,-2.9702091,-0.30078417,0.0029759715065449375,0.029496257610056243,0.1111111111111111,0.20044284729028278,0.09438158,0.11504482
Spata2,-2.9702091,-1.280338,0.0029759715065449375,0.029496257610056243,0.041928721174004195,0.12229119024284003,0.027049413,0.064474694
Rabac1,-2.9724667,-0.4786719,0.002954173469534698,0.029312644433677006,0.18238993710691823,0.2767795564267306,0.17316951,0.23385304
Crlf3,-2.9746327,-0.2837944,0.0029333943439218196,0.029138745294336153,0.14465408805031446,0.23783077425677884,0.14409818,0.17285429
Mib2,-2.9749296,-0.41091955,0.00293055755207184,0.02912133188763696,0.1111111111111111,0.20098733166358126,0.08292205,0.10880728
Stx4a,-2.975021,-0.5565695,0.0029296851968625675,0.02912133188763696,0.06708595387840671,0.1513303568187593,0.059575755,0.08643892
Nkiras1,-2.9750896,-0.34473613,0.0029290310859850584,0.02912133188763696,0.16142557651991615,0.2584122835674616,0.12987818,0.16222526
Slc45a4,-2.976408,-0.28764138,0.002916465400967409,0.02905764435112234,0.14465408805031446,0.24019020654107226,0.112256445,0.13541536
Dctn1,-2.9771585,-0.2657642,0.002909334203063167,0.029014811770458285,0.34591194968553457,0.47889215579512867,0.33658665,0.3927862
Asph,-2.9776182,-0.29205054,0.002904976573893536,0.029014811770458285,0.46750524109014674,0.5918182148172347,0.5250733,0.61276746
Gm47728,-2.980101,-0.9734781,0.002881532040459111,0.028847528288798923,0.031446540880503145,0.11281716214744637,0.027269918,0.052860934
Babam2,-2.9820848,-0.25119188,0.002862927603220053,0.028704053991986125,0.49266247379454925,0.643181240698392,0.6101277,0.6934263
Col23a1,-2.9823415,-0.36396983,0.0028605264320972707,0.02869657039649616,0.14675052410901468,0.2357254346800247,0.15212859,0.19182704
Thpo,-2.9828582,-1.6099496,0.002855702976262548,0.028663705256695805,0.027253668763102725,0.10693673091582272,0.015783193,0.0474168
Syngr3,-2.9841082,-0.3292654,0.002844061456962568,0.02856819863498475,0.16561844863731656,0.26033612835311626,0.13647081,0.16865253
Mynn,-2.985501,-0.54425913,0.0028311420413294503,0.02845970319884861,0.0880503144654088,0.17430759737195542,0.06307055,0.09069631
Ywhab,-2.9882553,-0.38330272,0.002805752056390508,0.028246743257854236,0.42557651991614254,0.5529783295219427,0.4379718,0.54046565
Kcnv1,-2.9882894,-0.2874624,0.002805437639163516,0.028246743257854236,0.10272536687631027,0.1920577879414861,0.0883743,0.10685191
Exosc7,-2.9896479,-0.42003894,0.0027929916781464542,0.02816048269860984,0.11949685534591195,0.20915459726305854,0.08707266,0.11486532
Slc6a9,-2.9903357,-1.3705994,0.002786709504629404,0.028123762476128737,0.0440251572327044,0.12544919960797124,0.031083519,0.078476034
Gab1,-2.9906182,-0.8260856,0.0027841326024140777,0.028123762476128737,0.16771488469601678,0.2466514211042143,0.17337486,0.28939956
Saraf,-2.9922452,-0.36736888,0.00276933818434622,0.027985000757195535,0.2348008385744235,0.33670913644778394,0.20094511,0.25239095
Arsk,-2.9925876,-0.70375735,0.002766232734708136,0.027964136035217312,0.0649895178197065,0.14839014120294747,0.052267894,0.08378496
Abcg2,-2.994357,-0.50354975,0.002750238525758663,0.02783386410061592,0.09643605870020965,0.1828015535954118,0.088988565,0.123935066
Mrps21,-2.9949737,-0.6988016,0.0027446862225088495,0.027789438269344314,0.0880503144654088,0.17365421612399723,0.073747,0.117095806
C920021L13Rik,-2.9971597,-0.5546239,0.0027250785575852277,0.02763126824238304,0.08385744234800839,0.16781008385059348,0.060757574,0.088017024
Ncbp2as2,-2.9980245,-0.8953122,0.0027173579100713973,0.02756338506742863,0.07966457023060797,0.16345420886420559,0.06204314,0.11248579
Eef1a2,-2.9982357,-0.32259166,0.0027154753784472737,0.027554691623443445,0.23060796645702306,0.33409561145595124,0.20844507,0.2545151
Gm37814,-2.9983413,-0.65862465,0.0027145345595600435,0.027554691623443445,0.06079664570230608,0.14443355475697847,0.040521245,0.06323737
Zfp112,-2.9983983,-0.28874597,0.0027140261328241085,0.027554691623443445,0.09433962264150944,0.1835638317180297,0.07622978,0.092361964
Akain1,-3.0006304,-0.66705495,0.0026942147280134944,0.027411416032458388,0.07127882599580712,0.15485135576608952,0.05803403,0.090639606
Tbata,-3.0028536,-2.4311821,0.0026746108004610976,0.027253239366093928,0.010482180293501049,0.09096518929906712,0.008054794,0.042693306
Elp5,-3.0030649,-0.4324046,0.002672755349565015,0.02724466473551288,0.09224318658280922,0.17989763693781988,0.07688696,0.1024216
Gramd2,-3.0066893,-0.8063339,0.0026410945932598415,0.026932148660680055,0.05450733752620545,0.13728265998765835,0.036571756,0.06310552
Trpm4,-3.0067065,-0.74452084,0.002640945831969481,0.026932148660680055,0.041928721174004195,0.12425133398671458,0.03627952,0.060059194
Rps15,-3.0067666,-0.32622534,0.0026404252277668306,0.026932148660680055,0.3584905660377358,0.483465824530836,0.40039092,0.4807867
Ift20,-3.0072489,-0.5196612,0.0026362390174098243,0.026923505282326864,0.1111111111111111,0.19909978583614651,0.087954015,0.12381269
Gm13269,-3.009378,-0.5883441,0.0026178326431963122,0.026745689400260425,0.06708595387840671,0.15274601618933537,0.052811574,0.07838336
Gm35438-1,-3.009986,-0.30019096,0.002612598807840141,0.026702369709647997,0.11320754716981132,0.2033830629060946,0.10139548,0.123454034
Ing3,-3.0101428,-0.44479305,0.002611248902933615,0.026698728318807548,0.10272536687631027,0.19042433482159063,0.08038622,0.107897356
Ppp6r1,-3.0134706,-0.29871386,0.002582780556520464,0.026437833734744714,0.11530398322851153,0.20704925768630442,0.09367096,0.11403262
Ninj2,-3.013779,-1.8933996,0.0025801581070431694,0.026421055006192823,0.04612159329140461,0.12610258085592943,0.037414495,0.13245846
Rrm2b,-3.0140471,-0.28993738,0.0025778775867858084,0.02641497150486951,0.1111111111111111,0.20211259936839812,0.09812074,0.11871044
Gm38085,-3.014692,-0.8615206,0.0025724021747220664,0.02638184978426791,0.04821802935010482,0.1315111256306944,0.032395877,0.058104306
Pld1,-3.0155797,-1.4067485,0.0025648848122696312,0.026324849085441172,0.0649895178197065,0.14526843079603616,0.057829615,0.14656396
Lmf1,-3.0163162,-0.32544085,0.0025586637953511804,0.026301184461012327,0.12578616352201258,0.21750335765363535,0.09925305,0.12288133
Rasl10a,-3.0184023,-1.5708634,0.002541112441781543,0.026160801268455963,0.0440251572327044,0.12490471523467277,0.029004019,0.08381488
Klhdc3,-3.0193243,-0.49328357,0.0025333923266705545,0.02609131920952005,0.11949685534591195,0.20919089622127846,0.08809283,0.12188937
Abcb1b,-3.0201833,-0.62594134,0.0025262173565112375,0.026027400448411404,0.07756813417190776,0.16211114741006932,0.06257178,0.09498922
Krit1,-3.0205457,-0.27730575,0.002523195623011006,0.026006239505295636,0.5220125786163522,0.6497513521361937,0.6112576,0.7037661
Bmpr1b,-3.0240135,-0.45066708,0.002494453580232191,0.025747876126970354,0.09224318658280922,0.1794257504809612,0.14710677,0.19604921
Syp,-3.0251465,-0.33222795,0.0024851272717706418,0.025682834535568133,0.48846960167714887,0.6293876365748303,0.55809313,0.6631304
Dr1,-3.028634,-0.58571064,0.0024566199677055266,0.025486246537547295,0.07337526205450734,0.1592435297106973,0.059526037,0.08805473
Wbp11,-3.028948,-0.29931813,0.002454068580618343,0.025469610954505555,0.1928721174004193,0.29416675741406223,0.16405433,0.19834472
Pkd1l3,-3.0312314,-1.402432,0.0024355858599902935,0.025307112164709662,0.027253668763102725,0.10925986424189625,0.019523012,0.05080296
Hdlbp,-3.03235,-0.2792399,0.002426575911246033,0.02523300879844462,0.3584905660377358,0.4985298921920941,0.34229228,0.4023536
Thra,-3.034816,-0.32622963,0.002406824866990687,0.02504701168707969,0.5387840670859538,0.6735997676866674,0.6329264,0.7453546
