names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MOL (for_DEGs),mean_expr_Rest (for_DEGs)
Cbs,-2.3621323,-2.7914677,0.018170152980530208,0.04130558465201749,0.004819277108433735,0.03936888416900554,0.004636015,0.03166456
Nmb,-2.3634803,-0.97198105,0.018104183619518745,0.04116258367375771,0.008433734939759036,0.043275430478646744,0.010359997,0.02022126
Tmem41a,-2.3639245,-1.4484859,0.018082494919665026,0.0411167503166116,0.006626506024096385,0.04137904877493742,0.008514995,0.023070313
Trp53rkb,-2.3657105,-0.27439016,0.01799551146798715,0.0409293544222799,0.016265060240963854,0.0515057270727452,0.020508982,0.02475251
Gm14327,-2.366167,-0.8416577,0.017973329438624095,0.04088236366848637,0.00783132530120482,0.04270651596753394,0.010597619,0.018913098
Gm10353,-2.3675041,-0.75484955,0.01790851631549016,0.04073838752092962,0.01144578313253012,0.046423424106804216,0.012788108,0.021485452
Mt2,-2.36838,-0.44988284,0.017866176670640724,0.0406523979287083,0.03132530120481928,0.06705605704316164,0.043416224,0.05884392
Togaram2,-2.3716593,-4.380415,0.017708407929106735,0.04031048128220077,0.0006024096385542169,0.0352726996889934,0.00071115594,0.01470817
Mfsd5,-2.3720691,-0.40248665,0.017688782298851093,0.04026921802678377,0.020481927710843374,0.05598118789349921,0.028103016,0.036980685
Csnk1a1,-2.3731637,-0.26174188,0.01763644088149507,0.04015346267461215,0.5662650602409639,0.7791853144200864,0.95574164,1.0712414
Dnase2a,-2.3743632,-0.5894467,0.01757924555246737,0.04002799212162462,0.013855421686746987,0.04904043085792308,0.017769268,0.02661841
Cln6,-2.3752203,-2.1589875,0.01753848073992164,0.03994397164618532,0.0030120481927710845,0.03781385117196389,0.0042524715,0.018853188
Cd33,-2.375408,-3.0370023,0.01752956520691032,0.03992705070015091,0.004216867469879518,0.038951680194189486,0.005122767,0.04129043
Gm16001,-2.3805296,-1.8215523,0.017287774527240764,0.039383001402879134,0.004216867469879518,0.03914131836456042,0.005340485,0.018750153
Pycard,-2.3805358,-1.5323564,0.017287481007896986,0.039383001402879134,0.00783132530120482,0.0428202988697565,0.009671709,0.027724026
Gm50163,-2.382228,-1.1633164,0.017208244347367174,0.03920847329888544,0.007228915662650603,0.0422893119927179,0.0085344,0.019014519
Nme4,-2.3825939,-2.1827204,0.01719115009662623,0.03917284625986659,0.0030120481927710845,0.03792763407418645,0.003699286,0.016686214
Tlr7,-2.3835948,-2.637638,0.01714447265308551,0.0390731111270914,0.004819277108433735,0.03971023287567321,0.0063314536,0.038765196
Gm40528,-2.385551,-0.46143854,0.01705355382281442,0.038879093095114836,0.013855421686746987,0.0492679966623682,0.017497439,0.024013817
Ciart,-2.387057,-0.7290782,0.01698385439608244,0.03873004902170374,0.008433734939759036,0.04365470681938861,0.011986036,0.019790232
Gpx1,-2.3872886,-0.5143413,0.01697316473401553,0.038708957426837325,0.024096385542168676,0.05984980656906622,0.03259341,0.046236012
Gm14455,-2.387495,-0.71989626,0.016963635692961575,0.03869067399481587,0.01144578313253012,0.0467647728134719,0.013515378,0.022164334
Lef1,-2.3875887,-2.4334,0.0169593058629135,0.038687201675565476,0.00783132530120482,0.04278237123568232,0.007831639,0.041592754
Sesn2,-2.3883457,-0.9432723,0.016924414020105562,0.03861416360025783,0.009036144578313253,0.04426154896457559,0.01125731,0.021535246
Stard10,-2.3884661,-0.35257956,0.016918868857900338,0.038604789929668995,0.016867469879518072,0.05249184555867405,0.020622712,0.026257569
Olah,-2.3884678,-1.1190932,0.016918796853296753,0.038604789929668995,0.006024096385542169,0.0411514829704923,0.0072564837,0.015695356
Rprm,-2.3919878,-0.8384128,0.016757394610606793,0.038242839577629056,0.012650602409638554,0.048054312371994236,0.01818862,0.032293227
Mmgt2,-2.3938067,-1.8250049,0.01667453548301655,0.03805697514895564,0.006024096385542169,0.0411514829704923,0.0075271744,0.026417986
Gm43258,-2.3948326,-2.0537612,0.016627956957400353,0.03795711523620317,0.0036144578313253013,0.038724114389744366,0.003814989,0.01574499
Srm,-2.3954566,-0.5539741,0.016599682336474013,0.037895791366274995,0.016867469879518072,0.052529773192748236,0.023580166,0.03443042
Gm37168,-2.3955176,-2.850817,0.016596920918211227,0.03789270669320551,0.0018072289156626507,0.03686566032010923,0.0021680426,0.015536106
Cyb5r3,-2.3961039,-0.6234014,0.016570389401290863,0.03783856235341935,0.01746987951807229,0.05313661533793522,0.022291064,0.034135766
2500004C02Rik,-2.3964715,-1.051308,0.016553781975461864,0.037803851919145016,0.008433734939759036,0.04373056208753698,0.01004806,0.020712646
Pih1d1,-2.3980339,-0.5858916,0.016483345797918835,0.03764939659895266,0.01566265060240964,0.05131608890237427,0.020144107,0.030085107
Oxsm,-2.399596,-0.55345166,0.01641317301041938,0.0374923028810651,0.01325301204819277,0.04885079268755215,0.01553566,0.022718014
Gm45740,-2.40027,-4.658865,0.01638297939058461,0.0374265138773175,0.0006024096385542169,0.035689903663809454,0.0006197342,0.0155389095
Gm15672,-2.4047036,-2.4730642,0.016185587422681957,0.03698186514009049,0.0024096385542168677,0.03762421300159296,0.0027994718,0.015445171
Irag2,-2.4059532,-5.367275,0.016130334523539926,0.036861888811661664,0.0006024096385542169,0.035765758931957825,0.0006122493,0.024965499
Cmbl,-2.4065833,-1.3213216,0.016102528990144395,0.036801476053855565,0.006626506024096385,0.04202381855419859,0.009431209,0.023403594
Zfp623,-2.407173,-0.32474306,0.016076555513627494,0.03674524044327754,0.013855421686746987,0.049647273003110066,0.01734947,0.021682037
4930405A21Rik,-2.4076092,-1.9539058,0.0160573574826411,0.0367044828208053,0.004216867469879518,0.03952059470530228,0.004504857,0.017340956
4930447N08Rik,-2.408521,-1.8712851,0.0160173062121994,0.03661916259013,0.004216867469879518,0.03955852233937647,0.0055603776,0.020194491
Gm10778,-2.409325,-0.30346844,0.01598206802023084,0.03654170930085115,0.013855421686746987,0.049647273003110066,0.017613247,0.021692224
Jpt2,-2.4097595,-0.32374963,0.015963037647909798,0.03650130385493459,0.014457831325301205,0.05029204278237123,0.018402902,0.022979887
Selenok-ps1,-2.4097643,-0.9400408,0.01596283239288897,0.03650130385493459,0.008433734939759036,0.0439581278919821,0.009426141,0.018007247
Oprk1,-2.4098425,-3.9236784,0.015959411817489423,0.03649922508604484,0.0012048192771084338,0.03644845634529318,0.0014478926,0.021750273
Hmcn1,-2.4098926,-1.9919387,0.015957222987465942,0.03649732564463823,0.00963855421686747,0.044982174011985135,0.012777431,0.049885787
Slc40a1,-2.4104006,-2.7506452,0.01593500763177418,0.036449617354709474,0.004216867469879518,0.0394826670712281,0.005143492,0.034117147
Nxt2,-2.411425,-0.3543489,0.015890317764248884,0.03635667901271862,0.016265060240963854,0.052188424486080555,0.020752732,0.026454628
Cand2,-2.4134204,-1.5163202,0.015803574199295744,0.03616129087414431,0.006024096385542169,0.04149283167715998,0.00741721,0.021072982
4933424G06Rik,-2.41348,-1.0513406,0.01580099732549936,0.03615847369580717,0.007228915662650603,0.04278237123568232,0.008932588,0.018424535
Hbegf,-2.414096,-1.4695528,0.015774300985419525,0.03610045715681992,0.008433734939759036,0.0439581278919821,0.009787471,0.026873754
Gm45605,-2.4142182,-0.2837822,0.015769020630047592,0.036091446706079965,0.012048192771084338,0.047864674201623304,0.016709585,0.020305322
Gm31305,-2.4146528,-0.8519068,0.01575021354496682,0.03605147269386306,0.00783132530120482,0.043427141014943486,0.010238984,0.018404715
Nlrc3,-2.4154959,-0.73632294,0.015713805651708504,0.03597120104459086,0.008433734939759036,0.04407191079420466,0.012143487,0.020149097
Car5b,-2.4173083,-1.2717896,0.015635769204740645,0.035798663814875696,0.006626506024096385,0.04217552909049534,0.008581732,0.020597119
Clec18a,-2.4177697,-2.1670375,0.015615961123978664,0.0357563592161318,0.0030120481927710845,0.038420693317150874,0.0041420697,0.01846902
Exd1,-2.4191864,-3.1906035,0.015555264774959394,0.0356204162692312,0.0018072289156626507,0.037207009026776906,0.0019300954,0.0174849
Gm47033,-2.4224799,-2.3918922,0.015414977393875635,0.03530217698571877,0.0030120481927710845,0.03849654858529925,0.0031030604,0.016179977
Gdf11,-2.4230006,-1.2310576,0.015392897463701158,0.03525461599468549,0.010240963855421687,0.04596829249791398,0.011394491,0.026544822
A430105J06Rik,-2.4246318,-2.3093343,0.01532392024901171,0.03510262038285973,0.0036144578313253013,0.03914131836456042,0.003580478,0.017622437
Nlrx1,-2.4247084,-0.708076,0.0153206864113657,0.035098204780748266,0.009036144578313253,0.044830463475688385,0.013083739,0.021286188
Gm45790,-2.426266,-2.488213,0.015255083803791664,0.03495089544746607,0.0018072289156626507,0.03732079192899947,0.0026776192,0.014931767
Vmn2r1,-2.426998,-0.82297415,0.015224343983600811,0.034883441872546585,0.008433734939759036,0.0442236213305014,0.0120982295,0.021303808
Nhp2,-2.429661,-0.5739983,0.015112945043921367,0.03463410092368163,0.021686746987951807,0.05799135249943108,0.030244248,0.04469674
Syt2,-2.4299128,-1.1169007,0.015102450728958515,0.03461300333394023,0.00963855421686747,0.04547523325494956,0.013019671,0.028025363
2310075C17Rik,-2.4329,-2.37513,0.014978441795065451,0.03433757623354737,0.0024096385542168677,0.03804141697640901,0.0029621813,0.015272838
Zfp652os,-2.4331908,-1.2022053,0.014966413596976803,0.03431292946678897,0.007228915662650603,0.043009937040127434,0.009504047,0.021734292
Msh4,-2.4333065,-1.3255931,0.014961630551476165,0.034304890598017286,0.006024096385542169,0.041796252749753474,0.007579218,0.018888893
Tefm,-2.433602,-0.8971103,0.014949420506107834,0.03427981984972841,0.009036144578313253,0.044944246377910946,0.011882399,0.022016814
Cftr,-2.434187,-2.6474707,0.014925284699855976,0.03422739608134591,0.0030120481927710845,0.038648259121595994,0.0032356496,0.02010297
Trmt61a,-2.434839,-0.8332813,0.014898414406214927,0.03416869196782136,0.010240963855421687,0.046195858302359095,0.01236281,0.021921905
Nefh,-2.4352098,-0.42411184,0.0148831618041068,0.034136624641600485,0.018674698795180723,0.05503299704164454,0.02657561,0.03549819
Zfp454,-2.4366233,-0.4630597,0.014825109357963946,0.03400637599867605,0.012650602409638554,0.04877493741940378,0.01611414,0.022145638
Brd3os,-2.4399295,-0.9829188,0.014690132235923161,0.03370539263762747,0.009036144578313253,0.04502010164605932,0.011697984,0.022990039
Polr2l,-2.4403782,-0.34743688,0.014671891291912374,0.03366641494566059,0.027710843373493974,0.06455283319426534,0.037573457,0.047564756
Dmap1,-2.4407675,-0.5285971,0.014656081703442616,0.033634612116749195,0.016265060240963854,0.052567700826822425,0.020060599,0.028811108
Vav1,-2.442638,-4.106041,0.01458035399314606,0.0334649450581562,0.0018072289156626507,0.0375104300993704,0.0023027735,0.038932443
Pip5kl1,-2.4430618,-3.2498415,0.014563242970672212,0.033428527133261776,0.0012048192771084338,0.036941515588257604,0.0016130072,0.0152395945
Mcub,-2.4456954,-2.3705924,0.014457310995263262,0.03319104122032843,0.0036144578313253013,0.03944473943715391,0.003805662,0.01952672
A530013C23Rik,-2.446105,-3.6238708,0.014440891120843699,0.0331561774260506,0.0012048192771084338,0.03697944322233179,0.001348745,0.016501727
Slc22a21,-2.446654,-0.8631981,0.014418919279013936,0.033108559308417745,0.01144578313253012,0.047599180763103995,0.014342244,0.025938168
Gm15581,-2.4477222,-1.8130068,0.01437624944222079,0.033013402488032875,0.004819277108433735,0.04073427899567625,0.0058430517,0.020381927
Traf5,-2.4494407,-1.744597,0.014307824125914855,0.03285907985156685,0.008433734939759036,0.04441325950087233,0.009964227,0.03300639
Gm26533,-2.4501634,-0.55738485,0.014279145220360133,0.032796019494920656,0.01144578313253012,0.047712963665326555,0.015081884,0.022116318
Maob,-2.4512768,-1.2639292,0.01423504672210857,0.03270032533325274,0.00963855421686747,0.04574072669346886,0.013129779,0.031245643
Pcdhac2,-2.4523354,-2.7559824,0.014193227472209483,0.03260704703986566,0.0024096385542168677,0.038306910414928314,0.0030412748,0.020366658
Gjb6,-2.4544702,-2.1271415,0.014109238975088133,0.03241963838383942,0.00783132530120482,0.04380641735568535,0.010498302,0.045072336
Crhbp,-2.4547484,-1.998799,0.01409831901881914,0.032397317372416856,0.006626506024096385,0.04266858833345976,0.00842015,0.03323614
Map3k15,-2.4569926,-0.90925616,0.01401055664045421,0.032201151050295494,0.008433734939759036,0.044640825305317454,0.011762486,0.021977995
Gpat3,-2.4582515,-2.2430627,0.01396153551624441,0.03209397376349451,0.004216867469879518,0.040241219752711825,0.003920369,0.018424721
Naglu,-2.4583533,-1.002317,0.013957583903127116,0.03208763513663806,0.009036144578313253,0.04528559508457863,0.011405617,0.022718662
Gm43190,-2.4601266,-2.9826338,0.013888802144000744,0.03193770762595635,0.0018072289156626507,0.03781385117196389,0.0019615628,0.0154007785
Map3k19,-2.4606442,-3.0960703,0.013868782137570082,0.03189440055088224,0.0018072289156626507,0.03781385117196389,0.0024035983,0.020368721
A730056A06Rik,-2.4609897,-2.125035,0.01385542949465659,0.031871876596303625,0.0036144578313253013,0.03967230524159903,0.0048681516,0.021063901
Mrpl36,-2.4610634,-0.2904551,0.01385259125644815,0.031870804611761436,0.02710843373493976,0.06424941212167185,0.037688773,0.04590409
Gm11638,-2.4635046,-1.7170438,0.013758616711092927,0.03166001807202766,0.004216867469879518,0.040355002654934385,0.005699557,0.018617103
Gm56912,-2.4639456,-0.35707667,0.013741700058934663,0.03162379929629791,0.014457831325301205,0.05112645073200334,0.019036049,0.024317378
Gm10644,-2.4674392,-1.0950208,0.013608334485237737,0.03132225009579733,0.008433734939759036,0.0447925358416142,0.010356946,0.021995405
Ndufaf8,-2.4689748,-0.46023577,0.013550073614549893,0.03119082309800014,0.02108433734939759,0.05802928013350527,0.02975652,0.040713076
9330136K24Rik,-2.4727376,-0.45866686,0.013408259011729649,0.0308696700921237,0.012048192771084338,0.0486990821512554,0.01741395,0.023854282
Pbld2,-2.4728594,-1.786907,0.013403683564420996,0.030861780409253824,0.004819277108433735,0.04111355533641811,0.0054604346,0.018717824
Pusl1,-2.4732003,-0.33353823,0.013390903092597833,0.030834995809247045,0.015060240963855422,0.05184707577941288,0.020191379,0.025377022
Zfp786,-2.4742575,-1.2518096,0.0133513403593223,0.030749165634266756,0.006024096385542169,0.04240309489494045,0.007695502,0.018229589
Gm47071,-2.4757588,-0.9485724,0.013295334139370169,0.03062280373091689,0.010240963855421687,0.04680270044754608,0.011001569,0.021125123
Scel,-2.478663,-1.287134,0.013187586237279643,0.0303824438134017,0.012650602409638554,0.049192141394219825,0.012309591,0.029778512
Col22a1,-2.4794807,-3.3508782,0.01315738011243477,0.03031545220554984,0.0012048192771084338,0.037472502465296216,0.0015757311,0.015961327
Cdkn2d,-2.4797904,-0.43180987,0.013145960498775361,0.030291738152996652,0.01927710843373494,0.05628460896609269,0.02735422,0.03672539
AU022754,-2.4798124,-1.3309516,0.013145153383201926,0.030291738152996652,0.007228915662650603,0.04373056208753698,0.0073704924,0.018439298
Gm43138,-2.4824991,-0.6313964,0.013046440781941624,0.03007015472729211,0.00963855421686747,0.046309641204581656,0.012233885,0.01888796
Gm42067,-2.4829464,-1.2012945,0.013030071645159572,0.030035002582605965,0.007228915662650603,0.04376848972161117,0.01000523,0.022858826
Endog,-2.4829807,-1.5176549,0.013028813233540054,0.030034678413282535,0.006626506024096385,0.043123719942349995,0.008718861,0.02476425
Gm15764,-2.4839456,-0.53578544,0.01299356426257788,0.029961132046294314,0.00963855421686747,0.046347568838655845,0.014786341,0.021365603
Eif3g,-2.4852998,-0.28376144,0.012944232313497001,0.02984994183519262,0.03072289156626506,0.06845937950390654,0.04007734,0.048580214
Gm16226,-2.4858692,-2.7605405,0.012923546451724182,0.02980748661663234,0.0018072289156626507,0.03819312751270576,0.0023930424,0.016105486
Gm50138,-2.486085,-3.0119977,0.012915711658520191,0.02979440009138372,0.0018072289156626507,0.03819312751270576,0.0021151165,0.01693608
Gmnc,-2.4868653,-1.7604151,0.012887416558213464,0.029734233463781193,0.005421686746987952,0.041947963286050216,0.006572113,0.022093486
Gm20751,-2.4870734,-2.1169283,0.012879884241319004,0.029719406574859736,0.004216867469879518,0.040696351361602066,0.0042321356,0.018229438
Gm12915,-2.4873643,-1.0768435,0.01286935685723826,0.029697665643592584,0.00783132530120482,0.04448911476902071,0.008988488,0.018866826
4933427D14Rik-1,-2.4873784,-2.5631418,0.012868847660845723,0.029697665643592584,0.0024096385542168677,0.038837897291966926,0.0025482532,0.014966651
Gm33373,-2.487838,-1.4603411,0.012852223711403016,0.02966322376957559,0.006024096385542169,0.04259273306531139,0.007203217,0.01969765
Lyar,-2.4879773,-0.39949718,0.012847195039443803,0.029654164651649773,0.018072289156626505,0.055222635212015474,0.023825832,0.031309467
Fabp7,-2.4882524,-0.7951091,0.01283725582467589,0.02963376838565646,0.02469879518072289,0.061746188272775546,0.03340859,0.057277992
Smg8,-2.4887779,-1.4339586,0.012818299852425115,0.029592552370020005,0.006626506024096385,0.043199575210498366,0.008341287,0.022379056
Tada2b,-2.4903715,-0.84267604,0.01276096273237612,0.02946271426524715,0.010240963855421687,0.0470302662519912,0.013574318,0.024214244
Sap25,-2.4924045,-0.28019822,0.012688143862074149,0.02929962406101172,0.01566265060240964,0.052757338997193357,0.021216169,0.025706096
Casp7,-2.4925406,-1.3888321,0.012683283756154242,0.029290918309227715,0.00963855421686747,0.046347568838655845,0.010468752,0.02718528
Sag,-2.4925828,-0.63627905,0.012681775782508016,0.02928995317826976,0.010843373493975903,0.047712963665326555,0.013641588,0.021123916
Mgmt,-2.4928517,-2.6420865,0.01267217315695402,0.029270290787187698,0.0036144578313253013,0.040127436850489265,0.004251591,0.026248833
